hub_id,part_id,part_cost_P_k,hub_existing_T_j,new_hub_transfer_cost
H001,P0148,108.18,1,0.0
H001,P0150,14.19,1,0.0
H002,P0001,102.74,1,0.0
H002,P0003,58.36,1,0.0
H002,P0005,184.34,1,0.0
H002,P0007,119.38,1,0.0
H002,P0008,205.38,1,0.0
H002,P0009,57.67,1,0.0
H002,P0011,70.6,1,0.0
H002,P0012,250.85,1,0.0
H002,P0013,124.56,1,0.0
H002,P0014,26.02,1,0.0
H002,P0015,95.64,1,0.0
H002,P0016,348.68,1,0.0
H002,P0017,339.33,1,0.0
H002,P0018,246.83,1,0.0
H002,P0019,113.0,1,0.0
H002,P0022,119.49,1,0.0
H002,P0023,150.02,1,0.0
H002,P0024,561.0,1,0.0
H002,P0025,165.17,1,0.0
H002,P0026,179.53,1,0.0
H002,P0027,241.35,1,0.0
H002,P0028,111.13,1,0.0
H002,P0030,72.1,1,0.0
H002,P0032,220.47,1,0.0
H002,P0033,90.11,1,0.0
H002,P0034,395.07,1,0.0
H002,P0036,41.91,1,0.0
H002,P0037,241.52,1,0.0
H002,P0038,123.48,1,0.0
H002,P0039,42.34,1,0.0
H002,P0040,222.65,1,0.0
H002,P0041,102.65,1,0.0
H002,P0042,98.35,1,0.0
H002,P0043,238.07,1,0.0
H002,P0044,19.46,1,0.0
H002,P0045,44.35,1,0.0
H002,P0047,175.19,1,0.0
H002,P0048,76.94,1,0.0
H002,P0050,54.3,1,0.0
H002,P0051,125.97,1,0.0
H002,P0053,37.96,1,0.0
H002,P0054,21.53,1,0.0
H002,P0055,107.13,1,0.0
H002,P0056,99.27,1,0.0
H002,P0058,242.79,1,0.0
H002,P0060,84.26,1,0.0
H002,P0061,102.68,1,0.0
H002,P0062,233.85,1,0.0
H002,P0063,95.14,1,0.0
H002,P0064,39.6,1,0.0
H002,P0065,131.74,1,0.0
H002,P0066,62.04,1,0.0
H002,P0067,187.62,1,0.0
H002,P0068,88.85,1,0.0
H002,P0069,118.09,1,0.0
H002,P0071,125.12,1,0.0
H002,P0073,56.59,1,0.0
H002,P0074,658.92,1,0.0
H002,P0077,54.3,1,0.0
H002,P0078,236.81,1,0.0
H002,P0079,82.44,1,0.0
H002,P0080,141.92,1,0.0
H002,P0081,291.27,1,0.0
H002,P0082,157.21,1,0.0
H002,P0083,124.63,1,0.0
H002,P0084,91.41,1,0.0
H002,P0086,198.28,1,0.0
H002,P0087,667.09,1,0.0
H002,P0088,365.09,1,0.0
H002,P0090,319.43,1,0.0
H002,P0093,127.19,1,0.0
H002,P0095,81.85,1,0.0
H002,P0096,325.07,1,0.0
H002,P0097,106.23,1,0.0
H002,P0098,143.38,1,0.0
H002,P0099,47.92,1,0.0
H002,P0101,210.55,1,0.0
H002,P0102,346.97,1,0.0
H002,P0103,93.15,1,0.0
H002,P0104,37.51,1,0.0
H002,P0105,416.58,1,0.0
H002,P0106,73.77,1,0.0
H002,P0109,604.09,1,0.0
H002,P0111,28.62,1,0.0
H002,P0112,262.41,1,0.0
H002,P0113,131.68,1,0.0
H002,P0116,63.29,1,0.0
H002,P0117,43.66,1,0.0
H002,P0118,48.91,1,0.0
H002,P0119,30.81,1,0.0
H002,P0121,44.03,1,0.0
H002,P0124,46.93,1,0.0
H002,P0125,122.36,1,0.0
H002,P0127,111.62,1,0.0
H002,P0128,197.02,1,0.0
H002,P0129,59.15,1,0.0
H002,P0130,173.31,1,0.0
H002,P0131,201.41,1,0.0
H002,P0132,73.35,1,0.0
H002,P0133,32.72,1,0.0
H002,P0134,108.51,1,0.0
H002,P0135,125.93,1,0.0
H002,P0136,451.88,1,0.0
H002,P0138,533.32,1,0.0
H002,P0139,14.22,1,0.0
H002,P0140,91.97,1,0.0
H002,P0141,77.52,1,0.0
H002,P0142,84.98,1,0.0
H002,P0143,74.09,1,0.0
H002,P0145,511.35,1,0.0
H002,P0146,103.1,1,0.0
H002,P0147,340.65,1,0.0
H002,P0148,108.18,1,0.0
H002,P0150,14.19,1,0.0
H003,P0001,102.74,0,50.0
H003,P0002,133.67,0,50.0
H003,P0003,58.36,0,50.0
H003,P0004,50.43,0,50.0
H003,P0005,184.34,0,50.0
H003,P0008,205.38,0,50.0
H003,P0009,57.67,0,50.0
H003,P0011,70.6,0,50.0
H003,P0013,124.56,0,50.0
H003,P0014,26.02,0,50.0
H003,P0015,95.64,0,50.0
H003,P0016,348.68,0,50.0
H003,P0017,339.33,0,50.0
H003,P0018,246.83,0,50.0
H003,P0019,113.0,0,50.0
H003,P0021,163.08,0,50.0
H003,P0022,119.49,0,50.0
H003,P0023,150.02,0,50.0
H003,P0024,561.0,0,50.0
H003,P0025,165.17,0,50.0
H003,P0026,179.53,0,50.0
H003,P0028,111.13,0,50.0
H003,P0029,76.99,0,50.0
H003,P0030,72.1,0,50.0
H003,P0031,279.2,0,50.0
H003,P0032,220.47,0,50.0
H003,P0033,90.11,0,50.0
H003,P0034,395.07,0,50.0
H003,P0035,165.26,0,50.0
H003,P0036,41.91,0,50.0
H003,P0037,241.52,0,50.0
H003,P0038,123.48,0,50.0
H003,P0039,42.34,0,50.0
H003,P0042,98.35,0,50.0
H003,P0043,238.07,0,50.0
H003,P0044,19.46,0,50.0
H003,P0045,44.35,0,50.0
H003,P0046,95.54,0,50.0
H003,P0047,175.19,0,50.0
H003,P0048,76.94,0,50.0
H003,P0050,54.3,0,50.0
H003,P0053,37.96,0,50.0
H003,P0054,21.53,0,50.0
H003,P0055,107.13,0,50.0
H003,P0056,99.27,0,50.0
H003,P0057,61.78,0,50.0
H003,P0058,242.79,0,50.0
H003,P0060,84.26,0,50.0
H003,P0061,102.68,0,50.0
H003,P0062,233.85,0,50.0
H003,P0063,95.14,0,50.0
H003,P0064,39.6,0,50.0
H003,P0065,131.74,0,50.0
H003,P0066,62.04,0,50.0
H003,P0067,187.62,0,50.0
H003,P0068,88.85,0,50.0
H003,P0069,118.09,0,50.0
H003,P0071,125.12,0,50.0
H003,P0073,56.59,0,50.0
H003,P0074,658.92,0,50.0
H003,P0075,379.02,0,50.0
H003,P0076,36.17,0,50.0
H003,P0077,54.3,0,50.0
H003,P0078,236.81,0,50.0
H003,P0079,82.44,0,50.0
H003,P0080,141.92,0,50.0
H003,P0081,291.27,0,50.0
H003,P0082,157.21,0,50.0
H003,P0083,124.63,0,50.0
H003,P0084,91.41,0,50.0
H003,P0086,198.28,0,50.0
H003,P0087,667.09,0,50.0
H003,P0088,365.09,0,50.0
H003,P0089,117.0,0,50.0
H003,P0090,319.43,0,50.0
H003,P0091,155.57,0,50.0
H003,P0092,36.91,0,50.0
H003,P0094,342.7,0,50.0
H003,P0095,81.85,0,50.0
H003,P0096,325.07,0,50.0
H003,P0097,106.23,0,50.0
H003,P0099,47.92,0,50.0
H003,P0100,902.17,0,50.0
H003,P0101,210.55,0,50.0
H003,P0103,93.15,0,50.0
H003,P0104,37.51,0,50.0
H003,P0105,416.58,0,50.0
H003,P0106,73.77,0,50.0
H003,P0113,131.68,0,50.0
H003,P0117,43.66,0,50.0
H003,P0118,48.91,0,50.0
H003,P0119,30.81,0,50.0
H003,P0121,44.03,0,50.0
H003,P0123,92.63,0,50.0
H003,P0124,46.93,0,50.0
H003,P0125,122.36,0,50.0
H003,P0127,111.62,0,50.0
H003,P0128,197.02,0,50.0
H003,P0130,173.31,0,50.0
H003,P0131,201.41,0,50.0
H003,P0132,73.35,0,50.0
H003,P0133,32.72,0,50.0
H003,P0136,451.88,0,50.0
H003,P0137,85.91,0,50.0
H003,P0138,533.32,0,50.0
H003,P0139,14.22,0,50.0
H003,P0140,91.97,0,50.0
H003,P0141,77.52,0,50.0
H003,P0142,84.98,0,50.0
H003,P0143,74.09,0,50.0
H003,P0145,511.35,0,50.0
H003,P0146,103.1,0,50.0
H003,P0147,340.65,0,50.0
H003,P0148,108.18,0,50.0
H003,P0149,129.64,0,50.0
H003,P0150,14.19,0,50.0
H004,P0001,102.74,1,0.0
H004,P0002,133.67,1,0.0
H004,P0003,58.36,1,0.0
H004,P0004,50.43,1,0.0
H004,P0005,184.34,1,0.0
H004,P0006,26.45,1,0.0
H004,P0007,119.38,1,0.0
H004,P0008,205.38,1,0.0
H004,P0009,57.67,1,0.0
H004,P0011,70.6,1,0.0
H004,P0012,250.85,1,0.0
H004,P0014,26.02,1,0.0
H004,P0015,95.64,1,0.0
H004,P0016,348.68,1,0.0
H004,P0017,339.33,1,0.0
H004,P0019,113.0,1,0.0
H004,P0020,26.61,1,0.0
H004,P0023,150.02,1,0.0
H004,P0024,561.0,1,0.0
H004,P0025,165.17,1,0.0
H004,P0026,179.53,1,0.0
H004,P0027,241.35,1,0.0
H004,P0028,111.13,1,0.0
H004,P0031,279.2,1,0.0
H004,P0032,220.47,1,0.0
H004,P0033,90.11,1,0.0
H004,P0034,395.07,1,0.0
H004,P0036,41.91,1,0.0
H004,P0037,241.52,1,0.0
H004,P0038,123.48,1,0.0
H004,P0039,42.34,1,0.0
H004,P0040,222.65,1,0.0
H004,P0041,102.65,1,0.0
H004,P0042,98.35,1,0.0
H004,P0043,238.07,1,0.0
H004,P0044,19.46,1,0.0
H004,P0045,44.35,1,0.0
H004,P0046,95.54,1,0.0
H004,P0047,175.19,1,0.0
H004,P0048,76.94,1,0.0
H004,P0049,57.09,1,0.0
H004,P0050,54.3,1,0.0
H004,P0051,125.97,1,0.0
H004,P0052,257.02,1,0.0
H004,P0053,37.96,1,0.0
H004,P0054,21.53,1,0.0
H004,P0055,107.13,1,0.0
H004,P0056,99.27,1,0.0
H004,P0057,61.78,1,0.0
H004,P0058,242.79,1,0.0
H004,P0059,288.82,1,0.0
H004,P0060,84.26,1,0.0
H004,P0061,102.68,1,0.0
H004,P0062,233.85,1,0.0
H004,P0063,95.14,1,0.0
H004,P0064,39.6,1,0.0
H004,P0065,131.74,1,0.0
H004,P0067,187.62,1,0.0
H004,P0068,88.85,1,0.0
H004,P0071,125.12,1,0.0
H004,P0073,56.59,1,0.0
H004,P0074,658.92,1,0.0
H004,P0075,379.02,1,0.0
H004,P0076,36.17,1,0.0
H004,P0077,54.3,1,0.0
H004,P0078,236.81,1,0.0
H004,P0079,82.44,1,0.0
H004,P0080,141.92,1,0.0
H004,P0081,291.27,1,0.0
H004,P0082,157.21,1,0.0
H004,P0083,124.63,1,0.0
H004,P0084,91.41,1,0.0
H004,P0088,365.09,1,0.0
H004,P0089,117.0,1,0.0
H004,P0090,319.43,1,0.0
H004,P0091,155.57,1,0.0
H004,P0093,127.19,1,0.0
H004,P0094,342.7,1,0.0
H004,P0096,325.07,1,0.0
H004,P0097,106.23,1,0.0
H004,P0098,143.38,1,0.0
H004,P0099,47.92,1,0.0
H004,P0100,902.17,1,0.0
H004,P0101,210.55,1,0.0
H004,P0102,346.97,1,0.0
H004,P0104,37.51,1,0.0
H004,P0106,73.77,1,0.0
H004,P0107,619.24,1,0.0
H004,P0108,120.02,1,0.0
H004,P0109,604.09,1,0.0
H004,P0112,262.41,1,0.0
H004,P0113,131.68,1,0.0
H004,P0114,139.66,1,0.0
H004,P0116,63.29,1,0.0
H004,P0117,43.66,1,0.0
H004,P0118,48.91,1,0.0
H004,P0119,30.81,1,0.0
H004,P0120,27.49,1,0.0
H004,P0121,44.03,1,0.0
H004,P0123,92.63,1,0.0
H004,P0124,46.93,1,0.0
H004,P0125,122.36,1,0.0
H004,P0127,111.62,1,0.0
H004,P0128,197.02,1,0.0
H004,P0130,173.31,1,0.0
H004,P0131,201.41,1,0.0
H004,P0132,73.35,1,0.0
H004,P0133,32.72,1,0.0
H004,P0134,108.51,1,0.0
H004,P0135,125.93,1,0.0
H004,P0136,451.88,1,0.0
H004,P0137,85.91,1,0.0
H004,P0138,533.32,1,0.0
H004,P0139,14.22,1,0.0
H004,P0140,91.97,1,0.0
H004,P0141,77.52,1,0.0
H004,P0142,84.98,1,0.0
H004,P0143,74.09,1,0.0
H004,P0144,113.57,1,0.0
H004,P0145,511.35,1,0.0
H004,P0146,103.1,1,0.0
H004,P0147,340.65,1,0.0
H004,P0148,108.18,1,0.0
H004,P0150,14.19,1,0.0
H005,P0001,102.74,1,0.0
H005,P0002,133.67,1,0.0
H005,P0003,58.36,1,0.0
H005,P0004,50.43,1,0.0
H005,P0005,184.34,1,0.0
H005,P0008,205.38,1,0.0
H005,P0009,57.67,1,0.0
H005,P0011,70.6,1,0.0
H005,P0012,250.85,1,0.0
H005,P0014,26.02,1,0.0
H005,P0015,95.64,1,0.0
H005,P0016,348.68,1,0.0
H005,P0017,339.33,1,0.0
H005,P0018,246.83,1,0.0
H005,P0019,113.0,1,0.0
H005,P0020,26.61,1,0.0
H005,P0022,119.49,1,0.0
H005,P0026,179.53,1,0.0
H005,P0027,241.35,1,0.0
H005,P0028,111.13,1,0.0
H005,P0029,76.99,1,0.0
H005,P0030,72.1,1,0.0
H005,P0031,279.2,1,0.0
H005,P0032,220.47,1,0.0
H005,P0033,90.11,1,0.0
H005,P0035,165.26,1,0.0
H005,P0036,41.91,1,0.0
H005,P0037,241.52,1,0.0
H005,P0038,123.48,1,0.0
H005,P0039,42.34,1,0.0
H005,P0042,98.35,1,0.0
H005,P0043,238.07,1,0.0
H005,P0044,19.46,1,0.0
H005,P0045,44.35,1,0.0
H005,P0047,175.19,1,0.0
H005,P0048,76.94,1,0.0
H005,P0049,57.09,1,0.0
H005,P0054,21.53,1,0.0
H005,P0055,107.13,1,0.0
H005,P0056,99.27,1,0.0
H005,P0057,61.78,1,0.0
H005,P0058,242.79,1,0.0
H005,P0059,288.82,1,0.0
H005,P0060,84.26,1,0.0
H005,P0063,95.14,1,0.0
H005,P0065,131.74,1,0.0
H005,P0067,187.62,1,0.0
H005,P0068,88.85,1,0.0
H005,P0069,118.09,1,0.0
H005,P0070,223.43,1,0.0
H005,P0072,79.12,1,0.0
H005,P0073,56.59,1,0.0
H005,P0074,658.92,1,0.0
H005,P0076,36.17,1,0.0
H005,P0077,54.3,1,0.0
H005,P0078,236.81,1,0.0
H005,P0079,82.44,1,0.0
H005,P0080,141.92,1,0.0
H005,P0083,124.63,1,0.0
H005,P0084,91.41,1,0.0
H005,P0085,129.52,1,0.0
H005,P0086,198.28,1,0.0
H005,P0087,667.09,1,0.0
H005,P0088,365.09,1,0.0
H005,P0090,319.43,1,0.0
H005,P0091,155.57,1,0.0
H005,P0093,127.19,1,0.0
H005,P0094,342.7,1,0.0
H005,P0095,81.85,1,0.0
H005,P0096,325.07,1,0.0
H005,P0097,106.23,1,0.0
H005,P0098,143.38,1,0.0
H005,P0099,47.92,1,0.0
H005,P0101,210.55,1,0.0
H005,P0102,346.97,1,0.0
H005,P0105,416.58,1,0.0
H005,P0106,73.77,1,0.0
H005,P0108,120.02,1,0.0
H005,P0109,604.09,1,0.0
H005,P0111,28.62,1,0.0
H005,P0112,262.41,1,0.0
H005,P0113,131.68,1,0.0
H005,P0114,139.66,1,0.0
H005,P0119,30.81,1,0.0
H005,P0120,27.49,1,0.0
H005,P0121,44.03,1,0.0
H005,P0123,92.63,1,0.0
H005,P0127,111.62,1,0.0
H005,P0130,173.31,1,0.0
H005,P0131,201.41,1,0.0
H005,P0132,73.35,1,0.0
H005,P0133,32.72,1,0.0
H005,P0136,451.88,1,0.0
H005,P0137,85.91,1,0.0
H005,P0139,14.22,1,0.0
H005,P0140,91.97,1,0.0
H005,P0141,77.52,1,0.0
H005,P0142,84.98,1,0.0
H005,P0144,113.57,1,0.0
H005,P0146,103.1,1,0.0
H005,P0147,340.65,1,0.0
H005,P0148,108.18,1,0.0
H005,P0149,129.64,1,0.0
H005,P0150,14.19,1,0.0
H006,P0003,58.36,1,0.0
H006,P0004,50.43,1,0.0
H006,P0005,184.34,1,0.0
H006,P0006,26.45,1,0.0
H006,P0008,205.38,1,0.0
H006,P0009,57.67,1,0.0
H006,P0010,51.42,1,0.0
H006,P0011,70.6,1,0.0
H006,P0012,250.85,1,0.0
H006,P0013,124.56,1,0.0
H006,P0014,26.02,1,0.0
H006,P0015,95.64,1,0.0
H006,P0016,348.68,1,0.0
H006,P0017,339.33,1,0.0
H006,P0019,113.0,1,0.0
H006,P0020,26.61,1,0.0
H006,P0021,163.08,1,0.0
H006,P0023,150.02,1,0.0
H006,P0024,561.0,1,0.0
H006,P0025,165.17,1,0.0
H006,P0026,179.53,1,0.0
H006,P0027,241.35,1,0.0
H006,P0028,111.13,1,0.0
H006,P0029,76.99,1,0.0
H006,P0030,72.1,1,0.0
H006,P0031,279.2,1,0.0
H006,P0032,220.47,1,0.0
H006,P0033,90.11,1,0.0
H006,P0034,395.07,1,0.0
H006,P0036,41.91,1,0.0
H006,P0037,241.52,1,0.0
H006,P0038,123.48,1,0.0
H006,P0039,42.34,1,0.0
H006,P0041,102.65,1,0.0
H006,P0042,98.35,1,0.0
H006,P0043,238.07,1,0.0
H006,P0045,44.35,1,0.0
H006,P0047,175.19,1,0.0
H006,P0048,76.94,1,0.0
H006,P0049,57.09,1,0.0
H006,P0050,54.3,1,0.0
H006,P0051,125.97,1,0.0
H006,P0052,257.02,1,0.0
H006,P0053,37.96,1,0.0
H006,P0054,21.53,1,0.0
H006,P0055,107.13,1,0.0
H006,P0056,99.27,1,0.0
H006,P0058,242.79,1,0.0
H006,P0059,288.82,1,0.0
H006,P0060,84.26,1,0.0
H006,P0061,102.68,1,0.0
H006,P0062,233.85,1,0.0
H006,P0063,95.14,1,0.0
H006,P0064,39.6,1,0.0
H006,P0065,131.74,1,0.0
H006,P0066,62.04,1,0.0
H006,P0068,88.85,1,0.0
H006,P0071,125.12,1,0.0
H006,P0073,56.59,1,0.0
H006,P0074,658.92,1,0.0
H006,P0076,36.17,1,0.0
H006,P0077,54.3,1,0.0
H006,P0079,82.44,1,0.0
H006,P0080,141.92,1,0.0
H006,P0081,291.27,1,0.0
H006,P0082,157.21,1,0.0
H006,P0084,91.41,1,0.0
H006,P0086,198.28,1,0.0
H006,P0087,667.09,1,0.0
H006,P0088,365.09,1,0.0
H006,P0090,319.43,1,0.0
H006,P0094,342.7,1,0.0
H006,P0095,81.85,1,0.0
H006,P0096,325.07,1,0.0
H006,P0097,106.23,1,0.0
H006,P0098,143.38,1,0.0
H006,P0099,47.92,1,0.0
H006,P0100,902.17,1,0.0
H006,P0101,210.55,1,0.0
H006,P0103,93.15,1,0.0
H006,P0105,416.58,1,0.0
H006,P0106,73.77,1,0.0
H006,P0107,619.24,1,0.0
H006,P0109,604.09,1,0.0
H006,P0111,28.62,1,0.0
H006,P0113,131.68,1,0.0
H006,P0116,63.29,1,0.0
H006,P0117,43.66,1,0.0
H006,P0118,48.91,1,0.0
H006,P0119,30.81,1,0.0
H006,P0121,44.03,1,0.0
H006,P0122,58.27,1,0.0
H006,P0123,92.63,1,0.0
H006,P0124,46.93,1,0.0
H006,P0125,122.36,1,0.0
H006,P0126,270.36,1,0.0
H006,P0127,111.62,1,0.0
H006,P0128,197.02,1,0.0
H006,P0129,59.15,1,0.0
H006,P0131,201.41,1,0.0
H006,P0132,73.35,1,0.0
H006,P0133,32.72,1,0.0
H006,P0135,125.93,1,0.0
H006,P0136,451.88,1,0.0
H006,P0140,91.97,1,0.0
H006,P0141,77.52,1,0.0
H006,P0142,84.98,1,0.0
H006,P0143,74.09,1,0.0
H006,P0145,511.35,1,0.0
H006,P0146,103.1,1,0.0
H006,P0147,340.65,1,0.0
H006,P0148,108.18,1,0.0
H006,P0149,129.64,1,0.0
H006,P0150,14.19,1,0.0
H007,P0001,102.74,1,0.0
H007,P0002,133.67,1,0.0
H007,P0003,58.36,1,0.0
H007,P0004,50.43,1,0.0
H007,P0005,184.34,1,0.0
H007,P0006,26.45,1,0.0
H007,P0008,205.38,1,0.0
H007,P0009,57.67,1,0.0
H007,P0011,70.6,1,0.0
H007,P0012,250.85,1,0.0
H007,P0013,124.56,1,0.0
H007,P0014,26.02,1,0.0
H007,P0015,95.64,1,0.0
H007,P0016,348.68,1,0.0
H007,P0017,339.33,1,0.0
H007,P0019,113.0,1,0.0
H007,P0020,26.61,1,0.0
H007,P0021,163.08,1,0.0
H007,P0022,119.49,1,0.0
H007,P0023,150.02,1,0.0
H007,P0024,561.0,1,0.0
H007,P0025,165.17,1,0.0
H007,P0026,179.53,1,0.0
H007,P0027,241.35,1,0.0
H007,P0028,111.13,1,0.0
H007,P0030,72.1,1,0.0
H007,P0032,220.47,1,0.0
H007,P0033,90.11,1,0.0
H007,P0034,395.07,1,0.0
H007,P0036,41.91,1,0.0
H007,P0037,241.52,1,0.0
H007,P0039,42.34,1,0.0
H007,P0040,222.65,1,0.0
H007,P0042,98.35,1,0.0
H007,P0043,238.07,1,0.0
H007,P0044,19.46,1,0.0
H007,P0045,44.35,1,0.0
H007,P0046,95.54,1,0.0
H007,P0047,175.19,1,0.0
H007,P0048,76.94,1,0.0
H007,P0049,57.09,1,0.0
H007,P0050,54.3,1,0.0
H007,P0051,125.97,1,0.0
H007,P0052,257.02,1,0.0
H007,P0053,37.96,1,0.0
H007,P0054,21.53,1,0.0
H007,P0055,107.13,1,0.0
H007,P0056,99.27,1,0.0
H007,P0057,61.78,1,0.0
H007,P0058,242.79,1,0.0
H007,P0059,288.82,1,0.0
H007,P0060,84.26,1,0.0
H007,P0061,102.68,1,0.0
H007,P0062,233.85,1,0.0
H007,P0063,95.14,1,0.0
H007,P0064,39.6,1,0.0
H007,P0065,131.74,1,0.0
H007,P0066,62.04,1,0.0
H007,P0067,187.62,1,0.0
H007,P0068,88.85,1,0.0
H007,P0070,223.43,1,0.0
H007,P0071,125.12,1,0.0
H007,P0073,56.59,1,0.0
H007,P0074,658.92,1,0.0
H007,P0075,379.02,1,0.0
H007,P0076,36.17,1,0.0
H007,P0077,54.3,1,0.0
H007,P0078,236.81,1,0.0
H007,P0079,82.44,1,0.0
H007,P0080,141.92,1,0.0
H007,P0081,291.27,1,0.0
H007,P0082,157.21,1,0.0
H007,P0083,124.63,1,0.0
H007,P0084,91.41,1,0.0
H007,P0085,129.52,1,0.0
H007,P0086,198.28,1,0.0
H007,P0087,667.09,1,0.0
H007,P0088,365.09,1,0.0
H007,P0089,117.0,1,0.0
H007,P0090,319.43,1,0.0
H007,P0091,155.57,1,0.0
H007,P0092,36.91,1,0.0
H007,P0093,127.19,1,0.0
H007,P0094,342.7,1,0.0
H007,P0095,81.85,1,0.0
H007,P0096,325.07,1,0.0
H007,P0097,106.23,1,0.0
H007,P0098,143.38,1,0.0
H007,P0099,47.92,1,0.0
H007,P0100,902.17,1,0.0
H007,P0101,210.55,1,0.0
H007,P0102,346.97,1,0.0
H007,P0103,93.15,1,0.0
H007,P0106,73.77,1,0.0
H007,P0107,619.24,1,0.0
H007,P0109,604.09,1,0.0
H007,P0111,28.62,1,0.0
H007,P0112,262.41,1,0.0
H007,P0113,131.68,1,0.0
H007,P0116,63.29,1,0.0
H007,P0118,48.91,1,0.0
H007,P0119,30.81,1,0.0
H007,P0120,27.49,1,0.0
H007,P0121,44.03,1,0.0
H007,P0122,58.27,1,0.0
H007,P0123,92.63,1,0.0
H007,P0124,46.93,1,0.0
H007,P0126,270.36,1,0.0
H007,P0127,111.62,1,0.0
H007,P0128,197.02,1,0.0
H007,P0130,173.31,1,0.0
H007,P0131,201.41,1,0.0
H007,P0132,73.35,1,0.0
H007,P0133,32.72,1,0.0
H007,P0135,125.93,1,0.0
H007,P0136,451.88,1,0.0
H007,P0137,85.91,1,0.0
H007,P0138,533.32,1,0.0
H007,P0139,14.22,1,0.0
H007,P0140,91.97,1,0.0
H007,P0141,77.52,1,0.0
H007,P0142,84.98,1,0.0
H007,P0144,113.57,1,0.0
