hub_id,part_id,part_cost_P_k,hub_existing_T_j,new_hub_transfer_cost
H005,P0523,411.71,1,0.0
H005,P0540,127.38,1,0.0
H005,P0561,60.07,1,0.0
H005,P0563,49.13,1,0.0
H005,P0564,161.98,1,0.0
H005,P0582,32.55,1,0.0
H005,P0585,57.69,1,0.0
H005,P0593,186.87,1,0.0
H005,P0599,436.91,1,0.0
H005,P0603,221.17,1,0.0
H005,P0605,115.09,1,0.0
H005,P0611,76.05,1,0.0
H005,P0614,28.29,1,0.0
H005,P0627,46.7,1,0.0
H005,P0629,159.65,1,0.0
H005,P0635,141.05,1,0.0
H005,P0652,34.16,1,0.0
H005,P0654,28.73,1,0.0
H005,P0657,1199.79,1,0.0
H005,P0658,52.01,1,0.0
H005,P0666,74.65,1,0.0
H005,P0667,129.19,1,0.0
H005,P0668,33.23,1,0.0
H005,P0671,114.09,1,0.0
H005,P0673,340.81,1,0.0
H005,P0676,108.76,1,0.0
H005,P0677,36.27,1,0.0
H005,P0678,55.63,1,0.0
H005,P0680,422.94,1,0.0
H005,P0693,92.06,1,0.0
H005,P0698,89.8,1,0.0
H005,P0699,159.0,1,0.0
H005,P0701,173.26,1,0.0
H005,P0702,776.08,1,0.0
H005,P0703,93.09,1,0.0
H005,P0705,352.16,1,0.0
H005,P0708,18.06,1,0.0
H005,P0711,56.27,1,0.0
H005,P0715,241.61,1,0.0
H005,P0719,77.11,1,0.0
H005,P0726,144.81,1,0.0
H005,P0732,318.88,1,0.0
H005,P0738,529.16,1,0.0
H005,P0740,42.99,1,0.0
H005,P0750,84.15,1,0.0
H005,P0752,246.55,1,0.0
H005,P0761,54.32,1,0.0
H005,P0765,61.29,1,0.0
H005,P0778,152.56,1,0.0
H005,P0788,139.01,1,0.0
H005,P0789,179.13,1,0.0
H005,P0794,122.53,1,0.0
H005,P0795,84.31,1,0.0
H005,P0797,135.09,1,0.0
H005,P0798,208.48,1,0.0
H005,P0806,332.39,1,0.0
H005,P0823,303.72,1,0.0
H005,P0824,569.4,1,0.0
H005,P0826,114.19,1,0.0
H005,P0829,51.22,1,0.0
H005,P0839,308.8,1,0.0
H005,P0843,144.18,1,0.0
H005,P0846,253.89,1,0.0
H005,P0861,181.73,1,0.0
H005,P0863,115.99,1,0.0
H005,P0865,100.28,1,0.0
H005,P0866,173.06,1,0.0
H005,P0867,306.86,1,0.0
H005,P0869,80.4,1,0.0
H005,P0874,713.13,1,0.0
H005,P0876,32.4,1,0.0
H005,P0877,268.81,1,0.0
H005,P0880,153.38,1,0.0
H005,P0881,22.98,1,0.0
H005,P0882,177.99,1,0.0
H005,P0901,244.41,1,0.0
H005,P0902,49.25,1,0.0
H005,P0906,207.17,1,0.0
H005,P0910,10.14,1,0.0
H005,P0915,105.22,1,0.0
H005,P0916,37.42,1,0.0
H005,P0921,133.23,1,0.0
H005,P0925,305.28,1,0.0
H005,P0926,270.65,1,0.0
H005,P0929,64.38,1,0.0
H005,P0932,593.15,1,0.0
H005,P0933,135.87,1,0.0
H005,P0940,19.67,1,0.0
H005,P0941,99.48,1,0.0
H005,P0949,28.3,1,0.0
H005,P0955,108.19,1,0.0
H005,P0959,109.71,1,0.0
H005,P0962,216.64,1,0.0
H005,P0973,25.48,1,0.0
H005,P0974,170.24,1,0.0
H005,P0975,577.79,1,0.0
H005,P0977,163.24,1,0.0
H005,P0978,84.54,1,0.0
H005,P0980,111.58,1,0.0
H005,P0988,228.71,1,0.0
H005,P0993,184.03,1,0.0
H007,P0001,140.38,0,50.0
H007,P0002,190.15,0,50.0
H007,P0005,276.52,0,50.0
H007,P0009,89.21,0,50.0
H007,P0010,31.57,0,50.0
H007,P0011,54.66,0,50.0
H007,P0016,244.54,0,50.0
H007,P0017,190.1,0,50.0
H007,P0022,100.85,0,50.0
H007,P0025,139.42,0,50.0
H007,P0027,407.69,0,50.0
H007,P0028,168.03,0,50.0
H007,P0029,89.24,0,50.0
H007,P0032,139.82,0,50.0
H007,P0034,84.75,0,50.0
H007,P0038,336.35,0,50.0
H007,P0043,86.29,0,50.0
H007,P0044,228.14,0,50.0
H007,P0045,59.24,0,50.0
H007,P0048,116.51,0,50.0
H007,P0050,1264.28,0,50.0
H007,P0052,526.61,0,50.0
H007,P0053,160.21,0,50.0
H007,P0056,208.91,0,50.0
H007,P0058,518.16,0,50.0
H007,P0059,92.83,0,50.0
H007,P0060,387.86,0,50.0
H007,P0062,132.61,0,50.0
H007,P0063,53.35,0,50.0
H007,P0069,113.9,0,50.0
H007,P0070,33.39,0,50.0
H007,P0071,61.56,0,50.0
H007,P0075,82.58,0,50.0
H007,P0076,509.49,0,50.0
H007,P0080,148.02,0,50.0
H007,P0081,154.62,0,50.0
H007,P0082,96.94,0,50.0
H007,P0083,39.78,0,50.0
H007,P0086,109.14,0,50.0
H007,P0087,81.87,0,50.0
H007,P0088,141.08,0,50.0
H007,P0094,218.49,0,50.0
H007,P0095,336.28,0,50.0
H007,P0099,239.88,0,50.0
H007,P0109,49.63,0,50.0
H007,P0110,112.76,0,50.0
H007,P0111,153.46,0,50.0
H007,P0112,150.31,0,50.0
H007,P0116,57.51,0,50.0
H007,P0118,140.39,0,50.0
H007,P0119,71.29,0,50.0
H007,P0120,113.23,0,50.0
H007,P0123,689.42,0,50.0
H007,P0124,128.13,0,50.0
H007,P0125,112.41,0,50.0
H007,P0127,62.61,0,50.0
H007,P0128,110.48,0,50.0
H007,P0129,75.52,0,50.0
H007,P0130,485.5,0,50.0
H007,P0132,446.41,0,50.0
H007,P0134,144.77,0,50.0
H007,P0136,140.48,0,50.0
H007,P0140,85.87,0,50.0
H007,P0142,260.53,0,50.0
H007,P0144,99.07,0,50.0
H007,P0147,165.22,0,50.0
H007,P0149,178.94,0,50.0
H007,P0155,15.42,0,50.0
H007,P0156,39.08,0,50.0
H007,P0158,100.96,0,50.0
H007,P0160,36.06,0,50.0
H007,P0161,57.69,0,50.0
H007,P0167,49.77,0,50.0
H007,P0170,57.03,0,50.0
H007,P0179,68.13,0,50.0
H007,P0180,247.45,0,50.0
H007,P0182,40.56,0,50.0
H007,P0183,105.33,0,50.0
H007,P0186,123.32,0,50.0
H007,P0188,346.68,0,50.0
H007,P0189,111.12,0,50.0
H007,P0191,797.96,0,50.0
H007,P0200,127.67,0,50.0
H007,P0204,63.44,0,50.0
H007,P0206,182.98,0,50.0
H007,P0207,310.98,0,50.0
H007,P0208,90.15,0,50.0
H007,P0209,118.43,0,50.0
H007,P0211,12.87,0,50.0
H007,P0219,202.66,0,50.0
H007,P0220,283.14,0,50.0
H007,P0226,233.04,0,50.0
H007,P0228,50.97,0,50.0
H007,P0230,151.34,0,50.0
H007,P0232,68.61,0,50.0
H007,P0233,143.39,0,50.0
H007,P0234,233.95,0,50.0
H007,P0237,441.83,0,50.0
H007,P0238,56.85,0,50.0
H007,P0239,637.06,0,50.0
H007,P0240,86.81,0,50.0
H007,P0241,358.54,0,50.0
H007,P0242,148.83,0,50.0
H007,P0245,119.97,0,50.0
H007,P0247,334.36,0,50.0
H007,P0251,72.88,0,50.0
H007,P0254,135.23,0,50.0
H007,P0255,670.03,0,50.0
H007,P0256,90.71,0,50.0
H007,P0258,152.83,0,50.0
H007,P0259,286.53,0,50.0
H007,P0260,93.62,0,50.0
H007,P0261,133.89,0,50.0
H007,P0263,65.97,0,50.0
H007,P0264,254.05,0,50.0
H007,P0267,558.31,0,50.0
H007,P0275,194.22,0,50.0
H007,P0277,409.89,0,50.0
H007,P0278,19.85,0,50.0
H007,P0279,22.85,0,50.0
H007,P0284,137.1,0,50.0
H007,P0285,849.63,0,50.0
H007,P0286,293.95,0,50.0
H007,P0287,163.1,0,50.0
H007,P0288,94.3,0,50.0
H007,P0298,21.45,0,50.0
H007,P0299,243.35,0,50.0
H007,P0301,111.68,0,50.0
H007,P0303,57.1,0,50.0
H007,P0308,288.81,0,50.0
H007,P0309,76.25,0,50.0
H007,P0310,201.38,0,50.0
H007,P0312,730.88,0,50.0
H007,P0315,36.79,0,50.0
H007,P0317,70.61,0,50.0
H007,P0320,34.3,0,50.0
H007,P0322,334.41,0,50.0
H007,P0323,182.23,0,50.0
H007,P0325,125.24,0,50.0
H007,P0326,273.0,0,50.0
H007,P0327,25.83,0,50.0
H007,P0328,53.22,0,50.0
H007,P0330,178.52,0,50.0
H007,P0335,1605.7,0,50.0
H007,P0341,55.28,0,50.0
H007,P0342,1119.35,0,50.0
H007,P0343,187.88,0,50.0
H007,P0345,319.25,0,50.0
H007,P0347,111.5,0,50.0
H007,P0348,232.22,0,50.0
H007,P0353,99.79,0,50.0
H007,P0356,111.39,0,50.0
H007,P0357,99.65,0,50.0
H007,P0359,29.42,0,50.0
H007,P0363,50.77,0,50.0
H007,P0366,332.05,0,50.0
H007,P0367,35.81,0,50.0
H007,P0370,33.01,0,50.0
H007,P0376,527.36,0,50.0
H007,P0377,422.03,0,50.0
H007,P0378,10.6,0,50.0
H007,P0379,105.21,0,50.0
H007,P0383,430.75,0,50.0
H007,P0385,189.5,0,50.0
H007,P0386,61.4,0,50.0
H007,P0389,85.91,0,50.0
H007,P0390,212.22,0,50.0
H007,P0391,25.99,0,50.0
H007,P0393,240.82,0,50.0
H007,P0394,118.79,0,50.0
H007,P0395,235.01,0,50.0
H007,P0396,39.36,0,50.0
H007,P0397,405.82,0,50.0
H007,P0400,89.94,0,50.0
H007,P0402,261.61,0,50.0
H007,P0403,176.26,0,50.0
H007,P0405,138.9,0,50.0
H007,P0406,222.19,0,50.0
H007,P0407,96.03,0,50.0
H007,P0408,1041.48,0,50.0
H007,P0409,34.14,0,50.0
H007,P0412,65.02,0,50.0
H007,P0413,1041.05,0,50.0
H007,P0414,342.95,0,50.0
H007,P0415,335.52,0,50.0
H007,P0421,164.82,0,50.0
H007,P0427,109.71,0,50.0
H007,P0429,64.09,0,50.0
H007,P0432,129.87,0,50.0
H007,P0433,94.22,0,50.0
H007,P0436,383.91,0,50.0
H007,P0440,511.06,0,50.0
H007,P0442,181.76,0,50.0
H007,P0444,548.09,0,50.0
H007,P0447,104.44,0,50.0
H007,P0448,221.53,0,50.0
H007,P0449,127.35,0,50.0
H007,P0452,126.32,0,50.0
H007,P0457,333.05,0,50.0
H007,P0458,72.93,0,50.0
H007,P0459,64.93,0,50.0
H007,P0460,211.74,0,50.0
H007,P0461,340.82,0,50.0
H007,P0462,145.17,0,50.0
H007,P0467,154.5,0,50.0
H007,P0468,385.36,0,50.0
H007,P0469,138.32,0,50.0
H007,P0470,18.31,0,50.0
H007,P0475,98.5,0,50.0
H007,P0476,649.96,0,50.0
H007,P0477,209.9,0,50.0
H007,P0478,232.44,0,50.0
H007,P0479,155.21,0,50.0
H007,P0483,308.55,0,50.0
H007,P0484,40.69,0,50.0
H007,P0485,188.14,0,50.0
H007,P0488,137.17,0,50.0
H007,P0492,51.83,0,50.0
H007,P0493,187.2,0,50.0
H007,P0496,48.34,0,50.0
H007,P0498,79.8,0,50.0
H007,P0499,461.4,0,50.0
H007,P0500,188.46,0,50.0
H007,P0501,115.71,0,50.0
H007,P0509,313.46,0,50.0
H007,P0510,23.19,0,50.0
H007,P0516,24.55,0,50.0
H007,P0518,11.79,0,50.0
H007,P0521,95.55,0,50.0
H007,P0524,120.1,0,50.0
H007,P0526,244.01,0,50.0
H007,P0538,298.14,0,50.0
H007,P0542,113.14,0,50.0
H007,P0545,229.92,0,50.0
H007,P0546,199.86,0,50.0
H007,P0548,72.95,0,50.0
H007,P0551,40.58,0,50.0
H007,P0552,79.53,0,50.0
H007,P0553,72.67,0,50.0
H007,P0561,60.07,0,50.0
H007,P0564,161.98,0,50.0
H007,P0566,33.56,0,50.0
H007,P0570,138.38,0,50.0
H007,P0573,143.76,0,50.0
H007,P0574,353.38,0,50.0
H007,P0583,16.97,0,50.0
H007,P0584,327.06,0,50.0
H007,P0587,40.2,0,50.0
H007,P0591,196.73,0,50.0
H007,P0593,186.87,0,50.0
H007,P0596,53.56,0,50.0
H007,P0597,133.25,0,50.0
H007,P0604,166.9,0,50.0
H007,P0606,99.11,0,50.0
H007,P0607,181.46,0,50.0
H007,P0608,111.55,0,50.0
H007,P0609,134.74,0,50.0
H007,P0610,150.26,0,50.0
H007,P0611,76.05,0,50.0
H007,P0617,235.4,0,50.0
H007,P0618,145.99,0,50.0
H007,P0619,277.91,0,50.0
H007,P0620,403.27,0,50.0
H007,P0621,166.47,0,50.0
H007,P0625,196.21,0,50.0
H007,P0626,369.33,0,50.0
H007,P0627,46.7,0,50.0
H007,P0629,159.65,0,50.0
H007,P0630,137.87,0,50.0
H007,P0633,28.59,0,50.0
H007,P0636,116.54,0,50.0
H007,P0638,220.17,0,50.0
H007,P0639,15.94,0,50.0
H007,P0640,250.94,0,50.0
H007,P0649,226.85,0,50.0
H007,P0650,98.95,0,50.0
H007,P0653,198.6,0,50.0
H007,P0663,171.27,0,50.0
H007,P0666,74.65,0,50.0
H007,P0667,129.19,0,50.0
H007,P0668,33.23,0,50.0
H007,P0671,114.09,0,50.0
H007,P0680,422.94,0,50.0
H007,P0681,78.74,0,50.0
H007,P0684,175.0,0,50.0
H007,P0685,123.27,0,50.0
H007,P0686,307.17,0,50.0
H007,P0687,86.51,0,50.0
H007,P0690,86.74,0,50.0
H007,P0691,45.49,0,50.0
H007,P0693,92.06,0,50.0
H007,P0695,29.3,0,50.0
H007,P0698,89.8,0,50.0
H007,P0700,17.27,0,50.0
H007,P0701,173.26,0,50.0
H007,P0702,776.08,0,50.0
H007,P0705,352.16,0,50.0
H007,P0706,120.79,0,50.0
H007,P0708,18.06,0,50.0
H007,P0710,126.44,0,50.0
H007,P0712,156.9,0,50.0
H007,P0715,241.61,0,50.0
H007,P0718,39.79,0,50.0
H007,P0719,77.11,0,50.0
H007,P0721,386.16,0,50.0
H007,P0722,152.85,0,50.0
H007,P0723,60.05,0,50.0
H007,P0724,86.95,0,50.0
H007,P0725,149.54,0,50.0
H007,P0726,144.81,0,50.0
H007,P0729,115.43,0,50.0
H007,P0730,38.24,0,50.0
H007,P0731,87.95,0,50.0
H007,P0732,318.88,0,50.0
H007,P0736,154.76,0,50.0
H007,P0738,529.16,0,50.0
H007,P0740,42.99,0,50.0
H007,P0741,256.15,0,50.0
H007,P0742,69.72,0,50.0
H007,P0743,83.29,0,50.0
H007,P0744,185.69,0,50.0
H007,P0745,89.93,0,50.0
H007,P0746,312.69,0,50.0
H007,P0747,69.73,0,50.0
H007,P0752,246.55,0,50.0
H007,P0754,1077.63,0,50.0
H007,P0756,149.16,0,50.0
H007,P0757,48.57,0,50.0
H007,P0759,79.41,0,50.0
H007,P0764,298.73,0,50.0
H007,P0770,650.1,0,50.0
H007,P0774,169.23,0,50.0
H007,P0779,15.63,0,50.0
H007,P0780,57.78,0,50.0
H007,P0782,417.06,0,50.0
H007,P0787,31.47,0,50.0
H007,P0788,139.01,0,50.0
H007,P0792,104.43,0,50.0
H007,P0795,84.31,0,50.0
H007,P0798,208.48,0,50.0
H007,P0801,152.13,0,50.0
H007,P0802,24.85,0,50.0
H007,P0806,332.39,0,50.0
H007,P0810,139.11,0,50.0
H007,P0813,254.57,0,50.0
H007,P0816,110.71,0,50.0
H007,P0821,63.43,0,50.0
H007,P0822,256.74,0,50.0
H007,P0823,303.72,0,50.0
H007,P0828,147.42,0,50.0
H007,P0831,235.67,0,50.0
H007,P0832,151.53,0,50.0
H007,P0833,170.59,0,50.0
H007,P0834,110.92,0,50.0
H007,P0837,82.52,0,50.0
H007,P0838,141.39,0,50.0
H007,P0839,308.8,0,50.0
H007,P0841,43.05,0,50.0
H007,P0842,22.37,0,50.0
H007,P0843,144.18,0,50.0
H007,P0844,51.17,0,50.0
H007,P0846,253.89,0,50.0
H007,P0848,172.4,0,50.0
H007,P0849,106.94,0,50.0
H007,P0850,256.35,0,50.0
H007,P0851,214.7,0,50.0
H007,P0852,75.11,0,50.0
H007,P0855,199.47,0,50.0
H007,P0857,252.57,0,50.0
H007,P0862,161.28,0,50.0
H007,P0871,53.71,0,50.0
H007,P0873,270.02,0,50.0
H007,P0874,713.13,0,50.0
H007,P0875,504.94,0,50.0
H007,P0876,32.4,0,50.0
H007,P0880,153.38,0,50.0
H007,P0882,177.99,0,50.0
H007,P0888,69.18,0,50.0
H007,P0891,110.15,0,50.0
H007,P0894,210.47,0,50.0
H007,P0895,93.38,0,50.0
H007,P0896,53.17,0,50.0
H007,P0897,84.99,0,50.0
H007,P0898,367.17,0,50.0
H007,P0900,124.54,0,50.0
H007,P0902,49.25,0,50.0
H007,P0905,91.72,0,50.0
H007,P0906,207.17,0,50.0
H007,P0907,69.36,0,50.0
H007,P0908,221.51,0,50.0
H007,P0912,9.01,0,50.0
H007,P0913,80.41,0,50.0
H007,P0915,105.22,0,50.0
H007,P0918,352.78,0,50.0
H007,P0919,24.84,0,50.0
H007,P0922,47.87,0,50.0
H007,P0923,82.83,0,50.0
H007,P0924,56.04,0,50.0
H007,P0925,305.28,0,50.0
H007,P0926,270.65,0,50.0
H007,P0928,97.36,0,50.0
H007,P0929,64.38,0,50.0
H007,P0931,41.54,0,50.0
H007,P0932,593.15,0,50.0
H007,P0938,152.47,0,50.0
H007,P0940,19.67,0,50.0
H007,P0941,99.48,0,50.0
H007,P0944,61.77,0,50.0
H007,P0946,847.69,0,50.0
H007,P0947,147.29,0,50.0
H007,P0950,77.72,0,50.0
H007,P0952,55.68,0,50.0
H007,P0953,317.0,0,50.0
H007,P0955,108.19,0,50.0
H007,P0957,162.31,0,50.0
H007,P0958,78.67,0,50.0
H007,P0959,109.71,0,50.0
H007,P0965,95.03,0,50.0
H007,P0966,286.73,0,50.0
H007,P0971,41.9,0,50.0
H007,P0973,25.48,0,50.0
H007,P0974,170.24,0,50.0
H007,P0975,577.79,0,50.0
H007,P0977,163.24,0,50.0
H007,P0980,111.58,0,50.0
H007,P0981,69.01,0,50.0
H007,P0982,107.85,0,50.0
H007,P0983,167.37,0,50.0
H007,P0985,67.76,0,50.0
H007,P0991,151.52,0,50.0
H007,P0992,199.23,0,50.0
H007,P0993,184.03,0,50.0
H017,P0003,255.88,0,50.0
H017,P0008,512.71,0,50.0
H017,P0010,31.57,0,50.0
H017,P0024,144.62,0,50.0
H017,P0030,216.65,0,50.0
H017,P0039,262.53,0,50.0
H017,P0044,228.14,0,50.0
H017,P0048,116.51,0,50.0
H017,P0049,154.52,0,50.0
H017,P0051,40.53,0,50.0
H017,P0052,526.61,0,50.0
H017,P0055,155.73,0,50.0
H017,P0059,92.83,0,50.0
H017,P0072,171.7,0,50.0
H017,P0076,509.49,0,50.0
H017,P0082,96.94,0,50.0
H017,P0085,252.03,0,50.0
H017,P0086,109.14,0,50.0
H017,P0088,141.08,0,50.0
H017,P0089,286.31,0,50.0
H017,P0105,452.53,0,50.0
H017,P0108,109.63,0,50.0
H017,P0110,112.76,0,50.0
H017,P0111,153.46,0,50.0
H017,P0115,192.19,0,50.0
H017,P0125,112.41,0,50.0
H017,P0149,178.94,0,50.0
H017,P0150,84.46,0,50.0
H017,P0153,140.17,0,50.0
H017,P0159,111.33,0,50.0
H017,P0191,797.96,0,50.0
H017,P0195,532.76,0,50.0
H017,P0200,127.67,0,50.0
H017,P0209,118.43,0,50.0
H017,P0211,12.87,0,50.0
H017,P0215,47.74,0,50.0
H017,P0218,447.26,0,50.0
H017,P0219,202.66,0,50.0
H017,P0221,62.23,0,50.0
H017,P0223,269.75,0,50.0
H017,P0230,151.34,0,50.0
H017,P0240,86.81,0,50.0
H017,P0247,334.36,0,50.0
H017,P0251,72.88,0,50.0
H017,P0254,135.23,0,50.0
H017,P0259,286.53,0,50.0
H017,P0261,133.89,0,50.0
H017,P0265,251.36,0,50.0
H017,P0271,79.87,0,50.0
H017,P0273,81.6,0,50.0
H017,P0274,601.67,0,50.0
H017,P0282,175.4,0,50.0
H017,P0287,163.1,0,50.0
H017,P0292,299.64,0,50.0
H017,P0294,77.2,0,50.0
H017,P0301,111.68,0,50.0
H017,P0315,36.79,0,50.0
H017,P0320,34.3,0,50.0
H017,P0328,53.22,0,50.0
H017,P0329,308.13,0,50.0
H017,P0337,68.28,0,50.0
H017,P0346,126.9,0,50.0
H017,P0351,783.13,0,50.0
H017,P0354,88.7,0,50.0
H017,P0357,99.65,0,50.0
H017,P0364,462.85,0,50.0
H017,P0365,429.54,0,50.0
H017,P0366,332.05,0,50.0
H017,P0367,35.81,0,50.0
H017,P0371,136.97,0,50.0
H017,P0374,164.22,0,50.0
H017,P0376,527.36,0,50.0
H017,P0378,10.6,0,50.0
H017,P0383,430.75,0,50.0
H017,P0384,52.65,0,50.0
H017,P0389,85.91,0,50.0
H017,P0398,104.59,0,50.0
H017,P0399,116.51,0,50.0
H017,P0400,89.94,0,50.0
H017,P0402,261.61,0,50.0
H017,P0403,176.26,0,50.0
H017,P0404,251.69,0,50.0
H017,P0405,138.9,0,50.0
H017,P0406,222.19,0,50.0
H017,P0408,1041.48,0,50.0
H017,P0409,34.14,0,50.0
H017,P0414,342.95,0,50.0
H017,P0415,335.52,0,50.0
H017,P0434,9.79,0,50.0
H017,P0442,181.76,0,50.0
H017,P0455,698.15,0,50.0
H017,P0457,333.05,0,50.0
H017,P0469,138.32,0,50.0
H017,P0496,48.34,0,50.0
H017,P0500,188.46,0,50.0
H017,P0505,845.06,0,50.0
H017,P0509,313.46,0,50.0
H017,P0521,95.55,0,50.0
H017,P0522,369.68,0,50.0
H017,P0528,184.95,0,50.0
H017,P0534,30.66,0,50.0
H017,P0546,199.86,0,50.0
H017,P0551,40.58,0,50.0
H017,P0553,72.67,0,50.0
H017,P0555,289.99,0,50.0
H017,P0568,114.86,0,50.0
H017,P0570,138.38,0,50.0
H017,P0574,353.38,0,50.0
H017,P0576,191.1,0,50.0
H017,P0581,125.74,0,50.0
H017,P0582,32.55,0,50.0
H017,P0583,16.97,0,50.0
H017,P0590,72.6,0,50.0
H017,P0597,133.25,0,50.0
H017,P0606,99.11,0,50.0
H017,P0607,181.46,0,50.0
H017,P0608,111.55,0,50.0
H017,P0609,134.74,0,50.0
H017,P0619,277.91,0,50.0
H017,P0634,336.33,0,50.0
H017,P0646,74.96,0,50.0
H017,P0651,113.16,0,50.0
H017,P0656,157.18,0,50.0
H017,P0657,1199.79,0,50.0
H017,P0668,33.23,0,50.0
H017,P0672,32.72,0,50.0
H017,P0675,72.84,0,50.0
H017,P0680,422.94,0,50.0
H017,P0685,123.27,0,50.0
H017,P0697,50.73,0,50.0
H017,P0698,89.8,0,50.0
H017,P0701,173.26,0,50.0
H017,P0706,120.79,0,50.0
H017,P0713,82.79,0,50.0
H017,P0718,39.79,0,50.0
H017,P0719,77.11,0,50.0
H017,P0722,152.85,0,50.0
H017,P0723,60.05,0,50.0
H017,P0726,144.81,0,50.0
H017,P0733,40.86,0,50.0
H017,P0734,118.04,0,50.0
H017,P0738,529.16,0,50.0
H017,P0740,42.99,0,50.0
H017,P0763,46.83,0,50.0
H017,P0770,650.1,0,50.0
H017,P0771,383.44,0,50.0
H017,P0775,51.03,0,50.0
H017,P0787,31.47,0,50.0
H017,P0788,139.01,0,50.0
H017,P0800,96.83,0,50.0
H017,P0803,215.07,0,50.0
H017,P0805,145.09,0,50.0
H017,P0806,332.39,0,50.0
H017,P0810,139.11,0,50.0
H017,P0821,63.43,0,50.0
H017,P0829,51.22,0,50.0
