zip_id,hub_id,d_ij
Z00003,H092,1297.18
Z00003,H093,4851.89
Z00003,H094,5787.08
Z00003,H095,113.58
Z00003,H096,6502.12
Z00003,H097,4736.32
Z00003,H098,5783.24
Z00003,H099,5442.26
Z00003,H100,6845.47
Z00004,H001,10098.54
Z00004,H002,6426.73
Z00004,H003,10107.37
Z00004,H004,9471.29
Z00004,H005,9045.89
Z00004,H006,1387.55
Z00004,H007,4560.8
Z00004,H008,10569.16
Z00004,H009,5264.16
Z00004,H010,5792.04
Z00004,H011,9787.62
Z00004,H012,8941.17
Z00004,H013,9788.88
Z00004,H014,49.31
Z00004,H015,9654.38
Z00004,H016,7634.2
Z00004,H017,8969.91
Z00004,H018,7818.82
Z00004,H019,7226.41
Z00004,H020,9568.75
Z00004,H021,11240.48
Z00004,H022,9260.57
Z00004,H023,5641.91
Z00004,H024,8941.75
Z00004,H025,9723.48
Z00004,H026,8332.38
Z00004,H027,8023.76
Z00004,H028,5509.28
Z00004,H029,7688.82
Z00004,H030,7471.02
Z00004,H031,10407.87
Z00004,H032,10042.4
Z00004,H033,7669.03
Z00004,H034,4640.57
Z00004,H035,9184.58
Z00004,H036,4115.57
Z00004,H037,4351.98
Z00004,H038,8354.63
Z00004,H039,5898.75
Z00004,H040,9199.95
Z00004,H041,3386.64
Z00004,H042,8322.14
Z00004,H043,7206.82
Z00004,H044,8553.92
Z00004,H045,6796.58
Z00004,H046,5562.8
Z00004,H047,4044.86
Z00004,H048,7992.82
Z00004,H049,9961.91
Z00004,H050,6620.67
Z00004,H051,8078.58
Z00004,H052,11188.4
Z00004,H053,10315.24
Z00004,H054,7201.5
Z00004,H055,10877.93
Z00004,H056,3657.35
Z00004,H057,819.43
Z00004,H058,7887.43
Z00004,H059,9170.69
Z00004,H060,10143.13
Z00004,H061,8680.28
Z00004,H062,7977.64
Z00004,H063,9635.09
Z00004,H064,6275.11
Z00004,H065,9974.87
Z00004,H066,7766.06
Z00004,H067,6372.1
Z00004,H068,9646.92
Z00004,H069,4494.41
Z00004,H070,9628.93
Z00004,H071,10332.84
Z00004,H072,2237.77
Z00004,H073,9587.8
Z00004,H074,7510.65
Z00004,H075,7314.64
Z00004,H076,9807.95
Z00004,H077,6200.47
Z00004,H078,8743.08
Z00004,H079,7957.19
Z00004,H080,10045.82
Z00004,H081,7698.46
Z00004,H082,7099.75
Z00004,H083,7300.93
Z00004,H084,8627.09
Z00004,H085,7388.15
Z00004,H086,4849.01
Z00004,H087,4604.81
Z00004,H088,3853.17
Z00004,H089,8780.48
Z00004,H090,9427.63
Z00004,H091,411.48
Z00004,H092,4235.07
Z00004,H093,7943.16
Z00004,H094,8797.1
Z00004,H095,4498.54
Z00004,H096,9362.54
Z00004,H097,7401.2
Z00004,H098,9762.97
Z00004,H099,9491.68
Z00004,H100,9487.98
Z00005,H001,3257.63
Z00005,H002,4085.28
Z00005,H003,49.78
Z00005,H004,1391.56
Z00005,H005,4337.46
Z00005,H006,11261.29
Z00005,H007,5741.11
Z00005,H008,781.19
Z00005,H009,4883.01
Z00005,H010,4830.24
Z00005,H011,402.79
Z00005,H012,5452.46
Z00005,H013,3403.63
Z00005,H014,10088.91
Z00005,H015,761.15
Z00005,H016,7089.68
Z00005,H017,2087.19
Z00005,H018,4416.27
Z00005,H019,6045.49
Z00005,H020,4837.85
Z00005,H021,1433.14
Z00005,H022,4124.15
Z00005,H023,4936.19
Z00005,H024,4057.04
Z00005,H025,411.57
Z00005,H026,4860.22
Z00005,H027,4770.04
Z00005,H028,4787.05
Z00005,H029,3100.81
Z00005,H030,3255.21
Z00005,H031,421.18
Z00005,H032,273.19
Z00005,H033,5770.41
Z00005,H034,5554.3
Z00005,H035,954.44
Z00005,H036,6151.29
Z00005,H037,5796.01
Z00005,H038,4968.51
Z00005,H039,4630.28
Z00005,H040,1424.17
Z00005,H041,7104.94
Z00005,H042,2852.22
Z00005,H043,5640.29
Z00005,H044,4447.42
Z00005,H045,3757.05
Z00005,H046,4767.99
Z00005,H047,6375.04
Z00005,H048,2744.28
Z00005,H049,3186.19
Z00005,H050,3731.13
Z00005,H051,6501.68
Z00005,H052,1142.83
Z00005,H053,184.39
Z00005,H054,5509.03
Z00005,H055,915.53
Z00005,H056,6487.39
Z00005,H057,10322.23
Z00005,H058,5677.22
Z00005,H059,4578.1
Z00005,H060,551.95
Z00005,H061,4104.57
Z00005,H062,5376.5
Z00005,H063,3365.44
Z00005,H064,4305.46
Z00005,H065,462.25
Z00005,H066,4187.47
Z00005,H067,3993.89
Z00005,H068,3593.48
Z00005,H069,5740.22
Z00005,H070,568.3
Z00005,H071,268.83
Z00005,H072,8835.35
Z00005,H073,3674.01
Z00005,H074,5352.2
Z00005,H075,4953.16
Z00005,H076,491.1
Z00005,H077,4375.91
Z00005,H078,5933.05
Z00005,H079,2941.99
Z00005,H080,844.81
Z00005,H081,4930.53
Z00005,H082,5407.56
Z00005,H083,7435.29
Z00005,H084,6072.94
Z00005,H085,4821.06
Z00005,H086,5334.66
Z00005,H087,5537.55
Z00005,H088,6562.2
Z00005,H089,4312.58
Z00005,H090,716.94
Z00005,H091,10375.35
Z00005,H092,5900.5
Z00005,H093,2572.77
Z00005,H094,2096.41
Z00005,H095,5782.62
Z00005,H096,3667.39
Z00005,H097,4741.08
Z00005,H098,630.99
Z00005,H099,723.61
Z00005,H100,3796.46
Z00006,H001,241.49
Z00006,H002,4748.67
Z00006,H003,3231.93
Z00006,H004,2577.93
Z00006,H005,5872.26
Z00006,H006,10211.59
Z00006,H007,6605.1
Z00006,H008,2472.88
Z00006,H009,7164.04
Z00006,H010,5074.85
Z00006,H011,3291.58
Z00006,H012,5322.26
Z00006,H013,5161.49
Z00006,H014,9939.08
Z00006,H015,3040.26
Z00006,H016,4875.48
Z00006,H017,2479.24
Z00006,H018,7063.7
Z00006,H019,2904.36
Z00006,H020,4807.88
Z00006,H021,2055.15
Z00006,H022,5666.39
Z00006,H023,5254.52
Z00006,H024,6008.87
Z00006,H025,3496.74
Z00006,H026,6591.63
Z00006,H027,6926.82
Z00006,H028,5878.63
Z00006,H029,3461.49
Z00006,H030,3687.37
Z00006,H031,3342.68
Z00006,H032,3090.46
Z00006,H033,7148.17
Z00006,H034,6880.41
Z00006,H035,3936.37
Z00006,H036,7042.22
Z00006,H037,7385.15
Z00006,H038,6543.72
Z00006,H039,5126.12
Z00006,H040,2913.92
Z00006,H041,7185.56
Z00006,H042,2636.85
Z00006,H043,2752.13
Z00006,H044,6394.84
Z00006,H045,4408.1
Z00006,H046,5754.2
Z00006,H047,6771.1
Z00006,H048,3339.0
Z00006,H049,63.32
Z00006,H050,4900.33
Z00006,H051,5652.54
Z00006,H052,2417.27
Z00006,H053,3177.43
Z00006,H054,7748.43
Z00006,H055,2444.16
Z00006,H056,7944.94
Z00006,H057,9159.31
Z00006,H058,6894.45
Z00006,H059,5647.6
Z00006,H060,2776.19
Z00006,H061,6264.73
Z00006,H062,6891.25
Z00006,H063,5308.17
Z00006,H064,4758.29
Z00006,H065,2978.34
Z00006,H066,2360.0
Z00006,H067,5056.42
Z00006,H068,5302.9
Z00006,H069,8262.8
Z00006,H070,3772.44
Z00006,H071,2988.63
Z00006,H072,7741.7
Z00006,H073,5360.59
Z00006,H074,7434.12
Z00006,H075,7592.59
Z00006,H076,3139.41
Z00006,H077,4821.62
Z00006,H078,3705.41
Z00006,H079,3158.37
Z00006,H080,2570.28
Z00006,H081,7248.7
Z00006,H082,7846.0
Z00006,H083,5521.69
Z00006,H084,3923.01
Z00006,H085,7503.52
Z00006,H086,7751.06
Z00006,H087,7637.27
Z00006,H088,6930.54
Z00006,H089,6166.05
Z00006,H090,3793.16
Z00006,H091,9601.91
Z00006,H092,7784.28
Z00006,H093,3684.71
Z00006,H094,2731.83
Z00006,H095,8419.1
Z00006,H096,5586.81
Z00006,H097,7472.75
Z00006,H098,3042.12
Z00006,H099,3375.29
Z00006,H100,5457.4
Z00007,H001,3106.05
Z00007,H002,3447.67
Z00007,H003,638.83
Z00007,H004,752.77
Z00007,H005,5025.7
Z00007,H006,11051.93
Z00007,H007,5190.66
Z00007,H008,879.21
Z00007,H009,4601.35
Z00007,H010,4177.47
Z00007,H011,367.65
Z00007,H012,6053.33
Z00007,H013,4091.37
Z00007,H014,9673.29
Z00007,H015,73.75
Z00007,H016,7373.52
Z00007,H017,1431.31
Z00007,H018,5024.31
Z00007,H019,5654.91
Z00007,H020,5427.96
Z00007,H021,1636.1
Z00007,H022,4811.78
Z00007,H023,4292.57
Z00007,H024,4741.4
Z00007,H025,577.0
Z00007,H026,5545.38
Z00007,H027,5433.35
Z00007,H028,4233.66
Z00007,H029,2414.52
Z00007,H030,2574.25
Z00007,H031,1103.96
Z00007,H032,430.5
Z00007,H033,6458.01
Z00007,H034,5073.63
Z00007,H035,896.36
Z00007,H036,5621.19
Z00007,H037,5377.96
Z00007,H038,5656.29
Z00007,H039,3994.17
Z00007,H040,736.0
Z00007,H041,6502.56
Z00007,H042,2184.04
Z00007,H043,5162.34
Z00007,H044,5128.38
Z00007,H045,3106.47
Z00007,H046,4197.6
Z00007,H047,5784.61
Z00007,H048,2058.54
Z00007,H049,2979.69
Z00007,H050,3143.09
Z00007,H051,7046.79
Z00007,H052,1475.78
Z00007,H053,826.79
Z00007,H054,6149.87
Z00007,H055,1170.03
Z00007,H056,6072.98
Z00007,H057,9737.98
Z00007,H058,6365.74
Z00007,H059,5255.13
Z00007,H060,431.96
Z00007,H061,4778.01
Z00007,H062,6063.6
Z00007,H063,4053.78
Z00007,H064,3655.21
Z00007,H065,277.54
Z00007,H066,3591.74
Z00007,H067,3402.08
Z00007,H068,4281.32
Z00007,H069,5564.65
Z00007,H070,873.2
Z00007,H071,700.6
Z00007,H072,8176.22
Z00007,H073,4361.86
Z00007,H074,6011.67
Z00007,H075,5548.71
Z00007,H076,206.27
Z00007,H077,3727.19
Z00007,H078,6167.94
Z00007,H079,2253.6
Z00007,H080,484.02
Z00007,H081,5574.86
Z00007,H082,6025.13
Z00007,H083,7813.01
Z00007,H084,6334.29
Z00007,H085,5411.61
Z00007,H086,5111.22
Z00007,H087,5229.58
Z00007,H088,5974.94
Z00007,H089,4998.06
Z00007,H090,788.83
Z00007,H091,9873.37
Z00007,H092,5553.03
Z00007,H093,1914.94
Z00007,H094,1416.4
Z00007,H095,5647.29
Z00007,H096,4355.0
Z00007,H097,5323.32
Z00007,H098,59.28
Z00007,H099,334.55
Z00007,H100,4484.44
Z00008,H001,7676.11
Z00008,H002,8372.33
Z00008,H003,5598.96
Z00008,H004,6933.26
Z00008,H005,2060.26
Z00008,H006,6443.63
Z00008,H007,8151.27
Z00008,H008,6062.59
Z00008,H009,6145.47
Z00008,H010,8949.06
Z00008,H011,5819.58
Z00008,H012,3611.28
Z00008,H013,2697.28
Z00008,H014,7076.04
Z00008,H015,6246.98
Z00008,H016,6237.59
Z00008,H017,7616.38
Z00008,H018,1191.4
Z00008,H019,10110.16
Z00008,H020,3753.79
Z00008,H021,6042.02
Z00008,H022,2238.95
Z00008,H023,8878.03
Z00008,H024,1849.35
Z00008,H025,5625.07
Z00008,H026,1370.44
Z00008,H027,931.91
Z00008,H028,7926.41
Z00008,H029,8276.57
Z00008,H030,8305.42
Z00008,H031,5213.05
Z00008,H032,5823.92
Z00008,H033,1418.46
Z00008,H034,7538.53
Z00008,H035,5611.26
Z00008,H036,8039.01
Z00008,H037,7118.0
Z00008,H038,1506.75
Z00008,H039,8641.63
Z00008,H040,6875.28
Z00008,H041,8844.17
Z00008,H042,8349.42
Z00008,H043,10490.11
Z00008,H044,1469.02
Z00008,H045,8308.07
Z00008,H046,8061.94
Z00008,H047,8659.16
Z00008,H048,7963.47
Z00008,H049,7818.85
Z00008,H050,7775.56
Z00008,H051,4297.46
Z00008,H052,5747.13
Z00008,H053,5490.89
Z00008,H054,136.61
Z00008,H055,5889.34
Z00008,H056,7166.7
Z00008,H057,7836.61
Z00008,H058,1673.8
Z00008,H059,2470.69
Z00008,H060,6086.29
Z00008,H061,1612.9
Z00008,H062,1351.48
Z00008,H063,2563.33
Z00008,H064,8633.43
Z00008,H065,6012.45
Z00008,H066,9721.23
Z00008,H067,7926.53
Z00008,H068,2556.3
Z00008,H069,5586.05
Z00008,H070,5354.09
Z00008,H071,5697.71
Z00008,H072,9211.86
Z00008,H073,2500.91
Z00008,H074,492.58
Z00008,H075,771.76
Z00008,H076,5982.27
Z00008,H077,8655.11
Z00008,H078,6435.1
Z00008,H079,8263.82
Z00008,H080,6381.77
Z00008,H081,644.31
Z00008,H082,250.87
Z00008,H083,5697.88
Z00008,H084,6286.2
Z00008,H085,912.8
Z00008,H086,5839.64
Z00008,H087,6364.88
Z00008,H088,8646.17
Z00008,H089,1703.07
Z00008,H090,5538.38
Z00008,H091,7399.34
Z00008,H092,6653.06
Z00008,H093,7562.38
Z00008,H094,7568.41
Z00008,H095,5354.93
Z00008,H096,2274.44
Z00008,H097,1032.26
Z00008,H098,6138.13
Z00008,H099,6014.38
Z00008,H100,2409.51
Z00009,H001,7940.18
Z00009,H002,3003.58
Z00009,H003,5908.66
Z00009,H004,5559.89
Z00009,H005,8161.35
Z00009,H006,5482.96
Z00009,H007,1449.89
Z00009,H008,6448.18
Z00009,H009,1149.45
Z00009,H010,2873.2
Z00009,H011,5594.97
Z00009,H012,10261.34
Z00009,H013,7826.14
Z00009,H014,4152.98
Z00009,H015,5519.16
Z00009,H016,11668.93
Z00009,H017,5358.25
Z00009,H018,6322.24
Z00009,H019,7750.25
Z00009,H020,10036.93
Z00009,H021,7202.62
Z00009,H022,8148.88
Z00009,H023,2702.47
Z00009,H024,7579.41
Z00009,H025,5524.86
Z00009,H026,7846.1
Z00009,H027,7185.21
Z00009,H028,1876.48
Z00009,H029,4266.73
Z00009,H030,4041.12
Z00009,H031,6233.42
Z00009,H032,5854.11
Z00009,H033,8206.4
Z00009,H034,928.46
Z00009,H035,4988.91
Z00009,H036,1250.6
Z00009,H037,388.49
Z00009,H038,8063.53
Z00009,H039,2719.35
Z00009,H040,5224.16
Z00009,H041,2243.85
Z00009,H042,5091.32
Z00009,H043,7041.18
Z00009,H044,7560.85
Z00009,H045,3326.92
Z00009,H046,2015.96
Z00009,H047,1873.07
Z00009,H048,4410.35
Z00009,H049,7694.89
Z00009,H050,2836.5
Z00009,H051,11057.59
Z00009,H052,7025.56
Z00009,H053,6117.4
Z00009,H054,6912.45
Z00009,H055,6731.6
Z00009,H056,622.1
Z00009,H057,4537.3
Z00009,H058,8459.2
Z00009,H059,8767.73
Z00009,H060,5999.35
Z00009,H061,7254.61
Z00009,H062,8090.08
Z00009,H063,7587.57
Z00009,H064,3043.57
Z00009,H065,5809.02
Z00009,H066,5830.34
Z00009,H067,2671.74
Z00009,H068,7903.68
Z00009,H069,1202.54
Z00009,H070,5447.37
Z00009,H071,6138.88
Z00009,H072,3846.19
Z00009,H073,7938.82
Z00009,H074,7212.17
Z00009,H075,6251.35
Z00009,H076,5632.06
Z00009,H077,2991.45
Z00009,H078,11375.95
Z00009,H079,4570.46
Z00009,H080,5979.01
Z00009,H081,6879.64
Z00009,H082,6571.78
Z00009,H083,11491.64
Z00009,H084,11598.37
Z00009,H085,6180.82
Z00009,H086,1048.91
Z00009,H087,535.94
Z00009,H088,1883.58
Z00009,H089,7712.52
Z00009,H090,5233.49
Z00009,H091,4463.33
Z00009,H092,136.04
Z00009,H093,4130.73
Z00009,H094,5113.72
Z00009,H095,1436.04
Z00009,H096,7630.28
Z00009,H097,6084.35
Z00009,H098,5610.72
Z00009,H099,5311.3
Z00009,H100,7979.81
Z00010,H001,3841.97
Z00010,H002,3833.27
Z00010,H003,623.44
Z00010,H004,1623.34
Z00010,H005,4441.64
Z00010,H006,10634.53
Z00010,H007,5327.52
Z00010,H008,1382.86
Z00010,H009,4298.1
Z00010,H010,4599.22
Z00010,H011,543.95
Z00010,H012,5817.25
Z00010,H013,3535.98
Z00010,H014,9514.58
Z00010,H015,927.99
Z00010,H016,7676.99
Z00010,H017,2267.78
Z00010,H018,4186.75
Z00010,H019,6524.35
Z00010,H020,5227.06
Z00010,H021,2060.33
Z00010,H022,4244.88
Z00010,H023,4681.12
Z00010,H024,4073.05
Z00010,H025,324.73
Z00010,H026,4872.35
Z00010,H027,4673.22
Z00010,H028,4391.13
Z00010,H029,3045.96
Z00010,H030,3158.14
Z00010,H031,853.02
Z00010,H032,724.4
Z00010,H033,5800.79
Z00010,H034,5075.78
Z00010,H035,426.9
Z00010,H036,5710.44
Z00010,H037,5269.73
Z00010,H038,5011.9
Z00010,H039,4364.24
Z00010,H040,1511.16
Z00010,H041,6740.74
Z00010,H042,2983.46
Z00010,H043,6046.72
Z00010,H044,4433.27
Z00010,H045,3542.33
Z00010,H046,4393.28
Z00010,H047,6003.37
Z00010,H048,2695.31
Z00010,H049,3750.89
Z00010,H050,3401.75
Z00010,H051,6923.87
Z00010,H052,1764.1
Z00010,H053,780.13
Z00010,H054,5341.73
Z00010,H055,1542.41
Z00010,H056,5952.3
Z00010,H057,9868.15
Z00010,H058,5751.66
Z00010,H059,4772.44
Z00010,H060,1038.95
Z00010,H061,4055.18
Z00010,H062,5403.86
Z00010,H063,3448.32
Z00010,H064,4077.81
Z00010,H065,846.47
Z00010,H066,4456.16
Z00010,H067,3663.8
Z00010,H068,3719.82
Z00010,H069,5122.93
Z00010,H070,66.96
Z00010,H071,890.5
Z00010,H072,8558.03
Z00010,H073,3798.62
Z00010,H074,5237.3
Z00010,H075,4698.17
Z00010,H076,715.83
Z00010,H077,4143.13
Z00010,H078,6540.81
Z00010,H079,2951.12
Z00010,H080,1276.35
Z00010,H081,4776.33
Z00010,H082,5190.38
Z00010,H083,7977.31
Z00010,H084,6673.1
Z00010,H085,4558.28
Z00010,H086,4729.0
Z00010,H087,4958.02
Z00010,H088,6183.5
Z00010,H089,4335.08
Z00010,H090,207.41
Z00010,H091,9843.56
Z00010,H092,5335.17
Z00010,H093,2416.1
Z00010,H094,2202.49
Z00010,H095,5159.63
Z00010,H096,3727.39
Z00010,H097,4465.16
Z00010,H098,854.97
Z00010,H099,650.09
Z00010,H100,3916.21
Z00011,H001,3472.18
Z00011,H002,3362.39
Z00011,H003,689.54
Z00011,H004,1019.51
Z00011,H005,4991.69
Z00011,H006,10753.7
Z00011,H007,5013.32
Z00011,H008,1184.83
Z00011,H009,4287.13
Z00011,H010,4114.5
Z00011,H011,332.63
Z00011,H012,6185.31
Z00011,H013,4067.89
Z00011,H014,9427.73
Z00011,H015,369.77
Z00011,H016,7685.68
Z00011,H017,1640.33
Z00011,H018,4817.61
Z00011,H019,5983.96
Z00011,H020,5570.28
Z00011,H021,1941.99
Z00011,H022,4785.96
Z00011,H023,4214.57
Z00011,H024,4658.81
Z00011,H025,411.25
Z00011,H026,5462.32
Z00011,H027,5292.25
Z00011,H028,4057.79
Z00011,H029,2455.84
Z00011,H030,2587.11
Z00011,H031,1141.17
Z00011,H032,571.96
Z00011,H033,6387.02
Z00011,H034,4848.12
Z00011,H035,537.67
Z00011,H036,5428.99
Z00011,H037,5119.4
Z00011,H038,5590.69
Z00011,H039,3905.68
Z00011,H040,880.4
Z00011,H041,6372.1
Z00011,H042,2352.86
Z00011,H043,5463.02
Z00011,H044,5030.54
Z00011,H045,3042.77
Z00011,H046,4036.26
Z00011,H047,5642.34
Z00011,H048,2100.57
Z00011,H049,3344.77
Z00011,H050,2998.31
Z00011,H051,7228.1
Z00011,H052,1737.21
Z00011,H053,911.17
Z00011,H054,5971.16
Z00011,H055,1447.22
Z00011,H056,5814.37
Z00011,H057,9592.73
Z00011,H058,6319.87
Z00011,H059,5273.86
Z00011,H060,738.69
Z00011,H061,4661.5
Z00011,H062,5990.01
Z00011,H063,4003.91
Z00011,H064,3589.25
Z00011,H065,529.79
Z00011,H066,3833.58
Z00011,H067,3261.12
Z00011,H068,4255.74
Z00011,H069,5225.65
Z00011,H070,644.06
Z00011,H071,866.93
Z00011,H072,8116.55
Z00011,H073,4335.8
Z00011,H074,5860.6
Z00011,H075,5327.7
Z00011,H076,346.07
Z00011,H077,3658.5
Z00011,H078,6490.99
Z00011,H079,2339.13
Z00011,H080,848.45
Z00011,H081,5404.05
Z00011,H082,5821.24
