zip_id,part_id,Q_ik,b_ik
Z00014,P0008,1,3
Z00014,P0027,1,5
Z00014,P0031,1,2
Z00014,P0045,1,1
Z00014,P0048,1,1
Z00014,P0052,1,4
Z00014,P0069,1,5
Z00014,P0070,1,3
Z00014,P0079,1,4
Z00014,P0081,1,4
Z00014,P0098,1,4
Z00014,P0100,1,3
Z00014,P0107,1,2
Z00014,P0110,1,2
Z00014,P0118,1,1
Z00014,P0122,1,3
Z00014,P0131,1,2
Z00014,P0132,1,1
Z00014,P0133,1,1
Z00014,P0145,1,1
Z00014,P0148,1,2
Z00015,P0002,1,1
Z00015,P0011,1,4
Z00015,P0014,1,2
Z00015,P0032,1,3
Z00015,P0036,1,1
Z00015,P0049,1,3
Z00015,P0066,1,1
Z00015,P0067,1,3
Z00015,P0070,1,3
Z00015,P0085,1,3
Z00015,P0098,1,3
Z00015,P0100,1,1
Z00016,P0003,1,3
Z00016,P0027,1,3
Z00016,P0030,1,2
Z00016,P0046,1,2
Z00016,P0052,1,1
Z00016,P0059,1,1
Z00016,P0067,1,5
Z00016,P0105,1,2
Z00016,P0106,1,1
Z00016,P0136,1,3
Z00016,P0143,1,3
Z00017,P0007,1,4
Z00017,P0013,1,3
Z00017,P0019,1,2
Z00017,P0032,1,1
Z00017,P0037,1,2
Z00017,P0040,1,1
Z00017,P0041,1,3
Z00017,P0043,1,2
Z00017,P0046,1,3
Z00017,P0052,1,4
Z00017,P0057,1,1
Z00017,P0065,1,3
Z00017,P0067,1,1
Z00017,P0068,1,4
Z00017,P0070,1,1
Z00017,P0107,1,3
Z00017,P0118,1,1
Z00017,P0119,1,1
Z00017,P0127,1,1
Z00017,P0145,1,2
Z00017,P0147,1,2
Z00018,P0006,1,1
Z00018,P0011,1,2
Z00018,P0030,1,1
Z00018,P0042,1,2
Z00018,P0046,1,2
Z00018,P0059,1,5
Z00018,P0061,1,4
Z00018,P0069,1,4
Z00018,P0087,1,3
Z00018,P0100,1,2
Z00018,P0108,1,3
Z00018,P0131,1,4
Z00018,P0133,1,2
Z00018,P0142,1,3
Z00018,P0143,1,1
Z00018,P0145,1,2
Z00018,P0147,1,2
Z00019,P0003,1,4
Z00019,P0018,1,2
Z00019,P0019,1,1
Z00019,P0023,1,2
Z00019,P0031,1,1
Z00019,P0036,1,2
Z00019,P0037,1,4
Z00019,P0038,1,3
Z00019,P0043,1,3
Z00019,P0044,1,2
Z00019,P0050,1,1
Z00019,P0052,1,1
Z00019,P0057,1,4
Z00019,P0060,1,2
Z00019,P0061,1,2
Z00019,P0064,1,3
Z00019,P0073,1,1
Z00019,P0086,1,3
Z00019,P0104,1,1
Z00019,P0105,1,3
Z00019,P0108,1,2
Z00019,P0109,1,2
Z00019,P0110,1,2
Z00019,P0115,1,4
Z00019,P0117,1,3
Z00019,P0124,1,3
Z00019,P0125,1,2
Z00019,P0129,1,3
Z00019,P0140,1,2
Z00019,P0146,1,2
Z00019,P0147,1,2
Z00020,P0001,1,3
Z00020,P0003,1,3
Z00020,P0009,1,1
Z00020,P0010,1,3
Z00020,P0013,1,2
Z00020,P0014,1,6
Z00020,P0021,1,1
Z00020,P0061,1,3
Z00020,P0068,1,3
Z00020,P0071,1,4
Z00020,P0079,1,6
Z00020,P0085,1,3
Z00020,P0107,1,1
Z00020,P0110,1,2
Z00020,P0113,1,1
Z00020,P0115,1,2
Z00020,P0120,1,1
Z00020,P0121,1,2
Z00020,P0124,1,5
Z00020,P0142,1,6
Z00020,P0145,1,5
Z00020,P0150,1,2
Z00021,P0002,1,2
Z00021,P0029,1,2
Z00021,P0032,1,3
Z00021,P0049,1,1
Z00021,P0050,1,3
Z00021,P0052,1,2
Z00021,P0053,1,2
Z00021,P0054,1,3
Z00021,P0078,1,2
Z00021,P0087,1,3
Z00021,P0088,1,3
Z00021,P0100,1,1
Z00021,P0131,1,3
Z00021,P0139,1,1
Z00021,P0148,1,2
Z00022,P0010,1,3
Z00022,P0020,1,2
Z00022,P0034,1,2
Z00022,P0053,1,2
Z00022,P0059,1,3
Z00022,P0087,1,3
Z00022,P0089,1,2
Z00022,P0108,1,3
Z00022,P0139,1,1
Z00023,P0001,1,1
Z00023,P0002,1,2
Z00023,P0015,1,1
Z00023,P0032,1,6
Z00023,P0046,1,4
Z00023,P0050,1,4
Z00023,P0073,1,3
Z00023,P0076,1,2
Z00023,P0081,1,3
Z00023,P0083,1,3
Z00023,P0092,1,2
Z00023,P0099,1,1
Z00023,P0102,1,3
Z00023,P0103,1,1
Z00023,P0109,1,2
Z00023,P0127,1,2
Z00023,P0129,1,5
Z00023,P0133,1,3
Z00023,P0143,1,2
Z00024,P0002,1,1
Z00024,P0018,1,2
Z00024,P0056,1,2
Z00024,P0059,1,6
Z00024,P0069,1,3
Z00024,P0082,1,1
Z00024,P0083,1,3
Z00024,P0093,1,1
Z00024,P0110,1,1
Z00024,P0117,1,3
Z00024,P0124,1,2
Z00024,P0129,1,4
Z00024,P0131,1,3
Z00024,P0134,1,2
Z00025,P0005,1,2
Z00025,P0023,1,3
Z00025,P0027,1,4
Z00025,P0045,1,2
Z00025,P0050,1,3
Z00025,P0074,1,1
Z00025,P0105,1,1
Z00025,P0117,1,2
Z00025,P0128,1,4
Z00026,P0007,1,2
Z00026,P0012,1,1
Z00026,P0016,1,3
Z00026,P0018,1,5
Z00026,P0035,1,1
Z00026,P0036,1,6
Z00026,P0043,1,3
Z00026,P0052,1,2
Z00026,P0054,1,2
Z00026,P0069,1,6
Z00026,P0070,1,3
Z00026,P0081,1,6
Z00026,P0119,1,2
Z00026,P0123,1,1
Z00026,P0124,1,5
Z00026,P0133,1,4
Z00027,P0013,1,3
Z00027,P0014,1,6
Z00027,P0030,1,2
Z00027,P0039,1,2
Z00027,P0052,1,1
Z00027,P0069,1,3
Z00027,P0070,1,4
Z00027,P0071,1,4
Z00027,P0093,1,4
Z00027,P0094,1,1
Z00027,P0098,1,2
Z00027,P0105,1,4
Z00027,P0107,1,3
Z00027,P0110,1,2
Z00027,P0113,1,3
Z00027,P0134,1,2
Z00028,P0037,1,2
Z00028,P0071,1,1
Z00028,P0078,1,1
Z00028,P0083,1,3
Z00028,P0118,1,1
Z00028,P0150,1,3
Z00029,P0011,1,1
Z00029,P0018,1,1
Z00029,P0027,1,6
Z00029,P0032,1,3
Z00029,P0044,1,1
Z00029,P0045,1,3
Z00029,P0068,1,5
Z00029,P0069,1,4
Z00029,P0079,1,1
Z00029,P0086,1,2
Z00029,P0087,1,3
Z00029,P0099,1,3
Z00029,P0102,1,3
Z00029,P0105,1,1
Z00029,P0113,1,1
Z00029,P0127,1,2
Z00029,P0129,1,3
Z00029,P0131,1,2
Z00029,P0134,1,2
Z00029,P0142,1,3
Z00029,P0144,1,1
Z00029,P0146,1,3
Z00030,P0002,1,6
Z00030,P0009,1,1
Z00030,P0024,1,1
Z00030,P0025,1,2
Z00030,P0028,1,2
Z00030,P0032,1,1
Z00030,P0054,1,2
Z00030,P0058,1,2
Z00030,P0065,1,2
Z00030,P0066,1,2
Z00030,P0069,1,3
Z00030,P0078,1,1
Z00030,P0081,1,5
Z00030,P0082,1,2
Z00030,P0093,1,2
Z00030,P0105,1,2
Z00030,P0110,1,1
Z00030,P0119,1,3
Z00030,P0131,1,2
Z00030,P0136,1,2
Z00030,P0138,1,1
Z00030,P0142,1,4
Z00030,P0150,1,6
Z00031,P0002,1,4
Z00031,P0003,1,4
Z00031,P0005,1,1
Z00031,P0009,1,2
Z00031,P0018,1,2
Z00031,P0021,1,1
Z00031,P0047,1,1
Z00031,P0048,1,2
Z00031,P0068,1,4
Z00031,P0074,1,1
Z00031,P0095,1,2
Z00031,P0105,1,1
Z00031,P0123,1,1
Z00031,P0149,1,1
Z00032,P0013,1,1
Z00032,P0031,1,3
Z00032,P0061,1,4
Z00032,P0066,1,1
Z00032,P0071,1,3
Z00032,P0110,1,4
Z00032,P0115,1,3
Z00032,P0124,1,5
Z00032,P0131,1,2
Z00033,P0026,1,1
Z00033,P0034,1,3
Z00033,P0045,1,4
Z00033,P0057,1,2
Z00033,P0064,1,3
Z00033,P0092,1,2
Z00033,P0095,1,1
Z00033,P0097,1,3
Z00033,P0098,1,3
Z00033,P0099,1,1
Z00033,P0100,1,1
Z00033,P0105,1,3
Z00033,P0134,1,1
Z00033,P0136,1,4
Z00033,P0147,1,4
Z00034,P0007,1,5
Z00034,P0011,1,2
Z00034,P0016,1,1
Z00034,P0028,1,5
Z00034,P0038,1,2
Z00034,P0045,1,4
Z00034,P0066,1,1
Z00034,P0073,1,2
Z00034,P0098,1,1
Z00034,P0135,1,2
Z00035,P0004,1,1
Z00035,P0018,1,2
Z00035,P0020,1,2
Z00035,P0023,1,3
Z00035,P0033,1,4
Z00035,P0035,1,1
Z00035,P0036,1,2
Z00035,P0045,1,2
Z00035,P0054,1,1
Z00035,P0061,1,2
Z00035,P0064,1,4
Z00035,P0068,1,3
Z00035,P0069,1,6
Z00035,P0085,1,2
Z00035,P0087,1,1
Z00035,P0109,1,2
Z00035,P0110,1,3
Z00035,P0119,1,3
Z00035,P0125,1,2
Z00035,P0129,1,4
Z00035,P0150,1,4
Z00036,P0013,1,2
Z00036,P0018,1,3
Z00036,P0031,1,3
Z00036,P0037,1,1
Z00036,P0043,1,1
Z00036,P0045,1,5
Z00036,P0051,1,1
Z00036,P0055,1,2
Z00036,P0061,1,3
Z00036,P0064,1,2
Z00036,P0069,1,2
Z00036,P0075,1,1
Z00036,P0079,1,5
Z00036,P0085,1,2
Z00036,P0087,1,1
Z00036,P0093,1,4
Z00036,P0098,1,2
Z00036,P0110,1,2
Z00036,P0113,1,2
Z00036,P0119,1,2
Z00036,P0121,1,2
Z00036,P0134,1,1
Z00036,P0139,1,2
Z00036,P0145,1,6
Z00036,P0150,1,2
Z00037,P0001,1,3
Z00037,P0012,1,3
Z00037,P0027,1,3
Z00037,P0031,1,3
Z00037,P0081,1,4
Z00037,P0111,1,1
Z00037,P0113,1,1
Z00037,P0124,1,2
Z00037,P0127,1,1
Z00037,P0150,1,2
Z00038,P0008,1,1
Z00038,P0010,1,1
Z00038,P0023,1,3
Z00038,P0035,1,3
Z00038,P0044,1,2
Z00038,P0059,1,2
Z00038,P0085,1,2
Z00038,P0088,1,1
Z00038,P0106,1,2
Z00038,P0108,1,2
Z00038,P0109,1,5
Z00038,P0121,1,2
Z00038,P0131,1,3
Z00038,P0148,1,3
Z00039,P0003,1,1
Z00039,P0006,1,2
Z00039,P0007,1,4
Z00039,P0023,1,1
Z00039,P0038,1,2
Z00039,P0045,1,2
Z00039,P0046,1,2
Z00039,P0057,1,2
Z00039,P0059,1,5
Z00039,P0067,1,5
Z00039,P0087,1,2
Z00039,P0097,1,1
Z00039,P0119,1,3
Z00039,P0129,1,3
Z00039,P0134,1,3
Z00039,P0145,1,4
Z00039,P0146,1,1
Z00040,P0019,1,2
Z00040,P0062,1,2
Z00040,P0080,1,1
Z00040,P0102,1,1
Z00040,P0108,1,2
Z00040,P0132,1,1
Z00040,P0146,1,5
Z00041,P0010,1,1
Z00041,P0020,1,2
Z00041,P0023,1,3
Z00041,P0045,1,5
Z00041,P0059,1,3
Z00041,P0064,1,1
Z00041,P0069,1,3
Z00041,P0071,1,4
Z00041,P0135,1,1
Z00041,P0144,1,1
Z00041,P0150,1,2
Z00042,P0003,1,2
Z00042,P0008,1,2
Z00042,P0026,1,3
Z00042,P0027,1,3
Z00042,P0034,1,2
Z00042,P0044,1,2
Z00042,P0045,1,5
Z00042,P0046,1,5
Z00042,P0055,1,1
Z00042,P0065,1,2
Z00042,P0079,1,2
Z00042,P0085,1,2
Z00042,P0120,1,3
Z00042,P0127,1,1
Z00042,P0140,1,2
Z00042,P0142,1,2
Z00042,P0150,1,6
Z00043,P0008,1,2
Z00043,P0032,1,1
Z00043,P0059,1,2
Z00043,P0065,1,1
Z00043,P0069,1,5
Z00043,P0084,1,3
Z00043,P0098,1,5
Z00043,P0103,1,1
Z00043,P0130,1,1
Z00043,P0145,1,4
Z00043,P0147,1,4
Z00044,P0006,1,3
Z00044,P0025,1,1
Z00044,P0027,1,1
Z00044,P0045,1,2
Z00044,P0046,1,4
Z00044,P0059,1,2
Z00044,P0061,1,5
Z00044,P0064,1,3
Z00044,P0069,1,6
Z00044,P0081,1,3
Z00044,P0085,1,3
Z00044,P0098,1,2
Z00044,P0117,1,1
Z00044,P0124,1,5
Z00044,P0134,1,3
Z00044,P0142,1,2
Z00044,P0145,1,3
Z00045,P0010,1,5
Z00045,P0020,1,1
Z00045,P0044,1,1
Z00045,P0052,1,4
Z00045,P0053,1,1
Z00045,P0064,1,4
Z00045,P0075,1,1
Z00045,P0079,1,2
Z00045,P0080,1,1
Z00045,P0087,1,2
Z00045,P0090,1,2
Z00045,P0099,1,5
Z00045,P0114,1,2
Z00045,P0127,1,2
Z00045,P0131,1,1
Z00045,P0135,1,5
Z00045,P0146,1,3
Z00046,P0011,1,1
Z00046,P0034,1,1
Z00046,P0041,1,2
Z00046,P0056,1,1
Z00046,P0067,1,2
Z00046,P0081,1,1
Z00046,P0084,1,2
Z00046,P0087,1,2
Z00046,P0105,1,3
Z00046,P0116,1,1
Z00046,P0131,1,2
Z00046,P0148,1,3
Z00047,P0003,1,5
Z00047,P0010,1,3
Z00047,P0022,1,1
Z00047,P0026,1,2
Z00047,P0027,1,5
Z00047,P0032,1,4
Z00047,P0042,1,2
Z00047,P0044,1,1
Z00047,P0071,1,1
Z00047,P0074,1,1
Z00047,P0095,1,3
Z00047,P0098,1,1
Z00047,P0100,1,6
Z00047,P0103,1,3
Z00047,P0116,1,3
Z00047,P0132,1,2
Z00047,P0135,1,1
Z00047,P0142,1,2
Z00047,P0144,1,2
Z00047,P0146,1,5
Z00047,P0147,1,5
Z00047,P0149,1,1
Z00047,P0150,1,6
Z00048,P0002,1,1
Z00048,P0004,1,1
Z00048,P0008,1,2
Z00048,P0014,1,2
Z00048,P0019,1,3
Z00048,P0027,1,3
Z00048,P0029,1,1
Z00048,P0037,1,1
Z00048,P0046,1,3
Z00048,P0048,1,2
Z00048,P0052,1,6
Z00048,P0053,1,1
Z00048,P0061,1,2
Z00048,P0069,1,1
Z00048,P0071,1,2
Z00048,P0072,1,2
Z00048,P0074,1,2
Z00048,P0079,1,2
Z00048,P0093,1,1
Z00048,P0098,1,2
Z00048,P0106,1,4
Z00048,P0107,1,2
Z00048,P0110,1,1
Z00048,P0119,1,1
Z00048,P0129,1,3
Z00048,P0131,1,2
Z00049,P0004,1,2
Z00049,P0013,1,3
Z00049,P0018,1,3
Z00049,P0025,1,1
Z00049,P0027,1,1
Z00049,P0031,1,2
Z00049,P0032,1,4
Z00049,P0034,1,2
Z00049,P0044,1,1
Z00049,P0045,1,4
Z00049,P0063,1,4
Z00049,P0065,1,1
Z00049,P0067,1,3
Z00049,P0069,1,7
Z00049,P0107,1,1
Z00049,P0114,1,1
Z00049,P0120,1,3
Z00049,P0135,1,1
Z00049,P0145,1,5
Z00049,P0147,1,3
Z00050,P0004,1,4
Z00050,P0011,1,1
Z00050,P0024,1,2
Z00050,P0027,1,3
Z00050,P0028,1,3
Z00050,P0031,1,2
Z00050,P0035,1,1
Z00050,P0038,1,2
Z00050,P0043,1,2
Z00050,P0045,1,2
Z00050,P0059,1,1
Z00050,P0060,1,1
Z00050,P0067,1,5
Z00050,P0069,1,7
Z00050,P0073,1,2
Z00050,P0082,1,1
Z00050,P0095,1,2
Z00050,P0099,1,1
Z00050,P0113,1,2
Z00050,P0119,1,2
Z00050,P0131,1,2
Z00050,P0136,1,3
Z00050,P0147,1,1
Z00051,P0012,1,1
Z00051,P0037,1,2
Z00051,P0083,1,2
Z00051,P0089,1,4
Z00051,P0099,1,2
Z00052,P0016,1,2
Z00052,P0053,1,1
Z00052,P0069,1,8
Z00052,P0106,1,2
Z00052,P0114,1,1
Z00052,P0134,1,1
Z00053,P0002,1,1
Z00053,P0010,1,3
Z00053,P0014,1,4
Z00053,P0016,1,5
Z00053,P0038,1,4
Z00053,P0047,1,1
Z00053,P0059,1,3
Z00053,P0079,1,2
Z00053,P0085,1,2
Z00053,P0087,1,4
Z00053,P0090,1,1
Z00053,P0105,1,1
Z00053,P0107,1,3
Z00053,P0114,1,2
Z00053,P0118,1,2
Z00053,P0124,1,5
Z00053,P0134,1,3
Z00053,P0147,1,3
Z00054,P0003,1,3
Z00054,P0013,1,2
Z00054,P0027,1,5
Z00054,P0028,1,3
Z00054,P0045,1,2
Z00054,P0047,1,3
Z00054,P0049,1,2
Z00054,P0057,1,2
Z00054,P0069,1,2
Z00054,P0093,1,3
Z00054,P0127,1,4
Z00054,P0145,1,4
Z00055,P0004,1,2
Z00055,P0018,1,3
Z00055,P0021,1,1
Z00055,P0034,1,3
Z00055,P0083,1,3
Z00055,P0107,1,2
Z00055,P0133,1,4
Z00055,P0135,1,4
Z00055,P0138,1,1
Z00055,P0145,1,2
Z00056,P0014,1,4
Z00056,P0023,1,6
Z00056,P0032,1,3
Z00056,P0046,1,2
Z00056,P0061,1,5
Z00056,P0084,1,1
Z00056,P0126,1,3
Z00056,P0127,1,1
Z00056,P0136,1,1
Z00057,P0001,1,2
Z00057,P0002,1,5
Z00057,P0003,1,3
Z00057,P0013,1,4
Z00057,P0023,1,3
Z00057,P0044,1,2
Z00057,P0054,1,1
Z00057,P0057,1,4
Z00057,P0102,1,3
Z00057,P0107,1,2
Z00057,P0118,1,1
Z00057,P0124,1,3
Z00057,P0142,1,1
Z00057,P0149,1,3
Z00058,P0007,1,2
Z00058,P0016,1,3
Z00058,P0026,1,1
Z00058,P0028,1,2
Z00058,P0032,1,3
Z00058,P0044,1,6
Z00058,P0045,1,2
Z00058,P0061,1,2
Z00058,P0089,1,1
Z00058,P0098,1,1
Z00058,P0108,1,2
Z00058,P0118,1,2
Z00058,P0121,1,2
Z00058,P0124,1,4
Z00058,P0142,1,3
Z00058,P0146,1,1
Z00059,P0019,1,2
Z00059,P0023,1,4
Z00059,P0029,1,3
Z00059,P0031,1,1
Z00059,P0034,1,3
Z00059,P0052,1,2
Z00059,P0058,1,2
Z00059,P0059,1,4
Z00059,P0063,1,2
Z00059,P0064,1,3
Z00059,P0065,1,2
Z00059,P0072,1,2
Z00059,P0083,1,5
Z00059,P0099,1,4
Z00059,P0119,1,4
Z00059,P0121,1,2
Z00059,P0124,1,4
Z00059,P0130,1,1
Z00059,P0135,1,3
Z00059,P0146,1,4
Z00059,P0148,1,3
Z00059,P0150,1,3
Z00060,P0028,1,6
Z00060,P0030,1,1
Z00060,P0035,1,2
Z00060,P0040,1,2
Z00060,P0049,1,2
Z00060,P0052,1,4
Z00060,P0057,1,5
Z00060,P0059,1,4
Z00060,P0098,1,3
Z00060,P0100,1,3
Z00060,P0105,1,2
Z00060,P0124,1,1
Z00060,P0143,1,1
Z00060,P0147,1,5
Z00061,P0013,1,2
Z00061,P0015,1,1
Z00061,P0023,1,5
Z00061,P0032,1,3
Z00061,P0049,1,4
Z00061,P0059,1,1
Z00061,P0072,1,1
Z00061,P0099,1,3
Z00061,P0110,1,1
Z00061,P0117,1,2
Z00061,P0124,1,4
Z00061,P0135,1,1
Z00061,P0143,1,2
Z00061,P0147,1,3
Z00061,P0148,1,3
Z00061,P0150,1,1
Z00062,P0001,1,2
Z00062,P0002,1,2
Z00062,P0004,1,3
Z00062,P0016,1,2
Z00062,P0025,1,1
Z00062,P0027,1,3
Z00062,P0052,1,1
Z00062,P0106,1,4
Z00062,P0145,1,2
Z00062,P0148,1,2
Z00063,P0002,1,2
Z00063,P0025,1,2
Z00063,P0028,1,5
Z00063,P0032,1,1
Z00063,P0036,1,5
Z00063,P0040,1,3
Z00063,P0045,1,2
Z00063,P0059,1,3
Z00063,P0061,1,4
Z00063,P0070,1,2
Z00063,P0071,1,3
Z00063,P0080,1,3
Z00063,P0082,1,2
Z00063,P0122,1,4
Z00063,P0123,1,1
Z00063,P0142,1,1
Z00063,P0148,1,3
Z00064,P0012,1,1
Z00064,P0016,1,1
Z00064,P0056,1,1
Z00064,P0059,1,2
Z00064,P0064,1,4
Z00064,P0067,1,5
Z00064,P0084,1,5
Z00064,P0140,1,1
Z00065,P0018,1,2
Z00065,P0023,1,3
Z00065,P0045,1,2
Z00065,P0046,1,3
Z00065,P0057,1,2
Z00065,P0073,1,2
Z00065,P0102,1,5
Z00065,P0105,1,1
Z00065,P0119,1,1
Z00065,P0143,1,3
Z00066,P0003,1,3
Z00066,P0009,1,1
Z00066,P0016,1,2
Z00066,P0017,1,2
Z00066,P0020,1,2
Z00066,P0026,1,2
Z00066,P0061,1,5
Z00066,P0098,1,3
Z00066,P0099,1,1
Z00066,P0105,1,3
Z00066,P0106,1,3
Z00066,P0108,1,2
Z00066,P0118,1,2
Z00066,P0150,1,6
Z00067,P0014,1,2
Z00067,P0022,1,1
Z00067,P0023,1,3
Z00067,P0061,1,4
Z00067,P0076,1,1
Z00067,P0086,1,1
Z00067,P0109,1,1
Z00067,P0122,1,1
Z00067,P0133,1,2
Z00067,P0138,1,1
Z00067,P0145,1,2
Z00067,P0147,1,4
Z00067,P0148,1,3
Z00068,P0002,1,2
Z00068,P0018,1,1
Z00068,P0026,1,2
Z00068,P0044,1,7
Z00068,P0069,1,3
Z00068,P0100,1,1
Z00068,P0102,1,2
Z00068,P0107,1,3
Z00068,P0124,1,3
Z00069,P0001,1,2
Z00069,P0002,1,3
Z00069,P0003,1,7
Z00069,P0004,1,2
Z00069,P0011,1,6
Z00069,P0012,1,2
Z00069,P0014,1,2
Z00069,P0016,1,2
Z00069,P0028,1,4
Z00069,P0030,1,3
Z00069,P0043,1,2
Z00069,P0052,1,3
Z00069,P0054,1,1
Z00069,P0057,1,3
Z00069,P0059,1,4
Z00069,P0061,1,3
Z00069,P0065,1,2
Z00069,P0067,1,1
Z00069,P0069,1,5
Z00069,P0084,1,4
Z00069,P0091,1,4
Z00069,P0093,1,1
Z00069,P0105,1,2
Z00069,P0106,1,2
Z00069,P0132,1,1
Z00069,P0133,1,2
Z00069,P0148,1,1
Z00069,P0150,1,2
Z00070,P0008,1,1
Z00070,P0044,1,1
Z00070,P0045,1,4
Z00070,P0046,1,5
Z00070,P0067,1,1
Z00070,P0069,1,4
Z00070,P0081,1,4
Z00070,P0084,1,4
Z00070,P0087,1,3
Z00070,P0093,1,1
Z00070,P0097,1,2
Z00070,P0098,1,5
Z00070,P0105,1,3
Z00070,P0119,1,3
Z00070,P0124,1,3
Z00070,P0135,1,2
Z00071,P0002,1,6
Z00071,P0016,1,2
Z00071,P0028,1,3
Z00071,P0032,1,4
Z00071,P0052,1,2
Z00071,P0058,1,1
Z00071,P0081,1,3
Z00071,P0127,1,1
Z00071,P0128,1,3
Z00072,P0027,1,2
Z00072,P0044,1,2
Z00072,P0069,1,3
Z00072,P0079,1,2
Z00072,P0125,1,1
Z00072,P0126,1,2
Z00072,P0139,1,1
Z00072,P0144,1,1
