zip_id,hub_id,part_id
Z00009,H429,P0311
Z00009,H429,P0314
Z00009,H429,P0340
Z00009,H429,P0371
Z00009,H429,P0404
Z00009,H429,P0414
Z00010,H042,P0150
Z00010,H151,P0117
Z00010,H151,P0330
Z00010,H162,P0390
Z00010,H351,P0053
Z00010,H364,P0109
Z00010,H364,P0168
Z00010,H364,P0169
Z00010,H364,P0179
Z00010,H364,P0344
Z00010,H372,P0188
Z00010,H372,P0215
Z00010,H372,P0234
Z00010,H372,P0257
Z00010,H372,P0282
Z00010,H372,P0343
Z00010,H372,P0376
Z00010,H390,P0028
Z00010,H390,P0032
Z00010,H390,P0041
Z00010,H390,P0071
Z00010,H390,P0084
Z00010,H390,P0099
Z00010,H390,P0102
Z00010,H390,P0107
Z00010,H390,P0135
Z00010,H390,P0153
Z00010,H390,P0184
Z00010,H390,P0250
Z00010,H390,P0268
Z00010,H390,P0293
Z00010,H390,P0314
Z00010,H390,P0319
Z00010,H390,P0323
Z00010,H390,P0380
Z00010,H390,P0387
Z00011,H008,P0157
Z00011,H008,P0193
Z00011,H008,P0289
Z00011,H008,P0305
Z00011,H183,P0293
Z00011,H205,P0233
Z00011,H205,P0239
Z00011,H205,P0329
Z00011,H205,P0391
Z00011,H205,P0411
Z00011,H288,P0030
Z00011,H288,P0052
Z00011,H288,P0084
Z00011,H288,P0105
Z00011,H288,P0109
Z00011,H288,P0114
Z00011,H288,P0163
Z00011,H288,P0218
Z00011,H288,P0265
Z00011,H288,P0353
Z00011,H288,P0379
Z00011,H288,P0381
Z00011,H312,P0004
Z00011,H312,P0026
Z00011,H312,P0028
Z00011,H312,P0050
Z00011,H312,P0061
Z00011,H312,P0070
Z00011,H312,P0072
Z00011,H312,P0082
Z00011,H312,P0087
Z00011,H312,P0108
Z00011,H312,P0124
Z00011,H312,P0172
Z00011,H312,P0205
Z00011,H312,P0220
Z00011,H312,P0234
Z00011,H312,P0255
Z00011,H312,P0260
Z00011,H312,P0267
Z00011,H312,P0302
Z00011,H312,P0308
Z00011,H312,P0309
Z00011,H312,P0313
Z00011,H312,P0328
Z00011,H312,P0347
Z00011,H312,P0355
Z00011,H312,P0378
Z00011,H312,P0395
Z00011,H312,P0406
Z00012,H311,P0193
Z00012,H402,P0056
Z00012,H457,P0135
Z00012,H457,P0234
Z00012,H457,P0271
Z00012,H474,P0054
Z00012,H474,P0122
Z00012,H474,P0145
Z00012,H474,P0178
Z00012,H478,P0153
Z00012,H478,P0207
Z00012,H478,P0272
Z00012,H478,P0289
Z00012,H478,P0292
Z00012,H478,P0331
Z00012,H478,P0385
Z00013,H147,P0035
Z00013,H147,P0053
Z00013,H147,P0083
Z00013,H147,P0090
Z00013,H147,P0120
Z00013,H147,P0175
Z00013,H147,P0211
Z00013,H147,P0243
Z00013,H147,P0291
Z00013,H147,P0328
Z00013,H147,P0332
Z00013,H147,P0363
Z00013,H147,P0398
Z00013,H276,P0020
Z00013,H276,P0043
Z00013,H276,P0084
Z00013,H276,P0151
Z00013,H276,P0166
Z00013,H276,P0284
Z00013,H276,P0297
Z00013,H276,P0305
Z00013,H276,P0343
Z00013,H276,P0347
Z00013,H417,P0014
Z00013,H417,P0070
Z00013,H417,P0072
Z00013,H417,P0093
Z00013,H417,P0101
Z00013,H417,P0104
Z00013,H417,P0115
Z00013,H417,P0135
Z00013,H417,P0137
Z00013,H417,P0142
Z00013,H417,P0145
Z00013,H417,P0181
Z00013,H417,P0226
Z00013,H417,P0228
Z00013,H417,P0236
Z00013,H417,P0252
Z00013,H417,P0253
Z00013,H417,P0258
Z00013,H417,P0271
Z00013,H417,P0319
Z00013,H417,P0324
Z00013,H417,P0335
Z00013,H417,P0361
Z00013,H417,P0376
Z00013,H417,P0380
Z00013,H417,P0394
Z00014,H036,P0011
Z00014,H036,P0016
Z00014,H036,P0087
Z00014,H036,P0089
Z00014,H036,P0122
Z00014,H036,P0142
Z00014,H036,P0154
Z00014,H036,P0165
Z00014,H036,P0167
Z00014,H036,P0179
Z00014,H036,P0204
Z00014,H036,P0211
Z00014,H036,P0227
Z00014,H036,P0232
Z00014,H036,P0239
Z00014,H036,P0260
Z00014,H036,P0291
Z00014,H036,P0299
Z00014,H036,P0314
Z00014,H036,P0327
Z00014,H036,P0344
Z00014,H036,P0365
Z00014,H036,P0369
Z00014,H036,P0396
Z00015,H220,P0056
Z00015,H241,P0118
Z00015,H241,P0320
Z00015,H298,P0175
Z00015,H309,P0250
Z00015,H421,P0062
Z00015,H421,P0066
Z00015,H421,P0071
Z00015,H421,P0170
Z00015,H421,P0184
Z00015,H421,P0196
Z00015,H421,P0256
Z00015,H421,P0274
Z00015,H423,P0001
Z00015,H423,P0011
Z00015,H423,P0012
Z00015,H423,P0072
Z00015,H423,P0222
Z00015,H423,P0288
Z00015,H423,P0289
Z00015,H423,P0348
Z00015,H438,P0079
Z00015,H438,P0142
Z00015,H438,P0145
Z00015,H438,P0171
Z00015,H438,P0219
Z00015,H438,P0236
Z00015,H438,P0239
Z00015,H438,P0260
Z00015,H438,P0292
Z00015,H438,P0302
Z00015,H438,P0305
Z00015,H438,P0329
Z00015,H438,P0343
Z00015,H438,P0358
Z00015,H438,P0366
Z00015,H438,P0377
Z00015,H438,P0380
Z00015,H438,P0388
Z00015,H438,P0391
Z00015,H438,P0398
Z00016,H019,P0190
Z00016,H228,P0129
Z00016,H228,P0269
Z00016,H228,P0411
Z00016,H310,P0011
Z00016,H310,P0081
Z00016,H310,P0084
Z00016,H310,P0254
Z00016,H374,P0028
Z00016,H374,P0034
Z00016,H374,P0076
Z00016,H374,P0145
Z00016,H374,P0180
Z00016,H374,P0212
Z00016,H374,P0224
Z00016,H374,P0350
Z00016,H374,P0360
Z00016,H374,P0405
Z00016,H429,P0008
Z00016,H429,P0059
Z00016,H429,P0060
Z00016,H429,P0087
Z00016,H429,P0090
Z00016,H429,P0101
Z00016,H429,P0103
Z00016,H429,P0108
Z00016,H429,P0120
Z00016,H429,P0134
Z00016,H429,P0166
Z00016,H429,P0173
Z00016,H429,P0187
Z00016,H429,P0196
Z00016,H429,P0198
Z00016,H429,P0204
Z00016,H429,P0217
Z00016,H429,P0250
Z00016,H429,P0253
Z00016,H429,P0305
Z00016,H429,P0312
Z00016,H429,P0323
Z00016,H429,P0331
Z00016,H429,P0342
Z00016,H429,P0343
Z00016,H429,P0374
Z00016,H429,P0376
Z00016,H429,P0377
Z00016,H429,P0407
Z00017,H263,P0032
Z00017,H263,P0068
Z00017,H263,P0168
Z00017,H263,P0210
Z00017,H263,P0211
Z00017,H263,P0305
Z00017,H263,P0330
Z00017,H263,P0383
Z00017,H354,P0013
Z00017,H354,P0044
Z00017,H354,P0069
Z00017,H354,P0119
Z00017,H354,P0131
Z00017,H354,P0206
Z00017,H354,P0238
Z00017,H354,P0258
Z00017,H354,P0323
Z00017,H354,P0339
Z00017,H383,P0009
Z00017,H383,P0028
Z00017,H383,P0063
Z00017,H383,P0098
Z00017,H383,P0116
Z00017,H383,P0129
Z00017,H383,P0139
Z00017,H383,P0149
Z00017,H383,P0172
Z00017,H383,P0264
Z00017,H383,P0269
Z00017,H383,P0319
Z00017,H383,P0322
Z00017,H383,P0340
Z00017,H383,P0395
Z00018,H158,P0020
Z00018,H158,P0044
Z00018,H158,P0129
Z00018,H158,P0156
Z00018,H158,P0269
Z00018,H158,P0288
Z00018,H158,P0360
Z00018,H158,P0373
Z00018,H222,P0004
Z00018,H222,P0026
Z00018,H222,P0114
Z00018,H222,P0123
Z00018,H222,P0210
Z00018,H222,P0259
Z00018,H430,P0025
Z00018,H430,P0140
Z00018,H430,P0204
Z00018,H430,P0276
Z00018,H430,P0278
Z00018,H435,P0010
Z00018,H435,P0054
Z00018,H435,P0116
Z00018,H435,P0135
Z00018,H435,P0191
Z00018,H435,P0195
Z00018,H435,P0205
Z00018,H435,P0250
Z00018,H435,P0262
Z00018,H435,P0273
Z00018,H435,P0293
Z00018,H435,P0304
Z00018,H435,P0321
Z00018,H435,P0323
Z00018,H435,P0337
Z00018,H435,P0387
Z00018,H435,P0401
Z00019,H033,P0018
Z00019,H033,P0089
Z00019,H033,P0139
Z00019,H033,P0348
Z00019,H033,P0360
Z00019,H278,P0049
Z00019,H278,P0109
Z00019,H278,P0219
Z00019,H278,P0327
Z00019,H292,P0008
Z00019,H292,P0009
Z00019,H292,P0090
Z00019,H292,P0137
Z00019,H292,P0247
Z00019,H292,P0319
Z00019,H292,P0377
Z00019,H446,P0019
Z00019,H446,P0048
Z00019,H446,P0065
Z00019,H446,P0072
Z00019,H446,P0080
Z00019,H446,P0100
Z00019,H446,P0117
Z00019,H446,P0175
Z00019,H446,P0238
Z00019,H446,P0249
Z00019,H446,P0269
Z00019,H446,P0283
Z00019,H446,P0329
Z00019,H446,P0331
Z00019,H446,P0353
Z00020,H253,P0056
Z00020,H253,P0064
Z00020,H253,P0239
Z00020,H309,P0100
Z00020,H309,P0232
Z00020,H309,P0236
Z00020,H373,P0071
Z00020,H373,P0115
Z00020,H373,P0151
Z00020,H373,P0161
Z00020,H373,P0212
Z00020,H373,P0282
Z00020,H373,P0335
Z00020,H373,P0374
Z00020,H373,P0403
Z00020,H373,P0405
Z00020,H373,P0407
Z00020,H419,P0018
Z00020,H419,P0028
Z00020,H419,P0079
Z00020,H419,P0101
Z00020,H419,P0109
Z00020,H419,P0121
Z00020,H419,P0123
Z00020,H419,P0126
Z00020,H419,P0168
Z00020,H419,P0170
Z00020,H419,P0180
Z00020,H419,P0226
Z00020,H419,P0227
Z00020,H419,P0269
Z00020,H419,P0278
Z00020,H419,P0305
Z00020,H419,P0316
Z00020,H419,P0325
Z00020,H419,P0332
Z00020,H419,P0402
Z00020,H419,P0414
Z00021,H198,P0199
Z00021,H253,P0102
Z00021,H253,P0170
Z00021,H268,P0322
Z00021,H277,P0205
Z00021,H337,P0165
Z00021,H337,P0209
Z00021,H337,P0331
Z00021,H337,P0333
Z00021,H337,P0406
Z00021,H369,P0006
Z00021,H369,P0153
Z00021,H369,P0213
Z00021,H369,P0236
Z00021,H369,P0330
Z00021,H369,P0372
Z00021,H472,P0023
Z00021,H472,P0026
Z00021,H472,P0054
Z00021,H472,P0080
Z00021,H472,P0117
Z00021,H472,P0157
Z00021,H472,P0160
Z00021,H472,P0202
Z00021,H472,P0234
Z00021,H472,P0246
Z00021,H472,P0256
Z00021,H472,P0258
Z00021,H472,P0320
Z00021,H472,P0335
Z00021,H472,P0352
Z00021,H472,P0400
Z00021,H472,P0413
Z00022,H222,P0087
Z00022,H222,P0170
Z00022,H222,P0196
Z00022,H222,P0329
Z00022,H430,P0001
Z00022,H430,P0010
Z00022,H430,P0116
Z00022,H430,P0194
Z00022,H430,P0231
Z00022,H430,P0250
Z00022,H430,P0330
Z00022,H430,P0333
Z00022,H435,P0015
Z00022,H435,P0027
Z00022,H435,P0042
Z00022,H435,P0050
Z00022,H435,P0053
Z00022,H435,P0056
Z00022,H435,P0057
Z00022,H435,P0073
Z00022,H435,P0088
Z00022,H435,P0093
Z00022,H435,P0100
Z00022,H435,P0107
Z00022,H435,P0119
Z00022,H435,P0159
Z00022,H435,P0178
Z00022,H435,P0182
Z00022,H435,P0188
Z00022,H435,P0201
Z00022,H435,P0219
Z00022,H435,P0225
Z00022,H435,P0226
Z00022,H435,P0227
Z00022,H435,P0232
Z00022,H435,P0238
Z00022,H435,P0255
Z00022,H435,P0297
Z00022,H435,P0305
Z00022,H435,P0325
Z00022,H435,P0345
Z00022,H435,P0363
Z00022,H435,P0411
Z00023,H063,P0011
Z00023,H063,P0103
Z00023,H067,P0027
Z00023,H261,P0067
Z00023,H261,P0176
Z00023,H261,P0197
Z00023,H261,P0262
Z00023,H261,P0297
Z00023,H261,P0305
Z00023,H261,P0406
Z00023,H460,P0080
Z00023,H460,P0084
Z00023,H460,P0140
Z00023,H460,P0210
Z00023,H460,P0237
Z00023,H460,P0291
Z00023,H460,P0302
Z00023,H495,P0037
Z00023,H495,P0043
Z00023,H495,P0050
Z00023,H495,P0064
Z00023,H495,P0082
Z00023,H495,P0093
Z00023,H495,P0154
Z00023,H495,P0163
Z00023,H495,P0164
Z00023,H495,P0180
Z00023,H495,P0204
Z00023,H495,P0248
Z00023,H495,P0349
Z00023,H495,P0352
Z00024,H056,P0034
Z00024,H056,P0084
Z00024,H056,P0171
Z00024,H056,P0213
Z00024,H056,P0248
Z00024,H056,P0298
Z00024,H056,P0312
Z00024,H056,P0322
Z00024,H056,P0324
Z00024,H056,P0350
Z00024,H056,P0358
Z00024,H056,P0393
Z00024,H066,P0002
Z00024,H066,P0136
Z00024,H066,P0195
Z00024,H066,P0203
Z00024,H066,P0216
Z00024,H066,P0230
Z00024,H066,P0317
Z00024,H066,P0330
Z00024,H066,P0347
Z00024,H066,P0360
Z00024,H103,P0056
Z00024,H103,P0090
Z00024,H103,P0114
Z00024,H103,P0117
Z00024,H103,P0119
Z00024,H103,P0129
Z00024,H103,P0154
Z00024,H103,P0163
Z00024,H103,P0179
Z00024,H103,P0225
Z00024,H103,P0229
Z00024,H103,P0283
Z00024,H103,P0328
Z00024,H103,P0384
Z00024,H103,P0405
Z00024,H103,P0410
Z00025,H461,P0010
Z00025,H461,P0015
Z00025,H461,P0026
Z00025,H461,P0027
Z00025,H461,P0040
Z00025,H461,P0070
Z00025,H461,P0084
Z00025,H461,P0085
Z00025,H461,P0087
Z00025,H461,P0137
Z00025,H461,P0142
Z00025,H461,P0184
Z00025,H461,P0198
Z00025,H461,P0205
Z00025,H461,P0219
Z00025,H461,P0232
Z00025,H461,P0237
Z00025,H461,P0238
Z00025,H461,P0243
Z00025,H461,P0249
Z00025,H461,P0260
Z00025,H461,P0266
Z00025,H461,P0281
Z00025,H461,P0288
Z00025,H461,P0305
Z00025,H461,P0311
Z00025,H461,P0314
Z00025,H461,P0319
Z00025,H461,P0320
Z00025,H461,P0327
Z00025,H461,P0328
Z00025,H461,P0331
Z00025,H461,P0338
Z00025,H461,P0347
Z00025,H461,P0348
Z00025,H461,P0350
Z00025,H461,P0366
Z00025,H461,P0367
Z00025,H461,P0378
Z00025,H461,P0398
Z00025,H461,P0400
Z00026,H099,P0003
Z00026,H099,P0010
Z00026,H099,P0227
Z00026,H099,P0239
Z00026,H099,P0363
Z00026,H099,P0375
Z00026,H099,P0393
Z00026,H227,P0023
Z00026,H227,P0025
Z00026,H227,P0061
Z00026,H227,P0096
Z00026,H227,P0108
Z00026,H227,P0150
Z00026,H227,P0163
Z00026,H420,P0008
Z00026,H420,P0051
Z00026,H420,P0074
Z00026,H420,P0156
Z00026,H420,P0168
Z00026,H420,P0232
Z00026,H420,P0246
Z00026,H420,P0264
Z00026,H420,P0385
Z00026,H420,P0390
Z00026,H420,P0406
Z00027,H323,P0165
Z00027,H323,P0186
Z00027,H323,P0355
Z00027,H425,P0002
Z00027,H425,P0061
Z00027,H425,P0087
Z00027,H425,P0179
Z00027,H425,P0393
Z00027,H450,P0044
Z00027,H450,P0049
Z00027,H450,P0109
Z00027,H450,P0112
Z00027,H450,P0178
Z00027,H450,P0192
Z00027,H450,P0216
Z00027,H450,P0299
Z00027,H450,P0347
Z00027,H450,P0381
Z00027,H500,P0026
Z00027,H500,P0043
Z00027,H500,P0111
Z00027,H500,P0120
Z00027,H500,P0122
Z00027,H500,P0127
Z00027,H500,P0145
Z00027,H500,P0161
Z00027,H500,P0188
Z00027,H500,P0194
Z00027,H500,P0203
Z00027,H500,P0250
Z00027,H500,P0266
Z00027,H500,P0272
Z00027,H500,P0372
Z00027,H500,P0377
Z00027,H500,P0382
Z00027,H500,P0395
Z00027,H500,P0400
Z00028,H250,P0015
Z00028,H250,P0196
Z00028,H250,P0233
Z00028,H265,P0269
Z00028,H375,P0029
Z00028,H375,P0364
Z00028,H410,P0049
Z00028,H410,P0092
Z00028,H410,P0104
Z00028,H440,P0020
Z00028,H440,P0030
Z00028,H440,P0119
Z00028,H440,P0124
Z00028,H440,P0129
Z00028,H440,P0157
Z00028,H440,P0163
Z00028,H440,P0179
Z00028,H440,P0183
Z00028,H440,P0190
Z00028,H440,P0216
Z00028,H440,P0272
Z00028,H440,P0285
Z00028,H440,P0306
Z00028,H440,P0398
Z00028,H442,P0005
Z00028,H442,P0040
Z00028,H442,P0053
Z00028,H442,P0098
Z00028,H442,P0112
Z00028,H442,P0114
Z00028,H442,P0165
Z00028,H442,P0167
Z00028,H442,P0168
Z00028,H442,P0170
Z00028,H442,P0200
Z00028,H442,P0225
Z00028,H442,P0227
Z00028,H442,P0232
Z00028,H442,P0239
Z00028,H442,P0242
Z00028,H442,P0252
Z00028,H442,P0253
Z00028,H442,P0259
Z00028,H442,P0266
Z00028,H442,P0300
Z00028,H442,P0312
Z00028,H442,P0372
Z00028,H442,P0384
Z00028,H442,P0395
Z00028,H442,P0408
Z00029,H425,P0219
Z00029,H426,P0362
Z00029,H455,P0011
Z00029,H455,P0316
Z00029,H471,P0007
Z00029,H471,P0034
Z00029,H471,P0068
Z00029,H471,P0106
Z00029,H471,P0123
Z00029,H471,P0188
Z00029,H471,P0222
Z00029,H471,P0230
Z00029,H471,P0239
Z00029,H471,P0280
Z00029,H471,P0353
Z00029,H471,P0405
Z00029,H471,P0408
Z00029,H500,P0022
Z00029,H500,P0061
Z00029,H500,P0080
Z00029,H500,P0103
Z00029,H500,P0142
Z00029,H500,P0145
Z00029,H500,P0172
Z00029,H500,P0173
Z00029,H500,P0175
Z00029,H500,P0179
Z00029,H500,P0190
Z00029,H500,P0199
Z00029,H500,P0229
Z00029,H500,P0232
Z00029,H500,P0234
Z00029,H500,P0245
Z00029,H500,P0271
Z00029,H500,P0296
Z00029,H500,P0300
Z00029,H500,P0331
Z00029,H500,P0337
Z00030,H008,P0007
Z00030,H008,P0076
Z00030,H008,P0170
Z00030,H008,P0301
Z00030,H008,P0353
Z00030,H183,P0040
Z00030,H183,P0148
Z00030,H183,P0222
Z00030,H205,P0068
Z00030,H205,P0071
Z00030,H205,P0087
Z00030,H205,P0136
Z00030,H205,P0157
Z00030,H205,P0161
Z00030,H205,P0227
Z00030,H312,P0026
Z00030,H312,P0028
Z00030,H312,P0042
Z00030,H312,P0072
Z00030,H312,P0086
Z00030,H312,P0093
Z00030,H312,P0131
Z00030,H312,P0153
Z00030,H312,P0163
Z00030,H312,P0183
Z00030,H312,P0202
Z00030,H312,P0228
Z00030,H312,P0239
Z00030,H312,P0269
Z00030,H312,P0292
Z00030,H312,P0305
Z00030,H312,P0323
Z00030,H312,P0330
Z00030,H312,P0352
Z00030,H312,P0372
Z00030,H312,P0385
Z00031,H056,P0011
Z00031,H056,P0127
