zip_id,lat,lon,region_code
Z00167,16.747636,76.74572,APAC
Z00168,14.63407,121.630935,APAC
Z00169,-27.936434,153.283414,APAC
Z00170,-35.479033,149.198906,APAC
Z00171,20.170772,-103.020639,LATAM
Z00172,39.591477,-94.697094,NAM
Z00173,-35.85388,-56.824228,LATAM
Z00174,39.706582,-1.599058,EMEA
Z00175,7.784827,2.610398,EMEA
Z00176,50.589893,2.027681,EMEA
Z00177,18.647819,79.59767,APAC
Z00178,37.558102,138.734462,APAC
Z00179,22.365796,114.382885,APAC
Z00180,46.737287,-94.389011,NAM
Z00181,-24.82013,-46.754139,LATAM
Z00182,37.466567,126.976311,APAC
Z00183,15.623225,121.622395,APAC
Z00184,49.151235,17.780039,EMEA
Z00185,-34.72246,-58.135161,LATAM
Z00186,37.727123,23.387222,EMEA
Z00187,54.250272,13.915029,EMEA
Z00188,8.47818,106.865063,APAC
Z00189,39.983814,-4.849503,EMEA
Z00190,39.613184,-96.303514,NAM
Z00191,42.290045,-87.796356,NAM
Z00192,38.24385,21.87949,EMEA
Z00193,23.376964,88.398507,APAC
Z00194,47.46067,-121.740246,NAM
Z00195,19.62569,75.409889,APAC
Z00196,47.819747,-124.100293,NAM
Z00197,48.371982,2.049577,EMEA
Z00198,32.887081,-111.975901,NAM
Z00199,38.801327,-93.922009,NAM
Z00200,-27.606299,152.578896,APAC
Z00201,40.662437,117.426594,APAC
Z00202,38.149267,115.06313,APAC
Z00203,49.28172,12.110301,EMEA
Z00204,-33.34909,150.491227,APAC
Z00205,42.331061,-73.151716,NAM
Z00206,45.803421,7.601225,EMEA
Z00207,50.425224,-1.3044,EMEA
Z00208,29.341543,50.633801,EMEA
Z00209,38.414426,-77.160848,NAM
Z00210,39.640806,-1.681122,EMEA
Z00211,41.134376,0.735466,EMEA
Z00212,60.2165,11.093546,EMEA
Z00213,41.766176,-89.060421,NAM
Z00214,42.282342,-75.903821,NAM
Z00215,44.991779,-89.982713,NAM
Z00216,-28.022673,152.132916,APAC
Z00217,-36.659734,175.881806,APAC
Z00218,18.226238,77.773634,APAC
Z00219,39.35784,-94.728073,NAM
Z00220,-5.856845,106.952561,APAC
Z00221,52.971014,-5.280118,EMEA
Z00222,44.277843,-92.642203,NAM
Z00223,48.884198,15.923719,EMEA
Z00224,47.632068,-121.864451,NAM
Z00225,-32.778432,151.960391,APAC
Z00226,13.97695,77.343792,APAC
Z00227,51.671709,12.531926,EMEA
Z00228,17.298441,78.550966,APAC
Z00229,45.064709,18.860548,EMEA
Z00230,54.254037,-6.127682,EMEA
Z00231,44.729261,9.473424,EMEA
Z00232,-34.013579,152.868854,APAC
Z00233,38.776286,25.824094,EMEA
Z00234,48.774292,4.588289,EMEA
Z00235,20.423504,-103.89129,LATAM
Z00236,32.903639,-96.805171,NAM
Z00237,48.58417,16.557715,EMEA
Z00238,35.721664,139.4383,APAC
Z00239,35.128329,135.457494,APAC
Z00240,38.953728,24.38454,EMEA
Z00241,40.401024,117.079385,APAC
Z00242,-5.858323,106.591939,APAC
Z00243,35.530104,-112.692248,NAM
Z00244,38.598744,-75.829825,NAM
Z00245,41.458613,1.842605,EMEA
Z00246,38.301314,-89.173572,NAM
Z00247,38.944544,-89.348953,NAM
Z00248,52.488631,5.596563,EMEA
Z00249,38.684225,-91.135778,NAM
Z00250,38.989085,-94.681828,NAM
Z00251,41.130044,-73.541379,NAM
Z00252,52.567769,-4.996118,EMEA
Z00253,-5.474745,105.056363,APAC
Z00254,35.07447,136.309114,APAC
Z00255,33.375334,-96.485322,NAM
Z00256,45.572394,-93.219282,NAM
Z00257,45.562817,9.147406,EMEA
Z00258,29.034915,47.955626,EMEA
Z00259,23.233648,72.543377,APAC
Z00260,10.96932,76.571442,APAC
Z00261,40.059633,117.934602,APAC
Z00262,46.473098,-91.0717,NAM
Z00263,58.651164,10.093788,EMEA
Z00264,46.651287,-120.738515,NAM
Z00265,22.599713,-102.955547,LATAM
Z00266,47.382086,4.815129,EMEA
Z00267,10.406557,108.224014,APAC
Z00268,34.119182,135.974871,APAC
Z00269,39.072114,-76.490271,NAM
Z00270,48.115851,17.092633,EMEA
Z00271,-33.799333,151.083056,APAC
Z00272,-7.31423,106.012216,APAC
Z00273,28.825333,31.040628,EMEA
Z00274,13.606089,78.294609,APAC
Z00275,-28.04547,155.052184,APAC
Z00276,41.760724,1.607975,EMEA
Z00277,29.679605,49.158391,EMEA
Z00278,29.048438,49.05319,EMEA
Z00279,51.641554,15.026476,EMEA
Z00280,29.618288,49.164818,EMEA
Z00281,33.849747,-112.162314,NAM
Z00282,23.888367,88.878184,APAC
Z00283,14.835993,121.51561,APAC
Z00284,-4.768436,108.254872,APAC
Z00285,3.720988,102.55801,APAC
Z00286,9.745254,106.612596,APAC
Z00287,17.053174,74.334062,APAC
Z00288,13.969633,78.448262,APAC
Z00289,55.273545,-5.592908,EMEA
Z00290,32.300058,-96.785365,NAM
Z00291,44.938949,-95.425521,NAM
Z00292,52.077848,2.944305,EMEA
Z00293,44.251453,-124.545507,NAM
Z00294,46.769724,-120.974986,NAM
Z00295,-23.913604,-46.477415,LATAM
Z00296,59.469106,10.264784,EMEA
Z00297,-26.349246,152.314956,APAC
Z00298,40.908532,-94.230732,NAM
Z00299,-27.67962,152.850582,APAC
Z00300,-35.847074,175.472984,APAC
Z00301,39.126364,-74.543509,NAM
Z00302,-34.479683,151.162449,APAC
Z00303,27.696993,48.207941,EMEA
Z00304,59.763891,14.503232,EMEA
Z00305,57.952987,9.062129,EMEA
Z00306,51.274055,-0.789977,EMEA
Z00307,34.520007,138.550343,APAC
Z00308,49.126206,-122.888028,NAM
Z00309,62.426994,10.195192,EMEA
Z00310,52.316639,14.07404,EMEA
Z00311,-33.448443,18.525671,EMEA
Z00312,17.180509,78.392942,APAC
Z00313,52.154546,-3.906517,EMEA
Z00314,1.874884,102.884979,APAC
Z00315,22.816039,113.357854,APAC
Z00316,32.142637,-96.160944,NAM
Z00317,35.725959,-80.438605,NAM
Z00318,-23.695566,-45.663302,LATAM
Z00319,53.862547,-7.32445,EMEA
Z00320,-27.750997,150.909692,APAC
Z00321,38.907293,-77.566115,NAM
Z00322,41.510584,116.121832,APAC
Z00323,19.977294,73.312781,APAC
Z00324,-36.627796,173.614565,APAC
Z00325,30.005888,30.446352,EMEA
Z00326,32.820844,-9.32656,EMEA
Z00327,39.753927,-95.174646,NAM
Z00328,49.136541,1.412416,EMEA
Z00329,42.158172,-87.750738,NAM
Z00330,30.776018,48.643237,EMEA
Z00331,39.27945,-92.086722,NAM
Z00332,-32.716761,151.094347,APAC
Z00333,46.834389,17.247256,EMEA
Z00334,35.148024,50.57876,EMEA
Z00335,53.820219,-5.278117,EMEA
Z00336,-34.647592,18.892941,EMEA
Z00337,33.805368,-7.713202,EMEA
Z00338,-35.481077,20.088562,EMEA
Z00339,39.693876,116.378222,APAC
Z00340,11.238087,105.816763,APAC
Z00341,39.189796,-90.780134,NAM
Z00342,41.165226,-71.83633,NAM
Z00343,40.545849,-74.379403,NAM
Z00344,13.700182,118.634519,APAC
Z00345,38.166795,-89.611943,NAM
Z00346,-25.451679,-47.637925,LATAM
Z00347,47.791909,-123.292208,NAM
Z00348,33.703344,-6.814819,EMEA
Z00349,-34.78779,19.30193,EMEA
Z00350,32.364028,-95.789686,NAM
Z00351,47.563172,16.104088,EMEA
Z00352,21.767074,-104.88858,LATAM
Z00353,34.703102,51.110247,EMEA
Z00354,41.188298,2.174563,EMEA
Z00355,35.569921,-82.01856,NAM
Z00356,47.219528,-118.874452,NAM
Z00357,52.640796,8.858687,EMEA
Z00358,23.092881,113.529899,APAC
Z00359,20.328643,-102.768527,LATAM
Z00360,46.067156,-123.513989,NAM
Z00361,38.928481,-2.2168,EMEA
Z00362,20.987789,73.032027,APAC
Z00363,38.912211,-88.024384,NAM
Z00364,50.213129,-1.825688,EMEA
Z00365,2.757665,101.517738,APAC
Z00366,41.654491,-86.612557,NAM
Z00367,36.042984,52.844747,EMEA
Z00368,35.739929,-9.083653,EMEA
Z00369,38.394697,-90.461115,NAM
Z00370,2.799111,101.857695,APAC
Z00371,49.846345,18.754271,EMEA
Z00372,40.704056,-92.291368,NAM
Z00373,41.259475,115.367163,APAC
Z00374,-7.68296,105.093142,APAC
Z00375,38.673972,127.753385,APAC
Z00376,51.26935,0.984009,EMEA
Z00377,17.378853,78.606039,APAC
Z00378,50.499474,3.451583,EMEA
Z00379,38.011921,125.533873,APAC
Z00380,51.219094,-0.047224,EMEA
Z00381,34.124375,-81.470695,NAM
Z00382,-6.999566,106.820119,APAC
Z00383,10.858656,106.982099,APAC
Z00384,34.924469,135.789224,APAC
Z00385,19.999527,74.018502,APAC
Z00386,52.238426,4.845791,EMEA
Z00387,2.23934,101.749339,APAC
Z00388,33.852417,-97.244712,NAM
Z00389,22.216039,72.260339,APAC
Z00390,-26.915931,152.907703,APAC
Z00391,45.606855,-122.71372,NAM
Z00392,38.135521,23.929379,EMEA
Z00393,22.150076,88.880291,APAC
Z00394,43.256506,-88.851489,NAM
Z00395,53.298564,-5.711396,EMEA
Z00396,41.80337,-6.051807,EMEA
Z00397,50.818193,0.464534,EMEA
Z00398,51.216097,-0.786051,EMEA
Z00399,12.312975,76.583905,APAC
Z00400,14.170241,121.28516,APAC
Z00401,31.500658,48.130267,EMEA
Z00402,34.970973,139.427075,APAC
Z00403,22.157747,114.177094,APAC
Z00404,40.414843,-76.413989,NAM
Z00405,29.170225,47.539087,EMEA
Z00406,44.998952,-121.235289,NAM
Z00407,47.342919,18.451488,EMEA
Z00408,40.28879,-88.832534,NAM
Z00409,-35.768145,-57.044962,LATAM
Z00410,-28.720507,153.459797,APAC
Z00411,38.633316,117.887549,APAC
Z00412,-5.828235,107.020634,APAC
Z00413,32.247928,30.320683,EMEA
Z00414,41.023676,-87.36983,NAM
Z00415,-33.255302,150.581642,APAC
Z00416,27.932038,47.432799,EMEA
Z00417,40.572714,-3.937643,EMEA
Z00418,46.120262,-94.223041,NAM
Z00419,52.319009,13.208689,EMEA
Z00420,41.84958,1.867786,EMEA
Z00421,-36.648661,173.987415,APAC
Z00422,-32.284495,151.09376,APAC
Z00423,-35.038129,153.88493,APAC
Z00424,19.66374,-104.570642,LATAM
Z00425,52.221943,4.745165,EMEA
Z00426,38.9736,-72.280815,NAM
Z00427,22.090127,88.064066,APAC
Z00428,33.183026,-96.533153,NAM
Z00429,3.553358,101.444672,APAC
Z00430,50.380589,12.152397,EMEA
Z00431,48.772344,-121.442825,NAM
Z00432,-36.45636,176.986064,APAC
Z00433,46.790348,13.332171,EMEA
Z00434,-33.914709,150.935106,APAC
Z00435,30.297433,31.368266,EMEA
Z00436,-32.321781,151.852399,APAC
Z00437,41.482885,1.925421,EMEA
Z00438,-33.232322,-60.096877,LATAM
Z00439,18.905584,72.11544,APAC
Z00440,-33.422136,19.667442,EMEA
Z00441,37.3263,-89.309387,NAM
Z00442,-27.594868,153.083753,APAC
Z00443,35.535341,138.270337,APAC
Z00444,-35.521327,-58.13451,LATAM
Z00445,35.109574,53.026957,EMEA
Z00446,29.191949,47.918999,EMEA
Z00447,42.235108,0.149007,EMEA
Z00448,20.681539,72.657681,APAC
Z00449,52.434672,13.303183,EMEA
Z00450,39.062861,-89.48457,NAM
Z00451,-32.684487,18.38719,EMEA
Z00452,23.227781,72.27321,APAC
Z00453,19.060868,72.664851,APAC
Z00454,-23.399745,-46.431076,LATAM
Z00455,45.293987,-123.664222,NAM
Z00456,40.910351,-95.148103,NAM
Z00457,41.891626,-88.57116,NAM
Z00458,31.589186,32.064041,EMEA
Z00459,38.591453,-89.678502,NAM
Z00460,20.065196,-103.364898,LATAM
Z00461,35.522948,140.668783,APAC
Z00462,52.388159,15.948018,EMEA
Z00463,-27.255127,152.624876,APAC
Z00464,-27.496741,153.245872,APAC
Z00465,35.235841,-81.679511,NAM
Z00466,42.036673,1.083139,EMEA
Z00467,21.299963,-103.063558,LATAM
Z00468,47.208375,-121.283052,NAM
Z00469,22.330983,75.021645,APAC
Z00470,14.946557,121.23776,APAC
Z00471,40.942445,119.251428,APAC
Z00472,16.929201,77.827033,APAC
Z00473,36.934959,127.177704,APAC
Z00474,51.012403,14.564213,EMEA
Z00475,4.429657,3.786255,EMEA
Z00476,18.504971,72.31192,APAC
Z00477,16.309079,80.805755,APAC
Z00478,51.538563,-0.414309,EMEA
Z00479,18.340561,73.676206,APAC
Z00480,45.585712,-91.205827,NAM
Z00481,38.204187,24.161991,EMEA
Z00482,32.892447,-8.576413,EMEA
Z00483,49.678614,15.380754,EMEA
Z00484,54.029293,-6.939741,EMEA
Z00485,36.691734,25.690174,EMEA
Z00486,20.534391,72.873225,APAC
Z00487,-33.995845,-59.073823,LATAM
Z00488,52.163381,-2.04531,EMEA
Z00489,-33.553141,150.871347,APAC
Z00490,29.694797,45.349249,EMEA
Z00491,48.003482,16.871516,EMEA
Z00492,37.760103,-90.484614,NAM
Z00493,-26.057725,152.552134,APAC
Z00494,21.829079,89.133095,APAC
Z00495,36.826336,-80.139392,NAM
Z00496,40.696362,2.326534,EMEA
Z00497,31.977594,-98.035482,NAM
Z00498,29.488144,30.770491,EMEA
Z00499,29.511863,47.85105,EMEA
Z00500,47.902159,4.171178,EMEA
Z00501,43.426605,-124.276174,NAM
Z00502,2.012672,101.782583,APAC
Z00503,40.874685,115.789653,APAC
Z00504,44.504847,-91.620183,NAM
Z00505,-33.939194,151.271726,APAC
Z00506,23.855134,71.311639,APAC
Z00507,52.866517,14.80493,EMEA
Z00508,51.7055,0.097308,EMEA
Z00509,45.366208,-122.885714,NAM
Z00510,48.257818,17.284562,EMEA
Z00511,40.312451,4.661183,EMEA
Z00512,5.891556,2.750271,EMEA
Z00513,41.893034,-87.457771,NAM
Z00514,41.313666,-88.316484,NAM
Z00515,-28.903934,154.009291,APAC
Z00516,-23.482611,-46.089621,LATAM
Z00517,47.738524,14.223575,EMEA
Z00518,39.921932,-79.014855,NAM
Z00519,-31.760198,17.549279,EMEA
Z00520,40.919667,-93.942546,NAM
Z00521,36.081354,140.912762,APAC
Z00522,46.475976,11.863211,EMEA
Z00523,41.735308,-87.664358,NAM
Z00524,-39.067205,174.390456,APAC
Z00525,40.684009,117.03434,APAC
Z00526,-36.769574,174.831066,APAC
Z00527,36.677954,22.356363,EMEA
Z00528,47.556884,18.950392,EMEA
Z00529,36.24233,-82.12418,NAM
Z00530,-35.837349,175.489959,APAC
Z00531,32.447734,-97.465306,NAM
Z00532,34.384199,52.971006,EMEA
Z00533,33.268174,-112.27515,NAM
Z00534,31.2252,-111.842313,NAM
Z00535,33.831653,-82.253935,NAM
Z00536,34.849957,140.573998,APAC
Z00537,53.290429,13.134953,EMEA
Z00538,46.983477,-122.226377,NAM
Z00539,29.288406,47.622194,EMEA
Z00540,42.970412,8.803073,EMEA
Z00541,23.162966,113.660134,APAC
Z00542,45.703478,9.572676,EMEA
Z00543,-28.502962,154.162109,APAC
Z00544,39.247745,-93.693115,NAM
Z00545,20.428011,-103.263513,LATAM
Z00546,32.847557,-5.68406,EMEA
Z00547,2.726422,102.050859,APAC
Z00548,40.109058,-77.334828,NAM
Z00549,39.34809,-96.882018,NAM
Z00550,39.300685,-91.715153,NAM
Z00551,41.78785,3.224488,EMEA
Z00552,32.557277,-113.545916,NAM
Z00553,39.692436,-76.675045,NAM
Z00554,17.732896,73.465346,APAC
Z00555,10.818019,106.529459,APAC
Z00556,54.046206,-6.305838,EMEA
Z00557,39.047466,-94.049333,NAM
Z00558,53.056966,13.038649,EMEA
Z00559,19.447936,77.057773,APAC
Z00560,45.614602,-122.196912,NAM
Z00561,35.069636,-81.250391,NAM
Z00562,48.893786,17.572858,EMEA
Z00563,53.426403,5.305785,EMEA
Z00564,48.36827,-121.879765,NAM
Z00565,-36.427157,174.345052,APAC
Z00566,37.99826,-93.35529,NAM
Z00567,-33.577998,152.600702,APAC
Z00568,34.270397,50.777637,EMEA
Z00569,19.476529,71.742833,APAC
Z00570,-33.121905,151.300467,APAC
Z00571,-34.072596,151.645912,APAC
Z00572,-25.053373,-46.490197,LATAM
Z00573,46.311937,-123.933023,NAM
Z00574,22.110386,87.946387,APAC
Z00575,45.786852,8.226653,EMEA
Z00576,35.50941,-80.436774,NAM
Z00577,50.111546,14.328008,EMEA
Z00578,-6.330378,106.301467,APAC
Z00579,36.103033,141.33012,APAC
Z00580,36.033767,50.691796,EMEA
Z00581,28.223956,31.69031,EMEA
Z00582,13.490707,75.194365,APAC
Z00583,30.984469,49.053329,EMEA
Z00584,40.898023,-73.903762,NAM
Z00585,29.883535,32.334049,EMEA
Z00586,37.672439,-77.761513,NAM
Z00587,51.356531,0.102134,EMEA
Z00588,18.438334,73.498093,APAC
Z00589,44.79973,-94.500834,NAM
Z00590,44.065991,-123.723854,NAM
Z00591,28.925005,47.039166,EMEA
Z00592,36.344407,138.584272,APAC
Z00593,47.723404,1.052338,EMEA
Z00594,50.808829,15.647844,EMEA
Z00595,34.209789,-112.394342,NAM
Z00596,-35.751619,174.140427,APAC
Z00597,33.849959,-111.99253,NAM
Z00598,52.701311,10.936883,EMEA
Z00599,29.055571,45.597925,EMEA
Z00600,46.61994,17.630982,EMEA
Z00601,35.34662,139.392497,APAC
Z00602,12.798372,77.586981,APAC
Z00603,48.425674,14.085536,EMEA
Z00604,53.500659,10.763311,EMEA
Z00605,54.106677,12.532702,EMEA
Z00606,38.22231,-76.813496,NAM
Z00607,45.217447,6.719035,EMEA
Z00608,37.08616,-79.079428,NAM
Z00609,47.99277,12.839319,EMEA
Z00610,47.683362,-121.785017,NAM
Z00611,41.306544,0.869098,EMEA
Z00612,52.665852,-1.202706,EMEA
Z00613,20.496331,-103.446129,LATAM
Z00614,60.483972,12.087029,EMEA
Z00615,23.429576,86.479173,APAC
Z00616,36.542329,-91.764128,NAM
Z00617,17.646801,77.187107,APAC
Z00618,34.055426,-113.725035,NAM
Z00619,33.439195,-81.458987,NAM
Z00620,-35.172954,16.379973,EMEA
Z00621,38.980719,-94.161622,NAM
Z00622,34.888854,140.489757,APAC
Z00623,20.774124,-103.622246,LATAM
Z00624,22.952213,71.85998,APAC
Z00625,13.518422,77.410912,APAC
Z00626,47.195372,-122.208441,NAM
Z00627,34.884412,49.05233,EMEA
Z00628,42.998649,4.725237,EMEA
Z00629,31.871981,-97.93506,NAM
Z00630,-35.470987,-57.582813,LATAM
Z00631,3.660475,100.693414,APAC
Z00632,33.217295,136.391611,APAC
Z00633,41.975912,-87.80446,NAM
Z00634,21.387604,114.62087,APAC
Z00635,35.012627,-111.211163,NAM
Z00636,13.96066,121.796398,APAC
Z00637,29.459117,47.969958,EMEA
Z00638,42.278326,-72.357598,NAM
Z00639,-23.678681,-46.782089,LATAM
Z00640,33.777451,133.563631,APAC
Z00641,22.879432,72.719956,APAC
Z00642,36.43056,125.327661,APAC
Z00643,33.34537,-96.891063,NAM
Z00644,28.959261,48.401166,EMEA
Z00645,59.004911,10.057346,EMEA
Z00646,52.540518,-5.932436,EMEA
Z00647,-35.012803,-57.712838,LATAM
Z00648,12.417238,77.471774,APAC
Z00649,22.351311,88.900921,APAC
Z00650,42.870386,-3.039322,EMEA
Z00651,22.420495,88.573248,APAC
Z00652,32.00665,-97.096666,NAM
Z00653,30.671949,29.208804,EMEA
Z00654,-34.880354,18.710155,EMEA
Z00655,-38.65148,175.926235,APAC
Z00656,32.639427,-7.211176,EMEA
Z00657,39.737879,116.435476,APAC
Z00658,35.224774,-81.011928,NAM
Z00659,41.048575,-74.143979,NAM
Z00660,48.582045,14.545577,EMEA
Z00661,11.683176,106.599679,APAC
Z00662,38.001221,-95.064274,NAM
Z00663,-35.974635,17.841206,EMEA
Z00664,-22.596962,-46.763643,LATAM
Z00665,21.098785,-103.229373,LATAM
Z00666,47.438017,-120.163717,NAM
Z00667,53.50514,-5.841873,EMEA
Z00668,47.662008,3.170835,EMEA
Z00669,33.803966,-9.08269,EMEA
Z00670,21.706353,88.320009,APAC
Z00671,34.138262,-5.701481,EMEA
Z00672,12.812489,119.61897,APAC
Z00673,27.585776,30.677893,EMEA
Z00674,47.528064,18.889981,EMEA
Z00675,52.545939,14.00495,EMEA
Z00676,37.403353,125.721675,APAC
Z00677,50.110656,15.911741,EMEA
Z00678,21.328889,72.326219,APAC
Z00679,24.598669,70.66501,APAC
Z00680,29.37696,48.069618,EMEA
Z00681,47.662518,0.201704,EMEA
Z00682,21.407034,87.999753,APAC
Z00683,5.14039,4.762684,EMEA
Z00684,48.159462,2.153099,EMEA
Z00685,15.956806,78.624219,APAC
Z00686,42.562061,3.265293,EMEA
Z00687,-21.945453,-45.73231,LATAM
Z00688,12.711831,75.384327,APAC
Z00689,-6.196864,106.718738,APAC
Z00690,6.452357,3.106714,EMEA
Z00691,47.308667,-123.067596,NAM
Z00692,45.102674,-93.732477,NAM
Z00693,39.864154,116.681841,APAC
Z00694,2.388923,101.389429,APAC
Z00695,44.958793,-93.103357,NAM
Z00696,3.333163,101.75977,APAC
Z00697,-23.697487,-47.412459,LATAM
Z00698,-37.860979,176.043076,APAC
Z00699,-27.420298,153.250391,APAC
Z00700,50.345681,4.353631,EMEA
