zip_id,lat,lon,region_code
Z00119,29.935086,-93.205624,NAM
Z00120,41.059011,-70.808988,NAM
Z00121,36.955278,115.449709,APAC
Z00122,44.230703,-84.452942,NAM
Z00123,34.011037,-119.043691,NAM
Z00124,-5.983915,110.48946,APAC
Z00125,39.581234,-78.424811,NAM
Z00126,41.603373,-111.30737,NAM
Z00127,-11.872864,-78.106423,LATAM
Z00128,37.099942,15.998906,EMEA
Z00129,-4.813961,112.996271,APAC
Z00130,33.811722,-94.448799,NAM
Z00131,45.10947,13.883584,EMEA
Z00132,32.414033,-117.572135,NAM
Z00133,41.856269,-76.960203,NAM
Z00134,52.923303,-4.723095,EMEA
Z00135,32.027524,-80.87471,NAM
Z00136,43.475478,-84.611039,NAM
Z00137,34.738161,-94.050502,NAM
Z00138,38.671486,-8.569634,EMEA
Z00139,41.300899,-73.307633,NAM
Z00140,-16.117887,-46.508732,LATAM
Z00141,22.577691,45.593065,EMEA
Z00142,-32.791262,152.55428,APAC
Z00143,29.052029,112.617406,APAC
Z00144,34.289253,127.282612,APAC
Z00145,36.938479,-3.986541,EMEA
Z00146,23.133042,111.423309,APAC
Z00147,45.379532,7.098453,EMEA
Z00148,41.379166,4.3979,EMEA
Z00149,41.864673,-74.511906,NAM
Z00150,-27.227019,153.735211,APAC
Z00151,48.835701,8.408742,EMEA
Z00152,41.118185,-87.91887,NAM
Z00153,37.82586,116.821246,APAC
Z00154,48.720479,7.421401,EMEA
Z00155,42.90756,-83.93945,NAM
Z00156,24.964646,46.739518,EMEA
Z00157,40.368577,-80.085946,NAM
Z00158,44.642873,-80.014753,NAM
Z00159,42.440885,-84.556783,NAM
Z00160,38.445408,117.575154,APAC
Z00161,44.235959,9.355814,EMEA
Z00162,34.61574,-79.708985,NAM
Z00163,-13.483427,-75.143236,LATAM
Z00164,53.335427,10.059277,EMEA
Z00165,33.700928,-85.007438,NAM
Z00166,-33.032259,151.828805,APAC
Z00167,44.221942,11.52353,EMEA
Z00168,39.599554,-87.614029,NAM
Z00169,29.7825,120.210845,APAC
Z00170,42.475269,-92.63273,NAM
Z00171,40.572018,-73.990044,NAM
Z00172,34.631939,-118.130744,NAM
Z00173,35.88307,-87.488183,NAM
Z00174,52.8373,14.708629,EMEA
Z00175,40.149284,-86.187949,NAM
Z00176,33.711313,-94.050072,NAM
Z00177,40.652911,2.4753,EMEA
Z00178,31.955533,-96.698563,NAM
Z00179,34.230494,-77.63516,NAM
Z00180,38.556475,-122.477732,NAM
Z00181,44.07876,25.916497,EMEA
Z00182,37.881324,15.544638,EMEA
Z00183,38.661252,-84.53598,NAM
Z00184,35.442768,-89.559753,NAM
Z00185,51.125864,4.243545,EMEA
Z00186,39.205825,-76.133541,NAM
Z00187,49.219733,9.089478,EMEA
Z00188,34.219431,-77.717296,NAM
Z00189,39.246328,-113.289233,NAM
Z00190,-37.380267,146.974265,APAC
Z00191,40.371058,-90.938137,NAM
Z00192,38.461247,14.992468,EMEA
Z00193,33.731022,118.693483,APAC
Z00194,53.457607,2.795235,EMEA
Z00195,39.792421,-77.048102,NAM
Z00196,46.590936,6.252908,EMEA
Z00197,41.186932,-79.088798,NAM
Z00198,38.084402,-0.434823,EMEA
Z00199,-34.88811,-56.05915,LATAM
Z00200,39.011271,-78.225235,NAM
Z00201,35.486329,-82.984548,NAM
Z00202,34.262557,-96.517975,NAM
Z00203,36.830842,-78.096915,NAM
Z00204,39.399077,-82.787408,NAM
Z00205,-1.561634,116.362045,APAC
Z00206,29.176708,-96.339131,NAM
Z00207,41.588367,-84.026553,NAM
Z00208,60.620587,26.694041,EMEA
Z00209,-15.855881,-47.931809,LATAM
Z00210,34.729493,-94.016266,NAM
Z00211,-33.108535,18.564026,EMEA
Z00212,37.888159,-79.561466,NAM
Z00213,61.699716,-150.833176,NAM
Z00214,37.781956,-87.58273,NAM
Z00215,42.923618,-1.37827,EMEA
Z00216,36.149734,120.415969,APAC
Z00217,35.256172,-94.348276,NAM
Z00218,51.171766,8.892788,EMEA
Z00219,37.664209,-97.209471,NAM
Z00220,38.896198,-122.299594,NAM
Z00221,34.352481,-80.738493,NAM
Z00222,39.655581,2.308786,EMEA
Z00223,32.616526,-117.65427,NAM
Z00224,34.996023,-89.971563,NAM
Z00225,40.739405,14.673579,EMEA
Z00226,55.589166,-2.266964,EMEA
Z00227,31.829372,-85.359916,NAM
Z00228,33.479339,-82.89751,NAM
Z00229,38.91591,-87.465657,NAM
Z00230,33.051204,120.910236,APAC
Z00231,38.242749,-122.155713,NAM
Z00232,39.675236,-78.211463,NAM
Z00233,-29.291413,154.768656,APAC
Z00234,38.402322,-95.502023,NAM
Z00235,42.198064,-87.865824,NAM
Z00236,52.127897,4.852688,EMEA
Z00237,32.313127,-84.861128,NAM
Z00238,61.398644,-154.691841,NAM
Z00239,-36.915684,146.81448,APAC
Z00240,37.04229,-81.824855,NAM
Z00241,34.817638,-79.768711,NAM
Z00242,42.008459,-85.393866,NAM
Z00243,40.920725,-72.965104,NAM
Z00244,23.674281,48.802844,EMEA
Z00245,31.991058,120.680081,APAC
Z00246,38.869812,-0.841639,EMEA
Z00247,29.728816,-96.210853,NAM
Z00248,51.111445,3.115838,EMEA
Z00249,42.578946,-110.133877,NAM
Z00250,24.720123,118.55753,APAC
Z00251,51.833225,5.482803,EMEA
Z00252,37.288164,-81.027458,NAM
Z00253,31.701057,-95.002272,NAM
Z00254,48.300915,11.048282,EMEA
Z00255,29.922066,-95.49551,NAM
Z00256,48.38466,-100.179381,NAM
Z00257,27.70522,-99.511718,NAM
Z00258,35.426601,-81.53698,NAM
Z00259,37.816926,-81.204288,NAM
Z00260,47.230863,-118.244027,NAM
Z00261,44.308725,13.7665,EMEA
Z00262,34.955404,118.812492,APAC
Z00263,44.685838,2.26677,EMEA
Z00264,50.091631,8.032685,EMEA
Z00265,37.517034,-79.535749,NAM
Z00266,42.987016,-121.402368,NAM
Z00267,36.733034,-84.02677,NAM
Z00268,22.026736,75.982979,APAC
Z00269,33.305611,-91.146422,NAM
Z00270,44.007229,-122.788772,NAM
Z00271,52.474073,6.056932,EMEA
Z00272,-7.411873,107.295509,APAC
Z00273,48.393336,13.618183,EMEA
Z00274,32.583106,-80.227979,NAM
Z00275,34.633148,-79.505137,NAM
Z00276,35.426403,15.295712,EMEA
Z00277,41.780813,-87.696884,NAM
Z00278,43.108232,-76.143016,NAM
Z00279,6.445774,100.772707,APAC
Z00280,38.183532,15.343775,EMEA
Z00281,45.471861,10.777856,EMEA
Z00282,40.901233,-78.608227,NAM
Z00283,54.012021,10.800245,EMEA
Z00284,46.281214,10.311301,EMEA
Z00285,12.72049,77.881404,APAC
Z00286,39.795516,143.312477,APAC
Z00287,51.449647,3.405683,EMEA
Z00288,38.191315,16.594163,EMEA
Z00289,55.603009,13.164743,EMEA
Z00290,42.080574,-2.657791,EMEA
Z00291,39.490055,-88.16617,NAM
Z00292,39.589682,-110.059453,NAM
Z00293,48.017135,7.766549,EMEA
Z00294,37.778004,-85.397061,NAM
Z00295,41.965217,-99.151317,NAM
Z00296,40.569035,-112.75346,NAM
Z00297,36.453778,-78.469275,NAM
Z00298,33.647815,-87.903812,NAM
Z00299,47.272434,11.158714,EMEA
Z00300,-12.406879,-75.585251,LATAM
Z00301,3.900247,100.777418,APAC
Z00302,25.853189,-99.94409,LATAM
Z00303,31.175216,121.583794,APAC
Z00304,56.566094,-0.87582,EMEA
Z00305,30.599321,115.290269,APAC
Z00306,38.32498,-79.283746,NAM
Z00307,34.382907,-118.708478,NAM
Z00308,48.009606,-123.5818,NAM
Z00309,30.9967,-79.487223,NAM
Z00310,49.038229,18.311004,EMEA
Z00311,41.331229,-87.331148,NAM
Z00312,45.426799,12.568911,EMEA
Z00313,40.136439,-84.733367,NAM
Z00314,41.756382,-79.219797,NAM
Z00315,38.132388,-112.677522,NAM
Z00316,35.722238,118.773775,APAC
Z00317,52.848713,8.33359,EMEA
Z00318,34.963809,-87.060655,NAM
Z00319,42.07269,-83.830592,NAM
Z00320,37.299289,113.723687,APAC
Z00321,51.760834,6.650648,EMEA
Z00322,42.835899,-76.24055,NAM
Z00323,46.316471,-122.182184,NAM
Z00324,42.0888,-88.570729,NAM
Z00325,29.8496,-94.664784,NAM
Z00326,57.328441,-1.34294,EMEA
Z00327,48.046492,-121.656522,NAM
Z00328,26.406998,-82.711502,NAM
Z00329,47.932119,-120.318506,NAM
Z00330,40.355808,-80.311102,NAM
Z00331,43.420647,-86.451261,NAM
Z00332,23.75458,-80.907251,NAM
Z00333,48.331217,12.962245,EMEA
Z00334,-12.620536,-76.424482,LATAM
Z00335,36.086176,-77.275407,NAM
Z00336,48.376714,12.353087,EMEA
Z00337,48.752071,-122.970146,NAM
Z00338,-0.428676,99.676766,APAC
Z00339,55.854528,24.603451,EMEA
Z00340,43.94672,-3.702473,EMEA
Z00341,53.495395,-3.985782,EMEA
Z00342,32.433229,115.910912,APAC
Z00343,37.747197,-81.947648,NAM
Z00344,45.710402,10.914758,EMEA
Z00345,49.813239,2.077838,EMEA
Z00346,24.023203,104.78932,APAC
Z00347,65.833156,-144.237987,NAM
Z00348,37.946661,108.487924,APAC
Z00349,49.806116,5.467344,EMEA
Z00350,39.896418,-73.838839,NAM
Z00351,45.011021,-113.680314,NAM
Z00352,37.481373,121.427685,APAC
Z00353,39.518698,-74.379112,NAM
Z00354,55.722962,36.086281,EMEA
Z00355,44.561746,-70.429738,NAM
Z00356,42.078625,-88.566314,NAM
Z00357,30.174196,-93.49849,NAM
Z00358,36.482184,-6.211921,EMEA
Z00359,45.327856,13.864391,EMEA
Z00360,45.216224,9.941975,EMEA
Z00361,34.638966,-119.745116,NAM
Z00362,41.759073,-112.061807,NAM
Z00363,54.785421,34.933344,EMEA
Z00364,30.47689,-84.972039,NAM
Z00365,29.551107,118.778347,APAC
Z00366,44.809359,10.125081,EMEA
Z00367,38.030285,-80.265669,NAM
Z00368,29.449055,-90.490104,NAM
Z00369,39.452699,-97.065292,NAM
Z00370,38.643699,-9.397618,EMEA
Z00371,31.406425,117.705566,APAC
Z00372,-6.824532,106.648542,APAC
Z00373,35.586851,-86.646932,NAM
Z00374,45.488566,10.72569,EMEA
Z00375,45.634957,-76.799466,NAM
Z00376,42.763302,-91.676805,NAM
Z00377,34.783931,-92.960452,NAM
Z00378,36.923344,140.258879,APAC
Z00379,46.011876,-121.625198,NAM
Z00380,28.084974,-100.759901,NAM
Z00381,27.348691,-99.714191,NAM
Z00382,-3.215079,114.769375,APAC
Z00383,30.455712,110.034434,APAC
Z00384,-16.26813,-49.223353,LATAM
Z00385,42.212419,-82.420389,NAM
Z00386,42.926417,-74.283844,NAM
Z00387,58.857945,-1.54708,EMEA
Z00388,29.94618,76.618396,APAC
Z00389,47.841724,-0.467587,EMEA
Z00390,43.630882,8.452841,EMEA
Z00391,-27.81717,153.379383,APAC
Z00392,39.662239,-93.297,NAM
Z00393,56.888857,35.43942,EMEA
Z00394,53.531368,-115.06481,NAM
Z00395,50.212708,11.836232,EMEA
Z00396,-32.991411,-56.298428,LATAM
Z00397,32.683907,-116.823834,NAM
Z00398,41.776446,-92.105904,NAM
Z00399,42.582034,-84.370787,NAM
Z00400,48.208242,-96.875006,NAM
Z00401,53.184579,10.873249,EMEA
Z00402,59.559659,23.114399,EMEA
Z00403,42.372503,-113.645495,NAM
Z00404,36.51242,-4.416376,EMEA
Z00405,36.886989,-5.859882,EMEA
Z00406,59.176197,24.526863,EMEA
Z00407,51.28717,7.213307,EMEA
Z00408,54.227191,-111.670674,NAM
Z00409,-16.246026,144.429516,APAC
Z00410,36.395619,127.332022,APAC
Z00411,31.664666,-88.482916,NAM
Z00412,39.69967,-75.447833,NAM
Z00413,36.71515,-90.420823,NAM
Z00414,26.550407,-100.006669,NAM
Z00415,36.315409,108.970763,APAC
Z00416,27.943941,111.180404,APAC
Z00417,31.184711,77.280069,APAC
Z00418,41.148771,-74.233519,NAM
Z00419,66.492966,-143.425787,NAM
Z00420,39.06227,116.29853,APAC
Z00421,48.90503,21.312008,EMEA
Z00422,34.010784,-80.345504,NAM
Z00423,41.694665,-70.22814,NAM
Z00424,42.499658,-124.132193,NAM
Z00425,44.388965,9.161098,EMEA
Z00426,53.869299,9.24766,EMEA
Z00427,-33.855524,18.518099,EMEA
Z00428,52.236096,-5.210514,EMEA
Z00429,44.196128,9.455786,EMEA
Z00430,5.132402,101.458602,APAC
Z00431,35.381621,-81.79002,NAM
Z00432,38.759197,-96.170576,NAM
Z00433,37.983917,-96.375576,NAM
Z00434,-11.201908,-76.439075,LATAM
Z00435,45.069815,6.208885,EMEA
Z00436,42.363342,-92.499796,NAM
Z00437,26.276922,110.333321,APAC
Z00438,47.669524,5.65607,EMEA
Z00439,33.191527,-76.532145,NAM
Z00440,22.99737,110.998737,APAC
Z00441,41.707069,-111.294065,NAM
Z00442,49.190465,14.119456,EMEA
Z00443,37.983105,-82.492786,NAM
Z00444,46.989412,1.979916,EMEA
Z00445,-36.833519,144.259395,APAC
Z00446,51.992725,4.111842,EMEA
Z00447,60.728176,22.113268,EMEA
Z00448,39.122705,-91.787075,NAM
Z00449,4.931762,99.927291,APAC
Z00450,37.687792,108.730329,APAC
Z00451,44.15747,7.496595,EMEA
Z00452,32.566163,-117.108684,NAM
Z00453,24.359458,45.822557,EMEA
Z00454,34.362108,-80.771908,NAM
Z00455,-17.104822,-47.773758,LATAM
Z00456,25.822348,-97.984415,NAM
Z00457,25.523763,-81.190217,NAM
Z00458,38.701898,140.996532,APAC
Z00459,53.831194,-3.771869,EMEA
Z00460,40.072858,-99.437383,NAM
Z00461,39.490653,-83.220063,NAM
Z00462,35.875285,-79.156702,NAM
Z00463,25.960206,113.071371,APAC
Z00464,40.274341,-80.847552,NAM
Z00465,42.473534,-85.758917,NAM
Z00466,40.721967,-98.399084,NAM
Z00467,60.026623,22.580184,EMEA
Z00468,48.36552,7.670226,EMEA
Z00469,43.224417,9.45429,EMEA
Z00470,46.098082,2.880848,EMEA
Z00471,39.5085,-79.870681,NAM
Z00472,28.823511,-96.669843,NAM
Z00473,41.177855,-80.508981,NAM
Z00474,36.569044,-124.849336,NAM
Z00475,34.589501,-88.216234,NAM
Z00476,32.746631,-82.195814,NAM
Z00477,45.829571,24.922536,EMEA
Z00478,39.578125,-111.399573,NAM
Z00479,40.864409,-88.010214,NAM
Z00480,29.129325,-94.838498,NAM
Z00481,-3.14531,115.273004,APAC
Z00482,44.821792,9.241615,EMEA
Z00483,47.295369,-1.737628,EMEA
Z00484,36.331947,-77.936935,NAM
Z00485,48.737576,-3.01396,EMEA
Z00486,40.02511,-87.092779,NAM
Z00487,25.94189,-99.349143,LATAM
Z00488,42.091112,-74.544386,NAM
Z00489,43.847674,-111.244634,NAM
Z00490,38.777601,-77.420386,NAM
Z00491,41.497358,-75.077418,NAM
Z00492,45.208937,-123.459076,NAM
Z00493,32.846835,118.37443,APAC
Z00494,34.463208,-86.450042,NAM
Z00495,41.146823,-75.023602,NAM
Z00496,27.719511,-99.173632,NAM
Z00497,42.046314,-113.8601,NAM
Z00498,40.131582,-120.041542,NAM
Z00499,29.987816,-97.173079,NAM
Z00500,5.21171,101.673355,APAC
Z00501,48.640673,9.506808,EMEA
Z00502,45.667114,-124.132859,NAM
Z00503,42.080007,-85.289782,NAM
Z00504,52.718126,10.379877,EMEA
Z00505,53.335694,-112.115585,NAM
Z00506,46.841167,10.845598,EMEA
Z00507,36.414013,-81.537997,NAM
Z00508,53.841521,15.911838,EMEA
Z00509,35.234269,-94.535368,NAM
Z00510,29.247372,-98.182766,NAM
Z00511,30.466118,-93.199974,NAM
Z00512,28.515871,112.963695,APAC
Z00513,26.908554,-80.050893,NAM
Z00514,29.563208,-84.502266,NAM
Z00515,50.26735,14.1524,EMEA
Z00516,41.406398,-84.175923,NAM
Z00517,36.141893,-79.717151,NAM
Z00518,38.776367,107.550875,APAC
Z00519,51.512109,6.069801,EMEA
Z00520,37.422998,115.77673,APAC
Z00521,-0.004064,98.825866,APAC
Z00522,50.974424,3.413245,EMEA
Z00523,34.92006,-92.450933,NAM
Z00524,34.505928,127.760368,APAC
Z00525,55.523311,-2.293804,EMEA
Z00526,45.678205,0.248509,EMEA
Z00527,24.360242,104.455929,APAC
Z00528,51.338121,-3.876061,EMEA
Z00529,42.017815,-76.970551,NAM
Z00530,37.526912,-97.041681,NAM
Z00531,49.098793,1.349942,EMEA
Z00532,56.034997,-5.268665,EMEA
Z00533,44.785631,-1.28198,EMEA
Z00534,41.606304,-81.296433,NAM
Z00535,33.944262,-79.693052,NAM
Z00536,35.466327,-79.367061,NAM
Z00537,49.275451,-121.94657,NAM
Z00538,41.126894,-85.866673,NAM
Z00539,41.949558,-83.405593,NAM
Z00540,53.170853,-111.662961,NAM
Z00541,49.428787,8.858045,EMEA
Z00542,-30.876626,152.188488,APAC
Z00543,43.777008,-112.054574,NAM
Z00544,53.437859,7.245846,EMEA
Z00545,53.347029,-5.349152,EMEA
Z00546,47.26795,11.427941,EMEA
Z00547,-17.234769,-49.323136,LATAM
Z00548,42.613198,-113.347888,NAM
Z00549,39.331138,-74.83981,NAM
Z00550,36.319867,-82.272468,NAM
Z00551,41.872107,-86.975273,NAM
Z00552,38.085528,2.629537,EMEA
Z00553,38.035171,-79.542515,NAM
Z00554,31.237782,-81.861748,NAM
Z00555,43.559821,-73.303984,NAM
Z00556,40.836303,-86.309797,NAM
Z00557,30.07623,120.560596,APAC
Z00558,44.76438,4.149076,EMEA
Z00559,43.306427,11.080992,EMEA
Z00560,27.729171,113.007053,APAC
Z00561,38.890736,-8.816699,EMEA
Z00562,48.833392,7.411735,EMEA
Z00563,35.0238,-78.032971,NAM
Z00564,43.505464,-1.7765,EMEA
Z00565,44.732472,28.88093,EMEA
Z00566,42.224308,-85.542996,NAM
Z00567,-35.922282,17.043951,EMEA
Z00568,39.734037,141.611081,APAC
Z00569,39.631518,-83.973893,NAM
Z00570,54.121105,12.336763,EMEA
Z00571,52.947783,11.609882,EMEA
Z00572,38.327251,15.580126,EMEA
Z00573,40.1751,-119.870349,NAM
Z00574,59.426242,24.293066,EMEA
Z00575,32.474612,-85.651381,NAM
Z00576,45.180021,-90.760732,NAM
Z00577,43.75477,11.3422,EMEA
Z00578,25.58886,-80.503349,NAM
Z00579,41.232718,-80.711784,NAM
Z00580,38.121725,-82.341277,NAM
Z00581,-5.7989,37.233043,EMEA
Z00582,46.208061,9.3808,EMEA
Z00583,26.714186,119.555439,APAC
Z00584,46.349758,-118.548178,NAM
Z00585,52.754387,-3.386351,EMEA
Z00586,40.969326,-78.27654,NAM
Z00587,48.18767,3.697322,EMEA
Z00588,42.374127,-84.620301,NAM
Z00589,42.741425,-75.737876,NAM
Z00590,24.229905,-99.788047,LATAM
Z00591,48.225294,-96.561352,NAM
Z00592,42.301178,-85.041569,NAM
Z00593,24.133644,-80.693139,NAM
Z00594,39.464307,-122.904131,NAM
Z00595,29.255009,-92.407255,NAM
Z00596,47.438436,5.023697,EMEA
Z00597,34.790202,-94.518059,NAM
Z00598,44.816976,-121.696882,NAM
Z00599,47.725314,2.769544,EMEA
Z00600,33.667757,-99.278627,NAM
Z00601,40.520574,-75.076263,NAM
Z00602,41.143982,-2.317438,EMEA
Z00603,49.421861,13.088827,EMEA
Z00604,30.942402,-83.743737,NAM
Z00605,40.962998,-74.856603,NAM
Z00606,44.501668,12.761091,EMEA
Z00607,-33.192324,150.183621,APAC
Z00608,38.524419,-83.040362,NAM
Z00609,35.223723,116.34375,APAC
Z00610,41.692119,2.77805,EMEA
Z00611,43.001878,-87.203249,NAM
Z00612,37.432467,119.832703,APAC
Z00613,42.604629,-1.213393,EMEA
Z00614,41.944281,-72.048925,NAM
Z00615,52.394808,6.839306,EMEA
Z00616,31.918478,-94.835742,NAM
Z00617,34.913075,-84.707862,NAM
Z00618,34.017152,-80.039648,NAM
Z00619,-5.091661,108.679393,APAC
Z00620,39.631935,-80.516419,NAM
Z00621,34.519349,-76.186219,NAM
Z00622,-28.230711,153.579277,APAC
Z00623,32.490525,-75.730153,NAM
Z00624,28.551298,77.419711,APAC
Z00625,45.635983,11.233059,EMEA
Z00626,40.047077,-96.058596,NAM
Z00627,37.223391,-4.24512,EMEA
Z00628,-8.267704,38.61706,EMEA
Z00629,35.502736,-78.638751,NAM
Z00630,35.366021,-81.886155,NAM
Z00631,39.887929,-89.025902,NAM
Z00632,12.777613,79.797442,APAC
Z00633,45.16749,3.216842,EMEA
Z00634,40.263615,-88.054016,NAM
Z00635,61.015143,21.87813,EMEA
Z00636,41.591508,-82.43762,NAM
Z00637,44.615049,-90.671454,NAM
Z00638,32.848447,-94.56712,NAM
Z00639,46.990556,3.297964,EMEA
Z00640,43.400759,-80.609034,NAM
Z00641,51.997269,-6.371269,EMEA
Z00642,28.906533,77.053245,APAC
Z00643,45.094758,8.132947,EMEA
Z00644,35.483983,12.677726,EMEA
Z00645,30.081837,-92.053149,NAM
Z00646,41.364642,-115.587536,NAM
Z00647,34.691507,-80.807214,NAM
Z00648,39.998118,-87.702406,NAM
Z00649,33.129544,-86.30592,NAM
Z00650,65.919467,-149.346541,NAM
Z00651,42.557056,-83.211661,NAM
Z00652,42.918144,-82.672144,NAM
Z00653,38.564109,-76.066034,NAM
Z00654,30.869384,77.665526,APAC
Z00655,34.944551,126.029594,APAC
Z00656,47.711196,16.010736,EMEA
Z00657,48.019668,-119.771583,NAM
Z00658,34.49487,-92.833057,NAM
Z00659,46.427376,8.165831,EMEA
Z00660,42.997774,-89.029173,NAM
Z00661,39.426009,-84.097549,NAM
Z00662,51.01749,9.55914,EMEA
Z00663,46.400489,-72.110078,NAM
Z00664,49.568266,-122.690505,NAM
Z00665,45.432905,-122.721139,NAM
Z00666,-30.091896,153.688698,APAC
Z00667,33.959526,-82.40103,NAM
Z00668,30.475221,120.368267,APAC
Z00669,31.474543,-98.359426,NAM
Z00670,38.022137,-77.1971,NAM
Z00671,35.702232,-75.324818,NAM
Z00672,34.632017,-94.233024,NAM
Z00673,32.162002,-81.225607,NAM
Z00674,43.472062,4.306476,EMEA
Z00675,42.480602,-92.231627,NAM
Z00676,41.560437,-87.914445,NAM
Z00677,-28.349209,152.761056,APAC
Z00678,43.004057,-3.367186,EMEA
Z00679,34.125238,-93.304559,NAM
Z00680,41.871222,-0.053129,EMEA
Z00681,42.272446,-87.409869,NAM
Z00682,45.168527,-122.611871,NAM
Z00683,56.397877,-4.83819,EMEA
Z00684,41.968985,-85.97294,NAM
Z00685,31.9453,119.303156,APAC
Z00686,34.683812,-77.535211,NAM
Z00687,45.143611,25.942789,EMEA
Z00688,28.603488,-16.945192,EMEA
Z00689,51.923546,7.692329,EMEA
Z00690,39.027031,-92.361792,NAM
Z00691,35.387249,-77.584118,NAM
Z00692,49.855844,7.643478,EMEA
Z00693,-35.063637,-55.690153,LATAM
Z00694,30.227605,119.853213,APAC
Z00695,31.914065,-82.405144,NAM
Z00696,38.430727,109.401721,APAC
Z00697,54.344623,36.657551,EMEA
