zip_id,part_id,Q_ik,b_ik
Z00004,P0062,1,1
Z00004,P0079,1,3
Z00004,P0080,1,1
Z00004,P0097,1,2
Z00004,P0107,1,4
Z00004,P0111,1,4
Z00004,P0114,1,3
Z00004,P0121,1,4
Z00004,P0135,1,3
Z00004,P0155,1,5
Z00004,P0164,1,1
Z00004,P0169,1,1
Z00004,P0211,1,1
Z00004,P0299,1,2
Z00004,P0303,1,3
Z00004,P0317,1,5
Z00004,P0318,1,2
Z00004,P0344,1,2
Z00004,P0345,1,3
Z00004,P0348,1,1
Z00004,P0368,1,1
Z00004,P0369,1,4
Z00004,P0376,1,1
Z00004,P0377,1,2
Z00004,P0397,1,2
Z00004,P0398,1,5
Z00004,P0416,1,2
Z00004,P0429,1,1
Z00004,P0431,1,1
Z00004,P0463,1,1
Z00004,P0481,1,2
Z00004,P0489,1,2
Z00004,P0492,1,2
Z00004,P0507,1,1
Z00004,P0519,1,4
Z00005,P0017,1,3
Z00005,P0024,1,3
Z00005,P0039,1,3
Z00005,P0079,1,1
Z00005,P0083,1,3
Z00005,P0086,1,1
Z00005,P0097,1,7
Z00005,P0100,1,2
Z00005,P0132,1,4
Z00005,P0148,1,4
Z00005,P0155,1,5
Z00005,P0165,1,3
Z00005,P0170,1,1
Z00005,P0176,1,1
Z00005,P0185,1,3
Z00005,P0189,1,4
Z00005,P0193,1,1
Z00005,P0197,1,4
Z00005,P0214,1,2
Z00005,P0222,1,2
Z00005,P0224,1,1
Z00005,P0229,1,2
Z00005,P0243,1,2
Z00005,P0256,1,2
Z00005,P0257,1,6
Z00005,P0261,1,2
Z00005,P0262,1,4
Z00005,P0265,1,3
Z00005,P0268,1,2
Z00005,P0273,1,5
Z00005,P0278,1,2
Z00005,P0302,1,3
Z00005,P0319,1,1
Z00005,P0320,1,2
Z00005,P0324,1,4
Z00005,P0330,1,3
Z00005,P0345,1,3
Z00005,P0348,1,3
Z00005,P0353,1,2
Z00005,P0354,1,1
Z00005,P0356,1,3
Z00005,P0358,1,4
Z00005,P0362,1,3
Z00005,P0369,1,3
Z00005,P0380,1,2
Z00005,P0391,1,2
Z00005,P0414,1,2
Z00005,P0442,1,2
Z00005,P0450,1,1
Z00005,P0451,1,2
Z00005,P0452,1,2
Z00005,P0459,1,1
Z00005,P0468,1,1
Z00005,P0485,1,2
Z00005,P0486,1,3
Z00005,P0489,1,3
Z00005,P0506,1,1
Z00005,P0514,1,1
Z00005,P0518,1,2
Z00005,P0537,1,3
Z00005,P0545,1,2
Z00005,P0548,1,2
Z00005,P0552,1,1
Z00005,P0570,1,1
Z00005,P0572,1,1
Z00005,P0579,1,2
Z00005,P0589,1,3
Z00006,P0002,1,2
Z00006,P0005,1,2
Z00006,P0012,1,3
Z00006,P0017,1,3
Z00006,P0039,1,1
Z00006,P0045,1,5
Z00006,P0048,1,2
Z00006,P0055,1,2
Z00006,P0062,1,1
Z00006,P0071,1,4
Z00006,P0108,1,2
Z00006,P0110,1,3
Z00006,P0113,1,4
Z00006,P0119,1,3
Z00006,P0132,1,5
Z00006,P0138,1,2
Z00006,P0140,1,1
Z00006,P0146,1,2
Z00006,P0155,1,8
Z00006,P0166,1,3
Z00006,P0178,1,4
Z00006,P0183,1,2
Z00006,P0222,1,4
Z00006,P0223,1,1
Z00006,P0251,1,3
Z00006,P0259,1,3
Z00006,P0267,1,1
Z00006,P0269,1,4
Z00006,P0274,1,1
Z00006,P0293,1,1
Z00006,P0296,1,3
Z00006,P0303,1,3
Z00006,P0307,1,4
Z00006,P0308,1,4
Z00006,P0314,1,4
Z00006,P0317,1,4
Z00006,P0330,1,4
Z00006,P0336,1,3
Z00006,P0342,1,3
Z00006,P0344,1,1
Z00006,P0368,1,5
Z00006,P0374,1,6
Z00006,P0377,1,4
Z00006,P0384,1,1
Z00006,P0393,1,2
Z00006,P0398,1,2
Z00006,P0406,1,4
Z00006,P0410,1,4
Z00006,P0420,1,3
Z00006,P0439,1,1
Z00006,P0445,1,3
Z00006,P0451,1,1
Z00006,P0455,1,3
Z00006,P0456,1,3
Z00006,P0461,1,2
Z00006,P0466,1,2
Z00006,P0470,1,2
Z00006,P0478,1,2
Z00006,P0481,1,2
Z00006,P0484,1,4
Z00006,P0495,1,3
Z00006,P0517,1,3
Z00006,P0521,1,3
Z00006,P0532,1,4
Z00006,P0540,1,2
Z00006,P0543,1,2
Z00006,P0570,1,1
Z00006,P0586,1,1
Z00006,P0598,1,1
Z00007,P0012,1,1
Z00007,P0026,1,2
Z00007,P0029,1,2
Z00007,P0032,1,3
Z00007,P0034,1,1
Z00007,P0047,1,4
Z00007,P0059,1,1
Z00007,P0062,1,2
Z00007,P0072,1,1
Z00007,P0098,1,1
Z00007,P0106,1,4
Z00007,P0116,1,6
Z00007,P0124,1,1
Z00007,P0125,1,3
Z00007,P0128,1,1
Z00007,P0132,1,8
Z00007,P0143,1,2
Z00007,P0146,1,3
Z00007,P0150,1,1
Z00007,P0165,1,2
Z00007,P0166,1,1
Z00007,P0181,1,1
Z00007,P0195,1,3
Z00007,P0199,1,1
Z00007,P0213,1,4
Z00007,P0233,1,1
Z00007,P0241,1,3
Z00007,P0246,1,1
Z00007,P0256,1,3
Z00007,P0268,1,2
Z00007,P0269,1,3
Z00007,P0271,1,2
Z00007,P0277,1,1
Z00007,P0278,1,2
Z00007,P0284,1,4
Z00007,P0287,1,3
Z00007,P0315,1,1
Z00007,P0320,1,5
Z00007,P0322,1,1
Z00007,P0339,1,1
Z00007,P0355,1,4
Z00007,P0366,1,4
Z00007,P0369,1,1
Z00007,P0387,1,3
Z00007,P0398,1,2
Z00007,P0400,1,1
Z00007,P0420,1,2
Z00007,P0427,1,2
Z00007,P0465,1,3
Z00007,P0474,1,2
Z00007,P0491,1,3
Z00007,P0492,1,3
Z00007,P0494,1,3
Z00007,P0505,1,1
Z00007,P0527,1,2
Z00007,P0540,1,1
Z00007,P0547,1,1
Z00007,P0560,1,1
Z00007,P0571,1,3
Z00007,P0591,1,2
Z00007,P0594,1,1
Z00008,P0013,1,2
Z00008,P0024,1,1
Z00008,P0043,1,1
Z00008,P0056,1,3
Z00008,P0068,1,1
Z00008,P0082,1,3
Z00008,P0083,1,6
Z00008,P0085,1,4
Z00008,P0093,1,2
Z00008,P0105,1,2
Z00008,P0106,1,3
Z00008,P0133,1,2
Z00008,P0135,1,1
Z00008,P0136,1,4
Z00008,P0142,1,2
Z00008,P0144,1,3
Z00008,P0146,1,1
Z00008,P0149,1,1
Z00008,P0154,1,2
Z00008,P0171,1,3
Z00008,P0172,1,2
Z00008,P0177,1,1
Z00008,P0178,1,2
Z00008,P0179,1,2
Z00008,P0212,1,2
Z00008,P0218,1,1
Z00008,P0221,1,1
Z00008,P0228,1,2
Z00008,P0229,1,3
Z00008,P0251,1,4
Z00008,P0257,1,3
Z00008,P0268,1,1
Z00008,P0271,1,5
Z00008,P0277,1,3
Z00008,P0280,1,1
Z00008,P0304,1,2
Z00008,P0305,1,2
Z00008,P0310,1,1
Z00008,P0314,1,2
Z00008,P0321,1,3
Z00008,P0330,1,6
Z00008,P0332,1,2
Z00008,P0333,1,1
Z00008,P0337,1,2
Z00008,P0345,1,1
Z00008,P0351,1,3
Z00008,P0353,1,1
Z00008,P0359,1,1
Z00008,P0367,1,1
Z00008,P0368,1,4
Z00008,P0370,1,1
Z00008,P0378,1,4
Z00008,P0379,1,1
Z00008,P0381,1,4
Z00008,P0404,1,3
Z00008,P0410,1,1
Z00008,P0419,1,1
Z00008,P0433,1,6
Z00008,P0443,1,3
Z00008,P0452,1,3
Z00008,P0464,1,3
Z00008,P0467,1,2
Z00008,P0471,1,2
Z00008,P0477,1,1
Z00008,P0485,1,5
Z00008,P0490,1,3
Z00008,P0498,1,2
Z00008,P0505,1,1
Z00008,P0506,1,1
Z00008,P0510,1,2
Z00008,P0518,1,4
Z00008,P0520,1,2
Z00008,P0522,1,2
Z00008,P0525,1,2
Z00008,P0530,1,1
Z00008,P0532,1,4
Z00008,P0537,1,4
Z00008,P0539,1,1
Z00008,P0542,1,2
Z00008,P0547,1,1
Z00008,P0553,1,1
Z00008,P0557,1,3
Z00008,P0561,1,3
Z00008,P0564,1,2
Z00008,P0565,1,6
Z00008,P0585,1,6
Z00008,P0589,1,4
Z00008,P0594,1,3
Z00009,P0006,1,3
Z00009,P0020,1,1
Z00009,P0035,1,2
Z00009,P0059,1,2
Z00009,P0083,1,1
Z00009,P0088,1,1
Z00009,P0089,1,3
Z00009,P0099,1,1
Z00009,P0102,1,2
Z00009,P0111,1,2
Z00009,P0114,1,5
Z00009,P0115,1,4
Z00009,P0116,1,2
Z00009,P0126,1,3
Z00009,P0129,1,1
Z00009,P0140,1,3
Z00009,P0143,1,4
Z00009,P0162,1,4
Z00009,P0167,1,1
Z00009,P0183,1,3
Z00009,P0189,1,1
Z00009,P0196,1,2
Z00009,P0215,1,1
Z00009,P0218,1,3
Z00009,P0232,1,4
Z00009,P0251,1,3
Z00009,P0259,1,3
Z00009,P0262,1,2
Z00009,P0269,1,3
Z00009,P0277,1,3
Z00009,P0299,1,3
Z00009,P0303,1,2
Z00009,P0308,1,3
Z00009,P0317,1,5
Z00009,P0342,1,4
Z00009,P0347,1,1
Z00009,P0368,1,3
Z00009,P0369,1,1
Z00009,P0388,1,2
Z00009,P0392,1,1
Z00009,P0401,1,3
Z00009,P0404,1,1
Z00009,P0425,1,2
Z00009,P0431,1,4
Z00009,P0435,1,3
Z00009,P0441,1,2
Z00009,P0445,1,2
Z00009,P0447,1,4
Z00009,P0448,1,4
Z00009,P0490,1,5
Z00009,P0499,1,1
Z00009,P0502,1,3
Z00009,P0508,1,3
Z00009,P0517,1,1
Z00009,P0519,1,5
Z00009,P0535,1,1
Z00009,P0541,1,4
Z00009,P0542,1,1
Z00009,P0553,1,4
Z00009,P0569,1,1
Z00009,P0590,1,2
Z00010,P0012,1,6
Z00010,P0017,1,4
Z00010,P0053,1,3
Z00010,P0071,1,4
Z00010,P0084,1,2
Z00010,P0102,1,1
Z00010,P0103,1,1
Z00010,P0109,1,1
Z00010,P0116,1,2
Z00010,P0120,1,1
Z00010,P0128,1,1
Z00010,P0129,1,5
Z00010,P0131,1,5
Z00010,P0136,1,1
Z00010,P0140,1,3
Z00010,P0156,1,1
Z00010,P0157,1,4
Z00010,P0161,1,1
Z00010,P0164,1,2
Z00010,P0168,1,2
Z00010,P0181,1,2
Z00010,P0184,1,1
Z00010,P0187,1,2
Z00010,P0189,1,1
Z00010,P0209,1,1
Z00010,P0211,1,3
Z00010,P0213,1,1
Z00010,P0232,1,2
Z00010,P0238,1,4
Z00010,P0251,1,3
Z00010,P0257,1,6
Z00010,P0259,1,3
Z00010,P0265,1,3
Z00010,P0269,1,1
Z00010,P0278,1,1
Z00010,P0286,1,1
Z00010,P0287,1,2
Z00010,P0289,1,3
Z00010,P0291,1,1
Z00010,P0318,1,2
Z00010,P0335,1,1
Z00010,P0341,1,1
Z00010,P0344,1,4
Z00010,P0349,1,2
Z00010,P0355,1,2
Z00010,P0368,1,2
Z00010,P0369,1,3
Z00010,P0373,1,1
Z00010,P0375,1,4
Z00010,P0379,1,2
Z00010,P0380,1,2
Z00010,P0396,1,2
Z00010,P0397,1,2
Z00010,P0414,1,4
Z00010,P0422,1,4
Z00010,P0430,1,2
Z00010,P0455,1,2
Z00010,P0461,1,3
Z00010,P0478,1,1
Z00010,P0489,1,4
Z00010,P0499,1,1
Z00010,P0501,1,1
Z00010,P0502,1,6
Z00010,P0524,1,1
Z00010,P0527,1,2
Z00010,P0540,1,3
Z00010,P0573,1,1
Z00010,P0579,1,2
Z00010,P0585,1,1
Z00010,P0593,1,1
Z00010,P0600,1,2
Z00011,P0017,1,5
Z00011,P0019,1,3
Z00011,P0027,1,2
Z00011,P0033,1,3
Z00011,P0047,1,3
Z00011,P0058,1,2
Z00011,P0061,1,5
Z00011,P0062,1,3
Z00011,P0071,1,2
Z00011,P0075,1,1
Z00011,P0079,1,2
Z00011,P0083,1,2
Z00011,P0093,1,3
Z00011,P0100,1,3
Z00011,P0105,1,2
Z00011,P0113,1,3
Z00011,P0116,1,4
Z00011,P0119,1,1
Z00011,P0124,1,2
Z00011,P0129,1,4
Z00011,P0137,1,2
Z00011,P0140,1,4
Z00011,P0149,1,2
Z00011,P0185,1,4
Z00011,P0190,1,1
Z00011,P0207,1,1
Z00011,P0213,1,4
Z00011,P0215,1,1
Z00011,P0216,1,1
Z00011,P0226,1,4
Z00011,P0246,1,2
Z00011,P0254,1,5
Z00011,P0259,1,1
Z00011,P0261,1,5
Z00011,P0277,1,2
Z00011,P0281,1,1
Z00011,P0287,1,5
Z00011,P0299,1,2
Z00011,P0309,1,1
Z00011,P0315,1,2
Z00011,P0327,1,1
Z00011,P0330,1,5
Z00011,P0337,1,4
Z00011,P0339,1,4
Z00011,P0340,1,3
Z00011,P0352,1,3
Z00011,P0359,1,1
Z00011,P0369,1,6
Z00011,P0374,1,3
Z00011,P0388,1,1
Z00011,P0395,1,5
Z00011,P0396,1,2
Z00011,P0398,1,4
Z00011,P0400,1,3
Z00011,P0402,1,2
Z00011,P0405,1,3
Z00011,P0422,1,2
Z00011,P0447,1,5
Z00011,P0453,1,3
Z00011,P0454,1,2
Z00011,P0455,1,3
Z00011,P0464,1,2
Z00011,P0469,1,2
Z00011,P0470,1,5
Z00011,P0471,1,3
Z00011,P0492,1,4
Z00011,P0505,1,3
Z00011,P0519,1,1
Z00011,P0520,1,3
Z00011,P0527,1,3
Z00011,P0533,1,4
Z00011,P0537,1,2
Z00011,P0540,1,2
Z00011,P0546,1,2
Z00011,P0557,1,5
Z00011,P0572,1,1
Z00012,P0008,1,3
Z00012,P0013,1,2
Z00012,P0041,1,4
Z00012,P0070,1,1
Z00012,P0075,1,5
Z00012,P0079,1,6
Z00012,P0080,1,3
Z00012,P0097,1,5
Z00012,P0129,1,2
Z00012,P0132,1,4
Z00012,P0143,1,3
Z00012,P0148,1,4
Z00012,P0161,1,3
Z00012,P0193,1,2
Z00012,P0197,1,1
Z00012,P0201,1,1
Z00012,P0216,1,1
Z00012,P0219,1,1
Z00012,P0222,1,3
Z00012,P0225,1,2
Z00012,P0241,1,1
Z00012,P0265,1,1
Z00012,P0273,1,6
Z00012,P0306,1,1
Z00012,P0310,1,1
Z00012,P0311,1,1
Z00012,P0336,1,3
Z00012,P0344,1,3
Z00012,P0345,1,2
Z00012,P0361,1,1
Z00012,P0368,1,7
Z00012,P0374,1,2
Z00012,P0375,1,3
Z00012,P0378,1,2
Z00012,P0384,1,2
Z00012,P0408,1,4
Z00012,P0430,1,3
Z00012,P0436,1,2
Z00012,P0455,1,2
Z00012,P0456,1,2
Z00012,P0464,1,1
Z00012,P0472,1,3
Z00012,P0474,1,1
Z00012,P0489,1,2
Z00012,P0492,1,3
Z00012,P0510,1,1
Z00012,P0511,1,3
Z00012,P0520,1,3
Z00012,P0525,1,2
Z00012,P0528,1,1
Z00012,P0541,1,3
Z00012,P0573,1,2
Z00012,P0575,1,3
Z00012,P0577,1,1
Z00012,P0598,1,2
Z00013,P0008,1,3
Z00013,P0009,1,1
Z00013,P0013,1,1
Z00013,P0038,1,1
Z00013,P0079,1,4
Z00013,P0116,1,2
Z00013,P0125,1,1
Z00013,P0140,1,4
Z00013,P0144,1,2
Z00013,P0160,1,2
Z00013,P0218,1,3
Z00013,P0226,1,3
Z00013,P0233,1,2
Z00013,P0238,1,2
Z00013,P0243,1,1
Z00013,P0248,1,2
Z00013,P0249,1,2
Z00013,P0251,1,1
Z00013,P0265,1,3
Z00013,P0270,1,1
Z00013,P0273,1,2
Z00013,P0299,1,4
Z00013,P0309,1,1
Z00013,P0312,1,1
Z00013,P0315,1,1
Z00013,P0324,1,2
Z00013,P0326,1,4
Z00013,P0336,1,3
Z00013,P0337,1,1
Z00013,P0342,1,3
Z00013,P0347,1,2
Z00013,P0356,1,2
Z00013,P0360,1,1
Z00013,P0362,1,2
Z00013,P0369,1,3
Z00013,P0370,1,2
Z00013,P0379,1,4
Z00013,P0404,1,4
Z00013,P0408,1,2
Z00013,P0447,1,7
Z00013,P0464,1,3
Z00013,P0466,1,4
Z00013,P0478,1,2
Z00013,P0482,1,2
Z00013,P0491,1,3
Z00013,P0493,1,1
Z00013,P0508,1,4
Z00013,P0527,1,1
Z00013,P0529,1,1
Z00013,P0532,1,2
Z00013,P0556,1,3
Z00013,P0570,1,2
Z00013,P0578,1,2
Z00013,P0589,1,2
Z00013,P0590,1,2
Z00014,P0013,1,1
Z00014,P0017,1,3
Z00014,P0023,1,1
Z00014,P0044,1,1
Z00014,P0045,1,2
Z00014,P0058,1,3
Z00014,P0066,1,4
Z00014,P0072,1,1
Z00014,P0086,1,5
Z00014,P0097,1,1
Z00014,P0104,1,1
Z00014,P0105,1,2
Z00014,P0107,1,2
Z00014,P0110,1,3
Z00014,P0115,1,1
Z00014,P0121,1,2
Z00014,P0132,1,5
Z00014,P0149,1,2
Z00014,P0154,1,1
Z00014,P0164,1,1
Z00014,P0169,1,2
Z00014,P0175,1,2
Z00014,P0183,1,1
Z00014,P0192,1,3
Z00014,P0193,1,4
Z00014,P0201,1,1
Z00014,P0202,1,1
Z00014,P0204,1,2
Z00014,P0224,1,4
Z00014,P0226,1,3
Z00014,P0229,1,3
Z00014,P0278,1,1
Z00014,P0293,1,3
Z00014,P0307,1,2
Z00014,P0310,1,1
Z00014,P0321,1,6
Z00014,P0324,1,3
Z00014,P0325,1,3
Z00014,P0336,1,3
Z00014,P0356,1,3
Z00014,P0367,1,1
Z00014,P0368,1,3
Z00014,P0370,1,2
Z00014,P0400,1,1
Z00014,P0408,1,1
Z00014,P0416,1,3
Z00014,P0424,1,3
Z00014,P0434,1,1
Z00014,P0447,1,1
Z00014,P0448,1,3
Z00014,P0459,1,2
Z00014,P0471,1,5
Z00014,P0473,1,4
Z00014,P0474,1,1
Z00014,P0479,1,4
Z00014,P0497,1,1
Z00014,P0505,1,3
Z00014,P0508,1,4
Z00014,P0515,1,4
Z00014,P0525,1,1
Z00014,P0535,1,1
Z00014,P0548,1,4
Z00014,P0552,1,1
Z00014,P0558,1,3
Z00014,P0570,1,4
Z00014,P0572,1,2
Z00014,P0589,1,1
Z00014,P0595,1,5
Z00015,P0008,1,2
Z00015,P0012,1,2
Z00015,P0014,1,2
Z00015,P0022,1,4
Z00015,P0024,1,2
Z00015,P0045,1,2
Z00015,P0046,1,1
Z00015,P0076,1,1
Z00015,P0083,1,5
Z00015,P0084,1,1
Z00015,P0100,1,2
Z00015,P0113,1,1
Z00015,P0114,1,3
Z00015,P0132,1,4
Z00015,P0140,1,4
Z00015,P0144,1,2
Z00015,P0149,1,3
Z00015,P0157,1,2
Z00015,P0158,1,1
Z00015,P0181,1,1
Z00015,P0187,1,2
Z00015,P0214,1,4
Z00015,P0218,1,1
Z00015,P0228,1,2
Z00015,P0237,1,2
Z00015,P0279,1,1
Z00015,P0295,1,4
Z00015,P0298,1,1
Z00015,P0303,1,3
Z00015,P0305,1,1
Z00015,P0313,1,1
Z00015,P0332,1,3
Z00015,P0344,1,2
Z00015,P0346,1,3
Z00015,P0348,1,3
Z00015,P0358,1,1
Z00015,P0364,1,2
Z00015,P0365,1,1
Z00015,P0374,1,4
Z00015,P0380,1,5
Z00015,P0397,1,5
Z00015,P0411,1,2
Z00015,P0430,1,1
Z00015,P0446,1,1
Z00015,P0453,1,2
Z00015,P0464,1,1
Z00015,P0489,1,2
Z00015,P0515,1,1
Z00015,P0518,1,3
Z00015,P0519,1,3
Z00015,P0526,1,1
Z00015,P0539,1,4
Z00015,P0540,1,1
Z00015,P0547,1,2
Z00015,P0563,1,2
Z00015,P0576,1,2
Z00015,P0583,1,1
Z00016,P0014,1,1
Z00016,P0017,1,3
Z00016,P0021,1,2
Z00016,P0026,1,3
Z00016,P0027,1,1
Z00016,P0035,1,1
Z00016,P0064,1,1
Z00016,P0075,1,4
Z00016,P0079,1,3
Z00016,P0085,1,6
Z00016,P0100,1,4
Z00016,P0116,1,3
Z00016,P0117,1,1
Z00016,P0128,1,2
Z00016,P0130,1,2
Z00016,P0137,1,2
Z00016,P0153,1,1
Z00016,P0189,1,3
Z00016,P0214,1,1
Z00016,P0231,1,2
Z00016,P0256,1,4
Z00016,P0268,1,1
Z00016,P0292,1,1
Z00016,P0295,1,3
Z00016,P0299,1,2
Z00016,P0321,1,3
Z00016,P0330,1,5
Z00016,P0334,1,2
Z00016,P0338,1,2
Z00016,P0346,1,2
Z00016,P0352,1,2
Z00016,P0357,1,3
Z00016,P0362,1,3
Z00016,P0368,1,5
Z00016,P0375,1,3
Z00016,P0377,1,2
Z00016,P0396,1,4
Z00016,P0400,1,1
Z00016,P0426,1,2
Z00016,P0438,1,1
Z00016,P0446,1,2
Z00016,P0447,1,3
Z00016,P0448,1,2
Z00016,P0466,1,2
Z00016,P0505,1,3
Z00016,P0520,1,2
Z00016,P0526,1,3
Z00016,P0553,1,3
Z00016,P0568,1,1
Z00016,P0589,1,2
Z00017,P0001,1,4
Z00017,P0014,1,2
Z00017,P0030,1,3
Z00017,P0063,1,1
Z00017,P0083,1,2
Z00017,P0085,1,2
Z00017,P0086,1,4
Z00017,P0098,1,3
Z00017,P0104,1,4
Z00017,P0105,1,3
Z00017,P0109,1,1
Z00017,P0128,1,2
Z00017,P0129,1,5
Z00017,P0136,1,3
Z00017,P0143,1,2
Z00017,P0148,1,1
Z00017,P0149,1,2
Z00017,P0157,1,5
Z00017,P0175,1,1
Z00017,P0251,1,8
Z00017,P0262,1,6
Z00017,P0268,1,4
Z00017,P0286,1,1
Z00017,P0296,1,2
Z00017,P0314,1,3
Z00017,P0315,1,3
Z00017,P0318,1,1
Z00017,P0332,1,3
Z00017,P0348,1,4
Z00017,P0355,1,2
Z00017,P0361,1,5
Z00017,P0368,1,4
Z00017,P0391,1,2
Z00017,P0398,1,1
Z00017,P0404,1,2
Z00017,P0439,1,4
Z00017,P0466,1,1
Z00017,P0470,1,1
Z00017,P0501,1,3
Z00017,P0518,1,3
Z00017,P0528,1,2
Z00017,P0546,1,1
Z00017,P0564,1,2
Z00017,P0566,1,2
Z00017,P0575,1,1
Z00017,P0589,1,3
Z00018,P0047,1,2
Z00018,P0052,1,2
Z00018,P0072,1,1
Z00018,P0092,1,3
Z00018,P0131,1,3
Z00018,P0141,1,1
Z00018,P0149,1,1
Z00018,P0151,1,1
Z00018,P0157,1,2
Z00018,P0174,1,1
Z00018,P0189,1,2
Z00018,P0203,1,3
Z00018,P0213,1,4
Z00018,P0214,1,1
Z00018,P0221,1,2
Z00018,P0230,1,4
Z00018,P0241,1,1
Z00018,P0243,1,2
Z00018,P0268,1,2
Z00018,P0277,1,1
Z00018,P0279,1,2
Z00018,P0285,1,1
Z00018,P0288,1,3
Z00018,P0320,1,2
Z00018,P0321,1,1
Z00018,P0323,1,4
Z00018,P0366,1,1
Z00018,P0381,1,5
Z00018,P0391,1,2
Z00018,P0404,1,3
Z00018,P0407,1,2
Z00018,P0412,1,2
Z00018,P0443,1,1
Z00018,P0458,1,2
Z00018,P0482,1,2
Z00018,P0484,1,2
Z00018,P0502,1,1
Z00018,P0522,1,3
Z00018,P0527,1,1
Z00018,P0558,1,2
