zip_id,hub_id,d_ij
Z00006,H002,94.86
Z00006,H003,913.36
Z00006,H004,4747.05
Z00006,H005,4491.11
Z00006,H006,5271.04
Z00006,H007,977.05
Z00006,H008,6376.94
Z00006,H009,4932.33
Z00006,H010,6479.89
Z00006,H011,2380.92
Z00006,H012,6082.69
Z00006,H013,5990.93
Z00006,H014,407.81
Z00006,H015,6371.71
Z00006,H016,448.73
Z00006,H017,6671.98
Z00006,H018,4730.56
Z00006,H019,2566.9
Z00006,H020,5419.55
Z00007,H001,5772.98
Z00007,H002,4621.42
Z00007,H003,5191.28
Z00007,H004,62.85
Z00007,H005,2448.63
Z00007,H006,2399.51
Z00007,H007,4393.54
Z00007,H008,10840.24
Z00007,H009,9556.23
Z00007,H010,11165.39
Z00007,H011,4802.2
Z00007,H012,3578.28
Z00007,H013,2209.96
Z00007,H014,4989.93
Z00007,H015,8929.19
Z00007,H016,5154.96
Z00007,H017,11352.32
Z00007,H018,2363.83
Z00007,H019,7271.33
Z00007,H020,4119.26
Z00008,H001,5627.91
Z00008,H002,6763.48
Z00008,H003,6166.69
Z00008,H004,11404.92
Z00008,H005,9364.9
Z00008,H006,9719.95
Z00008,H007,6963.63
Z00008,H008,681.42
Z00008,H009,1800.99
Z00008,H010,198.06
Z00008,H011,6930.88
Z00008,H012,8770.51
Z00008,H013,10314.86
Z00008,H014,6381.41
Z00008,H015,3073.32
Z00008,H016,6229.8
Z00008,H017,6.81
Z00008,H018,9533.3
Z00008,H019,4110.86
Z00008,H020,7963.94
Z00009,H001,1801.48
Z00009,H002,933.21
Z00009,H003,845.51
Z00009,H004,4418.11
Z00009,H005,3632.01
Z00009,H006,4432.54
Z00009,H007,28.21
Z00009,H008,6547.7
Z00009,H009,5187.28
Z00009,H010,6798.19
Z00009,H011,3292.55
Z00009,H012,5134.8
Z00009,H013,5236.02
Z00009,H014,906.2
Z00009,H015,5945.51
Z00009,H016,1197.79
Z00009,H017,6983.52
Z00009,H018,3884.82
Z00009,H019,3021.05
Z00009,H020,4427.05
Z00010,H001,842.16
Z00010,H002,385.03
Z00010,H003,663.99
Z00010,H004,5028.71
Z00010,H005,4619.11
Z00010,H006,5411.91
Z00010,H007,989.93
Z00010,H008,6071.81
Z00010,H009,4631.51
Z00010,H010,6192.02
Z00010,H011,2567.14
Z00010,H012,6150.12
Z00010,H013,6171.38
Z00010,H014,148.31
Z00010,H015,6072.93
Z00010,H016,191.89
Z00010,H017,6383.84
Z00010,H018,4866.25
Z00010,H019,2282.04
Z00010,H020,5420.72
Z00011,H001,1901.11
Z00011,H002,1059.85
Z00011,H003,902.15
Z00011,H004,4401.21
Z00011,H005,3536.94
Z00011,H006,4339.28
Z00011,H007,146.01
Z00011,H008,6550.49
Z00011,H009,5207.24
Z00011,H010,6819.4
Z00011,H011,3416.38
Z00011,H012,5021.44
Z00011,H013,5154.29
Z00011,H014,1015.58
Z00011,H015,5876.3
Z00011,H016,1309.71
Z00011,H017,7002.99
Z00011,H018,3791.52
Z00011,H019,3078.96
Z00011,H020,4303.93
Z00012,H001,6238.99
Z00012,H002,5194.25
Z00012,H003,5206.05
Z00012,H004,2508.35
Z00012,H005,806.72
Z00012,H006,63.36
Z00012,H007,4466.18
Z00012,H008,8992.86
Z00012,H009,8554.73
Z00012,H010,9618.41
Z00012,H011,6602.46
Z00012,H012,1181.31
Z00012,H013,963.49
Z00012,H014,5334.47
Z00012,H015,6611.34
Z00012,H016,5613.08
Z00012,H017,9662.46
Z00012,H018,556.07
Z00012,H019,7266.84
Z00012,H020,1706.01
Z00013,H001,5353.68
Z00013,H002,6435.56
Z00013,H003,5744.5
Z00013,H004,10892.91
Z00013,H005,8693.83
Z00013,H006,9067.0
Z00013,H007,6510.94
Z00013,H008,29.9
Z00013,H009,1431.25
Z00013,H010,611.77
Z00013,H011,6996.0
Z00013,H012,8184.13
Z00013,H013,9729.38
Z00013,H014,6022.79
Z00013,H015,2475.49
Z00013,H016,5909.92
Z00013,H017,671.67
Z00013,H018,8863.0
Z00013,H019,3822.03
Z00013,H020,7325.23
Z00014,H001,5890.56
Z00014,H002,6498.52
Z00014,H003,5570.71
Z00014,H004,8969.19
Z00014,H005,6462.85
Z00014,H006,6630.68
Z00014,H007,6015.16
Z00014,H008,2519.82
Z00014,H009,3056.63
Z00014,H010,3137.03
Z00014,H011,8328.83
Z00014,H012,5647.57
Z00014,H013,7195.09
Z00014,H014,6059.61
Z00014,H015,116.43
Z00014,H016,6133.32
Z00014,H017,3132.11
Z00014,H018,6561.05
Z00014,H019,4702.41
Z00014,H020,4862.7
Z00015,H001,5513.99
Z00015,H002,6648.43
Z00015,H003,6051.25
Z00015,H004,11289.44
Z00015,H005,9295.6
Z00015,H006,9677.82
Z00015,H007,6848.71
Z00015,H008,626.54
Z00015,H009,1686.25
Z00015,H010,85.96
Z00015,H011,6844.08
Z00015,H012,8760.57
Z00015,H013,10307.8
Z00015,H014,6265.81
Z00015,H015,3053.98
Z00015,H016,6114.8
Z00015,H017,110.52
Z00015,H018,9470.89
Z00015,H019,3995.95
Z00015,H020,7930.29
Z00016,H001,5794.92
Z00016,H002,4644.74
Z00016,H003,5219.37
Z00016,H004,27.55
Z00016,H005,2480.13
Z00016,H006,2423.43
Z00016,H007,4422.68
Z00016,H008,10874.4
Z00016,H009,9585.33
Z00016,H010,11193.22
Z00016,H011,4804.38
Z00016,H012,3598.22
Z00016,H013,2221.11
Z00016,H014,5015.06
Z00016,H015,8961.45
Z00016,H016,5178.4
Z00016,H017,11380.96
Z00016,H018,2393.37
Z00016,H019,7295.45
Z00016,H020,4146.67
Z00017,H001,629.9
Z00017,H002,564.06
Z00017,H003,721.09
Z00017,H004,5222.85
Z00017,H005,4825.13
Z00017,H006,5619.6
Z00017,H007,1182.25
Z00017,H008,5898.46
Z00017,H009,4452.77
Z00017,H010,6001.66
Z00017,H011,2527.96
Z00017,H012,6340.04
Z00017,H013,6383.16
Z00017,H014,303.5
Z00017,H015,6003.17
Z00017,H016,32.56
Z00017,H017,6193.69
Z00017,H018,5073.4
Z00017,H019,2088.85
Z00017,H020,5587.98
Z00018,H001,6937.44
Z00018,H002,6055.66
Z00018,H003,5825.61
Z00018,H004,3700.11
Z00018,H005,1819.84
Z00018,H006,1323.62
Z00018,H007,5211.13
Z00018,H008,8095.78
Z00018,H009,8112.23
Z00018,H010,8716.04
Z00018,H011,7788.96
Z00018,H012,85.86
Z00018,H013,1616.87
Z00018,H014,6085.82
Z00018,H015,5642.85
Z00018,H016,6380.95
Z00018,H017,8703.09
Z00018,H018,1667.63
Z00018,H019,7586.54
Z00018,H020,1068.67
Z00019,H001,1153.52
Z00019,H002,125.47
Z00019,H003,1036.89
Z00019,H004,4657.0
Z00019,H005,4478.9
Z00019,H006,5251.68
Z00019,H007,1034.62
Z00019,H008,6483.86
Z00019,H009,5036.56
Z00019,H010,6574.67
Z00019,H011,2284.44
Z00019,H012,6093.18
Z00019,H013,5952.39
Z00019,H014,534.97
Z00019,H015,6498.78
Z00019,H016,554.2
Z00019,H017,6766.83
Z00019,H018,4714.48
Z00019,H019,2663.15
Z00019,H020,5457.46
Z00020,H001,2506.37
Z00020,H002,2459.03
Z00020,H003,3256.0
Z00020,H004,4926.18
Z00020,H005,6087.42
Z00020,H006,6682.77
Z00020,H007,3341.22
Z00020,H008,6917.94
Z00020,H009,5632.94
Z00020,H010,6647.12
Z00020,H011,126.87
Z00020,H012,7828.87
Z00020,H013,7002.19
Z00020,H014,2745.13
Z00020,H015,8162.23
Z00020,H016,2529.15
Z00020,H017,6806.91
Z00020,H018,6249.56
Z00020,H019,3579.58
Z00020,H020,7523.66
Z00021,H001,6237.82
Z00021,H002,5194.07
Z00021,H003,5204.06
Z00021,H004,2515.43
Z00021,H005,805.28
Z00021,H006,70.63
Z00021,H007,4464.88
Z00021,H008,8985.4
Z00021,H009,8548.37
Z00021,H010,9610.98
Z00021,H011,6605.88
Z00021,H012,1175.84
Z00021,H013,968.86
Z00021,H014,5333.46
Z00021,H015,6603.84
Z00021,H016,5612.26
Z00021,H017,9654.97
Z00021,H018,555.51
Z00021,H019,7263.58
Z00021,H020,1698.52
Z00022,H001,619.02
Z00022,H002,649.72
Z00022,H003,613.6
Z00022,H004,5295.07
Z00022,H005,4814.63
Z00022,H006,5613.05
Z00022,H007,1157.39
Z00022,H008,5805.7
Z00022,H009,4364.36
Z00022,H010,5924.92
Z00022,H011,2654.9
Z00022,H012,6299.82
Z00022,H013,6394.23
Z00022,H014,291.98
Z00022,H015,5872.34
Z00022,H016,161.08
Z00022,H017,6116.7
Z00022,H018,5065.74
Z00022,H019,2016.13
Z00022,H020,5524.08
Z00023,H001,5674.74
Z00023,H002,6798.72
Z00023,H003,6173.18
Z00023,H004,11398.84
Z00023,H005,9243.29
Z00023,H006,9573.74
Z00023,H007,6961.75
Z00023,H008,564.2
Z00023,H009,1805.23
Z00023,H010,288.59
Z00023,H011,7051.48
Z00023,H012,8610.35
Z00023,H013,10153.62
Z00023,H014,6407.26
Z00023,H015,2917.72
Z00023,H016,6266.05
Z00023,H017,167.83
Z00023,H018,9404.0
Z00023,H019,4149.95
Z00023,H020,7813.67
Z00024,H001,1171.61
Z00024,H002,91.61
Z00024,H003,1015.38
Z00024,H004,4641.73
Z00024,H005,4444.49
Z00024,H006,5218.38
Z00024,H007,996.45
Z00024,H008,6491.25
Z00024,H009,5045.31
Z00024,H010,6587.92
Z00024,H011,2318.99
Z00024,H012,6056.28
Z00024,H013,5922.56
Z00024,H014,520.94
Z00024,H015,6482.74
Z00024,H016,561.1
Z00024,H017,6780.06
Z00024,H018,4680.64
Z00024,H019,2675.47
Z00024,H020,5418.98
Z00025,H001,888.18
Z00025,H002,457.56
Z00025,H003,529.14
Z00025,H004,5047.28
Z00025,H005,4549.66
Z00025,H006,5346.43
Z00025,H007,899.7
Z00025,H008,6028.05
Z00025,H009,4595.29
Z00025,H010,6168.96
Z00025,H011,2704.09
Z00025,H012,6056.24
Z00025,H013,6122.74
Z00025,H014,20.27
Z00025,H015,5961.7
Z00025,H016,277.32
Z00025,H017,6360.27
Z00025,H018,4799.52
Z00025,H019,2269.16
Z00025,H020,5308.71
Z00026,H001,6267.34
Z00026,H002,5220.09
Z00026,H003,5236.13
Z00026,H004,2496.71
Z00026,H005,835.9
Z00026,H006,57.84
Z00026,H007,4494.82
Z00026,H008,9017.1
Z00026,H009,8586.34
Z00026,H010,9643.21
Z00026,H011,6615.16
Z00026,H012,1180.15
Z00026,H013,930.45
Z00026,H014,5362.45
Z00026,H015,6631.59
Z00026,H016,5640.59
Z00026,H017,9685.59
Z00026,H018,583.36
Z00026,H019,7298.93
Z00026,H020,1726.13
Z00027,H001,5407.01
Z00027,H002,4381.52
Z00027,H003,4370.44
Z00027,H004,2554.2
Z00027,H005,52.41
Z00027,H006,836.97
Z00027,H007,3633.28
Z00027,H008,8632.38
Z00027,H009,7925.91
Z00027,H010,9219.52
Z00027,H011,5975.27
Z00027,H012,1739.55
Z00027,H013,1732.24
Z00027,H014,4504.66
Z00027,H015,6434.63
Z00027,H016,4786.09
Z00027,H017,9312.99
Z00027,H018,302.35
Z00027,H019,6446.52
Z00027,H020,1738.75
Z00028,H001,6228.44
Z00028,H002,5177.57
Z00028,H003,5200.89
Z00028,H004,2459.65
Z00028,H005,799.53
Z00028,H006,15.78
Z00028,H007,4456.55
Z00028,H008,9035.7
Z00028,H009,8583.58
Z00028,H010,9660.61
Z00028,H011,6565.86
Z00028,H012,1226.75
Z00028,H013,944.64
Z00028,H014,5322.98
Z00028,H015,6657.46
Z00028,H016,5600.34
Z00028,H017,9706.33
Z00028,H018,543.95
Z00028,H019,7270.27
Z00028,H020,1752.39
Z00029,H001,1123.85
Z00029,H002,936.94
Z00029,H003,5.54
Z00029,H004,5240.17
Z00029,H005,4399.92
Z00029,H006,5204.56
Z00029,H007,819.08
Z00029,H008,5757.93
Z00029,H009,4366.63
Z00029,H010,5972.23
Z00029,H011,3234.01
Z00029,H012,5781.82
Z00029,H013,6042.92
Z00029,H014,528.93
Z00029,H015,5473.38
Z00029,H016,740.14
Z00029,H017,6159.77
Z00029,H018,4658.55
Z00029,H019,2177.42
Z00029,H020,4952.61
Z00030,H001,5442.18
Z00030,H002,6521.84
Z00030,H003,5825.83
Z00030,H004,10955.43
Z00030,H005,8715.62
Z00030,H006,9068.12
Z00030,H007,6589.25
Z00030,H008,66.49
Z00030,H009,1519.79
Z00030,H010,623.6
Z00030,H011,7081.25
Z00030,H012,8161.74
Z00030,H013,9708.77
Z00030,H014,6107.86
Z00030,H015,2451.65
Z00030,H016,5996.76
Z00030,H017,657.27
Z00030,H018,8879.15
Z00030,H019,3910.71
Z00030,H020,7318.99
Z00031,H001,907.34
Z00031,H002,362.02
Z00031,H003,627.14
Z00031,H004,4982.29
Z00031,H005,4547.96
Z00031,H006,5341.36
Z00031,H007,917.21
Z00031,H008,6106.67
Z00031,H009,4669.76
Z00031,H010,6236.38
Z00031,H011,2613.24
Z00031,H012,6077.37
Z00031,H013,6103.92
Z00031,H014,104.21
Z00031,H015,6064.2
Z00031,H016,261.76
Z00031,H017,6428.0
Z00031,H018,4795.48
Z00031,H019,2329.71
Z00031,H020,5349.58
Z00032,H001,5423.43
Z00032,H002,6558.15
Z00032,H003,5963.73
Z00032,H004,11201.55
Z00032,H005,9254.12
Z00032,H006,9658.53
Z00032,H007,6762.35
Z00032,H008,612.46
Z00032,H009,1600.63
Z00032,H010,17.95
Z00032,H011,6766.06
Z00032,H012,8768.0
Z00032,H013,10315.32
Z00032,H014,6176.12
Z00032,H015,3058.17
Z00032,H016,6024.49
Z00032,H017,199.81
Z00032,H018,9435.09
Z00032,H019,3905.59
Z00032,H020,7919.53
Z00033,H001,3897.82
Z00033,H002,4992.71
Z00033,H003,4355.84
Z00033,H004,9593.44
Z00033,H005,7991.55
Z00033,H006,8618.52
Z00033,H007,5152.04
Z00033,H008,1479.09
Z00033,H009,43.63
Z00033,H010,1621.56
Z00033,H011,5688.46
Z00033,H012,8184.06
Z00033,H013,9515.18
Z00033,H014,4591.6
Z00033,H015,2993.75
Z00033,H016,4463.24
Z00033,H017,1806.99
Z00033,H018,8223.94
Z00033,H019,2365.87
Z00033,H020,7138.09
Z00034,H001,6117.79
Z00034,H002,5391.86
Z00034,H003,4998.48
Z00034,H004,4191.51
Z00034,H005,1804.36
Z00034,H006,1781.82
Z00034,H007,4493.64
Z00034,H008,7300.71
Z00034,H009,7117.69
Z00034,H010,7930.36
Z00034,H011,7466.64
Z00034,H012,1061.34
Z00034,H013,2451.61
Z00034,H014,5333.95
Z00034,H015,4893.16
Z00034,H016,5628.94
Z00034,H017,7957.54
Z00034,H018,1803.71
Z00034,H019,6589.22
Z00034,H020,45.19
Z00035,H001,6926.38
Z00035,H002,6039.64
Z00035,H003,5815.52
Z00035,H004,3671.24
Z00035,H005,1795.52
Z00035,H006,1294.89
Z00035,H007,5197.37
Z00035,H008,8120.75
Z00035,H009,8129.09
Z00035,H010,8741.47
Z00035,H011,7764.21
Z00035,H012,57.22
Z00035,H013,1591.04
Z00035,H014,6072.65
Z00035,H015,5667.95
Z00035,H016,6367.6
Z00035,H017,8729.33
Z00035,H018,1641.48
Z00035,H019,7585.75
Z00035,H020,1076.29
Z00036,H001,5822.23
Z00036,H002,4672.38
Z00036,H003,5247.6
Z00036,H004,21.96
Z00036,H005,2492.44
Z00036,H006,2426.29
Z00036,H007,4450.89
Z00036,H008,10900.68
Z00036,H009,9613.54
Z00036,H010,11221.44
Z00036,H011,4822.83
Z00036,H012,3596.91
Z00036,H013,2212.32
Z00036,H014,5043.03
Z00036,H015,8974.69
Z00036,H016,5206.07
Z00036,H017,11409.19
Z00036,H018,2402.86
Z00036,H019,7323.24
Z00036,H020,4153.31
Z00037,H001,1726.45
Z00037,H002,850.3
Z00037,H003,799.06
Z00037,H004,4448.91
Z00037,H005,3706.49
Z00037,H006,4506.01
Z00037,H007,64.57
Z00037,H008,6526.66
Z00037,H009,5156.1
Z00037,H010,6765.41
Z00037,H011,3217.05
Z00037,H012,5216.62
Z00037,H013,5303.61
Z00037,H014,827.27
Z00037,H015,5974.36
Z00037,H016,1117.32
Z00037,H017,6951.71
Z00037,H018,3958.43
Z00037,H019,2968.22
Z00037,H020,4511.16
Z00038,H001,1723.9
Z00038,H002,846.41
Z00038,H003,798.5
Z00038,H004,4448.84
Z00038,H005,3709.04
Z00038,H006,4508.48
Z00038,H007,68.53
Z00038,H008,6527.23
Z00038,H009,5156.18
Z00038,H010,6765.39
Z00038,H011,3213.07
Z00038,H012,5219.84
Z00038,H013,5305.65
Z00038,H014,824.4
Z00038,H015,5977.07
Z00038,H016,1114.29
Z00038,H017,6951.74
Z00038,H018,3960.91
Z00038,H019,2967.15
Z00038,H020,4514.81
Z00039,H001,6116.53
Z00039,H002,5384.93
Z00039,H003,4996.95
Z00039,H004,4166.69
Z00039,H005,1781.09
Z00039,H006,1757.12
Z00039,H007,4487.83
Z00039,H008,7324.59
Z00039,H009,7137.38
Z00039,H010,7954.22
Z00039,H011,7452.65
Z00039,H012,1045.57
Z00039,H013,2429.13
Z00039,H014,5329.82
Z00039,H015,4917.7
Z00039,H016,5624.98
Z00039,H017,7981.74
Z00039,H018,1779.39
Z00039,H019,6596.98
Z00039,H020,41.45
Z00040,H001,1775.36
Z00040,H002,941.09
Z00040,H003,799.93
Z00040,H004,4470.41
Z00040,H005,3660.29
Z00040,H006,4461.88
Z00040,H007,42.16
Z00040,H008,6493.72
Z00040,H009,5135.23
Z00040,H010,6746.43
Z00040,H011,3314.57
Z00040,H012,5150.25
Z00040,H013,5271.01
Z00040,H014,887.0
Z00040,H015,5894.66
Z00040,H016,1180.9
Z00040,H017,6931.51
Z00040,H018,3914.09
Z00040,H019,2977.0
Z00040,H020,4430.58
Z00041,H001,5667.96
Z00041,H002,4622.47
Z00041,H003,4643.8
Z00041,H004,2416.85
Z00041,H005,247.03
Z00041,H006,564.26
Z00041,H007,3896.13
Z00041,H008,8847.41
Z00041,H009,8196.95
Z00041,H010,9447.45
Z00041,H011,6114.89
Z00041,H012,1599.84
Z00041,H013,1444.57
Z00041,H014,4762.66
Z00041,H015,6588.06
Z00041,H016,5040.61
Z00041,H017,9529.61
Z00041,H018,16.67
Z00041,H019,6731.1
Z00041,H020,1782.33
Z00042,H001,5443.35
Z00042,H002,4389.05
Z00042,H003,4430.86
Z00042,H004,2350.14
Z00042,H005,156.28
Z00042,H006,791.03
Z00042,H007,3674.01
Z00042,H008,8830.55
Z00042,H009,8091.74
Z00042,H010,9413.11
Z00042,H011,5885.97
Z00042,H012,1825.05
Z00042,H013,1630.63
Z00042,H014,4536.7
Z00042,H015,6639.02
Z00042,H016,4812.56
Z00042,H017,9510.23
Z00042,H018,254.9
Z00042,H019,6536.95
Z00042,H020,1917.23
Z00043,H001,1553.27
Z00043,H002,2665.86
Z00043,H003,2173.23
Z00043,H004,7321.47
Z00043,H005,6465.48
Z00043,H006,7257.64
Z00043,H007,2990.2
Z00043,H008,3822.61
Z00043,H009,2369.18
Z00043,H010,3899.97
Z00043,H011,3683.69
Z00043,H012,7538.42
Z00043,H013,8150.59
Z00043,H014,2293.65
Z00043,H015,4541.88
Z00043,H016,2132.33
Z00043,H017,4091.95
Z00043,H018,6727.78
Z00043,H019,49.6
Z00043,H020,6519.37
Z00044,H001,5425.36
Z00044,H002,4393.33
Z00044,H003,4393.63
Z00044,H004,2509.49
Z00044,H005,7.96
Z00044,H006,812.47
Z00044,H007,3652.1
Z00044,H008,8679.22
Z00044,H009,7969.21
Z00044,H010,9266.16
Z00044,H011,5964.82
Z00044,H012,1747.3
Z00044,H013,1699.04
Z00044,H014,4521.87
Z00044,H015,6479.69
Z00044,H016,4802.17
Z00044,H017,9359.82
Z00044,H018,270.26
Z00044,H019,6476.23
Z00044,H020,1772.82
Z00045,H001,6851.97
Z00045,H002,5733.19
Z00045,H003,5898.31
Z00045,H004,2093.17
Z00045,H005,1575.4
Z00045,H006,855.5
Z00045,H007,5113.16
Z00045,H008,9760.84
Z00045,H009,9448.65
Z00045,H010,10389.17
Z00045,H011,6706.28
Z00045,H012,1620.98
Z00045,H013,173.18
Z00045,H014,5946.08
Z00045,H015,7318.22
Z00045,H016,6203.79
Z00045,H017,10391.95
Z00045,H018,1317.46
Z00045,H019,8034.01
Z00045,H020,2470.08
Z00046,H001,5762.49
Z00046,H002,4720.16
Z00046,H003,4734.21
Z00046,H004,2446.38
Z00046,H005,332.86
Z00046,H006,471.92
Z00046,H007,3990.01
Z00046,H008,8855.02
Z00046,H009,8242.28
Z00046,H010,9461.18
Z00046,H011,6208.74
Z00046,H012,1509.03
Z00046,H013,1369.23
Z00046,H014,4857.78
Z00046,H015,6570.34
Z00046,H016,5136.45
Z00046,H017,9536.9
Z00046,H018,82.75
Z00046,H019,6813.73
Z00046,H020,1735.88
Z00047,H001,5466.85
Z00047,H002,4426.86
Z00047,H003,4441.05
Z00047,H004,2453.26
Z00047,H005,60.55
Z00047,H006,766.37
Z00047,H007,3694.5
Z00047,H008,8744.21
Z00047,H009,8035.62
Z00047,H010,9332.18
Z00047,H011,5967.45
Z00047,H012,1742.84
Z00047,H013,1641.55
Z00047,H014,4562.12
Z00047,H015,6537.12
Z00047,H016,4840.97
Z00047,H017,9425.04
Z00047,H018,218.97
Z00047,H019,6530.69
Z00047,H020,1809.2
Z00048,H001,5816.64
Z00048,H002,4665.07
Z00048,H003,5233.8
Z00048,H004,51.95
Z00048,H005,2457.69
Z00048,H006,2393.2
Z00048,H007,4435.53
Z00048,H008,10875.69
Z00048,H009,9598.17
Z00048,H010,11207.9
Z00048,H011,4837.68
Z00048,H012,3565.79
Z00048,H013,2186.49
Z00048,H014,5033.37
Z00048,H015,8939.99
Z00048,H016,5198.59
Z00048,H017,11394.4
Z00048,H018,2368.17
Z00048,H019,7314.91
Z00048,H020,4119.09
Z00049,H001,1588.54
Z00049,H002,2705.85
Z00049,H003,2218.87
Z00049,H004,7362.58
Z00049,H005,6511.56
Z00049,H006,7303.48
Z00049,H007,3035.66
Z00049,H008,3787.7
Z00049,H009,2334.16
Z00049,H010,3859.87
Z00049,H011,3695.29
Z00049,H012,7579.63
Z00049,H013,8196.85
Z00049,H014,2335.99
Z00049,H015,4534.23
Z00049,H016,2172.15
Z00049,H017,4051.91
Z00049,H018,6773.85
Z00049,H019,58.42
Z00049,H020,6558.42
Z00050,H001,5807.59
Z00050,H002,4657.98
Z00050,H003,5234.44
Z00050,H004,12.74
Z00050,H005,2493.72
Z00050,H006,2432.68
Z00050,H007,4438.13
Z00050,H008,10891.33
Z00050,H009,9600.72
Z00050,H010,11208.09
Z00050,H011,4808.37
Z00050,H012,3605.28
Z00050,H013,2223.76
Z00050,H014,5029.0
Z00050,H015,8975.44
Z00050,H016,5191.68
Z00050,H017,11396.12
Z00050,H018,2405.76
Z00050,H019,7308.97
Z00050,H020,4157.79
Z00051,H001,1225.52
Z00051,H002,60.78
Z00051,H003,945.23
Z00051,H004,4604.49
Z00051,H005,4341.61
Z00051,H006,5119.42
Z00051,H007,875.08
Z00051,H008,6503.82
Z00051,H009,5063.15
Z00051,H010,6619.29
Z00051,H011,2432.71
Z00051,H012,5943.57
Z00051,H013,5835.75
Z00051,H014,483.51
Z00051,H015,6422.59
Z00051,H016,588.79
Z00051,H017,6811.27
Z00051,H018,4579.84
Z00051,H019,2706.91
Z00051,H020,5298.97
Z00052,H001,5901.72
Z00052,H002,6547.21
Z00052,H003,5623.17
Z00052,H004,9121.94
Z00052,H005,6615.67
Z00052,H006,6784.55
Z00052,H007,6091.73
Z00052,H008,2373.75
Z00052,H009,2956.71
Z00052,H010,2988.6
Z00052,H011,8312.11
Z00052,H012,5796.77
Z00052,H013,7344.2
Z00052,H014,6104.8
Z00052,H015,162.49
Z00052,H016,6167.66
Z00052,H017,2981.14
Z00052,H018,6714.85
Z00052,H019,4675.76
Z00052,H020,5016.61
Z00053,H001,7011.3
Z00053,H002,5899.18
Z00053,H003,6043.73
Z00053,H004,2245.44
Z00053,H005,1688.16
Z00053,H006,927.78
Z00053,H007,5264.85
Z00053,H008,9696.14
Z00053,H009,9481.99
Z00053,H010,10319.54
Z00053,H011,6884.02
Z00053,H012,1535.33
Z00053,H013,12.36
Z00053,H014,6104.18
Z00053,H015,7245.05
Z00053,H016,6364.91
Z00053,H017,10306.63
Z00053,H018,1426.81
Z00053,H019,8165.71
Z00053,H020,2441.31
Z00054,H001,6275.06
Z00054,H002,5220.95
Z00054,H003,5249.76
Z00054,H004,2446.61
Z00054,H005,848.32
Z00054,H006,43.7
Z00054,H007,4503.68
Z00054,H008,9069.87
Z00054,H009,8631.1
Z00054,H010,9695.8
Z00054,H011,6590.29
Z00054,H012,1220.85
Z00054,H013,893.54
Z00054,H014,5369.2
Z00054,H015,6684.74
Z00054,H016,5645.92
Z00054,H017,9738.62
Z00054,H018,591.19
Z00054,H019,7321.3
Z00054,H020,1779.29
Z00055,H001,659.67
Z00055,H002,546.72
Z00055,H003,691.08
Z00055,H004,5203.34
Z00055,H005,4791.21
Z00055,H006,5586.09
Z00055,H007,1146.88
