zip_id,part_id,Q_ik,b_ik
Z00007,P0039,1,4
Z00007,P0040,1,5
Z00007,P0041,1,1
Z00007,P0045,1,10
Z00007,P0051,1,2
Z00007,P0052,1,4
Z00007,P0058,1,3
Z00007,P0062,1,2
Z00007,P0064,1,2
Z00007,P0065,1,5
Z00007,P0076,1,3
Z00007,P0084,1,1
Z00007,P0087,1,1
Z00007,P0099,1,5
Z00007,P0117,1,1
Z00007,P0129,1,2
Z00008,P0005,1,2
Z00008,P0010,1,4
Z00008,P0018,1,2
Z00008,P0049,1,1
Z00008,P0060,1,4
Z00008,P0071,1,3
Z00008,P0085,1,5
Z00008,P0087,1,3
Z00008,P0107,1,3
Z00008,P0115,1,2
Z00008,P0127,1,1
Z00008,P0139,1,3
Z00008,P0146,1,5
Z00009,P0005,1,4
Z00009,P0011,1,1
Z00009,P0016,1,1
Z00009,P0018,1,4
Z00009,P0031,1,2
Z00009,P0032,1,3
Z00009,P0037,1,2
Z00009,P0060,1,2
Z00009,P0062,1,5
Z00009,P0068,1,2
Z00009,P0093,1,2
Z00009,P0099,1,4
Z00009,P0104,1,3
Z00009,P0125,1,2
Z00009,P0134,1,4
Z00010,P0001,1,2
Z00010,P0005,1,4
Z00010,P0010,1,3
Z00010,P0013,1,3
Z00010,P0020,1,1
Z00010,P0032,1,2
Z00010,P0037,1,1
Z00010,P0045,1,5
Z00010,P0047,1,1
Z00010,P0061,1,1
Z00010,P0085,1,2
Z00010,P0099,1,6
Z00010,P0106,1,1
Z00010,P0115,1,3
Z00010,P0118,1,1
Z00010,P0127,1,3
Z00010,P0133,1,3
Z00010,P0146,1,3
Z00011,P0004,1,6
Z00011,P0010,1,4
Z00011,P0018,1,3
Z00011,P0068,1,2
Z00011,P0076,1,3
Z00011,P0079,1,3
Z00011,P0103,1,3
Z00011,P0108,1,4
Z00011,P0115,1,2
Z00011,P0134,1,2
Z00011,P0147,1,2
Z00012,P0013,1,2
Z00012,P0023,1,1
Z00012,P0052,1,1
Z00012,P0059,1,1
Z00012,P0092,1,2
Z00012,P0124,1,2
Z00012,P0132,1,1
Z00012,P0137,1,2
Z00012,P0138,1,1
Z00013,P0010,1,2
Z00013,P0015,1,2
Z00013,P0022,1,1
Z00013,P0023,1,2
Z00013,P0025,1,2
Z00013,P0045,1,5
Z00013,P0050,1,3
Z00013,P0055,1,2
Z00013,P0067,1,2
Z00013,P0093,1,1
Z00013,P0103,1,2
Z00013,P0110,1,1
Z00013,P0115,1,3
Z00013,P0131,1,3
Z00013,P0145,1,2
Z00013,P0147,1,4
Z00013,P0150,1,1
Z00014,P0006,1,2
Z00014,P0012,1,1
Z00014,P0033,1,5
Z00014,P0039,1,3
Z00014,P0044,1,5
Z00014,P0045,1,4
Z00014,P0054,1,4
Z00014,P0076,1,2
Z00014,P0078,1,3
Z00014,P0093,1,3
Z00014,P0095,1,2
Z00014,P0107,1,2
Z00014,P0115,1,2
Z00014,P0135,1,2
Z00014,P0149,1,5
Z00015,P0009,1,1
Z00015,P0012,1,1
Z00015,P0018,1,4
Z00015,P0020,1,1
Z00015,P0023,1,1
Z00015,P0029,1,3
Z00015,P0030,1,2
Z00015,P0045,1,3
Z00015,P0047,1,3
Z00015,P0054,1,3
Z00015,P0063,1,3
Z00015,P0066,1,3
Z00015,P0067,1,2
Z00015,P0070,1,1
Z00015,P0073,1,2
Z00015,P0080,1,2
Z00015,P0086,1,2
Z00015,P0087,1,4
Z00015,P0093,1,3
Z00015,P0099,1,2
Z00015,P0107,1,1
Z00015,P0108,1,1
Z00015,P0110,1,1
Z00015,P0115,1,3
Z00015,P0123,1,1
Z00015,P0133,1,2
Z00016,P0002,1,1
Z00016,P0005,1,2
Z00016,P0006,1,2
Z00016,P0007,1,2
Z00016,P0011,1,3
Z00016,P0013,1,6
Z00016,P0030,1,3
Z00016,P0050,1,5
Z00016,P0051,1,1
Z00016,P0071,1,6
Z00016,P0082,1,1
Z00016,P0090,1,2
Z00016,P0099,1,3
Z00016,P0105,1,3
Z00016,P0111,1,2
Z00016,P0115,1,4
Z00016,P0124,1,2
Z00016,P0131,1,4
Z00016,P0149,1,2
Z00017,P0006,1,2
Z00017,P0023,1,2
Z00017,P0027,1,1
Z00017,P0028,1,2
Z00017,P0029,1,2
Z00017,P0045,1,3
Z00017,P0068,1,3
Z00017,P0081,1,1
Z00017,P0082,1,3
Z00017,P0097,1,2
Z00017,P0098,1,1
Z00017,P0099,1,4
Z00017,P0149,1,3
Z00018,P0010,1,6
Z00018,P0018,1,3
Z00018,P0022,1,3
Z00018,P0046,1,2
Z00018,P0049,1,3
Z00018,P0050,1,2
Z00018,P0063,1,2
Z00018,P0086,1,3
Z00018,P0095,1,3
Z00018,P0097,1,2
Z00018,P0100,1,2
Z00018,P0104,1,2
Z00018,P0112,1,3
Z00018,P0113,1,1
Z00018,P0120,1,1
Z00018,P0141,1,1
Z00018,P0142,1,1
Z00018,P0143,1,2
Z00018,P0149,1,4
Z00019,P0034,1,1
Z00019,P0038,1,1
Z00019,P0039,1,3
Z00019,P0051,1,1
Z00019,P0060,1,3
Z00019,P0087,1,3
Z00019,P0095,1,2
Z00019,P0108,1,1
Z00019,P0115,1,2
Z00019,P0120,1,1
Z00019,P0132,1,1
Z00019,P0133,1,4
Z00020,P0006,1,6
Z00020,P0028,1,3
Z00020,P0039,1,1
Z00020,P0056,1,1
Z00020,P0060,1,2
Z00020,P0087,1,3
Z00020,P0109,1,1
Z00020,P0111,1,2
Z00020,P0113,1,1
Z00020,P0130,1,1
Z00020,P0137,1,1
Z00021,P0002,1,2
Z00021,P0010,1,3
Z00021,P0016,1,2
Z00021,P0027,1,3
Z00021,P0054,1,3
Z00021,P0060,1,1
Z00021,P0064,1,3
Z00021,P0066,1,2
Z00021,P0085,1,2
Z00021,P0095,1,1
Z00021,P0099,1,3
Z00021,P0110,1,2
Z00021,P0112,1,1
Z00021,P0118,1,3
Z00021,P0144,1,1
Z00022,P0003,1,2
Z00022,P0004,1,4
Z00022,P0016,1,1
Z00022,P0019,1,1
Z00022,P0040,1,2
Z00022,P0046,1,4
Z00022,P0063,1,2
Z00022,P0071,1,5
Z00022,P0075,1,3
Z00022,P0087,1,1
Z00022,P0104,1,4
Z00022,P0124,1,1
Z00022,P0129,1,2
Z00022,P0132,1,3
Z00022,P0136,1,1
Z00022,P0141,1,2
Z00023,P0002,1,3
Z00023,P0003,1,2
Z00023,P0021,1,1
Z00023,P0023,1,4
Z00023,P0025,1,3
Z00023,P0035,1,1
Z00023,P0036,1,3
Z00023,P0040,1,2
Z00023,P0042,1,1
Z00023,P0045,1,5
Z00023,P0048,1,1
Z00023,P0052,1,2
Z00023,P0073,1,5
Z00023,P0074,1,1
Z00023,P0095,1,2
Z00023,P0100,1,1
Z00023,P0115,1,2
Z00023,P0117,1,1
Z00023,P0139,1,3
Z00023,P0143,1,1
Z00023,P0144,1,2
Z00024,P0004,1,3
Z00024,P0006,1,1
Z00024,P0022,1,3
Z00024,P0027,1,2
Z00024,P0028,1,1
Z00024,P0029,1,5
Z00024,P0039,1,3
Z00024,P0044,1,3
Z00024,P0046,1,1
Z00024,P0054,1,5
Z00024,P0058,1,2
Z00024,P0060,1,8
Z00024,P0063,1,2
Z00024,P0064,1,3
Z00024,P0070,1,1
Z00024,P0073,1,3
Z00024,P0077,1,3
Z00024,P0082,1,2
Z00024,P0083,1,2
Z00024,P0085,1,4
Z00024,P0096,1,1
Z00024,P0099,1,6
Z00024,P0113,1,1
Z00024,P0135,1,3
Z00024,P0137,1,1
Z00024,P0146,1,4
Z00025,P0002,1,7
Z00025,P0004,1,2
Z00025,P0039,1,2
Z00025,P0054,1,6
Z00025,P0063,1,5
Z00025,P0070,1,2
Z00025,P0085,1,4
Z00025,P0089,1,2
Z00025,P0090,1,2
Z00025,P0125,1,1
Z00025,P0134,1,3
Z00025,P0137,1,1
Z00025,P0148,1,1
Z00025,P0149,1,3
Z00026,P0013,1,2
Z00026,P0021,1,1
Z00026,P0029,1,3
Z00026,P0039,1,3
Z00026,P0045,1,4
Z00026,P0047,1,2
Z00026,P0050,1,1
Z00026,P0054,1,4
Z00026,P0070,1,1
Z00026,P0071,1,2
Z00026,P0077,1,1
Z00026,P0080,1,1
Z00026,P0086,1,2
Z00026,P0117,1,2
Z00026,P0138,1,1
Z00026,P0143,1,4
Z00026,P0147,1,2
Z00027,P0002,1,1
Z00027,P0004,1,10
Z00027,P0005,1,2
Z00027,P0007,1,1
Z00027,P0013,1,5
Z00027,P0017,1,5
Z00027,P0027,1,1
Z00027,P0030,1,3
Z00027,P0043,1,1
Z00027,P0045,1,5
Z00027,P0049,1,2
Z00027,P0054,1,4
Z00027,P0073,1,1
Z00027,P0077,1,2
Z00027,P0078,1,2
Z00027,P0082,1,1
Z00027,P0083,1,1
Z00027,P0099,1,3
Z00027,P0101,1,3
Z00027,P0104,1,2
Z00027,P0106,1,1
Z00027,P0132,1,3
Z00027,P0135,1,1
Z00027,P0144,1,1
Z00028,P0004,1,2
Z00028,P0018,1,3
Z00028,P0022,1,5
Z00028,P0029,1,2
Z00028,P0042,1,2
Z00028,P0052,1,3
Z00028,P0063,1,2
Z00028,P0074,1,2
Z00028,P0077,1,3
Z00028,P0080,1,1
Z00028,P0082,1,2
Z00028,P0085,1,2
Z00028,P0089,1,2
Z00028,P0097,1,3
Z00028,P0111,1,3
Z00028,P0124,1,4
Z00028,P0131,1,1
Z00028,P0138,1,6
Z00029,P0010,1,2
Z00029,P0016,1,1
Z00029,P0028,1,3
Z00029,P0074,1,1
Z00029,P0088,1,1
Z00029,P0111,1,3
Z00029,P0147,1,2
Z00030,P0005,1,1
Z00030,P0007,1,1
Z00030,P0012,1,2
Z00030,P0016,1,1
Z00030,P0030,1,1
Z00030,P0073,1,1
Z00030,P0081,1,1
Z00030,P0085,1,5
Z00030,P0095,1,2
Z00030,P0098,1,1
Z00030,P0101,1,2
Z00030,P0111,1,2
Z00030,P0115,1,1
Z00030,P0131,1,3
Z00030,P0142,1,3
Z00031,P0001,1,1
Z00031,P0026,1,4
Z00031,P0031,1,1
Z00031,P0045,1,3
Z00031,P0054,1,2
Z00031,P0137,1,1
Z00032,P0005,1,4
Z00032,P0017,1,2
Z00032,P0022,1,3
Z00032,P0026,1,3
Z00032,P0038,1,1
Z00032,P0050,1,3
Z00032,P0051,1,5
Z00032,P0060,1,3
Z00032,P0066,1,1
Z00032,P0079,1,2
Z00032,P0081,1,1
Z00032,P0133,1,5
Z00032,P0138,1,5
Z00032,P0146,1,3
Z00033,P0001,1,2
Z00033,P0005,1,5
Z00033,P0006,1,2
Z00033,P0010,1,2
Z00033,P0011,1,2
Z00033,P0018,1,2
Z00033,P0022,1,4
Z00033,P0027,1,2
Z00033,P0041,1,1
Z00033,P0045,1,6
Z00033,P0050,1,3
Z00033,P0052,1,3
Z00033,P0061,1,2
Z00033,P0063,1,5
Z00033,P0066,1,3
Z00033,P0067,1,3
Z00033,P0095,1,4
Z00033,P0099,1,3
Z00033,P0101,1,5
Z00033,P0111,1,1
Z00033,P0130,1,4
Z00033,P0134,1,4
Z00033,P0139,1,2
Z00033,P0147,1,3
Z00034,P0003,1,3
Z00034,P0004,1,4
Z00034,P0007,1,2
Z00034,P0044,1,3
Z00034,P0049,1,3
Z00034,P0054,1,3
Z00034,P0060,1,4
Z00034,P0082,1,2
Z00034,P0087,1,2
Z00034,P0098,1,2
Z00034,P0105,1,2
Z00034,P0113,1,4
Z00034,P0115,1,3
Z00035,P0004,1,3
Z00035,P0005,1,1
Z00035,P0010,1,6
Z00035,P0012,1,1
Z00035,P0014,1,3
Z00035,P0017,1,2
Z00035,P0022,1,5
Z00035,P0026,1,1
Z00035,P0028,1,2
Z00035,P0034,1,1
Z00035,P0043,1,2
Z00035,P0044,1,2
Z00035,P0045,1,6
Z00035,P0066,1,2
Z00035,P0073,1,4
Z00035,P0077,1,1
Z00035,P0080,1,1
Z00035,P0090,1,2
Z00035,P0093,1,2
Z00035,P0097,1,2
Z00035,P0101,1,2
Z00035,P0103,1,1
Z00035,P0104,1,4
Z00035,P0116,1,1
Z00035,P0118,1,3
Z00035,P0120,1,2
Z00035,P0123,1,1
Z00035,P0124,1,2
Z00035,P0131,1,3
Z00035,P0135,1,3
Z00036,P0005,1,1
Z00036,P0015,1,3
Z00036,P0020,1,1
Z00036,P0025,1,3
Z00036,P0027,1,4
Z00036,P0055,1,2
Z00036,P0065,1,3
Z00036,P0077,1,1
Z00036,P0078,1,4
Z00036,P0079,1,1
Z00036,P0086,1,1
Z00036,P0103,1,2
Z00036,P0110,1,1
Z00036,P0124,1,2
Z00036,P0129,1,1
Z00036,P0137,1,2
Z00036,P0139,1,3
Z00036,P0143,1,3
Z00036,P0147,1,3
Z00036,P0150,1,1
Z00037,P0006,1,5
Z00037,P0010,1,2
Z00037,P0011,1,2
Z00037,P0019,1,2
Z00037,P0027,1,3
Z00037,P0045,1,4
Z00037,P0052,1,3
Z00037,P0063,1,1
Z00037,P0106,1,1
Z00037,P0120,1,2
Z00037,P0126,1,1
Z00037,P0142,1,2
Z00038,P0025,1,2
Z00038,P0030,1,4
Z00038,P0032,1,3
Z00038,P0037,1,3
Z00038,P0040,1,3
Z00038,P0043,1,2
Z00038,P0047,1,4
Z00038,P0055,1,2
Z00038,P0065,1,2
Z00038,P0078,1,1
Z00038,P0097,1,1
Z00038,P0101,1,3
Z00038,P0110,1,1
Z00038,P0123,1,1
Z00038,P0131,1,1
Z00038,P0141,1,3
Z00038,P0142,1,3
Z00038,P0147,1,5
Z00038,P0150,1,3
Z00039,P0010,1,5
Z00039,P0013,1,2
Z00039,P0032,1,2
Z00039,P0040,1,4
Z00039,P0045,1,4
Z00039,P0050,1,2
Z00039,P0052,1,2
Z00039,P0055,1,2
Z00039,P0069,1,2
Z00039,P0075,1,3
Z00039,P0095,1,3
Z00039,P0098,1,2
Z00039,P0115,1,4
Z00039,P0119,1,1
Z00039,P0132,1,1
Z00039,P0135,1,1
Z00040,P0007,1,1
Z00040,P0027,1,3
Z00040,P0050,1,1
Z00040,P0076,1,1
Z00040,P0077,1,2
Z00040,P0086,1,3
Z00040,P0091,1,5
Z00040,P0099,1,3
Z00040,P0104,1,2
Z00040,P0108,1,1
Z00040,P0112,1,2
Z00040,P0133,1,1
Z00040,P0150,1,1
Z00041,P0007,1,1
Z00041,P0009,1,1
Z00041,P0022,1,1
Z00041,P0028,1,3
Z00041,P0045,1,4
Z00041,P0054,1,2
Z00041,P0076,1,2
Z00041,P0085,1,3
Z00041,P0091,1,3
Z00041,P0095,1,1
Z00041,P0110,1,1
Z00041,P0111,1,1
Z00041,P0145,1,1
Z00041,P0150,1,3
Z00042,P0003,1,2
Z00042,P0005,1,3
Z00042,P0006,1,3
Z00042,P0011,1,1
Z00042,P0017,1,3
Z00042,P0063,1,2
Z00042,P0085,1,3
Z00042,P0100,1,4
Z00042,P0104,1,3
Z00042,P0106,1,1
Z00042,P0107,1,1
Z00042,P0112,1,2
Z00042,P0113,1,1
Z00042,P0115,1,2
Z00042,P0117,1,1
Z00042,P0131,1,2
Z00042,P0132,1,4
Z00042,P0148,1,4
Z00043,P0003,1,3
Z00043,P0008,1,2
Z00043,P0010,1,3
Z00043,P0026,1,3
Z00043,P0028,1,2
Z00043,P0044,1,2
Z00043,P0076,1,2
Z00043,P0101,1,3
Z00043,P0104,1,4
Z00043,P0124,1,1
Z00044,P0004,1,4
Z00044,P0025,1,1
Z00044,P0064,1,2
Z00044,P0069,1,4
Z00044,P0071,1,2
Z00044,P0078,1,2
Z00044,P0084,1,4
Z00044,P0089,1,2
Z00044,P0101,1,3
Z00044,P0103,1,1
Z00044,P0104,1,2
Z00044,P0106,1,2
Z00044,P0115,1,6
Z00044,P0133,1,1
Z00044,P0134,1,1
Z00044,P0144,1,1
Z00045,P0004,1,4
Z00045,P0014,1,3
Z00045,P0061,1,2
Z00045,P0076,1,1
Z00045,P0085,1,2
Z00045,P0097,1,1
Z00045,P0135,1,1
Z00045,P0141,1,2
Z00046,P0045,1,4
Z00046,P0058,1,1
Z00046,P0076,1,2
Z00046,P0086,1,5
Z00046,P0095,1,4
Z00046,P0110,1,1
Z00046,P0111,1,4
Z00046,P0124,1,1
Z00047,P0004,1,2
Z00047,P0013,1,3
Z00047,P0021,1,1
Z00047,P0022,1,4
Z00047,P0024,1,1
Z00047,P0025,1,6
Z00047,P0040,1,4
Z00047,P0042,1,1
Z00047,P0050,1,4
Z00047,P0056,1,2
Z00047,P0067,1,2
Z00047,P0094,1,1
Z00047,P0095,1,2
Z00047,P0099,1,5
Z00047,P0110,1,3
Z00047,P0115,1,2
Z00047,P0123,1,1
Z00047,P0124,1,1
Z00047,P0138,1,1
Z00047,P0141,1,4
Z00047,P0146,1,3
Z00048,P0001,1,1
Z00048,P0011,1,4
Z00048,P0029,1,6
Z00048,P0049,1,2
Z00048,P0058,1,2
Z00048,P0077,1,2
Z00048,P0093,1,5
Z00048,P0104,1,4
Z00048,P0120,1,2
Z00049,P0002,1,3
Z00049,P0004,1,3
Z00049,P0007,1,1
Z00049,P0024,1,1
Z00049,P0030,1,1
Z00049,P0045,1,4
Z00049,P0052,1,4
Z00049,P0057,1,1
Z00049,P0070,1,3
Z00049,P0078,1,1
Z00049,P0102,1,2
Z00049,P0104,1,2
Z00049,P0115,1,4
Z00049,P0119,1,4
Z00049,P0130,1,3
Z00049,P0131,1,2
Z00049,P0133,1,3
Z00049,P0139,1,1
Z00050,P0030,1,2
Z00050,P0040,1,2
Z00050,P0042,1,2
Z00050,P0045,1,4
Z00050,P0071,1,3
Z00050,P0087,1,3
Z00050,P0092,1,2
Z00050,P0104,1,2
Z00050,P0111,1,1
Z00050,P0112,1,1
Z00050,P0118,1,1
Z00050,P0127,1,3
Z00050,P0130,1,6
Z00050,P0135,1,3
Z00050,P0141,1,1
Z00050,P0145,1,3
Z00050,P0150,1,3
Z00051,P0002,1,3
Z00051,P0006,1,6
Z00051,P0010,1,4
Z00051,P0025,1,2
Z00051,P0026,1,1
Z00051,P0053,1,1
Z00051,P0063,1,3
Z00051,P0068,1,3
Z00051,P0074,1,2
Z00051,P0075,1,4
Z00051,P0103,1,2
Z00051,P0131,1,4
Z00051,P0142,1,1
Z00051,P0146,1,5
Z00052,P0010,1,3
Z00052,P0013,1,2
Z00052,P0021,1,2
Z00052,P0029,1,5
Z00052,P0045,1,4
Z00052,P0050,1,4
Z00052,P0051,1,2
Z00052,P0052,1,2
Z00052,P0055,1,1
Z00052,P0059,1,2
Z00052,P0062,1,3
Z00052,P0067,1,1
Z00052,P0076,1,3
Z00052,P0077,1,4
Z00052,P0113,1,2
Z00052,P0129,1,2
Z00052,P0132,1,1
Z00052,P0134,1,2
Z00052,P0135,1,2
Z00053,P0006,1,2
Z00053,P0010,1,4
Z00053,P0017,1,4
Z00053,P0027,1,1
Z00053,P0066,1,1
Z00053,P0077,1,2
Z00053,P0078,1,2
Z00053,P0085,1,3
Z00053,P0086,1,2
Z00053,P0089,1,3
Z00053,P0101,1,2
Z00053,P0115,1,6
Z00053,P0120,1,1
Z00053,P0130,1,4
Z00053,P0134,1,2
Z00053,P0145,1,2
Z00053,P0147,1,2
Z00054,P0010,1,2
Z00054,P0029,1,4
Z00054,P0039,1,2
Z00054,P0040,1,1
Z00054,P0050,1,2
Z00054,P0052,1,2
Z00054,P0054,1,7
Z00054,P0060,1,2
Z00054,P0063,1,3
Z00054,P0067,1,2
Z00054,P0076,1,3
Z00054,P0077,1,1
Z00054,P0093,1,1
Z00054,P0100,1,4
Z00054,P0101,1,3
Z00054,P0104,1,4
Z00054,P0109,1,4
Z00054,P0112,1,1
Z00054,P0127,1,2
Z00054,P0131,1,2
Z00054,P0143,1,1
Z00054,P0146,1,5
Z00055,P0007,1,1
Z00055,P0013,1,3
Z00055,P0040,1,2
Z00055,P0055,1,2
Z00055,P0060,1,3
Z00055,P0064,1,2
Z00055,P0077,1,3
Z00055,P0085,1,4
Z00055,P0087,1,3
Z00055,P0100,1,3
Z00055,P0116,1,1
Z00055,P0120,1,1
Z00055,P0131,1,5
Z00055,P0143,1,1
Z00055,P0146,1,3
Z00055,P0147,1,4
Z00056,P0004,1,4
Z00056,P0006,1,2
Z00056,P0010,1,5
Z00056,P0018,1,3
Z00056,P0019,1,2
Z00056,P0022,1,1
Z00056,P0030,1,1
Z00056,P0050,1,4
Z00056,P0052,1,5
Z00056,P0054,1,3
Z00056,P0058,1,3
Z00056,P0060,1,1
Z00056,P0061,1,1
Z00056,P0067,1,1
Z00056,P0073,1,1
Z00056,P0082,1,1
Z00056,P0084,1,1
Z00056,P0087,1,3
Z00056,P0108,1,4
Z00056,P0126,1,1
Z00056,P0137,1,3
Z00056,P0149,1,5
Z00057,P0009,1,1
Z00057,P0017,1,2
Z00057,P0025,1,6
Z00057,P0029,1,1
Z00057,P0039,1,2
Z00057,P0040,1,2
Z00057,P0045,1,2
Z00057,P0069,1,2
Z00057,P0090,1,2
Z00057,P0092,1,3
Z00057,P0095,1,2
Z00057,P0109,1,2
Z00057,P0112,1,3
Z00058,P0010,1,5
Z00058,P0039,1,4
Z00058,P0060,1,2
Z00058,P0064,1,4
Z00058,P0065,1,2
Z00058,P0071,1,2
Z00058,P0082,1,2
Z00058,P0086,1,3
Z00058,P0090,1,3
Z00058,P0099,1,3
Z00058,P0109,1,2
Z00058,P0127,1,2
Z00058,P0143,1,1
Z00058,P0147,1,5
Z00059,P0005,1,3
Z00059,P0035,1,1
Z00059,P0060,1,4
Z00059,P0063,1,3
Z00059,P0085,1,4
Z00059,P0105,1,3
Z00059,P0108,1,1
Z00059,P0115,1,8
Z00059,P0121,1,1
Z00059,P0133,1,3
Z00059,P0143,1,3
Z00060,P0004,1,3
Z00060,P0005,1,1
Z00060,P0030,1,1
Z00060,P0039,1,5
Z00060,P0073,1,2
Z00060,P0083,1,3
Z00060,P0085,1,3
Z00061,P0030,1,1
Z00061,P0064,1,3
Z00061,P0075,1,1
Z00061,P0104,1,3
Z00061,P0138,1,1
Z00061,P0149,1,1
Z00062,P0013,1,4
Z00062,P0032,1,4
Z00062,P0033,1,1
Z00062,P0050,1,3
Z00062,P0075,1,1
Z00062,P0092,1,2
Z00062,P0098,1,2
Z00062,P0099,1,5
Z00062,P0115,1,2
Z00062,P0139,1,1
Z00062,P0146,1,3
Z00062,P0150,1,1
Z00063,P0001,1,1
Z00063,P0002,1,1
Z00063,P0006,1,3
Z00063,P0009,1,2
Z00063,P0025,1,2
Z00063,P0027,1,3
Z00063,P0049,1,6
Z00063,P0050,1,4
Z00063,P0054,1,2
Z00063,P0071,1,3
Z00063,P0091,1,4
Z00063,P0093,1,4
Z00063,P0095,1,2
Z00063,P0099,1,5
Z00063,P0104,1,2
Z00063,P0110,1,4
Z00063,P0118,1,3
Z00063,P0129,1,1
Z00063,P0134,1,2
Z00063,P0137,1,1
Z00064,P0004,1,3
Z00064,P0006,1,2
Z00064,P0014,1,3
Z00064,P0015,1,1
Z00064,P0029,1,2
Z00064,P0052,1,4
Z00064,P0062,1,3
Z00064,P0066,1,2
Z00064,P0069,1,2
Z00064,P0070,1,2
Z00064,P0101,1,2
Z00064,P0111,1,2
Z00064,P0114,1,3
Z00064,P0142,1,2
Z00064,P0145,1,1
Z00064,P0146,1,4
Z00064,P0150,1,3
Z00065,P0004,1,4
Z00065,P0013,1,3
Z00065,P0017,1,1
Z00065,P0023,1,4
Z00065,P0064,1,7
Z00065,P0089,1,3
Z00065,P0094,1,1
Z00065,P0100,1,4
Z00065,P0103,1,3
Z00065,P0124,1,3
Z00065,P0131,1,4
Z00065,P0136,1,1
Z00066,P0007,1,2
Z00066,P0013,1,2
Z00066,P0029,1,2
Z00066,P0045,1,4
Z00066,P0055,1,1
Z00066,P0066,1,2
Z00066,P0069,1,2
Z00066,P0078,1,3
Z00066,P0093,1,1
Z00066,P0095,1,5
Z00066,P0103,1,3
Z00066,P0107,1,3
Z00067,P0002,1,1
Z00067,P0007,1,2
Z00067,P0009,1,2
Z00067,P0010,1,2
Z00067,P0025,1,3
Z00067,P0030,1,2
Z00067,P0032,1,1
Z00067,P0035,1,3
Z00067,P0063,1,2
Z00067,P0069,1,2
Z00067,P0071,1,3
Z00067,P0100,1,6
Z00067,P0113,1,4
Z00067,P0115,1,4
Z00067,P0141,1,2
Z00067,P0150,1,2
Z00068,P0005,1,2
Z00068,P0006,1,2
Z00068,P0013,1,4
Z00068,P0022,1,6
Z00068,P0030,1,1
Z00068,P0040,1,3
Z00068,P0054,1,4
Z00068,P0064,1,3
Z00068,P0071,1,1
Z00068,P0085,1,3
Z00068,P0090,1,1
Z00068,P0092,1,3
Z00068,P0102,1,2
Z00068,P0147,1,3
Z00069,P0009,1,3
Z00069,P0011,1,1
Z00069,P0022,1,8
Z00069,P0040,1,2
Z00069,P0052,1,2
Z00069,P0054,1,5
Z00069,P0057,1,2
Z00069,P0060,1,1
Z00069,P0061,1,3
Z00069,P0063,1,3
Z00069,P0070,1,1
Z00069,P0083,1,3
Z00069,P0093,1,4
Z00069,P0118,1,1
Z00069,P0124,1,3
Z00069,P0125,1,1
Z00069,P0130,1,3
Z00069,P0134,1,2
Z00069,P0149,1,4
Z00070,P0002,1,6
Z00070,P0004,1,4
Z00070,P0005,1,3
Z00070,P0007,1,3
Z00070,P0010,1,5
Z00070,P0013,1,3
Z00070,P0025,1,3
Z00070,P0044,1,2
Z00070,P0045,1,3
Z00070,P0046,1,2
