zip_id,lat,lon,region_code
Z00321,44.76037,-92.190612,NAM
Z00322,40.931654,-87.129597,NAM
Z00323,48.273531,-53.142963,NAM
Z00324,50.715595,24.338696,EMEA
Z00325,30.324492,119.679039,APAC
Z00326,52.191213,-3.61534,EMEA
Z00327,26.879229,107.687758,APAC
Z00328,41.34923,-90.561157,NAM
Z00329,38.66603,-86.331106,NAM
Z00330,46.158924,7.347779,EMEA
Z00331,53.382388,-5.218542,EMEA
Z00332,42.430576,-73.120115,NAM
Z00333,40.227987,-84.375345,NAM
Z00334,59.433511,17.680913,EMEA
Z00335,32.061076,-91.901983,NAM
Z00336,36.756835,-117.724827,NAM
Z00337,32.993073,-86.452366,NAM
Z00338,-26.55799,27.85297,EMEA
Z00339,-33.474415,151.972526,APAC
Z00340,36.213181,-90.15578,NAM
Z00341,45.911112,-77.54821,NAM
Z00342,37.175262,-88.741563,NAM
Z00343,50.089055,4.905736,EMEA
Z00344,42.501196,-77.345742,NAM
Z00345,36.033061,138.807542,APAC
Z00346,-36.030979,147.99442,APAC
Z00347,44.416193,-74.44385,NAM
Z00348,41.124312,-79.233597,NAM
Z00349,41.050478,-81.422895,NAM
Z00350,24.311003,108.847788,APAC
Z00351,43.185059,-81.044116,NAM
Z00352,33.258719,-85.479622,NAM
Z00353,29.788326,121.959407,APAC
Z00354,43.895975,12.240547,EMEA
Z00355,28.114226,-81.689955,NAM
Z00356,51.138552,-113.637933,NAM
Z00357,34.579002,-97.685819,NAM
Z00358,50.805708,5.668228,EMEA
Z00359,39.67756,-121.608772,NAM
Z00360,34.426189,-86.893776,NAM
Z00361,43.714244,-82.522381,NAM
Z00362,38.564273,-83.72359,NAM
Z00363,51.147905,8.609238,EMEA
Z00364,38.200906,112.52836,APAC
Z00365,36.05458,-94.4853,NAM
Z00366,44.466938,11.051979,EMEA
Z00367,47.102239,-1.742173,EMEA
Z00368,20.983652,77.910817,APAC
Z00369,29.280596,-96.533247,NAM
Z00370,30.944737,103.849246,APAC
Z00371,35.754503,-121.589255,NAM
Z00372,37.115607,-78.896967,NAM
Z00373,36.475471,-77.730208,NAM
Z00374,31.55531,-84.243004,NAM
Z00375,51.450298,6.546565,EMEA
Z00376,22.671815,38.763795,EMEA
Z00377,30.540269,-90.772602,NAM
Z00378,49.735557,14.791042,EMEA
Z00379,49.544108,20.605711,EMEA
Z00380,50.355614,18.616545,EMEA
Z00381,47.630393,-120.123985,NAM
Z00382,-34.448133,150.673853,APAC
Z00383,51.638917,4.340063,EMEA
Z00384,42.846509,-113.507978,NAM
Z00385,30.182172,-92.337466,NAM
Z00386,39.380873,-74.667284,NAM
Z00387,37.867161,-90.135027,NAM
Z00388,-23.216252,150.658974,APAC
Z00389,29.805457,-83.183835,NAM
Z00390,34.909246,-86.531851,NAM
Z00391,42.155443,-85.292543,NAM
Z00392,23.548679,120.484279,APAC
Z00393,26.292289,-80.04776,NAM
Z00394,43.553125,-82.496153,NAM
Z00395,42.1984,-88.534517,NAM
Z00396,-23.1672,-47.116736,LATAM
Z00397,35.964243,-81.264677,NAM
Z00398,18.036599,73.244813,APAC
Z00399,37.237709,-80.508882,NAM
Z00400,25.409251,120.735446,APAC
Z00401,26.44216,114.092562,APAC
Z00402,-18.838118,-47.150685,LATAM
Z00403,49.96742,19.646107,EMEA
Z00404,28.77858,-82.26188,NAM
Z00405,53.981856,6.442626,EMEA
Z00406,50.220213,19.887102,EMEA
Z00407,30.380323,117.640588,APAC
Z00408,34.335186,-77.648918,NAM
Z00409,39.454156,-86.243682,NAM
Z00410,48.14553,7.174614,EMEA
Z00411,28.939185,111.317271,APAC
Z00412,37.958438,-79.202603,NAM
Z00413,-24.085493,-46.25503,LATAM
Z00414,40.378517,-75.693239,NAM
Z00415,48.537533,12.882118,EMEA
Z00416,37.016364,119.072148,APAC
Z00417,32.984821,-114.6208,NAM
Z00418,51.077492,11.811237,EMEA
Z00419,39.425757,-1.190146,EMEA
Z00420,50.06807,12.108519,EMEA
Z00421,41.89363,6.356145,EMEA
Z00422,49.577006,-122.385637,NAM
Z00423,36.851205,-81.716105,NAM
Z00424,39.605637,-94.998432,NAM
Z00425,41.010045,-77.749103,NAM
Z00426,56.15948,26.910491,EMEA
Z00427,44.521899,14.29533,EMEA
Z00428,38.523148,-85.057316,NAM
Z00429,47.71122,-89.943792,NAM
Z00430,39.888656,-83.353679,NAM
Z00431,37.357973,-120.925566,NAM
Z00432,35.750357,-78.671552,NAM
Z00433,33.425925,69.24969,APAC
Z00434,-39.016455,175.246593,APAC
Z00435,40.584016,-89.760195,NAM
Z00436,51.790647,16.882945,EMEA
Z00437,41.695696,-86.014713,NAM
Z00438,27.590805,-99.273368,NAM
Z00439,46.662892,8.607557,EMEA
Z00440,29.774432,-90.145825,NAM
Z00441,47.129537,18.52493,EMEA
Z00442,40.928437,-112.062047,NAM
Z00443,46.431376,-121.446326,NAM
Z00444,33.231706,-101.691984,NAM
Z00445,48.911844,20.996705,EMEA
Z00446,49.956659,18.037464,EMEA
Z00447,47.793816,-117.645581,NAM
Z00448,60.007771,26.078473,EMEA
Z00449,42.728082,-115.434611,NAM
Z00450,31.198701,117.542142,APAC
Z00451,41.775048,-87.20412,NAM
Z00452,54.301493,21.922888,EMEA
Z00453,28.924426,-80.568855,NAM
Z00454,33.005482,-79.737826,NAM
Z00455,40.829852,-86.997117,NAM
Z00456,4.583263,96.777328,APAC
Z00457,53.213495,8.853239,EMEA
Z00458,39.649393,-9.022132,EMEA
Z00459,49.043086,28.982161,EMEA
Z00460,29.83745,-81.750774,NAM
Z00461,36.315636,-76.985896,NAM
Z00462,30.722541,-98.61829,NAM
Z00463,59.3218,8.900784,EMEA
Z00464,47.570584,-120.427362,NAM
Z00465,42.256697,-124.030207,NAM
Z00466,52.920424,16.232918,EMEA
Z00467,41.747965,-81.944689,NAM
Z00468,33.63311,-77.813835,NAM
Z00469,40.882392,-98.818056,NAM
Z00470,40.536662,-104.500921,NAM
Z00471,35.034622,-80.703169,NAM
Z00472,27.046532,118.518088,APAC
Z00473,48.938581,2.456898,EMEA
Z00474,31.868272,35.441838,EMEA
Z00475,53.760395,-6.283588,EMEA
Z00476,23.532453,112.828545,APAC
Z00477,32.44769,-98.255225,NAM
Z00478,30.721373,-92.740948,NAM
Z00479,30.614444,109.741192,APAC
Z00480,49.821644,13.600785,EMEA
Z00481,35.914427,-79.810575,NAM
Z00482,40.086695,116.933882,APAC
Z00483,10.466671,106.706468,APAC
Z00484,-0.699479,100.393032,APAC
Z00485,49.485194,18.817562,EMEA
Z00486,52.906449,6.206551,EMEA
Z00487,25.565367,-81.638304,NAM
Z00488,28.303622,113.645873,APAC
Z00489,41.650277,-89.799018,NAM
Z00490,39.640307,-87.968488,NAM
Z00491,36.132506,-85.719896,NAM
Z00492,22.222342,109.075082,APAC
Z00493,51.774229,16.171082,EMEA
Z00494,-26.122978,151.198115,APAC
Z00495,48.316187,-122.462858,NAM
Z00496,32.734932,120.567144,APAC
Z00497,37.735749,27.160092,EMEA
Z00498,40.023772,-8.317241,EMEA
Z00499,-22.55835,-46.663469,LATAM
Z00500,42.572894,-78.410731,NAM
Z00501,42.92366,5.309549,EMEA
Z00502,40.267828,-87.22363,NAM
Z00503,29.179894,113.529624,APAC
Z00504,39.440455,-98.233896,NAM
Z00505,47.320023,24.915627,EMEA
Z00506,51.503704,4.510713,EMEA
Z00507,31.061681,119.25558,APAC
Z00508,49.591612,5.544564,EMEA
Z00509,1.170552,103.099311,APAC
Z00510,48.45692,-73.341714,NAM
Z00511,42.593517,-91.452365,NAM
Z00512,-34.446766,-71.163892,LATAM
Z00513,30.488613,-91.521326,NAM
Z00514,26.935288,-81.872468,NAM
Z00515,40.556126,-76.644592,NAM
Z00516,36.560965,-88.098918,NAM
Z00517,56.320342,12.85257,EMEA
Z00518,31.086461,120.402598,APAC
Z00519,40.105274,-87.151252,NAM
Z00520,38.199724,-92.170911,NAM
Z00521,-28.624447,152.937555,APAC
Z00522,38.985055,-85.587497,NAM
Z00523,4.089782,-72.307757,LATAM
Z00524,56.842503,10.300305,EMEA
Z00525,-20.834978,-44.896516,LATAM
Z00526,34.569881,112.005222,APAC
Z00527,-22.856997,-41.629254,LATAM
Z00528,46.223938,3.026043,EMEA
Z00529,46.666034,27.625463,EMEA
Z00530,37.230695,-79.817339,NAM
Z00531,29.830777,-82.535205,NAM
Z00532,40.292817,105.812687,APAC
Z00533,43.192606,-71.427646,NAM
Z00534,38.855188,-82.889554,NAM
Z00535,23.182203,104.116851,APAC
Z00536,47.664195,0.727782,EMEA
Z00537,26.234248,-97.224698,NAM
Z00538,55.920216,10.792936,EMEA
Z00539,50.009099,7.844752,EMEA
Z00540,37.347466,1.448859,EMEA
Z00541,35.60036,-88.12752,NAM
Z00542,44.094814,-84.748839,NAM
Z00543,37.351286,-80.435947,NAM
Z00544,49.232755,-119.292366,NAM
Z00545,50.646463,-112.330239,NAM
Z00546,49.848641,9.576341,EMEA
Z00547,32.064805,-100.870071,NAM
Z00548,44.239022,-88.841243,NAM
Z00549,30.776664,-98.112881,NAM
Z00550,37.051917,-90.465873,NAM
Z00551,44.970503,-106.835814,NAM
Z00552,48.887938,8.981325,EMEA
Z00553,47.740645,-95.557932,NAM
Z00554,30.744546,-97.980861,NAM
Z00555,48.309741,14.559695,EMEA
Z00556,32.793514,-96.238711,NAM
Z00557,54.704062,13.245972,EMEA
Z00558,34.011845,-91.943951,NAM
Z00559,43.849212,25.958,EMEA
Z00560,35.310722,129.858736,APAC
Z00561,-34.572491,151.106781,APAC
Z00562,44.305785,3.954575,EMEA
Z00563,44.148114,24.112149,EMEA
Z00564,40.77469,120.306335,APAC
Z00565,-26.517988,26.917085,EMEA
Z00566,34.788683,111.657085,APAC
Z00567,44.108965,-91.672314,NAM
Z00568,48.66663,-122.55289,NAM
Z00569,42.740386,-3.014302,EMEA
Z00570,33.494903,-101.782849,NAM
Z00571,34.987974,-89.325961,NAM
Z00572,36.266387,-86.544833,NAM
Z00573,39.333977,-91.246657,NAM
Z00574,31.13371,-90.56269,NAM
Z00575,49.545717,16.404569,EMEA
Z00576,32.946082,-114.709419,NAM
Z00577,17.485079,83.077737,APAC
Z00578,42.60417,-76.319665,NAM
Z00579,18.293768,85.235981,APAC
Z00580,30.479608,111.025186,APAC
Z00581,48.042205,11.737209,EMEA
Z00582,41.2092,-72.000981,NAM
Z00583,39.305513,-3.622338,EMEA
Z00584,43.75971,10.047596,EMEA
Z00585,36.016319,0.763031,EMEA
Z00586,51.223357,-121.408582,NAM
Z00587,33.742489,-101.883915,NAM
Z00588,-2.330556,35.687818,EMEA
Z00589,39.872359,-96.810239,NAM
Z00590,40.811601,-92.262067,NAM
Z00591,51.934319,5.88706,EMEA
Z00592,52.690803,0.357688,EMEA
Z00593,61.6847,25.646005,EMEA
Z00594,-28.570762,153.394551,APAC
Z00595,38.494838,117.786198,APAC
Z00596,-5.334141,111.649497,APAC
Z00597,22.479984,111.618377,APAC
Z00598,39.573627,-82.204517,NAM
Z00599,35.389361,-79.10682,NAM
Z00600,35.543241,118.578488,APAC
Z00601,44.288573,-69.12077,NAM
Z00602,30.210468,-83.378873,NAM
Z00603,44.841776,4.881493,EMEA
Z00604,39.84076,-87.740335,NAM
Z00605,52.584914,-105.974759,NAM
Z00606,30.662133,120.837189,APAC
Z00607,49.267823,9.866829,EMEA
Z00608,30.763175,-86.757318,NAM
Z00609,37.541476,1.490867,EMEA
Z00610,-35.45506,147.836139,APAC
Z00611,48.753229,13.891773,EMEA
Z00612,33.546877,-92.219529,NAM
Z00613,41.211667,-111.270035,NAM
Z00614,25.859164,-82.388423,NAM
Z00615,22.723079,71.677281,APAC
Z00616,43.003593,12.449941,EMEA
Z00617,35.200896,134.158664,APAC
Z00618,46.073387,-97.457291,NAM
Z00619,40.381811,-105.428222,NAM
Z00620,26.277208,121.35146,APAC
Z00621,-38.436182,143.324112,APAC
Z00622,33.997752,-81.214802,NAM
Z00623,55.964709,22.734676,EMEA
Z00624,44.256649,-69.543628,NAM
Z00625,37.429885,-80.761878,NAM
Z00626,38.078522,-87.616462,NAM
Z00627,31.69446,-105.630412,NAM
Z00628,43.51694,-1.851077,EMEA
Z00629,31.395291,112.602865,APAC
Z00630,-22.358762,151.415788,APAC
Z00631,51.186403,8.641224,EMEA
Z00632,27.281768,-98.521138,NAM
Z00633,53.015158,-2.914235,EMEA
Z00634,35.953683,-78.11639,NAM
Z00635,37.858846,141.336408,APAC
Z00636,43.021567,-80.957504,NAM
Z00637,51.861628,10.003476,EMEA
Z00638,38.902316,-105.034064,NAM
Z00639,27.397179,-95.902877,NAM
Z00640,39.1836,-87.535702,NAM
Z00641,11.295288,-66.83825,LATAM
Z00642,32.435983,-115.48313,NAM
Z00643,45.173541,7.368131,EMEA
Z00644,25.443807,-80.419068,NAM
Z00645,-30.150638,-51.31604,LATAM
Z00646,36.065267,-98.519075,NAM
Z00647,51.623917,5.183029,EMEA
Z00648,-36.579457,143.742093,APAC
Z00649,37.371419,116.289853,APAC
Z00650,20.642465,73.07152,APAC
Z00651,31.538118,-89.514474,NAM
Z00652,49.88733,14.304555,EMEA
Z00653,53.206478,13.549449,EMEA
Z00654,39.402044,-120.729906,NAM
Z00655,30.72326,-89.262611,NAM
Z00656,39.903369,-76.166813,NAM
Z00657,33.634564,111.044243,APAC
Z00658,37.953209,113.053279,APAC
Z00659,43.239894,141.403111,APAC
Z00660,43.280437,-88.928415,NAM
Z00661,41.055499,110.011201,APAC
Z00662,26.906784,119.970228,APAC
Z00663,59.011381,31.034926,EMEA
Z00664,24.235866,117.33324,APAC
Z00665,-29.982379,116.253174,APAC
Z00666,54.257294,26.276727,EMEA
Z00667,40.88784,-82.195282,NAM
Z00668,41.013146,-79.425694,NAM
Z00669,32.161182,-101.053591,NAM
Z00670,38.439456,24.783095,EMEA
Z00671,41.720942,85.65025,APAC
Z00672,38.596508,-121.939062,NAM
Z00673,52.604385,-111.948623,NAM
Z00674,41.857239,-84.88256,NAM
Z00675,53.712651,-1.76827,EMEA
Z00676,32.031281,-84.037878,NAM
Z00677,43.111584,-85.16527,NAM
Z00678,30.884707,-89.706222,NAM
Z00679,44.514809,25.093811,EMEA
Z00680,39.0944,-122.265918,NAM
Z00681,52.681587,-1.581546,EMEA
Z00682,30.391878,-93.435552,NAM
Z00683,42.499094,-1.541732,EMEA
Z00684,31.200143,-84.941158,NAM
Z00685,-23.509821,-47.963235,LATAM
Z00686,48.713195,1.223738,EMEA
Z00687,56.755703,-4.7745,EMEA
Z00688,37.384745,108.296016,APAC
Z00689,39.499491,-117.511339,NAM
Z00690,41.183108,-83.163831,NAM
Z00691,50.119365,4.426174,EMEA
Z00692,46.936505,-92.146711,NAM
Z00693,43.874537,-123.16332,NAM
Z00694,52.11379,10.93799,EMEA
Z00695,34.975451,136.139528,APAC
Z00696,43.484573,79.346228,APAC
Z00697,43.331572,-79.718727,NAM
Z00698,41.063336,-1.128254,EMEA
Z00699,29.787398,-80.49646,NAM
Z00700,54.642165,-111.406631,NAM
Z00701,49.385164,18.505628,EMEA
