hub_id,part_id,part_cost_P_k,hub_existing_T_j,new_hub_transfer_cost
H002,P0080,16.61,0,50.0
H002,P0082,104.8,0,50.0
H002,P0083,44.38,0,50.0
H002,P0085,80.34,0,50.0
H002,P0086,213.5,0,50.0
H002,P0087,110.25,0,50.0
H002,P0088,73.46,0,50.0
H002,P0089,120.37,0,50.0
H002,P0090,285.83,0,50.0
H002,P0091,75.24,0,50.0
H002,P0092,31.67,0,50.0
H002,P0093,705.13,0,50.0
H002,P0095,59.06,0,50.0
H002,P0096,128.91,0,50.0
H002,P0097,34.24,0,50.0
H002,P0098,132.02,0,50.0
H002,P0099,303.75,0,50.0
H002,P0100,24.61,0,50.0
H002,P0101,305.51,0,50.0
H002,P0102,289.61,0,50.0
H002,P0103,109.61,0,50.0
H002,P0104,153.53,0,50.0
H002,P0105,103.71,0,50.0
H002,P0106,93.72,0,50.0
H002,P0107,26.21,0,50.0
H002,P0108,607.29,0,50.0
H002,P0109,76.5,0,50.0
H002,P0110,158.05,0,50.0
H002,P0111,114.04,0,50.0
H002,P0112,210.93,0,50.0
H002,P0113,233.23,0,50.0
H002,P0114,55.84,0,50.0
H002,P0115,193.97,0,50.0
H002,P0116,109.8,0,50.0
H002,P0117,63.21,0,50.0
H002,P0118,449.87,0,50.0
H002,P0119,404.38,0,50.0
H002,P0120,62.03,0,50.0
H002,P0121,106.66,0,50.0
H002,P0123,50.3,0,50.0
H002,P0124,57.83,0,50.0
H002,P0125,230.64,0,50.0
H002,P0127,37.53,0,50.0
H002,P0128,181.36,0,50.0
H002,P0130,423.25,0,50.0
H002,P0131,58.96,0,50.0
H002,P0132,90.38,0,50.0
H002,P0133,69.66,0,50.0
H002,P0134,17.43,0,50.0
H002,P0135,191.46,0,50.0
H002,P0137,330.71,0,50.0
H002,P0138,118.16,0,50.0
H002,P0139,255.36,0,50.0
H002,P0140,121.82,0,50.0
H002,P0141,128.62,0,50.0
H002,P0142,68.04,0,50.0
H002,P0143,121.45,0,50.0
H002,P0144,59.89,0,50.0
H002,P0145,240.17,0,50.0
H002,P0146,76.26,0,50.0
H002,P0147,54.63,0,50.0
H002,P0148,127.06,0,50.0
H002,P0149,132.78,0,50.0
H002,P0150,30.6,0,50.0
H003,P0002,39.46,1,0.0
H003,P0004,155.48,1,0.0
H003,P0006,113.28,1,0.0
H003,P0009,16.32,1,0.0
H003,P0010,250.49,1,0.0
H003,P0011,589.23,1,0.0
H003,P0012,207.39,1,0.0
H003,P0013,73.03,1,0.0
H003,P0016,214.87,1,0.0
H003,P0017,541.53,1,0.0
H003,P0018,251.34,1,0.0
H003,P0020,95.42,1,0.0
H003,P0022,90.6,1,0.0
H003,P0025,73.38,1,0.0
H003,P0027,341.54,1,0.0
H003,P0028,163.02,1,0.0
H003,P0029,361.91,1,0.0
H003,P0030,223.59,1,0.0
H003,P0033,88.81,1,0.0
H003,P0034,32.27,1,0.0
H003,P0035,207.65,1,0.0
H003,P0038,343.52,1,0.0
H003,P0040,15.23,1,0.0
H003,P0042,161.32,1,0.0
H003,P0044,77.86,1,0.0
H003,P0045,63.43,1,0.0
H003,P0047,156.44,1,0.0
H003,P0049,174.18,1,0.0
H003,P0050,42.37,1,0.0
H003,P0052,147.39,1,0.0
H003,P0054,138.22,1,0.0
H003,P0055,120.53,1,0.0
H003,P0057,230.74,1,0.0
H003,P0060,25.33,1,0.0
H003,P0061,13.61,1,0.0
H003,P0063,121.96,1,0.0
H003,P0064,317.92,1,0.0
H003,P0065,95.94,1,0.0
H003,P0066,257.53,1,0.0
H003,P0070,537.33,1,0.0
H003,P0071,172.88,1,0.0
H003,P0073,18.14,1,0.0
H003,P0074,182.94,1,0.0
H003,P0076,1292.39,1,0.0
H003,P0077,76.72,1,0.0
H003,P0078,217.63,1,0.0
H003,P0080,16.61,1,0.0
H003,P0085,80.34,1,0.0
H003,P0086,213.5,1,0.0
H003,P0087,110.25,1,0.0
H003,P0088,73.46,1,0.0
H003,P0089,120.37,1,0.0
H003,P0090,285.83,1,0.0
H003,P0092,31.67,1,0.0
H003,P0093,705.13,1,0.0
H003,P0095,59.06,1,0.0
H003,P0099,303.75,1,0.0
H003,P0101,305.51,1,0.0
H003,P0103,109.61,1,0.0
H003,P0104,153.53,1,0.0
H003,P0105,103.71,1,0.0
H003,P0107,26.21,1,0.0
H003,P0109,76.5,1,0.0
H003,P0111,114.04,1,0.0
H003,P0113,233.23,1,0.0
H003,P0114,55.84,1,0.0
H003,P0115,193.97,1,0.0
H003,P0118,449.87,1,0.0
H003,P0119,404.38,1,0.0
H003,P0120,62.03,1,0.0
H003,P0127,37.53,1,0.0
H003,P0132,90.38,1,0.0
H003,P0133,69.66,1,0.0
H003,P0134,17.43,1,0.0
H003,P0135,191.46,1,0.0
H003,P0138,118.16,1,0.0
H003,P0139,255.36,1,0.0
H003,P0141,128.62,1,0.0
H003,P0142,68.04,1,0.0
H003,P0143,121.45,1,0.0
H003,P0146,76.26,1,0.0
H003,P0147,54.63,1,0.0
H003,P0148,127.06,1,0.0
H003,P0150,30.6,1,0.0
H004,P0001,14.09,0,50.0
H004,P0002,39.46,0,50.0
H004,P0003,72.99,0,50.0
H004,P0004,155.48,0,50.0
H004,P0005,29.91,0,50.0
H004,P0006,113.28,0,50.0
H004,P0007,136.46,0,50.0
H004,P0008,163.22,0,50.0
H004,P0009,16.32,0,50.0
H004,P0010,250.49,0,50.0
H004,P0011,589.23,0,50.0
H004,P0013,73.03,0,50.0
H004,P0014,80.6,0,50.0
H004,P0015,12.94,0,50.0
H004,P0016,214.87,0,50.0
H004,P0017,541.53,0,50.0
H004,P0020,95.42,0,50.0
H004,P0022,90.6,0,50.0
H004,P0023,354.8,0,50.0
H004,P0024,29.13,0,50.0
H004,P0025,73.38,0,50.0
H004,P0027,341.54,0,50.0
H004,P0028,163.02,0,50.0
H004,P0029,361.91,0,50.0
H004,P0030,223.59,0,50.0
H004,P0039,166.2,0,50.0
H004,P0040,15.23,0,50.0
H004,P0041,258.18,0,50.0
H004,P0042,161.32,0,50.0
H004,P0045,63.43,0,50.0
H004,P0046,363.82,0,50.0
H004,P0049,174.18,0,50.0
H004,P0050,42.37,0,50.0
H004,P0051,23.91,0,50.0
H004,P0052,147.39,0,50.0
H004,P0054,138.22,0,50.0
H004,P0055,120.53,0,50.0
H004,P0057,230.74,0,50.0
H004,P0058,166.38,0,50.0
H004,P0060,25.33,0,50.0
H004,P0062,38.28,0,50.0
H004,P0064,317.92,0,50.0
H004,P0065,95.94,0,50.0
H004,P0066,257.53,0,50.0
H004,P0068,1192.27,0,50.0
H004,P0069,181.27,0,50.0
H004,P0071,172.88,0,50.0
H004,P0073,18.14,0,50.0
H004,P0074,182.94,0,50.0
H004,P0075,311.46,0,50.0
H004,P0076,1292.39,0,50.0
H004,P0077,76.72,0,50.0
H004,P0078,217.63,0,50.0
H004,P0079,126.14,0,50.0
H004,P0080,16.61,0,50.0
H004,P0082,104.8,0,50.0
H004,P0083,44.38,0,50.0
H004,P0084,639.49,0,50.0
H004,P0085,80.34,0,50.0
H004,P0086,213.5,0,50.0
H004,P0087,110.25,0,50.0
H004,P0089,120.37,0,50.0
H004,P0090,285.83,0,50.0
H004,P0091,75.24,0,50.0
H004,P0092,31.67,0,50.0
H004,P0093,705.13,0,50.0
H004,P0095,59.06,0,50.0
H004,P0099,303.75,0,50.0
H004,P0101,305.51,0,50.0
H004,P0103,109.61,0,50.0
H004,P0104,153.53,0,50.0
H004,P0105,103.71,0,50.0
H004,P0108,607.29,0,50.0
H004,P0109,76.5,0,50.0
H004,P0110,158.05,0,50.0
H004,P0111,114.04,0,50.0
H004,P0112,210.93,0,50.0
H004,P0115,193.97,0,50.0
H004,P0117,63.21,0,50.0
H004,P0118,449.87,0,50.0
H004,P0120,62.03,0,50.0
H004,P0122,56.37,0,50.0
H004,P0124,57.83,0,50.0
H004,P0125,230.64,0,50.0
H004,P0127,37.53,0,50.0
H004,P0129,73.26,0,50.0
H004,P0130,423.25,0,50.0
H004,P0131,58.96,0,50.0
H004,P0133,69.66,0,50.0
H004,P0134,17.43,0,50.0
H004,P0135,191.46,0,50.0
H004,P0136,261.74,0,50.0
H004,P0137,330.71,0,50.0
H004,P0138,118.16,0,50.0
H004,P0139,255.36,0,50.0
H004,P0141,128.62,0,50.0
H004,P0143,121.45,0,50.0
H004,P0144,59.89,0,50.0
H004,P0145,240.17,0,50.0
H004,P0147,54.63,0,50.0
H004,P0148,127.06,0,50.0
H004,P0149,132.78,0,50.0
H004,P0150,30.6,0,50.0
H005,P0002,39.46,0,50.0
H005,P0003,72.99,0,50.0
H005,P0004,155.48,0,50.0
H005,P0005,29.91,0,50.0
H005,P0006,113.28,0,50.0
H005,P0007,136.46,0,50.0
H005,P0008,163.22,0,50.0
H005,P0009,16.32,0,50.0
H005,P0010,250.49,0,50.0
H005,P0011,589.23,0,50.0
H005,P0012,207.39,0,50.0
H005,P0013,73.03,0,50.0
H005,P0015,12.94,0,50.0
H005,P0016,214.87,0,50.0
H005,P0017,541.53,0,50.0
H005,P0018,251.34,0,50.0
H005,P0019,9.6,0,50.0
H005,P0020,95.42,0,50.0
H005,P0021,127.62,0,50.0
H005,P0022,90.6,0,50.0
H005,P0023,354.8,0,50.0
H005,P0024,29.13,0,50.0
H005,P0025,73.38,0,50.0
H005,P0026,239.29,0,50.0
H005,P0027,341.54,0,50.0
H005,P0028,163.02,0,50.0
H005,P0029,361.91,0,50.0
H005,P0030,223.59,0,50.0
H005,P0032,448.46,0,50.0
H005,P0033,88.81,0,50.0
H005,P0035,207.65,0,50.0
H005,P0036,716.58,0,50.0
H005,P0037,331.92,0,50.0
H005,P0039,166.2,0,50.0
H005,P0040,15.23,0,50.0
H005,P0041,258.18,0,50.0
H005,P0042,161.32,0,50.0
H005,P0043,13.0,0,50.0
H005,P0044,77.86,0,50.0
H005,P0045,63.43,0,50.0
H005,P0046,363.82,0,50.0
H005,P0047,156.44,0,50.0
H005,P0049,174.18,0,50.0
H005,P0050,42.37,0,50.0
H005,P0051,23.91,0,50.0
H005,P0052,147.39,0,50.0
H005,P0053,107.51,0,50.0
H005,P0054,138.22,0,50.0
H005,P0056,89.33,0,50.0
H005,P0057,230.74,0,50.0
H005,P0058,166.38,0,50.0
H005,P0059,79.92,0,50.0
H005,P0060,25.33,0,50.0
H005,P0061,13.61,0,50.0
H005,P0062,38.28,0,50.0
H005,P0063,121.96,0,50.0
H005,P0064,317.92,0,50.0
H005,P0065,95.94,0,50.0
H005,P0066,257.53,0,50.0
H005,P0067,397.96,0,50.0
H005,P0068,1192.27,0,50.0
H005,P0069,181.27,0,50.0
H005,P0070,537.33,0,50.0
H005,P0071,172.88,0,50.0
H005,P0073,18.14,0,50.0
H005,P0074,182.94,0,50.0
H005,P0075,311.46,0,50.0
H005,P0076,1292.39,0,50.0
H005,P0077,76.72,0,50.0
H005,P0078,217.63,0,50.0
H005,P0080,16.61,0,50.0
H005,P0082,104.8,0,50.0
H005,P0083,44.38,0,50.0
H005,P0084,639.49,0,50.0
H005,P0085,80.34,0,50.0
H005,P0086,213.5,0,50.0
H005,P0087,110.25,0,50.0
H005,P0088,73.46,0,50.0
H005,P0089,120.37,0,50.0
H005,P0090,285.83,0,50.0
H005,P0091,75.24,0,50.0
H005,P0092,31.67,0,50.0
H005,P0093,705.13,0,50.0
H005,P0094,207.9,0,50.0
H005,P0095,59.06,0,50.0
H005,P0097,34.24,0,50.0
H005,P0098,132.02,0,50.0
H005,P0099,303.75,0,50.0
H005,P0100,24.61,0,50.0
H005,P0101,305.51,0,50.0
H005,P0102,289.61,0,50.0
H005,P0103,109.61,0,50.0
H005,P0104,153.53,0,50.0
H005,P0105,103.71,0,50.0
H005,P0106,93.72,0,50.0
H005,P0107,26.21,0,50.0
H005,P0108,607.29,0,50.0
H005,P0109,76.5,0,50.0
H005,P0110,158.05,0,50.0
H005,P0111,114.04,0,50.0
H005,P0112,210.93,0,50.0
H005,P0113,233.23,0,50.0
H005,P0114,55.84,0,50.0
H005,P0115,193.97,0,50.0
H005,P0117,63.21,0,50.0
H005,P0118,449.87,0,50.0
H005,P0120,62.03,0,50.0
H005,P0121,106.66,0,50.0
H005,P0122,56.37,0,50.0
H005,P0123,50.3,0,50.0
H005,P0124,57.83,0,50.0
H005,P0125,230.64,0,50.0
H005,P0126,39.12,0,50.0
H005,P0127,37.53,0,50.0
H005,P0129,73.26,0,50.0
H005,P0130,423.25,0,50.0
H005,P0131,58.96,0,50.0
H005,P0132,90.38,0,50.0
H005,P0133,69.66,0,50.0
H005,P0134,17.43,0,50.0
H005,P0135,191.46,0,50.0
H005,P0136,261.74,0,50.0
H005,P0137,330.71,0,50.0
H005,P0138,118.16,0,50.0
H005,P0139,255.36,0,50.0
H005,P0141,128.62,0,50.0
H005,P0142,68.04,0,50.0
H005,P0143,121.45,0,50.0
H005,P0144,59.89,0,50.0
H005,P0145,240.17,0,50.0
H005,P0146,76.26,0,50.0
H005,P0147,54.63,0,50.0
H005,P0148,127.06,0,50.0
H005,P0149,132.78,0,50.0
H005,P0150,30.6,0,50.0
H006,P0001,14.09,1,0.0
H006,P0002,39.46,1,0.0
H006,P0003,72.99,1,0.0
H006,P0004,155.48,1,0.0
H006,P0005,29.91,1,0.0
H006,P0006,113.28,1,0.0
H006,P0007,136.46,1,0.0
H006,P0009,16.32,1,0.0
H006,P0010,250.49,1,0.0
H006,P0011,589.23,1,0.0
H006,P0012,207.39,1,0.0
H006,P0013,73.03,1,0.0
H006,P0015,12.94,1,0.0
H006,P0016,214.87,1,0.0
H006,P0017,541.53,1,0.0
H006,P0018,251.34,1,0.0
H006,P0020,95.42,1,0.0
H006,P0021,127.62,1,0.0
H006,P0022,90.6,1,0.0
H006,P0023,354.8,1,0.0
H006,P0024,29.13,1,0.0
H006,P0025,73.38,1,0.0
H006,P0027,341.54,1,0.0
H006,P0028,163.02,1,0.0
H006,P0029,361.91,1,0.0
H006,P0030,223.59,1,0.0
H006,P0032,448.46,1,0.0
H006,P0033,88.81,1,0.0
H006,P0035,207.65,1,0.0
H006,P0036,716.58,1,0.0
H006,P0037,331.92,1,0.0
H006,P0039,166.2,1,0.0
H006,P0040,15.23,1,0.0
H006,P0042,161.32,1,0.0
H006,P0043,13.0,1,0.0
H006,P0044,77.86,1,0.0
H006,P0045,63.43,1,0.0
H006,P0046,363.82,1,0.0
H006,P0047,156.44,1,0.0
H006,P0049,174.18,1,0.0
H006,P0050,42.37,1,0.0
H006,P0051,23.91,1,0.0
H006,P0052,147.39,1,0.0
H006,P0054,138.22,1,0.0
H006,P0055,120.53,1,0.0
H006,P0056,89.33,1,0.0
H006,P0058,166.38,1,0.0
H006,P0059,79.92,1,0.0
H006,P0060,25.33,1,0.0
H006,P0062,38.28,1,0.0
H006,P0063,121.96,1,0.0
H006,P0064,317.92,1,0.0
H006,P0065,95.94,1,0.0
H006,P0066,257.53,1,0.0
H006,P0067,397.96,1,0.0
H006,P0068,1192.27,1,0.0
H006,P0069,181.27,1,0.0
H006,P0070,537.33,1,0.0
H006,P0071,172.88,1,0.0
H006,P0073,18.14,1,0.0
H006,P0074,182.94,1,0.0
H006,P0076,1292.39,1,0.0
H006,P0077,76.72,1,0.0
H006,P0079,126.14,1,0.0
H006,P0080,16.61,1,0.0
H006,P0082,104.8,1,0.0
H006,P0083,44.38,1,0.0
H006,P0085,80.34,1,0.0
H006,P0086,213.5,1,0.0
H006,P0087,110.25,1,0.0
H006,P0089,120.37,1,0.0
H006,P0090,285.83,1,0.0
H006,P0091,75.24,1,0.0
H006,P0092,31.67,1,0.0
H006,P0093,705.13,1,0.0
H006,P0094,207.9,1,0.0
H006,P0095,59.06,1,0.0
H006,P0097,34.24,1,0.0
H006,P0098,132.02,1,0.0
H006,P0099,303.75,1,0.0
H006,P0100,24.61,1,0.0
H006,P0101,305.51,1,0.0
H006,P0104,153.53,1,0.0
H006,P0107,26.21,1,0.0
H006,P0108,607.29,1,0.0
H006,P0109,76.5,1,0.0
H006,P0110,158.05,1,0.0
H006,P0111,114.04,1,0.0
H006,P0112,210.93,1,0.0
H006,P0113,233.23,1,0.0
H006,P0114,55.84,1,0.0
H006,P0115,193.97,1,0.0
H006,P0116,109.8,1,0.0
H006,P0117,63.21,1,0.0
H006,P0118,449.87,1,0.0
H006,P0119,404.38,1,0.0
H006,P0120,62.03,1,0.0
H006,P0122,56.37,1,0.0
H006,P0123,50.3,1,0.0
H006,P0124,57.83,1,0.0
H006,P0126,39.12,1,0.0
H006,P0127,37.53,1,0.0
H006,P0129,73.26,1,0.0
H006,P0130,423.25,1,0.0
H006,P0131,58.96,1,0.0
H006,P0132,90.38,1,0.0
H006,P0133,69.66,1,0.0
H006,P0134,17.43,1,0.0
H006,P0136,261.74,1,0.0
H006,P0137,330.71,1,0.0
H006,P0138,118.16,1,0.0
H006,P0139,255.36,1,0.0
H006,P0140,121.82,1,0.0
H006,P0142,68.04,1,0.0
H006,P0143,121.45,1,0.0
H006,P0144,59.89,1,0.0
H006,P0145,240.17,1,0.0
H006,P0146,76.26,1,0.0
H006,P0147,54.63,1,0.0
H006,P0148,127.06,1,0.0
H006,P0149,132.78,1,0.0
H006,P0150,30.6,1,0.0
H007,P0001,14.09,1,0.0
H007,P0002,39.46,1,0.0
H007,P0003,72.99,1,0.0
H007,P0004,155.48,1,0.0
H007,P0005,29.91,1,0.0
H007,P0006,113.28,1,0.0
H007,P0007,136.46,1,0.0
H007,P0009,16.32,1,0.0
H007,P0010,250.49,1,0.0
H007,P0011,589.23,1,0.0
H007,P0013,73.03,1,0.0
H007,P0014,80.6,1,0.0
H007,P0015,12.94,1,0.0
H007,P0016,214.87,1,0.0
H007,P0017,541.53,1,0.0
H007,P0018,251.34,1,0.0
H007,P0019,9.6,1,0.0
H007,P0020,95.42,1,0.0
H007,P0021,127.62,1,0.0
H007,P0022,90.6,1,0.0
H007,P0023,354.8,1,0.0
H007,P0024,29.13,1,0.0
H007,P0025,73.38,1,0.0
H007,P0027,341.54,1,0.0
H007,P0029,361.91,1,0.0
H007,P0030,223.59,1,0.0
H007,P0031,53.96,1,0.0
H007,P0032,448.46,1,0.0
H007,P0037,331.92,1,0.0
H007,P0038,343.52,1,0.0
H007,P0040,15.23,1,0.0
H007,P0041,258.18,1,0.0
H007,P0042,161.32,1,0.0
H007,P0043,13.0,1,0.0
H007,P0044,77.86,1,0.0
H007,P0045,63.43,1,0.0
H007,P0046,363.82,1,0.0
H007,P0047,156.44,1,0.0
H007,P0048,183.1,1,0.0
H007,P0049,174.18,1,0.0
H007,P0050,42.37,1,0.0
H007,P0051,23.91,1,0.0
H007,P0052,147.39,1,0.0
H007,P0053,107.51,1,0.0
H007,P0054,138.22,1,0.0
H007,P0055,120.53,1,0.0
H007,P0056,89.33,1,0.0
H007,P0057,230.74,1,0.0
H007,P0058,166.38,1,0.0
H007,P0059,79.92,1,0.0
H007,P0060,25.33,1,0.0
H007,P0062,38.28,1,0.0
H007,P0063,121.96,1,0.0
H007,P0064,317.92,1,0.0
H007,P0065,95.94,1,0.0
H007,P0066,257.53,1,0.0
H007,P0068,1192.27,1,0.0
H007,P0071,172.88,1,0.0
H007,P0073,18.14,1,0.0
H007,P0074,182.94,1,0.0
H007,P0075,311.46,1,0.0
H007,P0076,1292.39,1,0.0
H007,P0077,76.72,1,0.0
H007,P0078,217.63,1,0.0
H007,P0079,126.14,1,0.0
H007,P0080,16.61,1,0.0
H007,P0082,104.8,1,0.0
H007,P0083,44.38,1,0.0
H007,P0085,80.34,1,0.0
H007,P0086,213.5,1,0.0
H007,P0087,110.25,1,0.0
H007,P0089,120.37,1,0.0
H007,P0090,285.83,1,0.0
H007,P0091,75.24,1,0.0
H007,P0092,31.67,1,0.0
H007,P0093,705.13,1,0.0
H007,P0094,207.9,1,0.0
H007,P0095,59.06,1,0.0
H007,P0097,34.24,1,0.0
H007,P0099,303.75,1,0.0
H007,P0100,24.61,1,0.0
H007,P0101,305.51,1,0.0
H007,P0103,109.61,1,0.0
H007,P0104,153.53,1,0.0
H007,P0105,103.71,1,0.0
H007,P0106,93.72,1,0.0
H007,P0107,26.21,1,0.0
H007,P0108,607.29,1,0.0
H007,P0110,158.05,1,0.0
H007,P0111,114.04,1,0.0
H007,P0112,210.93,1,0.0
H007,P0113,233.23,1,0.0
H007,P0114,55.84,1,0.0
H007,P0115,193.97,1,0.0
H007,P0118,449.87,1,0.0
H007,P0119,404.38,1,0.0
H007,P0120,62.03,1,0.0
H007,P0121,106.66,1,0.0
H007,P0122,56.37,1,0.0
H007,P0123,50.3,1,0.0
H007,P0124,57.83,1,0.0
H007,P0125,230.64,1,0.0
H007,P0126,39.12,1,0.0
H007,P0128,181.36,1,0.0
H007,P0131,58.96,1,0.0
H007,P0132,90.38,1,0.0
H007,P0133,69.66,1,0.0
H007,P0134,17.43,1,0.0
H007,P0136,261.74,1,0.0
H007,P0137,330.71,1,0.0
H007,P0138,118.16,1,0.0
H007,P0141,128.62,1,0.0
H007,P0142,68.04,1,0.0
H007,P0144,59.89,1,0.0
H007,P0146,76.26,1,0.0
H007,P0147,54.63,1,0.0
H007,P0149,132.78,1,0.0
H007,P0150,30.6,1,0.0
H008,P0001,14.09,0,50.0
H008,P0002,39.46,0,50.0
H008,P0004,155.48,0,50.0
H008,P0005,29.91,0,50.0
H008,P0006,113.28,0,50.0
H008,P0007,136.46,0,50.0
H008,P0010,250.49,0,50.0
