hub_id,status,opened,closed,existing_T_j,opened_new_hub,stocked_part_count,assignment_count,fixed_open_cost_if_open
H093,CLOSED,0,1,1,0,0,0,0.0
H094,CLOSED,0,1,1,0,0,0,0.0
H095,CLOSED,0,1,1,0,0,0,0.0
H096,CLOSED,0,1,0,0,0,0,0.0
H097,CLOSED,0,1,1,0,0,0,0.0
H098,CLOSED,0,1,0,0,0,0,0.0
H099,CLOSED,0,1,1,0,0,0,0.0
H100,CLOSED,0,1,1,0,0,0,0.0
H101,CLOSED,0,1,1,0,0,0,0.0
H102,CLOSED,0,1,1,0,0,0,0.0
H103,OPEN,1,0,1,0,365,573,500000.0
H104,CLOSED,0,1,1,0,0,0,0.0
H105,CLOSED,0,1,1,0,0,0,0.0
H106,OPEN,1,0,1,0,194,231,500000.0
H107,OPEN,1,0,0,1,316,422,500000.0
H108,CLOSED,0,1,0,0,0,0,0.0
H109,CLOSED,0,1,1,0,0,0,0.0
H110,CLOSED,0,1,1,0,0,0,0.0
H111,CLOSED,0,1,1,0,0,0,0.0
H112,CLOSED,0,1,0,0,0,0,0.0
H113,CLOSED,0,1,1,0,0,0,0.0
H114,OPEN,1,0,1,0,314,409,500000.0
H115,OPEN,1,0,0,1,270,329,500000.0
H116,CLOSED,0,1,0,0,0,0,0.0
H117,CLOSED,0,1,1,0,0,0,0.0
H118,OPEN,1,0,1,0,219,252,500000.0
H119,CLOSED,0,1,1,0,0,0,0.0
H120,CLOSED,0,1,1,0,0,0,0.0
H121,CLOSED,0,1,0,0,0,0,0.0
H122,CLOSED,0,1,1,0,0,0,0.0
H123,CLOSED,0,1,1,0,0,0,0.0
H124,OPEN,1,0,1,0,272,344,500000.0
H125,CLOSED,0,1,1,0,0,0,0.0
H126,CLOSED,0,1,1,0,0,0,0.0
H127,CLOSED,0,1,1,0,0,0,0.0
H128,CLOSED,0,1,0,0,0,0,0.0
H129,CLOSED,0,1,1,0,0,0,0.0
H130,CLOSED,0,1,1,0,0,0,0.0
H131,OPEN,1,0,1,0,244,302,500000.0
H132,OPEN,1,0,1,0,389,701,500000.0
H133,CLOSED,0,1,1,0,0,0,0.0
H134,OPEN,1,0,1,0,264,306,500000.0
H135,CLOSED,0,1,1,0,0,0,0.0
H136,CLOSED,0,1,0,0,0,0,0.0
H137,CLOSED,0,1,1,0,0,0,0.0
H138,OPEN,1,0,1,0,416,731,500000.0
H139,OPEN,1,0,1,0,269,328,500000.0
H140,CLOSED,0,1,0,0,0,0,0.0
H141,OPEN,1,0,0,1,339,456,500000.0
H142,CLOSED,0,1,0,0,0,0,0.0
H143,CLOSED,0,1,1,0,0,0,0.0
H144,CLOSED,0,1,1,0,0,0,0.0
H145,CLOSED,0,1,1,0,0,0,0.0
H146,OPEN,1,0,1,0,416,656,500000.0
H147,OPEN,1,0,0,1,376,559,500000.0
H148,OPEN,1,0,0,1,527,980,500000.0
H149,CLOSED,0,1,1,0,0,0,0.0
H150,CLOSED,0,1,1,0,0,0,0.0
H151,CLOSED,0,1,1,0,0,0,0.0
H152,OPEN,1,0,1,0,495,968,500000.0
H153,CLOSED,0,1,1,0,0,0,0.0
H154,CLOSED,0,1,1,0,0,0,0.0
H155,CLOSED,0,1,1,0,0,0,0.0
H156,CLOSED,0,1,1,0,0,0,0.0
H157,OPEN,1,0,1,0,275,354,500000.0
H158,CLOSED,0,1,1,0,0,0,0.0
H159,CLOSED,0,1,1,0,0,0,0.0
H160,OPEN,1,0,1,0,338,529,500000.0
H161,CLOSED,0,1,1,0,0,0,0.0
H162,CLOSED,0,1,0,0,0,0,0.0
H163,CLOSED,0,1,1,0,0,0,0.0
H164,CLOSED,0,1,0,0,0,0,0.0
H165,OPEN,1,0,0,1,127,134,500000.0
H166,CLOSED,0,1,1,0,0,0,0.0
H167,OPEN,1,0,0,1,440,678,500000.0
H168,CLOSED,0,1,1,0,0,0,0.0
H169,CLOSED,0,1,1,0,0,0,0.0
H170,CLOSED,0,1,1,0,0,0,0.0
H171,OPEN,1,0,0,1,220,273,500000.0
H172,CLOSED,0,1,1,0,0,0,0.0
H173,CLOSED,0,1,1,0,0,0,0.0
H174,OPEN,1,0,1,0,320,412,500000.0
H175,OPEN,1,0,0,1,535,1010,500000.0
H176,OPEN,1,0,1,0,233,278,500000.0
H177,OPEN,1,0,1,0,301,378,500000.0
H178,CLOSED,0,1,1,0,0,0,0.0
H179,CLOSED,0,1,1,0,0,0,0.0
H180,OPEN,1,0,0,1,227,265,500000.0
H181,OPEN,1,0,0,1,262,334,500000.0
H182,OPEN,1,0,1,0,280,352,500000.0
H183,CLOSED,0,1,0,0,0,0,0.0
H184,CLOSED,0,1,0,0,0,0,0.0
H185,CLOSED,0,1,1,0,0,0,0.0
H186,OPEN,1,0,1,0,331,487,500000.0
H187,OPEN,1,0,0,1,316,437,500000.0
H188,CLOSED,0,1,0,0,0,0,0.0
H189,CLOSED,0,1,1,0,0,0,0.0
H190,CLOSED,0,1,1,0,0,0,0.0
H191,CLOSED,0,1,0,0,0,0,0.0
H192,OPEN,1,0,1,0,289,375,500000.0
H193,CLOSED,0,1,1,0,0,0,0.0
H194,CLOSED,0,1,1,0,0,0,0.0
H195,CLOSED,0,1,1,0,0,0,0.0
H196,CLOSED,0,1,0,0,0,0,0.0
H197,CLOSED,0,1,0,0,0,0,0.0
H198,CLOSED,0,1,0,0,0,0,0.0
H199,CLOSED,0,1,0,0,0,0,0.0
H200,CLOSED,0,1,1,0,0,0,0.0
H201,CLOSED,0,1,1,0,0,0,0.0
H202,OPEN,1,0,1,0,284,356,500000.0
H203,CLOSED,0,1,0,0,0,0,0.0
H204,CLOSED,0,1,1,0,0,0,0.0
H205,CLOSED,0,1,0,0,0,0,0.0
H206,CLOSED,0,1,1,0,0,0,0.0
H207,CLOSED,0,1,1,0,0,0,0.0
H208,OPEN,1,0,1,0,342,445,500000.0
H209,OPEN,1,0,1,0,384,545,500000.0
H210,CLOSED,0,1,1,0,0,0,0.0
H211,OPEN,1,0,1,0,292,366,500000.0
H212,CLOSED,0,1,1,0,0,0,0.0
H213,OPEN,1,0,0,1,267,321,500000.0
H214,CLOSED,0,1,1,0,0,0,0.0
H215,CLOSED,0,1,0,0,0,0,0.0
H216,CLOSED,0,1,1,0,0,0,0.0
H217,OPEN,1,0,0,1,373,524,500000.0
H218,CLOSED,0,1,1,0,0,0,0.0
H219,CLOSED,0,1,1,0,0,0,0.0
H220,CLOSED,0,1,1,0,0,0,0.0
H221,CLOSED,0,1,1,0,0,0,0.0
H222,OPEN,1,0,1,0,405,670,500000.0
H223,OPEN,1,0,0,1,271,320,500000.0
H224,OPEN,1,0,0,1,237,284,500000.0
H225,CLOSED,0,1,1,0,0,0,0.0
H226,CLOSED,0,1,1,0,0,0,0.0
H227,CLOSED,0,1,1,0,0,0,0.0
H228,OPEN,1,0,1,0,576,1399,500000.0
H229,CLOSED,0,1,0,0,0,0,0.0
H230,CLOSED,0,1,1,0,0,0,0.0
H231,CLOSED,0,1,1,0,0,0,0.0
H232,CLOSED,0,1,1,0,0,0,0.0
H233,CLOSED,0,1,0,0,0,0,0.0
H234,CLOSED,0,1,1,0,0,0,0.0
H235,CLOSED,0,1,1,0,0,0,0.0
H236,CLOSED,0,1,1,0,0,0,0.0
H237,CLOSED,0,1,1,0,0,0,0.0
H238,OPEN,1,0,1,0,295,449,500000.0
H239,OPEN,1,0,1,0,231,285,500000.0
H240,CLOSED,0,1,0,0,0,0,0.0
H241,CLOSED,0,1,1,0,0,0,0.0
H242,CLOSED,0,1,0,0,0,0,0.0
H243,CLOSED,0,1,1,0,0,0,0.0
H244,CLOSED,0,1,1,0,0,0,0.0
H245,CLOSED,0,1,1,0,0,0,0.0
H246,OPEN,1,0,1,0,545,1051,500000.0
H247,CLOSED,0,1,1,0,0,0,0.0
H248,CLOSED,0,1,1,0,0,0,0.0
H249,CLOSED,0,1,1,0,0,0,0.0
H250,CLOSED,0,1,1,0,0,0,0.0
H251,CLOSED,0,1,1,0,0,0,0.0
H252,CLOSED,0,1,1,0,0,0,0.0
H253,CLOSED,0,1,1,0,0,0,0.0
H254,CLOSED,0,1,1,0,0,0,0.0
H255,CLOSED,0,1,1,0,0,0,0.0
H256,CLOSED,0,1,1,0,0,0,0.0
H257,CLOSED,0,1,1,0,0,0,0.0
H258,CLOSED,0,1,1,0,0,0,0.0
H259,CLOSED,0,1,1,0,0,0,0.0
H260,CLOSED,0,1,1,0,0,0,0.0
H261,CLOSED,0,1,0,0,0,0,0.0
H262,CLOSED,0,1,1,0,0,0,0.0
H263,CLOSED,0,1,1,0,0,0,0.0
H264,CLOSED,0,1,1,0,0,0,0.0
H265,CLOSED,0,1,0,0,0,0,0.0
H266,CLOSED,0,1,1,0,0,0,0.0
H267,CLOSED,0,1,0,0,0,0,0.0
H268,CLOSED,0,1,0,0,0,0,0.0
H269,OPEN,1,0,0,1,223,289,500000.0
H270,OPEN,1,0,1,0,388,617,500000.0
H271,OPEN,1,0,1,0,212,250,500000.0
H272,CLOSED,0,1,1,0,0,0,0.0
H273,CLOSED,0,1,1,0,0,0,0.0
H274,CLOSED,0,1,1,0,0,0,0.0
H275,OPEN,1,0,1,0,389,597,500000.0
H276,CLOSED,0,1,0,0,0,0,0.0
H277,CLOSED,0,1,0,0,0,0,0.0
H278,CLOSED,0,1,1,0,0,0,0.0
H279,OPEN,1,0,1,0,192,216,500000.0
H280,OPEN,1,0,1,0,275,335,500000.0
H281,OPEN,1,0,0,1,186,210,500000.0
H282,CLOSED,0,1,1,0,0,0,0.0
H283,CLOSED,0,1,1,0,0,0,0.0
H284,CLOSED,0,1,1,0,0,0,0.0
H285,CLOSED,0,1,0,0,0,0,0.0
H286,CLOSED,0,1,1,0,0,0,0.0
H287,CLOSED,0,1,0,0,0,0,0.0
H288,OPEN,1,0,0,1,453,879,500000.0
H289,CLOSED,0,1,1,0,0,0,0.0
H290,OPEN,1,0,1,0,342,491,500000.0
H291,CLOSED,0,1,0,0,0,0,0.0
H292,OPEN,1,0,1,0,586,1460,500000.0
H293,CLOSED,0,1,0,0,0,0,0.0
H294,CLOSED,0,1,1,0,0,0,0.0
H295,OPEN,1,0,1,0,230,261,500000.0
H296,CLOSED,0,1,1,0,0,0,0.0
H297,OPEN,1,0,1,0,265,318,500000.0
H298,CLOSED,0,1,1,0,0,0,0.0
H299,CLOSED,0,1,0,0,0,0,0.0
H300,OPEN,1,0,1,0,372,635,500000.0
H301,CLOSED,0,1,1,0,0,0,0.0
H302,OPEN,1,0,1,0,313,436,500000.0
H303,OPEN,1,0,1,0,228,266,500000.0
H304,CLOSED,0,1,1,0,0,0,0.0
H305,CLOSED,0,1,0,0,0,0,0.0
H306,CLOSED,0,1,0,0,0,0,0.0
H307,CLOSED,0,1,1,0,0,0,0.0
H308,CLOSED,0,1,0,0,0,0,0.0
H309,OPEN,1,0,1,0,620,1696,500000.0
H310,CLOSED,0,1,0,0,0,0,0.0
H311,CLOSED,0,1,1,0,0,0,0.0
H312,OPEN,1,0,1,0,476,955,500000.0
H313,CLOSED,0,1,0,0,0,0,0.0
H314,OPEN,1,0,0,1,425,643,500000.0
H315,CLOSED,0,1,0,0,0,0,0.0
H316,OPEN,1,0,0,1,378,540,500000.0
H317,CLOSED,0,1,1,0,0,0,0.0
H318,CLOSED,0,1,0,0,0,0,0.0
H319,CLOSED,0,1,1,0,0,0,0.0
H320,CLOSED,0,1,1,0,0,0,0.0
H321,CLOSED,0,1,0,0,0,0,0.0
H322,CLOSED,0,1,1,0,0,0,0.0
H323,CLOSED,0,1,1,0,0,0,0.0
H324,OPEN,1,0,0,1,338,461,500000.0
H325,CLOSED,0,1,0,0,0,0,0.0
H326,CLOSED,0,1,1,0,0,0,0.0
H327,OPEN,1,0,1,0,404,656,500000.0
H328,OPEN,1,0,1,0,253,348,500000.0
H329,CLOSED,0,1,0,0,0,0,0.0
H330,CLOSED,0,1,1,0,0,0,0.0
H331,OPEN,1,0,1,0,456,727,500000.0
H332,CLOSED,0,1,1,0,0,0,0.0
H333,OPEN,1,0,1,0,254,304,500000.0
H334,OPEN,1,0,1,0,330,485,500000.0
H335,CLOSED,0,1,1,0,0,0,0.0
H336,OPEN,1,0,1,0,555,1436,500000.0
H337,OPEN,1,0,0,1,684,2322,500000.0
H338,OPEN,1,0,1,0,100,102,500000.0
H339,CLOSED,0,1,1,0,0,0,0.0
H340,OPEN,1,0,0,1,145,157,500000.0
H341,CLOSED,0,1,1,0,0,0,0.0
H342,CLOSED,0,1,1,0,0,0,0.0
H343,CLOSED,0,1,1,0,0,0,0.0
H344,CLOSED,0,1,1,0,0,0,0.0
H345,CLOSED,0,1,0,0,0,0,0.0
H346,OPEN,1,0,1,0,482,905,500000.0
H347,OPEN,1,0,1,0,448,928,500000.0
H348,OPEN,1,0,1,0,306,425,500000.0
H349,OPEN,1,0,1,0,497,885,500000.0
H350,CLOSED,0,1,1,0,0,0,0.0
H351,CLOSED,0,1,0,0,0,0,0.0
H352,CLOSED,0,1,0,0,0,0,0.0
H353,CLOSED,0,1,1,0,0,0,0.0
H354,CLOSED,0,1,0,0,0,0,0.0
H355,OPEN,1,0,1,0,323,426,500000.0
H356,OPEN,1,0,1,0,408,639,500000.0
H357,CLOSED,0,1,1,0,0,0,0.0
H358,CLOSED,0,1,1,0,0,0,0.0
H359,CLOSED,0,1,1,0,0,0,0.0
H360,CLOSED,0,1,1,0,0,0,0.0
H361,CLOSED,0,1,0,0,0,0,0.0
H362,OPEN,1,0,1,0,279,361,500000.0
H363,CLOSED,0,1,1,0,0,0,0.0
H364,CLOSED,0,1,1,0,0,0,0.0
H365,CLOSED,0,1,0,0,0,0,0.0
H366,OPEN,1,0,1,0,298,461,500000.0
H367,CLOSED,0,1,0,0,0,0,0.0
H368,OPEN,1,0,1,0,262,325,500000.0
H369,CLOSED,0,1,1,0,0,0,0.0
H370,OPEN,1,0,1,0,668,2365,500000.0
H371,CLOSED,0,1,0,0,0,0,0.0
H372,OPEN,1,0,1,0,488,836,500000.0
H373,CLOSED,0,1,1,0,0,0,0.0
H374,CLOSED,0,1,1,0,0,0,0.0
H375,CLOSED,0,1,0,0,0,0,0.0
H376,CLOSED,0,1,1,0,0,0,0.0
H377,CLOSED,0,1,0,0,0,0,0.0
H378,OPEN,1,0,1,0,710,2517,500000.0
H379,CLOSED,0,1,1,0,0,0,0.0
H380,CLOSED,0,1,1,0,0,0,0.0
H381,OPEN,1,0,1,0,252,295,500000.0
H382,OPEN,1,0,1,0,333,679,500000.0
H383,OPEN,1,0,1,0,350,499,500000.0
H384,OPEN,1,0,0,1,311,399,500000.0
H385,OPEN,1,0,0,1,459,756,500000.0
H386,OPEN,1,0,1,0,358,516,500000.0
H387,CLOSED,0,1,0,0,0,0,0.0
H388,OPEN,1,0,1,0,387,580,500000.0
H389,CLOSED,0,1,0,0,0,0,0.0
H390,OPEN,1,0,1,0,592,1345,500000.0
H391,CLOSED,0,1,1,0,0,0,0.0
H392,OPEN,1,0,1,0,350,474,500000.0
H393,CLOSED,0,1,1,0,0,0,0.0
H394,OPEN,1,0,1,0,489,854,500000.0
H395,OPEN,1,0,1,0,344,473,500000.0
H396,CLOSED,0,1,0,0,0,0,0.0
H397,OPEN,1,0,1,0,306,429,500000.0
H398,OPEN,1,0,0,1,369,586,500000.0
H399,OPEN,1,0,1,0,207,239,500000.0
H400,OPEN,1,0,1,0,540,1086,500000.0
H401,OPEN,1,0,0,1,715,3557,500000.0
H402,CLOSED,0,1,1,0,0,0,0.0
H403,CLOSED,0,1,0,0,0,0,0.0
H404,OPEN,1,0,1,0,242,298,500000.0
H405,OPEN,1,0,1,0,439,717,500000.0
H406,CLOSED,0,1,0,0,0,0,0.0
H407,CLOSED,0,1,1,0,0,0,0.0
H408,OPEN,1,0,1,0,649,2004,500000.0
H409,CLOSED,0,1,0,0,0,0,0.0
H410,OPEN,1,0,1,0,641,1751,500000.0
H411,OPEN,1,0,0,1,137,149,500000.0
H412,OPEN,1,0,1,0,346,608,500000.0
H413,CLOSED,0,1,0,0,0,0,0.0
H414,OPEN,1,0,1,0,324,466,500000.0
H415,CLOSED,0,1,1,0,0,0,0.0
H416,CLOSED,0,1,0,0,0,0,0.0
H417,OPEN,1,0,0,1,544,1146,500000.0
H418,OPEN,1,0,0,1,362,485,500000.0
H419,OPEN,1,0,0,1,586,1417,500000.0
H420,OPEN,1,0,1,0,553,1136,500000.0
H421,CLOSED,0,1,1,0,0,0,0.0
H422,OPEN,1,0,0,1,346,633,500000.0
H423,OPEN,1,0,1,0,498,905,500000.0
H424,CLOSED,0,1,1,0,0,0,0.0
H425,CLOSED,0,1,1,0,0,0,0.0
H426,CLOSED,0,1,1,0,0,0,0.0
H427,OPEN,1,0,1,0,178,212,500000.0
H428,CLOSED,0,1,0,0,0,0,0.0
H429,OPEN,1,0,0,1,597,1594,500000.0
H430,CLOSED,0,1,0,0,0,0,0.0
H431,OPEN,1,0,1,0,297,411,500000.0
H432,CLOSED,0,1,1,0,0,0,0.0
H433,OPEN,1,0,0,1,463,1090,500000.0
H434,OPEN,1,0,0,1,539,1566,500000.0
H435,OPEN,1,0,0,1,499,1007,500000.0
H436,OPEN,1,0,1,0,370,530,500000.0
H437,CLOSED,0,1,1,0,0,0,0.0
H438,OPEN,1,0,1,0,736,3434,500000.0
H439,CLOSED,0,1,1,0,0,0,0.0
H440,OPEN,1,0,1,0,760,5598,500000.0
H441,CLOSED,0,1,1,0,0,0,0.0
H442,CLOSED,0,1,1,0,0,0,0.0
H443,OPEN,1,0,0,1,440,754,500000.0
H444,OPEN,1,0,1,0,624,1650,500000.0
H445,OPEN,1,0,0,1,630,2069,500000.0
H446,CLOSED,0,1,1,0,0,0,0.0
H447,OPEN,1,0,1,0,169,186,500000.0
H448,OPEN,1,0,0,1,559,1200,500000.0
H449,OPEN,1,0,1,0,280,347,500000.0
H450,OPEN,1,0,1,0,657,2255,500000.0
H451,CLOSED,0,1,1,0,0,0,0.0
H452,OPEN,1,0,1,0,679,2140,500000.0
H453,OPEN,1,0,1,0,317,469,500000.0
H454,OPEN,1,0,1,0,521,1182,500000.0
H455,CLOSED,0,1,1,0,0,0,0.0
H456,OPEN,1,0,1,0,255,311,500000.0
H457,OPEN,1,0,1,0,581,1506,500000.0
H458,OPEN,1,0,1,0,440,719,500000.0
H459,OPEN,1,0,1,0,576,1297,500000.0
H460,OPEN,1,0,1,0,625,1652,500000.0
H461,OPEN,1,0,0,1,348,510,500000.0
H462,OPEN,1,0,0,1,526,1192,500000.0
H463,OPEN,1,0,1,0,223,262,500000.0
H464,OPEN,1,0,0,1,176,198,500000.0
H465,CLOSED,0,1,1,0,0,0,0.0
H466,OPEN,1,0,0,1,614,1675,500000.0
H467,OPEN,1,0,1,0,414,628,500000.0
H468,CLOSED,0,1,1,0,0,0,0.0
H469,OPEN,1,0,1,0,150,163,500000.0
H470,CLOSED,0,1,0,0,0,0,0.0
H471,CLOSED,0,1,1,0,0,0,0.0
H472,CLOSED,0,1,1,0,0,0,0.0
H473,CLOSED,0,1,1,0,0,0,0.0
H474,CLOSED,0,1,0,0,0,0,0.0
H475,CLOSED,0,1,1,0,0,0,0.0
H476,OPEN,1,0,1,0,331,443,500000.0
H477,OPEN,1,0,0,1,665,2402,500000.0
H478,OPEN,1,0,0,1,577,1516,500000.0
H479,OPEN,1,0,1,0,475,826,500000.0
H480,CLOSED,0,1,1,0,0,0,0.0
H481,OPEN,1,0,1,0,182,200,500000.0
H482,OPEN,1,0,1,0,324,448,500000.0
H483,CLOSED,0,1,0,0,0,0,0.0
H484,CLOSED,0,1,1,0,0,0,0.0
H485,OPEN,1,0,1,0,533,1161,500000.0
H486,OPEN,1,0,1,0,150,167,500000.0
H487,OPEN,1,0,1,0,499,898,500000.0
H488,OPEN,1,0,1,0,350,507,500000.0
H489,OPEN,1,0,0,1,368,587,500000.0
H490,OPEN,1,0,1,0,753,4100,500000.0
H491,OPEN,1,0,0,1,513,1079,500000.0
H492,OPEN,1,0,1,0,502,962,500000.0
H493,CLOSED,0,1,1,0,0,0,0.0
H494,OPEN,1,0,0,1,248,299,500000.0
H495,CLOSED,0,1,1,0,0,0,0.0
H496,OPEN,1,0,1,0,554,1209,500000.0
H497,OPEN,1,0,0,1,599,1559,500000.0
H498,CLOSED,0,1,0,0,0,0,0.0
H499,OPEN,1,0,1,0,545,1144,500000.0
H500,OPEN,1,0,1,0,747,3901,500000.0
