zip_id,hub_id,d_ij
Z00018,H009,5459.52
Z00018,H010,1975.93
Z00019,H001,488.06
Z00019,H002,9819.15
Z00019,H003,4835.56
Z00019,H004,7.03
Z00019,H005,4892.7
Z00019,H006,7604.75
Z00019,H007,3462.4
Z00019,H008,6476.1
Z00019,H009,3273.27
Z00019,H010,7484.81
Z00020,H001,3279.74
Z00020,H002,7719.25
Z00020,H003,1784.04
Z00020,H004,3184.65
Z00020,H005,8033.47
Z00020,H006,5488.28
Z00020,H007,550.77
Z00020,H008,9610.17
Z00020,H009,87.17
Z00020,H010,4544.34
Z00021,H001,6534.48
Z00021,H002,7296.04
Z00021,H003,11343.94
Z00021,H004,6528.29
Z00021,H005,2087.39
Z00021,H006,7992.37
Z00021,H007,9733.06
Z00021,H008,49.06
Z00021,H009,9736.09
Z00021,H010,9727.33
Z00022,H001,7670.75
Z00022,H002,5327.51
Z00022,H003,3579.92
Z00022,H004,7417.18
Z00022,H005,11467.81
Z00022,H006,1762.73
Z00022,H007,4077.86
Z00022,H008,9717.75
Z00022,H009,4425.81
Z00022,H010,113.56
Z00023,H001,4744.12
Z00023,H002,7772.69
Z00023,H003,9307.89
Z00023,H004,4893.74
Z00023,H005,78.11
Z00023,H006,9822.49
Z00023,H007,8352.71
Z00023,H008,2097.35
Z00023,H009,8108.6
Z00023,H010,11645.43
Z00024,H001,4912.75
Z00024,H002,7717.89
Z00024,H003,9494.77
Z00024,H004,5051.19
Z00024,H005,158.51
Z00024,H006,9696.12
Z00024,H007,8511.9
Z00024,H008,1913.52
Z00024,H009,8279.14
Z00024,H010,11535.91
Z00025,H001,92.73
Z00025,H002,9459.3
Z00025,H003,4787.43
Z00025,H004,393.65
Z00025,H005,4803.08
Z00025,H006,7931.35
Z00025,H007,3568.95
Z00025,H008,6510.12
Z00025,H009,3320.57
Z00025,H010,7662.09
Z00026,H001,472.21
Z00026,H002,9810.06
Z00026,H003,4843.24
Z00026,H004,15.86
Z00026,H005,4879.41
Z00026,H006,7622.98
Z00026,H007,3475.54
Z00026,H008,6467.61
Z00026,H009,3284.27
Z00026,H010,7500.6
Z00027,H001,574.32
Z00027,H002,9873.61
Z00027,H003,4808.27
Z00027,H004,96.27
Z00027,H005,4951.25
Z00027,H006,7514.1
Z00027,H007,3405.61
Z00027,H008,6508.08
Z00027,H009,3228.59
Z00027,H010,7411.64
Z00028,H001,7719.9
Z00028,H002,5278.48
Z00028,H003,3605.5
Z00028,H004,7468.29
Z00028,H005,11489.91
Z00028,H006,1768.81
Z00028,H007,4124.05
Z00028,H008,9705.27
Z00028,H009,4468.98
Z00028,H010,77.9
Z00029,H001,3605.46
Z00029,H002,7817.45
Z00029,H003,1867.26
Z00029,H004,3440.39
Z00029,H005,8334.34
Z00029,H006,4974.53
Z00029,H007,20.85
Z00029,H008,9675.4
Z00029,H009,491.23
Z00029,H010,4144.08
Z00030,H001,4764.34
Z00030,H002,5988.11
Z00030,H003,51.25
Z00030,H004,4788.55
Z00030,H005,9296.78
Z00030,H006,5148.51
Z00030,H007,1840.6
Z00030,H008,11247.45
Z00030,H009,1685.16
Z00030,H010,3614.63
Z00031,H001,4835.41
Z00031,H002,5959.29
Z00031,H003,33.82
Z00031,H004,4853.2
Z00031,H005,9379.66
Z00031,H006,5070.01
Z00031,H007,1858.4
Z00031,H008,11320.51
Z00031,H009,1725.11
Z00031,H010,3530.75
Z00032,H001,3315.64
Z00032,H002,7698.33
Z00032,H003,1758.05
Z00032,H004,3219.26
Z00032,H005,8069.46
Z00032,H006,5457.17
Z00032,H007,526.08
Z00032,H008,9641.11
Z00032,H009,51.46
Z00032,H010,4508.34
Z00033,H001,7721.74
Z00033,H002,5144.21
Z00033,H003,3495.54
Z00033,H004,7490.84
Z00033,H005,11675.05
Z00033,H006,1947.1
Z00033,H007,4107.36
Z00033,H008,9849.58
Z00033,H009,4432.59
Z00033,H010,107.78
Z00034,H001,8072.08
Z00034,H002,6172.74
Z00034,H003,5125.21
Z00034,H004,7660.12
Z00034,H005,9753.99
Z00034,H006,52.13
Z00034,H007,4997.99
Z00034,H008,8009.65
Z00034,H009,5460.1
Z00034,H010,1837.43
Z00035,H001,6429.26
Z00035,H002,7398.26
Z00035,H003,11239.74
Z00035,H004,6419.81
Z00035,H005,2015.72
Z00035,H006,8018.95
Z00035,H007,9625.06
Z00035,H008,66.05
Z00035,H009,9625.74
Z00035,H010,9774.1
Z00036,H001,4860.0
Z00036,H002,5932.97
Z00036,H003,50.78
Z00036,H004,4879.03
Z00036,H005,9398.09
Z00036,H006,5064.38
Z00036,H007,1883.85
Z00036,H008,11344.73
Z00036,H009,1752.08
Z00036,H010,3517.78
Z00037,H001,3657.93
Z00037,H002,7840.67
Z00037,H003,1904.38
Z00037,H004,3481.21
Z00037,H005,8375.12
Z00037,H006,4889.21
Z00037,H007,81.5
Z00037,H008,9668.58
Z00037,H009,583.77
Z00037,H010,4083.61
Z00038,H001,4727.79
Z00038,H002,6055.14
Z00038,H003,92.18
Z00038,H004,4744.2
Z00038,H005,9286.3
Z00038,H006,5120.53
Z00038,H007,1770.23
Z00038,H008,11213.2
Z00038,H009,1622.36
Z00038,H010,3607.31
Z00039,H001,6403.35
Z00039,H002,7366.02
Z00039,H003,11210.11
Z00039,H004,6403.97
Z00039,H005,1950.42
Z00039,H006,8101.84
Z00039,H007,9641.0
Z00039,H008,94.31
Z00039,H009,9625.12
Z00039,H010,9851.75
Z00040,H001,466.77
Z00040,H002,9854.98
Z00040,H003,4989.66
Z00040,H004,167.04
Z00040,H005,4727.42
Z00040,H006,7726.95
Z00040,H007,3627.69
Z00040,H008,6319.3
Z00040,H009,3436.5
Z00040,H010,7645.24
Z00041,H001,8004.63
Z00041,H002,6229.37
Z00041,H003,5092.08
Z00041,H004,7592.53
Z00041,H005,9747.58
Z00041,H006,16.14
Z00041,H007,4941.03
Z00041,H008,8027.38
Z00041,H009,5405.11
Z00041,H010,1837.76
Z00042,H001,9306.09
Z00042,H002,89.31
Z00042,H003,5934.22
Z00042,H004,9727.92
Z00042,H005,7790.03
Z00042,H006,6290.48
Z00042,H007,7779.2
Z00042,H008,7346.63
Z00042,H009,7623.31
Z00042,H010,5263.69
Z00043,H001,9404.76
Z00043,H002,12.18
Z00043,H003,5970.97
Z00043,H004,9824.12
Z00043,H005,7825.58
Z00043,H006,6210.08
Z00043,H007,7810.19
Z00043,H008,7328.87
Z00043,H009,7666.61
Z00043,H010,5212.99
Z00044,H001,6523.41
Z00044,H002,7328.49
Z00044,H003,11333.94
Z00044,H004,6512.73
Z00044,H005,2097.52
Z00044,H006,7966.23
Z00044,H007,9704.77
Z00044,H008,54.5
Z00044,H009,9713.79
Z00044,H010,9707.51
Z00045,H001,6444.79
Z00045,H002,7391.24
Z00045,H003,11255.36
Z00045,H004,6434.29
Z00045,H005,2032.96
Z00045,H006,8004.31
Z00045,H007,9634.83
Z00045,H008,58.78
Z00045,H009,9638.11
Z00045,H010,9757.99
Z00046,H001,7774.74
Z00046,H002,5280.92
Z00046,H003,3684.0
Z00046,H004,7516.5
Z00046,H005,11431.87
Z00046,H006,1699.75
Z00046,H007,4185.81
Z00046,H008,9626.71
Z00046,H009,4535.55
Z00046,H010,142.29
Z00047,H001,442.69
Z00047,H002,9801.94
Z00047,H003,4879.3
Z00047,H004,65.83
Z00047,H005,4833.14
Z00047,H006,7670.1
Z00047,H007,3521.67
Z00047,H008,6429.93
Z00047,H009,3326.88
Z00047,H010,7549.97
Z00048,H001,7987.37
Z00048,H002,6333.12
Z00048,H003,5211.04
Z00048,H004,7565.28
Z00048,H005,9595.29
Z00048,H006,152.1
Z00048,H007,5001.29
Z00048,H008,7888.54
Z00048,H009,5472.14
Z00048,H010,1988.8
Z00049,H001,174.05
Z00049,H002,9507.44
Z00049,H003,4979.96
Z00049,H004,469.07
Z00049,H005,4604.36
Z00049,H006,8070.63
Z00049,H007,3765.71
Z00049,H008,6316.71
Z00049,H009,3519.55
Z00049,H010,7852.8
Z00050,H001,4649.99
Z00050,H002,7808.03
Z00050,H003,9206.66
Z00050,H004,4804.97
Z00050,H005,154.95
Z00050,H006,9882.49
Z00050,H007,8262.29
Z00050,H008,2195.68
Z00050,H009,8013.14
Z00050,H010,11685.12
Z00051,H001,7725.52
Z00051,H002,5215.87
Z00051,H003,3559.75
Z00051,H004,7482.96
Z00051,H005,11571.85
Z00051,H006,1846.45
Z00051,H007,4120.39
Z00051,H008,9766.98
Z00051,H009,4456.66
Z00051,H010,5.06
Z00052,H001,4797.71
Z00052,H002,7714.26
Z00052,H003,9344.1
Z00052,H004,4950.62
Z00052,H005,116.25
Z00052,H006,9836.78
Z00052,H007,8408.81
Z00052,H008,2072.37
Z00052,H009,8161.04
Z00052,H010,11669.06
Z00053,H001,3553.2
Z00053,H002,7946.66
Z00053,H003,2001.06
Z00053,H004,3370.32
Z00053,H005,8263.52
Z00053,H006,4952.2
Z00053,H007,144.12
Z00053,H008,9556.17
Z00053,H009,579.98
Z00053,H010,4183.58
Z00054,H001,3629.08
Z00054,H002,7850.69
Z00054,H003,1909.1
Z00054,H004,3454.35
Z00054,H005,8348.46
Z00054,H006,4919.84
Z00054,H007,63.33
Z00054,H008,9653.81
Z00054,H009,558.64
Z00054,H010,4113.47
Z00055,H001,3342.52
Z00055,H002,7587.53
Z00055,H003,1663.6
Z00055,H004,3266.47
Z00055,H005,8091.15
Z00055,H006,5518.61
Z00055,H007,625.93
Z00055,H008,9713.67
Z00055,H009,126.52
Z00055,H010,4517.94
Z00056,H001,3605.77
Z00056,H002,7792.96
Z00056,H003,1840.3
Z00056,H004,3445.44
Z00056,H005,8338.73
Z00056,H006,4992.04
Z00056,H007,39.45
Z00056,H008,9695.12
Z00056,H009,464.14
Z00056,H010,4147.87
Z00057,H001,9516.5
Z00057,H002,148.16
Z00057,H003,5970.12
Z00057,H004,9927.64
Z00057,H005,7917.0
Z00057,H006,6077.7
Z00057,H007,7799.05
Z00057,H008,7355.45
Z00057,H009,7673.65
Z00057,H010,5105.46
Z00058,H001,307.45
Z00058,H002,9668.93
Z00058,H003,4835.66
Z00058,H004,175.46
Z00058,H005,4827.61
Z00058,H006,7765.81
Z00058,H007,3529.38
Z00058,H008,6468.09
Z00058,H009,3313.6
Z00058,H010,7587.13
Z00059,H001,538.38
Z00059,H002,9854.59
Z00059,H003,4825.45
Z00059,H004,57.16
Z00059,H005,4921.33
Z00059,H006,7554.53
Z00059,H007,3434.67
Z00059,H008,6488.88
Z00059,H009,3252.8
Z00059,H010,7446.98
Z00060,H001,9407.21
Z00060,H002,64.2
Z00060,H003,5922.1
Z00060,H004,9820.79
Z00060,H005,7886.94
Z00060,H006,6160.61
Z00060,H007,7758.87
Z00060,H008,7383.95
Z00060,H009,7620.18
Z00060,H010,5153.26
Z00061,H001,9294.07
Z00061,H002,102.58
Z00061,H003,5932.75
Z00061,H004,9716.5
Z00061,H005,7782.06
Z00061,H006,6303.06
Z00061,H007,7778.46
Z00061,H008,7345.41
Z00061,H009,7620.82
Z00061,H010,5273.35
Z00062,H001,8043.28
Z00062,H002,6198.08
Z00062,H003,5112.64
Z00062,H004,7631.12
Z00062,H005,9749.51
Z00062,H006,23.08
Z00062,H007,4974.57
Z00062,H008,8015.47
Z00062,H009,5437.62
Z00062,H010,1839.2
Z00063,H001,7845.29
Z00063,H002,5075.62
Z00063,H003,3609.65
Z00063,H004,7610.95
Z00063,H005,11641.0
Z00063,H006,1896.27
Z00063,H007,4232.35
Z00063,H008,9751.81
Z00063,H009,4558.28
Z00063,H010,144.23
Z00064,H001,3619.13
Z00064,H002,7792.69
Z00064,H003,1842.26
Z00064,H004,3456.98
Z00064,H005,8350.59
Z00064,H006,4974.61
Z00064,H007,23.45
Z00064,H008,9698.96
Z00064,H009,481.03
Z00064,H010,4133.14
Z00065,H001,3282.83
Z00065,H002,7633.64
Z00065,H003,1717.54
Z00065,H004,3206.59
Z00065,H005,8031.95
Z00065,H006,5559.85
Z00065,H007,646.73
Z00065,H008,9655.5
Z00065,H009,144.27
Z00065,H010,4573.16
Z00066,H001,6536.66
Z00066,H002,7346.64
Z00066,H003,11346.84
Z00066,H004,6520.42
Z00066,H005,2132.65
Z00066,H006,7921.11
Z00066,H007,9693.54
Z00066,H008,98.31
Z00066,H009,9711.78
Z00066,H010,9665.59
Z00067,H001,9383.24
Z00067,H002,115.2
Z00067,H003,5865.93
Z00067,H004,9791.9
Z00067,H005,7936.29
Z00067,H006,6134.28
Z00067,H007,7702.05
Z00067,H008,7441.22
Z00067,H009,7564.79
Z00067,H010,5109.46
Z00068,H001,9394.54
Z00068,H002,10.02
Z00068,H003,5974.05
Z00068,H004,9814.92
Z00068,H005,7813.64
Z00068,H006,6224.89
Z00068,H007,7814.21
Z00068,H008,7323.07
Z00068,H009,7668.72
Z00068,H010,5226.24
Z00069,H001,3351.63
Z00069,H002,7687.28
Z00069,H003,1740.75
Z00069,H004,3251.77
Z00069,H005,8105.72
Z00069,H006,5417.4
Z00069,H007,490.94
Z00069,H008,9666.38
Z00069,H009,27.91
Z00069,H010,4468.79
Z00070,H001,7647.11
Z00070,H002,5377.5
Z00070,H003,3591.49
Z00070,H004,7388.57
Z00070,H005,11419.31
Z00070,H006,1724.88
Z00070,H007,4060.76
Z00070,H008,9692.94
Z00070,H009,4413.96
Z00070,H010,166.02
Z00071,H001,7802.6
Z00071,H002,5260.49
Z00071,H003,3704.92
Z00071,H004,7544.34
Z00071,H005,11431.67
Z00071,H006,1694.61
Z00071,H007,4213.24
Z00071,H008,9611.11
Z00071,H009,4562.32
Z00071,H010,152.41
Z00072,H001,4828.7
Z00072,H002,5953.9
Z00072,H003,18.92
Z00072,H004,4848.8
Z00072,H005,9366.79
Z00072,H006,5088.04
Z00072,H007,1865.9
Z00072,H008,11313.21
Z00072,H009,1727.56
Z00072,H010,3546.58
Z00073,H001,8134.7
Z00073,H002,6101.51
Z00073,H003,5130.44
Z00073,H004,7725.05
Z00073,H005,9789.61
Z00073,H006,121.98
Z00073,H007,5036.27
Z00073,H008,8021.83
Z00073,H009,5495.11
Z00073,H010,1808.43
Z00074,H001,4679.95
Z00074,H002,6037.23
Z00074,H003,140.49
Z00074,H004,4708.73
Z00074,H005,9207.5
Z00074,H006,5222.56
Z00074,H007,1805.59
Z00074,H008,11161.05
Z00074,H009,1628.53
Z00074,H010,3699.99
Z00075,H001,4799.72
Z00075,H002,5975.9
Z00075,H003,11.59
Z00075,H004,4820.26
Z00075,H005,9339.41
Z00075,H006,5106.57
Z00075,H007,1846.53
Z00075,H008,11284.18
Z00075,H009,1702.95
Z00075,H010,3570.74
Z00076,H001,4808.14
Z00076,H002,7763.98
Z00076,H003,9385.33
Z00076,H004,4951.53
Z00076,H005,62.14
Z00076,H006,9759.91
Z00076,H007,8411.73
Z00076,H008,2018.1
Z00076,H009,8173.91
Z00076,H010,11591.29
Z00077,H001,3653.71
Z00077,H002,7839.37
Z00077,H003,1901.88
Z00077,H004,3477.8
Z00077,H005,8371.8
Z00077,H006,4895.64
Z00077,H007,74.92
Z00077,H008,9668.78
Z00077,H009,576.97
Z00077,H010,4088.34
Z00078,H001,75.5
Z00078,H002,9365.16
Z00078,H003,4735.85
Z00078,H004,478.93
Z00078,H005,4828.87
Z00078,H006,7972.97
Z00078,H007,3553.68
Z00078,H008,6560.34
Z00078,H009,3292.11
Z00078,H010,7658.07
Z00079,H001,3645.47
Z00079,H002,7808.12
Z00079,H003,1864.62
Z00079,H004,3476.68
Z00079,H005,8370.89
Z00079,H006,4928.69
Z00079,H007,28.64
Z00079,H008,9693.04
Z00079,H009,531.91
Z00079,H010,4101.69
Z00080,H001,3362.87
Z00080,H002,7671.29
Z00080,H003,1724.9
Z00080,H004,3264.69
Z00080,H005,8116.8
Z00080,H006,5415.77
Z00080,H007,495.04
Z00080,H008,9681.31
Z00080,H009,12.64
Z00080,H010,4460.79
Z00081,H001,9360.96
Z00081,H002,34.5
Z00081,H003,5958.23
Z00081,H004,9781.83
Z00081,H005,7805.59
Z00081,H006,6249.16
Z00081,H007,7800.29
Z00081,H008,7332.84
Z00081,H009,7650.9
Z00081,H010,5239.62
Z00082,H001,4758.94
Z00082,H002,7815.32
Z00082,H003,9349.82
Z00082,H004,4899.68
Z00082,H005,7.88
Z00082,H006,9749.99
Z00082,H007,8360.14
Z00082,H008,2044.35
Z00082,H009,8125.21
Z00082,H010,11573.24
Z00083,H001,4809.92
Z00083,H002,5959.16
Z00083,H003,10.25
Z00083,H004,4832.22
Z00083,H005,9343.39
Z00083,H006,5111.87
Z00083,H007,1863.79
Z00083,H008,11293.67
Z00083,H009,1718.79
Z00083,H010,3571.05
Z00084,H001,6586.74
Z00084,H002,7302.37
Z00084,H003,11397.12
Z00084,H004,6571.18
Z00084,H005,2170.4
Z00084,H006,7902.16
Z00084,H007,9740.93
Z00084,H008,126.19
Z00084,H009,9761.89
Z00084,H010,9637.84
Z00085,H001,3739.37
Z00085,H002,7816.97
Z00085,H003,1899.47
Z00085,H004,3556.23
Z00085,H005,8448.88
Z00085,H006,4799.38
Z00085,H007,161.1
Z00085,H008,9704.54
Z00085,H009,662.63
Z00085,H010,3998.97
Z00086,H001,512.45
Z00086,H002,9833.66
Z00086,H003,4825.51
Z00086,H004,31.45
Z00086,H005,4911.42
Z00086,H006,7577.83
Z00086,H007,3444.01
Z00086,H008,6487.43
Z00086,H009,3258.2
Z00086,H010,7462.12
Z00087,H001,6338.45
Z00087,H002,7388.47
Z00087,H003,11141.68
Z00087,H004,6344.63
Z00087,H005,1873.23
Z00087,H006,8171.22
Z00087,H007,9602.45
Z00087,H008,171.45
Z00087,H009,9574.38
Z00087,H010,9926.35
Z00088,H001,3475.57
Z00088,H002,7870.32
Z00088,H003,1908.04
Z00088,H004,3318.34
Z00088,H005,8210.74
Z00088,H006,5106.56
Z00088,H007,157.03
Z00088,H008,9596.05
Z00088,H009,397.19
Z00088,H010,4278.35
Z00089,H001,3621.41
Z00089,H002,7788.29
Z00089,H003,1837.78
Z00089,H004,3459.81
Z00089,H005,8353.34
Z00089,H006,4974.83
Z00089,H007,26.65
Z00089,H008,9703.11
Z00089,H009,479.13
Z00089,H010,4131.37
Z00090,H001,94.33
Z00090,H002,9387.78
Z00090,H003,4891.52
Z00090,H004,535.21
Z00090,H005,4662.85
Z00090,H006,8103.53
Z00090,H007,3719.86
Z00090,H008,6403.97
Z00090,H009,3457.97
Z00090,H010,7822.26
Z00091,H001,6402.18
Z00091,H002,7468.53
Z00091,H003,11211.41
Z00091,H004,6383.51
Z00091,H005,2036.77
Z00091,H006,7966.28
Z00091,H007,9563.25
Z00091,H008,139.73
Z00091,H009,9575.49
Z00091,H010,9733.4
Z00092,H001,4742.54
Z00092,H002,7839.62
Z00092,H003,9341.59
Z00092,H004,4881.18
Z00092,H005,16.48
Z00092,H006,9737.15
Z00092,H007,8341.81
Z00092,H008,2047.97
Z00092,H009,8109.08
Z00092,H010,11556.89
Z00093,H001,537.79
Z00093,H002,9802.38
Z00093,H003,4742.14
Z00093,H004,104.46
Z00093,H005,4997.4
Z00093,H006,7519.76
Z00093,H007,3357.87
Z00093,H008,6571.93
Z00093,H009,3171.82
Z00093,H010,7380.69
Z00094,H001,3378.11
Z00094,H002,7637.06
Z00094,H003,1692.93
Z00094,H004,3284.97
Z00094,H005,8131.36
Z00094,H006,5424.61
Z00094,H007,516.93
Z00094,H008,9708.44
Z00094,H009,23.59
Z00094,H010,4454.59
Z00095,H001,485.53
Z00095,H002,9849.04
Z00095,H003,4907.01
Z00095,H004,75.8
Z00095,H005,4821.5
Z00095,H006,7648.41
Z00095,H007,3533.82
Z00095,H008,6404.08
Z00095,H009,3345.89
Z00095,H010,7550.77
Z00096,H001,3354.83
Z00096,H002,7659.62
Z00096,H003,1716.93
Z00096,H004,3260.55
Z00096,H005,8108.31
Z00096,H006,5436.96
Z00096,H007,519.67
Z00096,H008,9683.52
Z00096,H009,16.85
Z00096,H010,4474.68
Z00097,H001,8075.52
Z00097,H002,6152.5
Z00097,H003,5102.86
Z00097,H004,7665.58
Z00097,H005,9783.09
Z00097,H006,66.1
Z00097,H007,4987.14
Z00097,H008,8035.9
Z00097,H009,5447.84
Z00097,H010,1808.76
Z00098,H001,476.98
Z00098,H002,9807.42
Z00098,H003,4830.44
Z00098,H004,5.09
Z00098,H005,4893.44
Z00098,H006,7612.07
Z00098,H007,3461.51
Z00098,H008,6480.68
Z00098,H009,3270.53
Z00098,H010,7486.81
Z00099,H001,3316.49
Z00099,H002,7728.88
Z00099,H003,1783.27
Z00099,H004,3213.22
Z00099,H005,8070.74
Z00099,H006,5429.92
Z00099,H007,490.72
Z00099,H008,9624.4
Z00099,H009,69.19
Z00099,H010,4496.92
Z00100,H001,3429.4
Z00100,H002,7548.57
Z00100,H003,1608.25
Z00100,H004,3347.3
Z00100,H005,8179.68
Z00100,H006,5432.58
Z00100,H007,566.64
Z00100,H008,9783.91
Z00100,H009,113.16
Z00100,H010,4425.8
Z00101,H001,525.3
Z00101,H002,9763.34
Z00101,H003,4702.04
Z00101,H004,134.3
Z00101,H005,5027.65
Z00101,H006,7518.03
Z00101,H007,3327.22
Z00101,H008,6610.99
Z00101,H009,3136.48
Z00101,H010,7358.53
Z00102,H001,3370.97
Z00102,H002,7661.78
Z00102,H003,1715.17
Z00102,H004,3273.55
Z00102,H005,8124.81
Z00102,H006,5412.89
Z00102,H007,495.87
Z00102,H008,9690.92
Z00102,H009,7.71
Z00102,H010,4454.35
Z00103,H001,4709.9
Z00103,H002,7935.13
Z00103,H003,9347.32
Z00103,H004,4836.42
Z00103,H005,119.33
Z00103,H006,9650.1
Z00103,H007,8296.77
Z00103,H008,2023.21
Z00103,H009,8076.6
Z00103,H010,11460.09
Z00104,H001,6373.88
Z00104,H002,7388.0
Z00104,H003,11180.67
Z00104,H004,6374.82
Z00104,H005,1924.92
Z00104,H006,8117.81
Z00104,H007,9615.29
Z00104,H008,121.16
Z00104,H009,9597.1
Z00104,H010,9872.17
Z00105,H001,4920.57
Z00105,H002,5864.33
Z00105,H003,112.14
Z00105,H004,4943.45
Z00105,H005,9440.49
Z00105,H006,5055.87
Z00105,H007,1951.03
Z00105,H008,11403.32
Z00105,H009,1821.47
Z00105,H010,3490.22
Z00106,H001,6594.53
Z00106,H002,7247.53
Z00106,H003,11403.76
Z00106,H004,6588.31
Z00106,H005,2137.4
Z00106,H006,7963.41
Z00106,H007,9786.85
Z00106,H008,109.1
Z00106,H009,9794.21
Z00106,H010,9688.14
Z00107,H001,4906.26
Z00107,H002,7730.78
Z00107,H003,9493.43
Z00107,H004,5043.34
Z00107,H005,152.67
Z00107,H006,9687.16
Z00107,H007,8504.09
Z00107,H008,1911.93
Z00107,H009,8272.82
Z00107,H010,11526.43
Z00108,H001,473.96
Z00108,H002,9749.67
Z00108,H003,4740.06
Z00108,H004,92.14
Z00108,H005,4975.26
Z00108,H006,7576.31
Z00108,H007,3379.52
Z00108,H008,6570.66
Z00108,H009,3183.51
Z00108,H010,7416.05
Z00109,H001,3598.59
Z00109,H002,7823.83
Z00109,H003,1873.12
Z00109,H004,3433.23
Z00109,H005,8327.2
Z00109,H006,4978.93
