zip_id,part_id,Q_ik,b_ik
Z00008,P0024,1,2
Z00008,P0026,1,5
Z00008,P0037,1,2
Z00008,P0043,1,1
Z00008,P0045,1,4
Z00008,P0054,1,2
Z00008,P0061,1,1
Z00008,P0067,1,3
Z00008,P0068,1,4
Z00008,P0076,1,1
Z00008,P0080,1,1
Z00008,P0090,1,4
Z00008,P0096,1,4
Z00008,P0116,1,2
Z00008,P0119,1,2
Z00008,P0123,1,2
Z00008,P0132,1,4
Z00008,P0145,1,1
Z00008,P0146,1,2
Z00009,P0004,1,1
Z00009,P0009,1,2
Z00009,P0036,1,1
Z00009,P0042,1,2
Z00009,P0052,1,2
Z00009,P0053,1,1
Z00009,P0056,1,3
Z00009,P0058,1,3
Z00009,P0063,1,2
Z00009,P0081,1,1
Z00009,P0088,1,2
Z00009,P0090,1,4
Z00009,P0097,1,3
Z00009,P0099,1,2
Z00009,P0101,1,1
Z00009,P0129,1,2
Z00009,P0131,1,2
Z00009,P0133,1,2
Z00009,P0149,1,1
Z00010,P0014,1,3
Z00010,P0016,1,2
Z00010,P0032,1,3
Z00010,P0033,1,2
Z00010,P0037,1,2
Z00010,P0045,1,3
Z00010,P0052,1,1
Z00010,P0060,1,2
Z00010,P0068,1,4
Z00010,P0073,1,3
Z00010,P0076,1,2
Z00010,P0077,1,2
Z00010,P0079,1,3
Z00010,P0096,1,2
Z00010,P0126,1,2
Z00010,P0134,1,1
Z00010,P0135,1,2
Z00011,P0026,1,1
Z00011,P0047,1,1
Z00011,P0074,1,1
Z00011,P0079,1,3
Z00011,P0088,1,2
Z00011,P0120,1,3
Z00011,P0131,1,2
Z00011,P0141,1,1
Z00011,P0145,1,3
Z00011,P0148,1,3
Z00012,P0023,1,2
Z00012,P0039,1,3
Z00012,P0045,1,3
Z00012,P0052,1,1
Z00012,P0055,1,4
Z00012,P0061,1,1
Z00012,P0062,1,3
Z00012,P0088,1,1
Z00012,P0089,1,2
Z00012,P0093,1,1
Z00012,P0096,1,4
Z00012,P0121,1,4
Z00012,P0132,1,1
Z00012,P0135,1,1
Z00012,P0140,1,2
Z00012,P0142,1,1
Z00012,P0146,1,5
Z00013,P0001,1,5
Z00013,P0020,1,2
Z00013,P0024,1,1
Z00013,P0042,1,3
Z00013,P0055,1,1
Z00013,P0056,1,2
Z00013,P0075,1,2
Z00013,P0106,1,3
Z00013,P0118,1,1
Z00013,P0131,1,2
Z00013,P0135,1,2
Z00013,P0136,1,2
Z00013,P0141,1,1
Z00014,P0003,1,2
Z00014,P0005,1,3
Z00014,P0016,1,2
Z00014,P0028,1,2
Z00014,P0039,1,1
Z00014,P0045,1,5
Z00014,P0055,1,1
Z00014,P0116,1,1
Z00014,P0119,1,2
Z00014,P0136,1,3
Z00014,P0141,1,4
Z00014,P0150,1,4
Z00015,P0006,1,1
Z00015,P0063,1,3
Z00015,P0068,1,4
Z00015,P0098,1,3
Z00016,P0013,1,2
Z00016,P0019,1,4
Z00016,P0037,1,2
Z00016,P0039,1,1
Z00016,P0047,1,2
Z00016,P0057,1,2
Z00016,P0063,1,5
Z00016,P0075,1,1
Z00016,P0077,1,3
Z00016,P0081,1,2
Z00016,P0090,1,4
Z00016,P0097,1,2
Z00016,P0100,1,4
Z00016,P0116,1,4
Z00016,P0132,1,3
Z00016,P0138,1,4
Z00016,P0143,1,2
Z00016,P0150,1,5
Z00017,P0003,1,5
Z00017,P0005,1,4
Z00017,P0017,1,5
Z00017,P0019,1,3
Z00017,P0023,1,4
Z00017,P0028,1,5
Z00017,P0039,1,1
Z00017,P0054,1,2
Z00017,P0063,1,2
Z00017,P0073,1,3
Z00017,P0077,1,4
Z00017,P0088,1,4
Z00017,P0101,1,3
Z00017,P0103,1,3
Z00017,P0106,1,4
Z00017,P0116,1,2
Z00017,P0117,1,3
Z00017,P0120,1,1
Z00018,P0005,1,4
Z00018,P0006,1,1
Z00018,P0008,1,2
Z00018,P0010,1,1
Z00018,P0017,1,2
Z00018,P0019,1,3
Z00018,P0023,1,5
Z00018,P0041,1,2
Z00018,P0047,1,1
Z00018,P0050,1,2
Z00018,P0055,1,2
Z00018,P0076,1,1
Z00018,P0080,1,3
Z00018,P0090,1,2
Z00018,P0094,1,1
Z00018,P0101,1,5
Z00018,P0105,1,1
Z00018,P0123,1,1
Z00018,P0131,1,2
Z00018,P0132,1,3
Z00018,P0133,1,2
Z00018,P0136,1,2
Z00019,P0017,1,1
Z00019,P0033,1,3
Z00019,P0042,1,1
Z00019,P0050,1,1
Z00019,P0051,1,2
Z00019,P0055,1,6
Z00019,P0057,1,3
Z00019,P0073,1,1
Z00019,P0080,1,5
Z00019,P0096,1,3
Z00019,P0119,1,1
Z00019,P0120,1,2
Z00019,P0125,1,2
Z00019,P0133,1,1
Z00019,P0136,1,2
Z00019,P0141,1,2
Z00019,P0145,1,2
Z00020,P0005,1,4
Z00020,P0014,1,1
Z00020,P0016,1,3
Z00020,P0019,1,1
Z00020,P0024,1,2
Z00020,P0027,1,2
Z00020,P0039,1,1
Z00020,P0042,1,1
Z00020,P0043,1,1
Z00020,P0048,1,3
Z00020,P0063,1,3
Z00020,P0065,1,1
Z00020,P0068,1,4
Z00020,P0073,1,2
Z00020,P0083,1,1
Z00020,P0087,1,2
Z00020,P0103,1,1
Z00020,P0119,1,2
Z00020,P0127,1,4
Z00020,P0136,1,2
Z00020,P0146,1,2
Z00021,P0005,1,4
Z00021,P0008,1,2
Z00021,P0025,1,1
Z00021,P0029,1,2
Z00021,P0036,1,2
Z00021,P0037,1,3
Z00021,P0044,1,7
Z00021,P0045,1,5
Z00021,P0050,1,4
Z00021,P0057,1,1
Z00021,P0058,1,3
Z00021,P0064,1,1
Z00021,P0068,1,4
Z00021,P0070,1,2
Z00021,P0073,1,5
Z00021,P0078,1,3
Z00021,P0090,1,2
Z00021,P0096,1,4
Z00021,P0102,1,3
Z00021,P0128,1,5
Z00021,P0131,1,3
Z00021,P0141,1,2
Z00022,P0001,1,1
Z00022,P0015,1,3
Z00022,P0023,1,2
Z00022,P0026,1,2
Z00022,P0039,1,3
Z00022,P0042,1,3
Z00022,P0065,1,2
Z00022,P0077,1,2
Z00022,P0078,1,3
Z00022,P0102,1,3
Z00022,P0111,1,3
Z00022,P0120,1,3
Z00022,P0129,1,2
Z00022,P0136,1,2
Z00022,P0147,1,2
Z00023,P0003,1,4
Z00023,P0005,1,2
Z00023,P0028,1,2
Z00023,P0037,1,4
Z00023,P0074,1,1
Z00023,P0076,1,3
Z00023,P0084,1,1
Z00023,P0112,1,2
Z00023,P0119,1,1
Z00023,P0127,1,1
Z00023,P0137,1,1
Z00023,P0148,1,1
Z00024,P0005,1,1
Z00024,P0017,1,4
Z00024,P0026,1,1
Z00024,P0028,1,1
Z00024,P0030,1,1
Z00024,P0035,1,3
Z00024,P0037,1,2
Z00024,P0042,1,3
Z00024,P0043,1,1
Z00024,P0056,1,2
Z00024,P0067,1,1
Z00024,P0074,1,7
Z00024,P0083,1,4
Z00024,P0101,1,5
Z00024,P0109,1,1
Z00024,P0119,1,1
Z00024,P0132,1,4
Z00024,P0133,1,1
Z00024,P0139,1,1
Z00024,P0149,1,3
Z00024,P0150,1,2
Z00025,P0015,1,1
Z00025,P0019,1,4
Z00025,P0023,1,2
Z00025,P0030,1,1
Z00025,P0035,1,1
Z00025,P0054,1,8
Z00025,P0059,1,1
Z00025,P0079,1,1
Z00025,P0109,1,1
Z00025,P0138,1,1
Z00026,P0004,1,2
Z00026,P0006,1,2
Z00026,P0009,1,4
Z00026,P0011,1,2
Z00026,P0032,1,3
Z00026,P0033,1,3
Z00026,P0039,1,4
Z00026,P0045,1,2
Z00026,P0052,1,2
Z00026,P0079,1,3
Z00026,P0081,1,1
Z00026,P0082,1,3
Z00026,P0090,1,5
Z00026,P0123,1,2
Z00026,P0147,1,2
Z00027,P0011,1,1
Z00027,P0019,1,3
Z00027,P0023,1,2
Z00027,P0034,1,1
Z00027,P0045,1,4
Z00027,P0065,1,1
Z00027,P0074,1,4
Z00027,P0080,1,3
Z00027,P0090,1,6
Z00027,P0096,1,1
Z00027,P0116,1,3
Z00027,P0133,1,3
Z00027,P0147,1,3
Z00028,P0005,1,4
Z00028,P0012,1,1
Z00028,P0017,1,4
Z00028,P0018,1,1
Z00028,P0023,1,3
Z00028,P0028,1,1
Z00028,P0039,1,2
Z00028,P0041,1,2
Z00028,P0055,1,4
Z00028,P0060,1,6
Z00028,P0065,1,6
Z00028,P0067,1,2
Z00028,P0073,1,3
Z00028,P0074,1,3
Z00028,P0078,1,2
Z00028,P0079,1,4
Z00028,P0081,1,1
Z00028,P0090,1,4
Z00028,P0120,1,1
Z00028,P0123,1,4
Z00028,P0131,1,4
Z00028,P0133,1,5
Z00028,P0141,1,1
Z00028,P0147,1,4
Z00029,P0023,1,5
Z00029,P0032,1,4
Z00029,P0036,1,1
Z00029,P0051,1,1
Z00029,P0063,1,3
Z00029,P0071,1,2
Z00029,P0074,1,4
Z00029,P0078,1,1
Z00029,P0086,1,1
Z00029,P0124,1,2
Z00029,P0128,1,6
Z00030,P0005,1,2
Z00030,P0017,1,4
Z00030,P0018,1,2
Z00030,P0019,1,1
Z00030,P0024,1,3
Z00030,P0039,1,2
Z00030,P0044,1,2
Z00030,P0045,1,2
Z00030,P0061,1,3
Z00030,P0063,1,2
Z00030,P0073,1,4
Z00030,P0074,1,6
Z00030,P0079,1,3
Z00030,P0090,1,3
Z00030,P0095,1,2
Z00030,P0117,1,2
Z00030,P0119,1,2
Z00030,P0127,1,2
Z00030,P0132,1,4
Z00030,P0139,1,1
Z00030,P0142,1,3
Z00031,P0001,1,3
Z00031,P0003,1,3
Z00031,P0005,1,5
Z00031,P0016,1,1
Z00031,P0017,1,6
Z00031,P0032,1,2
Z00031,P0039,1,1
Z00031,P0044,1,3
Z00031,P0054,1,4
Z00031,P0055,1,5
Z00031,P0069,1,3
Z00031,P0071,1,2
Z00031,P0073,1,2
Z00031,P0077,1,2
Z00031,P0081,1,2
Z00031,P0083,1,1
Z00031,P0088,1,4
Z00031,P0096,1,4
Z00031,P0097,1,4
Z00031,P0101,1,2
Z00031,P0149,1,2
Z00032,P0024,1,4
Z00032,P0033,1,2
Z00032,P0045,1,3
Z00032,P0056,1,2
Z00032,P0058,1,1
Z00032,P0083,1,2
Z00032,P0084,1,1
Z00032,P0123,1,2
Z00032,P0150,1,3
Z00033,P0017,1,2
Z00033,P0019,1,1
Z00033,P0044,1,5
Z00033,P0054,1,6
Z00033,P0058,1,3
Z00033,P0061,1,4
Z00033,P0062,1,1
Z00033,P0065,1,2
Z00033,P0067,1,1
Z00033,P0073,1,2
Z00033,P0074,1,4
Z00033,P0076,1,1
Z00033,P0090,1,1
Z00033,P0099,1,1
Z00033,P0103,1,3
Z00033,P0125,1,2
Z00033,P0141,1,1
Z00033,P0146,1,4
Z00033,P0150,1,4
Z00034,P0016,1,1
Z00034,P0019,1,2
Z00034,P0023,1,2
Z00034,P0027,1,1
Z00034,P0033,1,2
Z00034,P0041,1,2
Z00034,P0042,1,4
Z00034,P0045,1,4
Z00034,P0054,1,7
Z00034,P0061,1,1
Z00034,P0062,1,2
Z00034,P0066,1,2
Z00034,P0090,1,3
Z00034,P0094,1,1
Z00034,P0096,1,3
Z00034,P0135,1,3
Z00034,P0142,1,1
Z00034,P0149,1,3
Z00034,P0150,1,3
Z00035,P0001,1,3
Z00035,P0045,1,2
Z00035,P0054,1,2
Z00035,P0055,1,4
Z00035,P0062,1,2
Z00035,P0073,1,2
Z00035,P0074,1,3
Z00035,P0081,1,2
Z00035,P0101,1,3
Z00035,P0107,1,1
Z00035,P0112,1,5
Z00035,P0121,1,1
Z00035,P0131,1,2
Z00035,P0141,1,5
Z00035,P0147,1,1
Z00036,P0001,1,1
Z00036,P0003,1,3
Z00036,P0038,1,3
Z00036,P0054,1,6
Z00036,P0097,1,1
Z00036,P0105,1,2
Z00036,P0133,1,2
Z00036,P0137,1,2
Z00036,P0141,1,2
Z00036,P0146,1,4
Z00037,P0015,1,1
Z00037,P0023,1,3
Z00037,P0042,1,5
Z00037,P0045,1,3
Z00037,P0055,1,3
Z00037,P0065,1,2
Z00037,P0074,1,2
Z00037,P0084,1,3
Z00037,P0086,1,1
Z00037,P0090,1,1
Z00037,P0097,1,3
Z00037,P0101,1,3
Z00037,P0128,1,2
Z00037,P0132,1,1
Z00038,P0008,1,2
Z00038,P0013,1,1
Z00038,P0023,1,4
Z00038,P0028,1,1
Z00038,P0042,1,1
Z00038,P0045,1,5
Z00038,P0099,1,4
Z00038,P0104,1,2
Z00038,P0119,1,3
Z00038,P0121,1,5
Z00038,P0130,1,2
Z00038,P0141,1,1
Z00038,P0146,1,4
Z00039,P0019,1,2
Z00039,P0023,1,3
Z00039,P0031,1,2
Z00039,P0032,1,4
Z00039,P0071,1,3
Z00039,P0083,1,2
Z00039,P0116,1,1
Z00039,P0119,1,5
Z00039,P0128,1,2
Z00039,P0133,1,3
Z00039,P0135,1,1
Z00039,P0136,1,1
Z00040,P0009,1,2
Z00040,P0023,1,3
Z00040,P0031,1,6
Z00040,P0039,1,3
Z00040,P0042,1,3
Z00040,P0047,1,4
Z00040,P0053,1,2
Z00040,P0055,1,2
Z00040,P0057,1,2
Z00040,P0071,1,3
Z00040,P0074,1,3
Z00040,P0075,1,1
Z00040,P0079,1,2
Z00040,P0080,1,3
Z00040,P0084,1,4
Z00040,P0089,1,2
Z00040,P0120,1,3
Z00040,P0121,1,5
Z00040,P0124,1,2
Z00040,P0125,1,2
Z00040,P0132,1,2
Z00040,P0147,1,1
Z00041,P0004,1,2
Z00041,P0012,1,3
Z00041,P0014,1,2
Z00041,P0016,1,2
Z00041,P0020,1,1
Z00041,P0039,1,4
Z00041,P0045,1,2
Z00041,P0051,1,3
Z00041,P0052,1,1
Z00041,P0055,1,5
Z00041,P0058,1,2
Z00041,P0062,1,1
Z00041,P0063,1,1
Z00041,P0071,1,1
Z00041,P0103,1,1
Z00041,P0119,1,3
Z00041,P0125,1,1
Z00041,P0126,1,1
Z00041,P0141,1,3
Z00041,P0150,1,2
Z00042,P0001,1,2
Z00042,P0036,1,3
Z00042,P0047,1,2
Z00042,P0055,1,2
Z00042,P0061,1,1
Z00042,P0087,1,2
Z00042,P0106,1,3
Z00042,P0118,1,3
Z00042,P0128,1,3
Z00042,P0146,1,1
Z00042,P0147,1,1
Z00043,P0005,1,3
Z00043,P0025,1,2
Z00043,P0026,1,3
Z00043,P0028,1,3
Z00043,P0039,1,3
Z00043,P0043,1,4
Z00043,P0048,1,1
Z00043,P0060,1,1
Z00043,P0063,1,3
Z00043,P0067,1,2
Z00043,P0079,1,3
Z00043,P0106,1,2
Z00043,P0121,1,3
Z00043,P0127,1,2
Z00043,P0131,1,3
Z00043,P0142,1,1
Z00043,P0143,1,2
Z00043,P0145,1,1
Z00043,P0146,1,3
Z00043,P0148,1,2
Z00044,P0011,1,1
Z00044,P0016,1,3
Z00044,P0050,1,3
Z00044,P0083,1,1
Z00044,P0131,1,2
Z00044,P0142,1,5
Z00045,P0011,1,3
Z00045,P0012,1,1
Z00045,P0016,1,2
Z00045,P0028,1,5
Z00045,P0032,1,4
Z00045,P0035,1,3
Z00045,P0038,1,2
Z00045,P0040,1,2
Z00045,P0043,1,2
Z00045,P0050,1,1
Z00045,P0054,1,1
Z00045,P0057,1,3
Z00045,P0060,1,3
Z00045,P0074,1,2
Z00045,P0077,1,2
Z00045,P0133,1,4
Z00045,P0146,1,5
Z00046,P0001,1,2
Z00046,P0009,1,1
Z00046,P0023,1,3
Z00046,P0026,1,2
Z00046,P0031,1,2
Z00046,P0036,1,1
Z00046,P0047,1,2
Z00046,P0055,1,3
Z00046,P0059,1,1
Z00046,P0060,1,3
Z00046,P0064,1,3
Z00046,P0066,1,2
Z00046,P0071,1,1
Z00046,P0074,1,4
Z00046,P0076,1,3
Z00046,P0091,1,1
Z00046,P0096,1,3
Z00046,P0097,1,1
Z00046,P0099,1,2
Z00046,P0116,1,1
Z00046,P0118,1,1
Z00046,P0121,1,8
Z00046,P0131,1,3
Z00046,P0133,1,2
Z00047,P0005,1,1
Z00047,P0023,1,4
Z00047,P0026,1,4
Z00047,P0027,1,3
Z00047,P0032,1,1
Z00047,P0049,1,1
Z00047,P0058,1,2
Z00047,P0061,1,2
Z00047,P0063,1,1
Z00047,P0080,1,2
Z00047,P0084,1,2
Z00047,P0090,1,1
Z00047,P0118,1,2
Z00047,P0133,1,1
Z00048,P0004,1,2
Z00048,P0006,1,1
Z00048,P0013,1,2
Z00048,P0016,1,2
Z00048,P0021,1,1
Z00048,P0023,1,2
Z00048,P0039,1,2
Z00048,P0050,1,1
Z00048,P0054,1,4
Z00048,P0076,1,4
Z00048,P0086,1,2
Z00048,P0101,1,2
Z00048,P0123,1,3
Z00048,P0124,1,4
Z00048,P0128,1,1
Z00048,P0131,1,3
Z00048,P0132,1,1
Z00048,P0141,1,2
Z00048,P0142,1,1
Z00048,P0146,1,5
Z00049,P0001,1,3
Z00049,P0010,1,3
Z00049,P0015,1,4
Z00049,P0017,1,2
Z00049,P0031,1,2
Z00049,P0044,1,3
Z00049,P0045,1,3
Z00049,P0048,1,1
Z00049,P0067,1,2
Z00049,P0079,1,5
Z00049,P0119,1,3
Z00049,P0146,1,4
Z00050,P0002,1,2
Z00050,P0003,1,2
Z00050,P0005,1,6
Z00050,P0016,1,1
Z00050,P0019,1,3
Z00050,P0022,1,2
Z00050,P0031,1,1
Z00050,P0039,1,1
Z00050,P0045,1,4
Z00050,P0055,1,3
Z00050,P0063,1,5
Z00050,P0090,1,1
Z00050,P0095,1,3
Z00050,P0131,1,1
Z00050,P0132,1,3
Z00050,P0133,1,4
Z00050,P0147,1,4
Z00051,P0017,1,4
Z00051,P0028,1,4
Z00051,P0030,1,2
Z00051,P0032,1,2
Z00051,P0039,1,2
Z00051,P0042,1,3
Z00051,P0046,1,4
Z00051,P0048,1,3
Z00051,P0054,1,3
Z00051,P0061,1,1
Z00051,P0066,1,2
Z00051,P0075,1,1
Z00051,P0090,1,3
Z00051,P0104,1,2
Z00051,P0132,1,2
Z00051,P0136,1,2
Z00051,P0137,1,3
Z00051,P0138,1,3
Z00052,P0011,1,3
Z00052,P0019,1,1
Z00052,P0043,1,3
Z00052,P0044,1,1
Z00052,P0045,1,4
Z00052,P0049,1,2
Z00052,P0054,1,5
Z00052,P0078,1,2
Z00052,P0084,1,2
Z00052,P0086,1,3
Z00052,P0090,1,4
Z00052,P0097,1,2
Z00052,P0119,1,4
Z00052,P0121,1,3
Z00052,P0123,1,1
Z00052,P0141,1,3
Z00053,P0008,1,2
Z00053,P0020,1,2
Z00053,P0026,1,3
Z00053,P0028,1,2
Z00053,P0030,1,2
Z00053,P0056,1,1
Z00053,P0060,1,3
Z00053,P0068,1,3
Z00053,P0075,1,5
Z00053,P0084,1,2
Z00053,P0099,1,2
Z00053,P0101,1,3
Z00053,P0102,1,3
Z00053,P0103,1,2
Z00053,P0127,1,3
Z00053,P0131,1,4
Z00053,P0135,1,3
Z00053,P0136,1,2
Z00054,P0003,1,3
Z00054,P0005,1,5
Z00054,P0009,1,1
Z00054,P0013,1,2
Z00054,P0017,1,3
Z00054,P0021,1,1
Z00054,P0023,1,5
Z00054,P0025,1,4
Z00054,P0044,1,1
Z00054,P0059,1,4
Z00054,P0064,1,4
Z00054,P0079,1,1
Z00054,P0082,1,2
Z00054,P0087,1,1
Z00054,P0096,1,6
Z00054,P0097,1,1
Z00054,P0099,1,1
Z00054,P0100,1,2
Z00054,P0106,1,5
Z00054,P0112,1,1
Z00054,P0118,1,2
Z00054,P0121,1,1
Z00054,P0127,1,1
Z00054,P0128,1,1
Z00054,P0131,1,5
Z00054,P0139,1,3
Z00054,P0141,1,1
Z00055,P0017,1,1
Z00055,P0034,1,1
Z00055,P0043,1,1
Z00055,P0056,1,2
Z00055,P0058,1,2
Z00055,P0087,1,2
Z00055,P0090,1,1
Z00055,P0097,1,2
Z00055,P0106,1,3
Z00055,P0119,1,4
Z00055,P0120,1,1
Z00055,P0139,1,1
Z00056,P0002,1,2
Z00056,P0005,1,4
Z00056,P0023,1,1
Z00056,P0039,1,2
Z00056,P0053,1,1
Z00056,P0055,1,3
Z00056,P0060,1,1
Z00056,P0077,1,1
Z00056,P0080,1,3
Z00056,P0093,1,2
Z00056,P0113,1,2
Z00056,P0132,1,1
Z00056,P0139,1,5
Z00056,P0141,1,2
Z00056,P0142,1,2
Z00056,P0146,1,3
Z00056,P0149,1,2
Z00056,P0150,1,1
Z00057,P0018,1,1
Z00057,P0054,1,3
Z00057,P0066,1,1
Z00057,P0069,1,2
Z00057,P0101,1,5
Z00058,P0005,1,1
Z00058,P0009,1,1
Z00058,P0016,1,1
Z00058,P0028,1,1
Z00058,P0031,1,3
Z00058,P0040,1,1
Z00058,P0047,1,2
Z00058,P0056,1,4
Z00058,P0060,1,1
Z00058,P0093,1,2
Z00058,P0106,1,2
Z00058,P0114,1,2
Z00058,P0116,1,1
Z00058,P0135,1,2
Z00059,P0009,1,1
Z00059,P0060,1,2
Z00059,P0083,1,2
Z00059,P0091,1,3
Z00059,P0099,1,2
Z00059,P0107,1,3
Z00059,P0131,1,6
Z00059,P0132,1,3
Z00059,P0137,1,2
Z00060,P0009,1,2
Z00060,P0016,1,1
Z00060,P0043,1,1
Z00060,P0044,1,1
Z00060,P0045,1,3
Z00060,P0065,1,3
Z00060,P0093,1,3
Z00060,P0099,1,1
Z00060,P0102,1,1
Z00060,P0117,1,4
Z00060,P0136,1,3
Z00060,P0139,1,3
Z00060,P0145,1,3
Z00060,P0150,1,2
Z00061,P0011,1,2
Z00061,P0019,1,1
Z00061,P0025,1,2
Z00061,P0032,1,3
Z00061,P0033,1,3
Z00061,P0041,1,1
Z00061,P0050,1,3
Z00061,P0064,1,2
Z00061,P0079,1,4
Z00061,P0080,1,1
Z00061,P0093,1,1
Z00061,P0142,1,3
Z00062,P0005,1,3
Z00062,P0013,1,2
Z00062,P0023,1,2
Z00062,P0025,1,3
Z00062,P0030,1,2
Z00062,P0031,1,2
Z00062,P0032,1,2
Z00062,P0036,1,1
Z00062,P0037,1,1
Z00062,P0045,1,5
Z00062,P0052,1,2
Z00062,P0060,1,4
Z00062,P0062,1,1
Z00062,P0063,1,2
Z00062,P0068,1,1
Z00062,P0073,1,4
Z00062,P0079,1,4
Z00062,P0081,1,5
Z00062,P0094,1,1
Z00062,P0095,1,1
Z00062,P0097,1,4
Z00062,P0107,1,2
Z00062,P0127,1,3
Z00062,P0129,1,2
Z00062,P0145,1,3
Z00062,P0150,1,2
Z00063,P0003,1,2
Z00063,P0015,1,1
Z00063,P0016,1,3
Z00063,P0031,1,2
Z00063,P0036,1,1
Z00063,P0042,1,2
Z00063,P0063,1,4
Z00063,P0073,1,2
Z00063,P0077,1,2
Z00063,P0083,1,5
Z00063,P0086,1,2
Z00063,P0090,1,4
Z00063,P0093,1,4
Z00063,P0096,1,2
Z00063,P0097,1,1
Z00063,P0120,1,2
Z00063,P0147,1,3
Z00063,P0149,1,1
Z00064,P0001,1,2
Z00064,P0002,1,1
Z00064,P0003,1,4
Z00064,P0008,1,1
Z00064,P0015,1,3
Z00064,P0027,1,2
Z00064,P0028,1,3
Z00064,P0040,1,1
Z00064,P0047,1,1
Z00064,P0049,1,1
Z00064,P0050,1,1
Z00064,P0058,1,1
Z00064,P0071,1,2
Z00064,P0073,1,3
Z00064,P0135,1,2
Z00064,P0137,1,3
Z00065,P0005,1,3
Z00065,P0008,1,2
Z00065,P0009,1,1
Z00065,P0019,1,2
Z00065,P0021,1,1
Z00065,P0024,1,2
Z00065,P0026,1,4
Z00065,P0029,1,1
Z00065,P0032,1,3
Z00065,P0037,1,1
Z00065,P0039,1,4
Z00065,P0040,1,3
Z00065,P0053,1,1
Z00065,P0056,1,1
Z00065,P0061,1,3
Z00065,P0062,1,3
Z00065,P0063,1,2
Z00065,P0065,1,1
Z00065,P0067,1,1
Z00065,P0079,1,5
Z00065,P0080,1,3
Z00065,P0090,1,2
Z00065,P0091,1,1
Z00065,P0094,1,2
Z00065,P0101,1,2
Z00065,P0117,1,1
Z00065,P0119,1,6
Z00065,P0147,1,3
Z00065,P0148,1,3
Z00066,P0005,1,4
Z00066,P0009,1,3
Z00066,P0016,1,3
Z00066,P0020,1,1
Z00066,P0022,1,1
Z00066,P0027,1,2
Z00066,P0056,1,3
Z00066,P0063,1,4
Z00066,P0074,1,4
Z00066,P0090,1,7
Z00066,P0107,1,2
Z00066,P0142,1,1
Z00066,P0150,1,4
Z00067,P0008,1,1
Z00067,P0032,1,2
Z00067,P0051,1,1
Z00067,P0054,1,5
Z00067,P0055,1,2
Z00067,P0063,1,1
Z00067,P0071,1,3
Z00067,P0077,1,2
Z00067,P0080,1,4
Z00067,P0086,1,1
Z00067,P0088,1,2
