hub_id,status,opened,closed,existing_T_j,opened_new_hub,stocked_part_count,assignment_count,fixed_open_cost_if_open
H064,OPEN,1,0,1,0,268,418,500000.0
H065,CLOSED,0,1,1,0,0,0,0.0
H066,CLOSED,0,1,1,0,0,0,0.0
H067,OPEN,1,0,0,1,661,2188,500000.0
H068,OPEN,1,0,1,0,341,471,500000.0
H069,CLOSED,0,1,0,0,0,0,0.0
H070,CLOSED,0,1,0,0,0,0,0.0
H071,OPEN,1,0,1,0,196,221,500000.0
H072,CLOSED,0,1,0,0,0,0,0.0
H073,OPEN,1,0,1,0,281,391,500000.0
H074,OPEN,1,0,1,0,336,491,500000.0
H075,OPEN,1,0,1,0,246,342,500000.0
H076,OPEN,1,0,1,0,218,258,500000.0
H077,OPEN,1,0,1,0,185,206,500000.0
H078,CLOSED,0,1,1,0,0,0,0.0
H079,CLOSED,0,1,1,0,0,0,0.0
H080,CLOSED,0,1,1,0,0,0,0.0
H081,CLOSED,0,1,1,0,0,0,0.0
H082,OPEN,1,0,1,0,236,295,500000.0
H083,OPEN,1,0,0,1,435,931,500000.0
H084,CLOSED,0,1,1,0,0,0,0.0
H085,CLOSED,0,1,1,0,0,0,0.0
H086,CLOSED,0,1,1,0,0,0,0.0
H087,CLOSED,0,1,1,0,0,0,0.0
H088,OPEN,1,0,0,1,313,454,500000.0
H089,OPEN,1,0,0,1,450,867,500000.0
H090,OPEN,1,0,0,1,324,486,500000.0
H091,OPEN,1,0,0,1,535,1223,500000.0
H092,CLOSED,0,1,1,0,0,0,0.0
H093,OPEN,1,0,1,0,494,1029,500000.0
H094,CLOSED,0,1,1,0,0,0,0.0
H095,CLOSED,0,1,1,0,0,0,0.0
H096,CLOSED,0,1,0,0,0,0,0.0
H097,CLOSED,0,1,1,0,0,0,0.0
H098,CLOSED,0,1,0,0,0,0,0.0
H099,CLOSED,0,1,1,0,0,0,0.0
H100,OPEN,1,0,1,0,500,952,500000.0
H101,CLOSED,0,1,1,0,0,0,0.0
H102,CLOSED,0,1,1,0,0,0,0.0
H103,OPEN,1,0,1,0,233,370,500000.0
H104,CLOSED,0,1,1,0,0,0,0.0
H105,OPEN,1,0,1,0,288,428,500000.0
H106,OPEN,1,0,1,0,111,158,500000.0
H107,OPEN,1,0,0,1,316,422,500000.0
H108,CLOSED,0,1,0,0,0,0,0.0
H109,OPEN,1,0,1,0,597,1570,500000.0
H110,CLOSED,0,1,1,0,0,0,0.0
H111,CLOSED,0,1,1,0,0,0,0.0
H112,CLOSED,0,1,0,0,0,0,0.0
H113,CLOSED,0,1,1,0,0,0,0.0
H114,OPEN,1,0,1,0,330,521,500000.0
H115,OPEN,1,0,0,1,270,329,500000.0
H116,CLOSED,0,1,0,0,0,0,0.0
H117,OPEN,1,0,1,0,669,2505,500000.0
H118,OPEN,1,0,1,0,219,252,500000.0
H119,CLOSED,0,1,1,0,0,0,0.0
H120,CLOSED,0,1,1,0,0,0,0.0
H121,CLOSED,0,1,0,0,0,0,0.0
H122,CLOSED,0,1,1,0,0,0,0.0
H123,CLOSED,0,1,1,0,0,0,0.0
H124,OPEN,1,0,1,0,202,275,500000.0
H125,CLOSED,0,1,1,0,0,0,0.0
H126,CLOSED,0,1,1,0,0,0,0.0
H127,CLOSED,0,1,1,0,0,0,0.0
H128,CLOSED,0,1,0,0,0,0,0.0
H129,OPEN,1,0,1,0,723,3497,500000.0
H130,CLOSED,0,1,1,0,0,0,0.0
H131,OPEN,1,0,1,0,244,302,500000.0
H132,CLOSED,0,1,1,0,0,0,0.0
H133,CLOSED,0,1,1,0,0,0,0.0
H134,OPEN,1,0,1,0,264,306,500000.0
H135,CLOSED,0,1,1,0,0,0,0.0
H136,CLOSED,0,1,0,0,0,0,0.0
H137,CLOSED,0,1,1,0,0,0,0.0
H138,OPEN,1,0,1,0,479,1049,500000.0
H139,OPEN,1,0,1,0,265,343,500000.0
H140,OPEN,1,0,0,1,364,700,500000.0
H141,OPEN,1,0,0,1,342,466,500000.0
H142,CLOSED,0,1,0,0,0,0,0.0
H143,CLOSED,0,1,1,0,0,0,0.0
H144,CLOSED,0,1,1,0,0,0,0.0
H145,OPEN,1,0,1,0,715,3875,500000.0
H146,OPEN,1,0,1,0,386,603,500000.0
H147,OPEN,1,0,0,1,243,374,500000.0
H148,OPEN,1,0,0,1,526,995,500000.0
H149,CLOSED,0,1,1,0,0,0,0.0
H150,CLOSED,0,1,1,0,0,0,0.0
H151,CLOSED,0,1,1,0,0,0,0.0
H152,CLOSED,0,1,1,0,0,0,0.0
H153,CLOSED,0,1,1,0,0,0,0.0
H154,OPEN,1,0,1,0,556,1135,500000.0
H155,OPEN,1,0,1,0,734,3971,500000.0
H156,CLOSED,0,1,1,0,0,0,0.0
H157,OPEN,1,0,1,0,242,336,500000.0
H158,CLOSED,0,1,1,0,0,0,0.0
H159,OPEN,1,0,1,0,573,1249,500000.0
H160,OPEN,1,0,1,0,320,575,500000.0
H161,CLOSED,0,1,1,0,0,0,0.0
H162,OPEN,1,0,0,1,666,2656,500000.0
H163,OPEN,1,0,1,0,749,4577,500000.0
H164,CLOSED,0,1,0,0,0,0,0.0
H165,OPEN,1,0,0,1,127,134,500000.0
H166,CLOSED,0,1,1,0,0,0,0.0
H167,OPEN,1,0,0,1,440,678,500000.0
H168,OPEN,1,0,1,0,708,3130,500000.0
H169,CLOSED,0,1,1,0,0,0,0.0
H170,CLOSED,0,1,1,0,0,0,0.0
H171,OPEN,1,0,0,1,238,335,500000.0
H172,CLOSED,0,1,1,0,0,0,0.0
H173,OPEN,1,0,1,0,622,2678,500000.0
H174,OPEN,1,0,1,0,320,412,500000.0
H175,CLOSED,0,1,0,0,0,0,0.0
H176,OPEN,1,0,1,0,240,307,500000.0
H177,OPEN,1,0,1,0,301,378,500000.0
H178,CLOSED,0,1,1,0,0,0,0.0
H179,CLOSED,0,1,1,0,0,0,0.0
H180,OPEN,1,0,0,1,227,265,500000.0
H181,CLOSED,0,1,0,0,0,0,0.0
H182,OPEN,1,0,1,0,280,352,500000.0
H183,OPEN,1,0,0,1,499,1146,500000.0
H184,CLOSED,0,1,0,0,0,0,0.0
H185,CLOSED,0,1,1,0,0,0,0.0
H186,OPEN,1,0,1,0,342,540,500000.0
H187,OPEN,1,0,0,1,200,325,500000.0
H188,CLOSED,0,1,0,0,0,0,0.0
H189,CLOSED,0,1,1,0,0,0,0.0
H190,CLOSED,0,1,1,0,0,0,0.0
H191,CLOSED,0,1,0,0,0,0,0.0
H192,CLOSED,0,1,1,0,0,0,0.0
H193,OPEN,1,0,1,0,603,1692,500000.0
H194,CLOSED,0,1,1,0,0,0,0.0
H195,OPEN,1,0,1,0,276,382,500000.0
H196,OPEN,1,0,0,1,373,524,500000.0
H197,CLOSED,0,1,0,0,0,0,0.0
H198,CLOSED,0,1,0,0,0,0,0.0
H199,CLOSED,0,1,0,0,0,0,0.0
H200,CLOSED,0,1,1,0,0,0,0.0
H201,CLOSED,0,1,1,0,0,0,0.0
H202,OPEN,1,0,1,0,284,356,500000.0
H203,CLOSED,0,1,0,0,0,0,0.0
H204,CLOSED,0,1,1,0,0,0,0.0
H205,CLOSED,0,1,0,0,0,0,0.0
H206,CLOSED,0,1,1,0,0,0,0.0
H207,CLOSED,0,1,1,0,0,0,0.0
H208,OPEN,1,0,1,0,342,445,500000.0
H209,OPEN,1,0,1,0,417,717,500000.0
H210,CLOSED,0,1,1,0,0,0,0.0
H211,OPEN,1,0,1,0,287,365,500000.0
H212,OPEN,1,0,1,0,361,581,500000.0
H213,CLOSED,0,1,0,0,0,0,0.0
H214,CLOSED,0,1,1,0,0,0,0.0
H215,OPEN,1,0,0,1,213,403,500000.0
H216,CLOSED,0,1,1,0,0,0,0.0
H217,CLOSED,0,1,0,0,0,0,0.0
H218,CLOSED,0,1,1,0,0,0,0.0
H219,CLOSED,0,1,1,0,0,0,0.0
H220,CLOSED,0,1,1,0,0,0,0.0
H221,CLOSED,0,1,1,0,0,0,0.0
H222,OPEN,1,0,1,0,415,840,500000.0
H223,OPEN,1,0,0,1,271,320,500000.0
H224,OPEN,1,0,0,1,203,268,500000.0
H225,CLOSED,0,1,1,0,0,0,0.0
H226,CLOSED,0,1,1,0,0,0,0.0
H227,CLOSED,0,1,1,0,0,0,0.0
H228,CLOSED,0,1,1,0,0,0,0.0
H229,CLOSED,0,1,0,0,0,0,0.0
H230,CLOSED,0,1,1,0,0,0,0.0
H231,CLOSED,0,1,1,0,0,0,0.0
H232,CLOSED,0,1,1,0,0,0,0.0
H233,CLOSED,0,1,0,0,0,0,0.0
H234,OPEN,1,0,1,0,681,2399,500000.0
H235,CLOSED,0,1,1,0,0,0,0.0
H236,CLOSED,0,1,1,0,0,0,0.0
H237,CLOSED,0,1,1,0,0,0,0.0
H238,CLOSED,0,1,1,0,0,0,0.0
H239,OPEN,1,0,1,0,231,285,500000.0
H240,OPEN,1,0,0,1,666,2368,500000.0
H241,CLOSED,0,1,1,0,0,0,0.0
H242,CLOSED,0,1,0,0,0,0,0.0
H243,CLOSED,0,1,1,0,0,0,0.0
H244,CLOSED,0,1,1,0,0,0,0.0
H245,CLOSED,0,1,1,0,0,0,0.0
H246,OPEN,1,0,1,0,523,996,500000.0
H247,CLOSED,0,1,1,0,0,0,0.0
H248,CLOSED,0,1,1,0,0,0,0.0
H249,CLOSED,0,1,1,0,0,0,0.0
H250,CLOSED,0,1,1,0,0,0,0.0
H251,CLOSED,0,1,1,0,0,0,0.0
H252,OPEN,1,0,1,0,309,561,500000.0
H253,CLOSED,0,1,1,0,0,0,0.0
H254,CLOSED,0,1,1,0,0,0,0.0
H255,CLOSED,0,1,1,0,0,0,0.0
H256,CLOSED,0,1,1,0,0,0,0.0
H257,CLOSED,0,1,1,0,0,0,0.0
H258,CLOSED,0,1,1,0,0,0,0.0
H259,CLOSED,0,1,1,0,0,0,0.0
H260,CLOSED,0,1,1,0,0,0,0.0
H261,OPEN,1,0,0,1,446,939,500000.0
H262,OPEN,1,0,1,0,487,1096,500000.0
H263,CLOSED,0,1,1,0,0,0,0.0
H264,CLOSED,0,1,1,0,0,0,0.0
H265,CLOSED,0,1,0,0,0,0,0.0
H266,OPEN,1,0,1,0,477,885,500000.0
H267,CLOSED,0,1,0,0,0,0,0.0
H268,CLOSED,0,1,0,0,0,0,0.0
H269,OPEN,1,0,0,1,219,307,500000.0
H270,CLOSED,0,1,1,0,0,0,0.0
H271,OPEN,1,0,1,0,212,250,500000.0
H272,CLOSED,0,1,1,0,0,0,0.0
H273,CLOSED,0,1,1,0,0,0,0.0
H274,CLOSED,0,1,1,0,0,0,0.0
H275,OPEN,1,0,1,0,389,597,500000.0
H276,CLOSED,0,1,0,0,0,0,0.0
H277,CLOSED,0,1,0,0,0,0,0.0
H278,CLOSED,0,1,1,0,0,0,0.0
H279,OPEN,1,0,1,0,192,216,500000.0
H280,OPEN,1,0,1,0,275,335,500000.0
H281,OPEN,1,0,0,1,186,210,500000.0
H282,CLOSED,0,1,1,0,0,0,0.0
H283,CLOSED,0,1,1,0,0,0,0.0
H284,CLOSED,0,1,1,0,0,0,0.0
H285,CLOSED,0,1,0,0,0,0,0.0
H286,CLOSED,0,1,1,0,0,0,0.0
H287,CLOSED,0,1,0,0,0,0,0.0
H288,CLOSED,0,1,0,0,0,0,0.0
H289,CLOSED,0,1,1,0,0,0,0.0
H290,OPEN,1,0,1,0,250,359,500000.0
H291,CLOSED,0,1,0,0,0,0,0.0
H292,OPEN,1,0,1,0,657,2106,500000.0
H293,CLOSED,0,1,0,0,0,0,0.0
H294,OPEN,1,0,1,0,667,2906,500000.0
H295,OPEN,1,0,1,0,230,261,500000.0
H296,CLOSED,0,1,1,0,0,0,0.0
H297,OPEN,1,0,1,0,265,318,500000.0
H298,OPEN,1,0,1,0,717,3857,500000.0
H299,OPEN,1,0,0,1,676,3164,500000.0
H300,CLOSED,0,1,1,0,0,0,0.0
H301,OPEN,1,0,1,0,318,431,500000.0
H302,OPEN,1,0,1,0,313,436,500000.0
H303,OPEN,1,0,1,0,228,266,500000.0
H304,CLOSED,0,1,1,0,0,0,0.0
H305,CLOSED,0,1,0,0,0,0,0.0
H306,CLOSED,0,1,0,0,0,0,0.0
H307,CLOSED,0,1,1,0,0,0,0.0
H308,CLOSED,0,1,0,0,0,0,0.0
H309,CLOSED,0,1,1,0,0,0,0.0
H310,CLOSED,0,1,0,0,0,0,0.0
H311,CLOSED,0,1,1,0,0,0,0.0
H312,CLOSED,0,1,1,0,0,0,0.0
H313,CLOSED,0,1,0,0,0,0,0.0
H314,OPEN,1,0,0,1,425,643,500000.0
H315,CLOSED,0,1,0,0,0,0,0.0
H316,OPEN,1,0,0,1,235,342,500000.0
H317,CLOSED,0,1,1,0,0,0,0.0
H318,CLOSED,0,1,0,0,0,0,0.0
H319,CLOSED,0,1,1,0,0,0,0.0
H320,CLOSED,0,1,1,0,0,0,0.0
H321,CLOSED,0,1,0,0,0,0,0.0
H322,CLOSED,0,1,1,0,0,0,0.0
H323,CLOSED,0,1,1,0,0,0,0.0
H324,CLOSED,0,1,0,0,0,0,0.0
H325,CLOSED,0,1,0,0,0,0,0.0
H326,CLOSED,0,1,1,0,0,0,0.0
H327,CLOSED,0,1,1,0,0,0,0.0
H328,CLOSED,0,1,1,0,0,0,0.0
H329,CLOSED,0,1,0,0,0,0,0.0
H330,CLOSED,0,1,1,0,0,0,0.0
H331,OPEN,1,0,1,0,433,709,500000.0
H332,CLOSED,0,1,1,0,0,0,0.0
H333,OPEN,1,0,1,0,254,304,500000.0
H334,OPEN,1,0,1,0,341,585,500000.0
H335,CLOSED,0,1,1,0,0,0,0.0
H336,CLOSED,0,1,1,0,0,0,0.0
H337,CLOSED,0,1,0,0,0,0,0.0
H338,OPEN,1,0,1,0,100,102,500000.0
H339,CLOSED,0,1,1,0,0,0,0.0
H340,OPEN,1,0,0,1,145,157,500000.0
H341,CLOSED,0,1,1,0,0,0,0.0
H342,CLOSED,0,1,1,0,0,0,0.0
H343,OPEN,1,0,1,0,408,743,500000.0
H344,OPEN,1,0,1,0,683,2668,500000.0
H345,CLOSED,0,1,0,0,0,0,0.0
H346,OPEN,1,0,1,0,556,1151,500000.0
H347,OPEN,1,0,1,0,443,1033,500000.0
H348,CLOSED,0,1,1,0,0,0,0.0
H349,CLOSED,0,1,1,0,0,0,0.0
H350,CLOSED,0,1,1,0,0,0,0.0
H351,CLOSED,0,1,0,0,0,0,0.0
H352,CLOSED,0,1,0,0,0,0,0.0
H353,OPEN,1,0,1,0,267,321,500000.0
H354,CLOSED,0,1,0,0,0,0,0.0
H355,OPEN,1,0,1,0,323,426,500000.0
H356,OPEN,1,0,1,0,350,565,500000.0
H357,CLOSED,0,1,1,0,0,0,0.0
H358,CLOSED,0,1,1,0,0,0,0.0
H359,CLOSED,0,1,1,0,0,0,0.0
H360,CLOSED,0,1,1,0,0,0,0.0
H361,CLOSED,0,1,0,0,0,0,0.0
H362,CLOSED,0,1,1,0,0,0,0.0
H363,CLOSED,0,1,1,0,0,0,0.0
H364,CLOSED,0,1,1,0,0,0,0.0
H365,CLOSED,0,1,0,0,0,0,0.0
H366,OPEN,1,0,1,0,238,452,500000.0
H367,CLOSED,0,1,0,0,0,0,0.0
H368,OPEN,1,0,1,0,262,325,500000.0
H369,CLOSED,0,1,1,0,0,0,0.0
H370,CLOSED,0,1,1,0,0,0,0.0
H371,CLOSED,0,1,0,0,0,0,0.0
H372,OPEN,1,0,1,0,537,1238,500000.0
H373,CLOSED,0,1,1,0,0,0,0.0
H374,OPEN,1,0,1,0,619,1890,500000.0
H375,CLOSED,0,1,0,0,0,0,0.0
H376,CLOSED,0,1,1,0,0,0,0.0
H377,CLOSED,0,1,0,0,0,0,0.0
H378,CLOSED,0,1,1,0,0,0,0.0
H379,CLOSED,0,1,1,0,0,0,0.0
H380,CLOSED,0,1,1,0,0,0,0.0
H381,OPEN,1,0,1,0,272,336,500000.0
H382,CLOSED,0,1,1,0,0,0,0.0
H383,OPEN,1,0,1,0,346,539,500000.0
H384,OPEN,1,0,0,1,311,399,500000.0
H385,OPEN,1,0,0,1,418,728,500000.0
H386,CLOSED,0,1,1,0,0,0,0.0
H387,CLOSED,0,1,0,0,0,0,0.0
H388,OPEN,1,0,1,0,387,580,500000.0
H389,OPEN,1,0,0,1,487,913,500000.0
H390,CLOSED,0,1,1,0,0,0,0.0
H391,CLOSED,0,1,1,0,0,0,0.0
H392,OPEN,1,0,1,0,318,483,500000.0
H393,CLOSED,0,1,1,0,0,0,0.0
H394,CLOSED,0,1,1,0,0,0,0.0
H395,CLOSED,0,1,1,0,0,0,0.0
H396,CLOSED,0,1,0,0,0,0,0.0
H397,OPEN,1,0,1,0,364,612,500000.0
H398,CLOSED,0,1,0,0,0,0,0.0
H399,OPEN,1,0,1,0,207,239,500000.0
H400,CLOSED,0,1,1,0,0,0,0.0
H401,CLOSED,0,1,0,0,0,0,0.0
H402,CLOSED,0,1,1,0,0,0,0.0
H403,CLOSED,0,1,0,0,0,0,0.0
H404,OPEN,1,0,1,0,271,350,500000.0
H405,OPEN,1,0,1,0,384,632,500000.0
H406,CLOSED,0,1,0,0,0,0,0.0
H407,CLOSED,0,1,1,0,0,0,0.0
H408,OPEN,1,0,1,0,663,2249,500000.0
H409,CLOSED,0,1,0,0,0,0,0.0
H410,CLOSED,0,1,1,0,0,0,0.0
H411,OPEN,1,0,0,1,137,149,500000.0
H412,OPEN,1,0,1,0,401,832,500000.0
H413,CLOSED,0,1,0,0,0,0,0.0
H414,CLOSED,0,1,1,0,0,0,0.0
H415,CLOSED,0,1,1,0,0,0,0.0
H416,CLOSED,0,1,0,0,0,0,0.0
H417,OPEN,1,0,0,1,443,1071,500000.0
H418,OPEN,1,0,0,1,305,466,500000.0
H419,CLOSED,0,1,0,0,0,0,0.0
H420,OPEN,1,0,1,0,489,1095,500000.0
H421,CLOSED,0,1,1,0,0,0,0.0
H422,CLOSED,0,1,0,0,0,0,0.0
H423,OPEN,1,0,1,0,631,1990,500000.0
H424,CLOSED,0,1,1,0,0,0,0.0
H425,CLOSED,0,1,1,0,0,0,0.0
H426,CLOSED,0,1,1,0,0,0,0.0
H427,OPEN,1,0,1,0,137,160,500000.0
H428,CLOSED,0,1,0,0,0,0,0.0
H429,CLOSED,0,1,0,0,0,0,0.0
H430,CLOSED,0,1,0,0,0,0,0.0
H431,OPEN,1,0,1,0,278,432,500000.0
H432,CLOSED,0,1,1,0,0,0,0.0
H433,CLOSED,0,1,0,0,0,0,0.0
H434,OPEN,1,0,0,1,484,1537,500000.0
H435,OPEN,1,0,0,1,418,924,500000.0
H436,OPEN,1,0,1,0,313,454,500000.0
H437,CLOSED,0,1,1,0,0,0,0.0
H438,CLOSED,0,1,1,0,0,0,0.0
H439,CLOSED,0,1,1,0,0,0,0.0
H440,CLOSED,0,1,1,0,0,0,0.0
H441,CLOSED,0,1,1,0,0,0,0.0
H442,CLOSED,0,1,1,0,0,0,0.0
H443,CLOSED,0,1,0,0,0,0,0.0
H444,OPEN,1,0,1,0,657,1925,500000.0
H445,CLOSED,0,1,0,0,0,0,0.0
H446,CLOSED,0,1,1,0,0,0,0.0
H447,OPEN,1,0,1,0,174,191,500000.0
H448,OPEN,1,0,0,1,517,1246,500000.0
H449,OPEN,1,0,1,0,177,218,500000.0
H450,CLOSED,0,1,1,0,0,0,0.0
H451,OPEN,1,0,1,0,281,367,500000.0
H452,CLOSED,0,1,1,0,0,0,0.0
H453,OPEN,1,0,1,0,277,429,500000.0
H454,OPEN,1,0,1,0,424,904,500000.0
H455,CLOSED,0,1,1,0,0,0,0.0
H456,OPEN,1,0,1,0,221,296,500000.0
H457,CLOSED,0,1,1,0,0,0,0.0
H458,OPEN,1,0,1,0,440,719,500000.0
H459,CLOSED,0,1,1,0,0,0,0.0
H460,CLOSED,0,1,1,0,0,0,0.0
H461,OPEN,1,0,0,1,332,494,500000.0
H462,CLOSED,0,1,0,0,0,0,0.0
H463,OPEN,1,0,1,0,223,262,500000.0
H464,OPEN,1,0,0,1,176,198,500000.0
H465,CLOSED,0,1,1,0,0,0,0.0
H466,CLOSED,0,1,0,0,0,0,0.0
H467,OPEN,1,0,1,0,384,677,500000.0
H468,CLOSED,0,1,1,0,0,0,0.0
H469,OPEN,1,0,1,0,150,163,500000.0
H470,CLOSED,0,1,0,0,0,0,0.0
H471,CLOSED,0,1,1,0,0,0,0.0
H472,CLOSED,0,1,1,0,0,0,0.0
H473,CLOSED,0,1,1,0,0,0,0.0
H474,CLOSED,0,1,0,0,0,0,0.0
H475,CLOSED,0,1,1,0,0,0,0.0
H476,OPEN,1,0,1,0,270,375,500000.0
H477,CLOSED,0,1,0,0,0,0,0.0
H478,CLOSED,0,1,0,0,0,0,0.0
H479,OPEN,1,0,1,0,402,670,500000.0
H480,OPEN,1,0,1,0,561,1395,500000.0
H481,OPEN,1,0,1,0,182,200,500000.0
H482,OPEN,1,0,1,0,318,469,500000.0
H483,CLOSED,0,1,0,0,0,0,0.0
H484,CLOSED,0,1,1,0,0,0,0.0
H485,OPEN,1,0,1,0,501,1226,500000.0
H486,OPEN,1,0,1,0,86,95,500000.0
H487,CLOSED,0,1,1,0,0,0,0.0
H488,OPEN,1,0,1,0,350,507,500000.0
H489,CLOSED,0,1,0,0,0,0,0.0
H490,CLOSED,0,1,1,0,0,0,0.0
H491,CLOSED,0,1,0,0,0,0,0.0
H492,CLOSED,0,1,1,0,0,0,0.0
H493,CLOSED,0,1,1,0,0,0,0.0
H494,OPEN,1,0,0,1,248,299,500000.0
H495,CLOSED,0,1,1,0,0,0,0.0
H496,CLOSED,0,1,1,0,0,0,0.0
H497,CLOSED,0,1,0,0,0,0,0.0
H498,CLOSED,0,1,0,0,0,0,0.0
H499,OPEN,1,0,1,0,472,1013,500000.0
H500,CLOSED,0,1,1,0,0,0,0.0
